	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	2644.542743873455	2447.860717309292	50	GTEX	1	100	100	0.0	0.002	125	7950
1	2383.3078952659157	2396.4809352164034	50	GTEX	1	100	100	0.0	0.002	125	7950
2	2348.336925873676	2372.3757045731345	50	GTEX	1	100	100	0.0	0.002	125	7950
3	2330.891875411586	2344.7322580315767	50	GTEX	1	100	100	0.0	0.002	125	7950
4	2320.6580002461264	2349.2642279215183	50	GTEX	1	100	100	0.0	0.002	125	7950
5	2312.699625229828	2326.325154003535	50	GTEX	1	100	100	0.0	0.002	125	7950
6	2307.634088880701	2329.810569153992	50	GTEX	1	100	100	0.0	0.002	125	7950
7	2302.192944539667	2316.4232117395436	50	GTEX	1	100	100	0.0	0.002	125	7950
8	2299.046027560993	2313.9584691733007	50	GTEX	1	100	100	0.0	0.002	125	7950
9	2297.055026568442	2308.9810577508615	50	GTEX	1	100	100	0.0	0.002	125	7950
10	2293.045564165737	2306.2405249301924	50	GTEX	1	100	100	0.0	0.002	125	7950
11	2291.2150271584846	2306.634066621614	50	GTEX	1	100	100	0.0	0.002	125	7950
12	2289.2985867953316	2309.5679407156013	50	GTEX	1	100	100	0.0	0.002	125	7950
13	2288.0968558751783	2305.542608108811	50	GTEX	1	100	100	0.0	0.002	125	7950
14	2286.8906261089096	2300.935643881446	50	GTEX	1	100	100	0.0	0.002	125	7950
15	2285.180110974512	2299.6080048419676	50	GTEX	1	100	100	0.0	0.002	125	7950
16	2283.539503794431	2301.721248960314	50	GTEX	1	100	100	0.0	0.002	125	7950
17	2283.5738913895802	2299.286319399061	50	GTEX	1	100	100	0.0	0.002	125	7950
18	2281.453080282577	2294.816841618643	50	GTEX	1	100	100	0.0	0.002	125	7950
19	2280.3429343583302	2295.098824040518	50	GTEX	1	100	100	0.0	0.002	125	7950
20	2279.2937875120897	2295.83809345666	50	GTEX	1	100	100	0.0	0.002	125	7950
21	2278.476269000005	2292.048067390239	50	GTEX	1	100	100	0.0	0.002	125	7950
22	2278.45789808203	2306.3400243026676	50	GTEX	1	100	100	0.0	0.002	125	7950
23	2277.4634239073475	2293.3010393149953	50	GTEX	1	100	100	0.0	0.002	125	7950
