	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	2752.3043512167264	2734.7435233112524	100	GTEX	1	50	100	0.5	0.0025	125	9415
1	2410.3563546398013	2398.563587029171	100	GTEX	1	50	100	0.5	0.0025	125	9415
2	2368.23279841427	2393.7704381906487	100	GTEX	1	50	100	0.5	0.0025	125	9415
3	2347.5010147554085	2347.261241608246	100	GTEX	1	50	100	0.5	0.0025	125	9415
4	2333.720514816682	2336.3716989959603	100	GTEX	1	50	100	0.5	0.0025	125	9415
5	2323.9211023994944	2321.842850485682	100	GTEX	1	50	100	0.5	0.0025	125	9415
6	2318.0006033757477	2312.6971718675736	100	GTEX	1	50	100	0.5	0.0025	125	9415
7	2313.1742364873953	2314.5132968452945	100	GTEX	1	50	100	0.5	0.0025	125	9415
8	2307.7078811389233	2318.9907932063925	100	GTEX	1	50	100	0.5	0.0025	125	9415
9	2304.8058714028007	2309.2607375460434	100	GTEX	1	50	100	0.5	0.0025	125	9415
10	2300.9217436844765	2300.493264317966	100	GTEX	1	50	100	0.5	0.0025	125	9415
11	2299.060476575291	2305.572299043489	100	GTEX	1	50	100	0.5	0.0025	125	9415
12	2297.392652550884	2300.7885472983007	100	GTEX	1	50	100	0.5	0.0025	125	9415
13	2294.8283615587784	2294.784237241564	100	GTEX	1	50	100	0.5	0.0025	125	9415
14	2292.643667796276	2291.960626522398	100	GTEX	1	50	100	0.5	0.0025	125	9415
15	2291.445043731267	2289.9121038052517	100	GTEX	1	50	100	0.5	0.0025	125	9415
16	2288.545985835047	2292.7229598012714	100	GTEX	1	50	100	0.5	0.0025	125	9415
17	2288.2981671891093	2294.9868553944866	100	GTEX	1	50	100	0.5	0.0025	125	9415
18	2287.5909293724667	2292.3964723072127	100	GTEX	1	50	100	0.5	0.0025	125	9415
19	2285.3883169465726	2287.568061393477	100	GTEX	1	50	100	0.5	0.0025	125	9415
20	2284.754311337244	2289.017167820223	100	GTEX	1	50	100	0.5	0.0025	125	9415
21	2283.001048590045	2288.486906450511	100	GTEX	1	50	100	0.5	0.0025	125	9415
22	2282.091963082492	2282.043008666528	100	GTEX	1	50	100	0.5	0.0025	125	9415
23	2280.967821662172	2283.0856283789803	100	GTEX	1	50	100	0.5	0.0025	125	9415
24	2280.0915050770523	2279.4593334125475	100	GTEX	1	50	100	0.5	0.0025	125	9415
25	2279.787404783351	2279.9928484434413	100	GTEX	1	50	100	0.5	0.0025	125	9415
26	2278.3487133760696	2280.217038230751	100	GTEX	1	50	100	0.5	0.0025	125	9415
27	2277.752523078729	2277.9910874747507	100	GTEX	1	50	100	0.5	0.0025	125	9415
28	2277.150931953389	2278.931696322481	100	GTEX	1	50	100	0.5	0.0025	125	9415
29	2277.130438711445	2277.252097010159	100	GTEX	1	50	100	0.5	0.0025	125	9415
30	2277.8668935615988	2276.368034101711	100	GTEX	1	50	100	0.5	0.0025	125	9415
31	2276.6493576112666	2282.7514342101354	100	GTEX	1	50	100	0.5	0.0025	125	9415
32	2274.8914849722637	2277.3604490330918	100	GTEX	1	50	100	0.5	0.0025	125	9415
33	2275.209893526114	2274.324596564579	100	GTEX	1	50	100	0.5	0.0025	125	9415
34	2275.573490531666	2301.720617722196	100	GTEX	1	50	100	0.5	0.0025	125	9415
35	2274.6737101679682	2276.8447646224454	100	GTEX	1	50	100	0.5	0.0025	125	9415
36	2273.5192259388286	2279.511828288379	100	GTEX	1	50	100	0.5	0.0025	125	9415
37	2273.0089317250054	2273.7874129262714	100	GTEX	1	50	100	0.5	0.0025	125	9415
38	2272.4667590689205	2271.4836592873694	100	GTEX	1	50	100	0.5	0.0025	125	9415
39	2272.330079079178	2271.3745126470412	100	GTEX	1	50	100	0.5	0.0025	125	9415
40	2272.3724469291355	2273.817735563213	100	GTEX	1	50	100	0.5	0.0025	125	9415
41	2270.91450178292	2270.1165460506772	100	GTEX	1	50	100	0.5	0.0025	125	9415
42	2271.1682437595728	2273.9825982503567	100	GTEX	1	50	100	0.5	0.0025	125	9415
43	2270.493088940324	2291.7834222017586	100	GTEX	1	50	100	0.5	0.0025	125	9415
44	2271.648203984276	2273.7606558564044	100	GTEX	1	50	100	0.5	0.0025	125	9415
45	2269.511226703615	2274.0749771640326	100	GTEX	1	50	100	0.5	0.0025	125	9415
46	2270.568893147331	2269.1926334511645	100	GTEX	1	50	100	0.5	0.0025	125	9415
47	2271.1430243192635	2273.1209860682034	100	GTEX	1	50	100	0.5	0.0025	125	9415
48	2269.748653732208	2276.345059819095	100	GTEX	1	50	100	0.5	0.0025	125	9415
49	2269.3261862392474	2269.40939969255	100	GTEX	1	50	100	0.5	0.0025	125	9415
