	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	3405.9645608233286	2673.8220159146267	50	GTEX	1	50	100	0.0	0.0015	25	9350
1	2580.5214945872835	2487.8761687188094	50	GTEX	1	50	100	0.0	0.0015	25	9350
2	2491.4085571508267	2474.507411478137	50	GTEX	1	50	100	0.0	0.0015	25	9350
3	2445.368550891419	2411.3018826676866	50	GTEX	1	50	100	0.0	0.0015	25	9350
4	2422.3645003284437	2395.714743494534	50	GTEX	1	50	100	0.0	0.0015	25	9350
5	2405.2693942094083	2387.913188513694	50	GTEX	1	50	100	0.0	0.0015	25	9350
6	2392.140557511248	2367.7656282490198	50	GTEX	1	50	100	0.0	0.0015	25	9350
7	2379.435008151259	2361.073749034577	50	GTEX	1	50	100	0.0	0.0015	25	9350
8	2370.710744240272	2361.04739762803	50	GTEX	1	50	100	0.0	0.0015	25	9350
9	2362.1002298743747	2345.4546065529944	50	GTEX	1	50	100	0.0	0.0015	25	9350
10	2354.5499528687646	2339.5554510196353	50	GTEX	1	50	100	0.0	0.0015	25	9350
11	2349.183629621935	2331.882553970859	50	GTEX	1	50	100	0.0	0.0015	25	9350
12	2343.934678701963	2328.049714643239	50	GTEX	1	50	100	0.0	0.0015	25	9350
13	2339.545938332456	2325.510560706541	50	GTEX	1	50	100	0.0	0.0015	25	9350
14	2335.074741587967	2322.4678356330205	50	GTEX	1	50	100	0.0	0.0015	25	9350
15	2331.917521833656	2320.9127294736218	50	GTEX	1	50	100	0.0	0.0015	25	9350
16	2328.9864465978035	2313.806418763367	50	GTEX	1	50	100	0.0	0.0015	25	9350
17	2326.389000808524	2311.3834028932984	50	GTEX	1	50	100	0.0	0.0015	25	9350
18	2322.9898835469594	2311.2103471067016	50	GTEX	1	50	100	0.0	0.0015	25	9350
19	2320.2565039609217	2306.333439003832	50	GTEX	1	50	100	0.0	0.0015	25	9350
20	2318.299203477994	2305.059911459571	50	GTEX	1	50	100	0.0	0.0015	25	9350
21	2315.7828866215787	2306.6203952107594	50	GTEX	1	50	100	0.0	0.0015	25	9350
22	2314.1792191533336	2302.949446645526	50	GTEX	1	50	100	0.0	0.0015	25	9350
23	2311.9015958807568	2301.8830116184945	50	GTEX	1	50	100	0.0	0.0015	25	9350
24	2310.867865920558	2298.7231538141637	50	GTEX	1	50	100	0.0	0.0015	25	9350
25	2309.598691842593	2293.92350832863	50	GTEX	1	50	100	0.0	0.0015	25	9350
26	2307.709677056651	2295.5612138523347	50	GTEX	1	50	100	0.0	0.0015	25	9350
27	2306.3349180510672	2291.676128430965	50	GTEX	1	50	100	0.0	0.0015	25	9350
28	2305.2142779482347	2293.566484690619	50	GTEX	1	50	100	0.0	0.0015	25	9350
29	2304.5212509108533	2295.7794263716432	50	GTEX	1	50	100	0.0	0.0015	25	9350
30	2303.017687339698	2289.6819441762714	50	GTEX	1	50	100	0.0	0.0015	25	9350
31	2302.167945849728	2290.3524889347673	50	GTEX	1	50	100	0.0	0.0015	25	9350
32	2301.291970421926	2286.6985002524953	50	GTEX	1	50	100	0.0	0.0015	25	9350
33	2300.6726374140103	2287.8294566339414	50	GTEX	1	50	100	0.0	0.0015	25	9350
34	2299.1380252259905	2285.1794786344462	50	GTEX	1	50	100	0.0	0.0015	25	9350
35	2298.7571786679223	2285.8860624480158	50	GTEX	1	50	100	0.0	0.0015	25	9350
36	2297.8617830358085	2285.4885026474867	50	GTEX	1	50	100	0.0	0.0015	25	9350
37	2297.8885888099367	2282.8130476918964	50	GTEX	1	50	100	0.0	0.0015	25	9350
38	2296.2503908519398	2284.224814063243	50	GTEX	1	50	100	0.0	0.0015	25	9350
39	2296.276306506937	2286.5990301211978	50	GTEX	1	50	100	0.0	0.0015	25	9350
40	2295.1344180205333	2283.316333379129	50	GTEX	1	50	100	0.0	0.0015	25	9350
41	2294.8774976253862	2282.5123564861574	50	GTEX	1	50	100	0.0	0.0015	25	9350
42	2294.0063715622773	2280.422717888546	50	GTEX	1	50	100	0.0	0.0015	25	9350
43	2294.4526074486953	2283.051057880822	50	GTEX	1	50	100	0.0	0.0015	25	9350
44	2293.1492597951274	2281.202782460492	50	GTEX	1	50	100	0.0	0.0015	25	9350
45	2292.9638519980176	2279.882741485712	50	GTEX	1	50	100	0.0	0.0015	25	9350
46	2292.439380349586	2281.9349889718987	50	GTEX	1	50	100	0.0	0.0015	25	9350
47	2291.921549522148	2279.3299978277983	50	GTEX	1	50	100	0.0	0.0015	25	9350
48	2290.981667300722	2279.14203832358	50	GTEX	1	50	100	0.0	0.0015	25	9350
49	2290.868803671223	2279.315313186936	50	GTEX	1	50	100	0.0	0.0015	25	9350
