	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	2796.5557252952253	4000.4228368404524	100	TCGA	1	100	100	1.0	0.0015	75	84
1	2022.2449986598017	2313.203673396278	100	TCGA	1	100	100	1.0	0.0015	75	84
2	1973.877059212672	2080.691167016724	100	TCGA	1	100	100	1.0	0.0015	75	84
3	1947.2323408445113	2009.960336963136	100	TCGA	1	100	100	1.0	0.0015	75	84
4	1928.342159229938	1951.069091796875	100	TCGA	1	100	100	1.0	0.0015	75	84
5	1917.5468621103341	1911.1371334210114	100	TCGA	1	100	100	1.0	0.0015	75	84
6	1906.3401745211693	1925.0674140968515	100	TCGA	1	100	100	1.0	0.0015	75	84
7	1900.9952512345737	1901.6141891096106	100	TCGA	1	100	100	1.0	0.0015	75	84
8	1896.0634780749238	1892.115638617894	100	TCGA	1	100	100	1.0	0.0015	75	84
9	1889.4023844083115	1890.3002941955874	100	TCGA	1	100	100	1.0	0.0015	75	84
10	1884.8795903015648	1888.4425919882617	100	TCGA	1	100	100	1.0	0.0015	75	84
11	1881.6182848656467	1879.3019749627042	100	TCGA	1	100	100	1.0	0.0015	75	84
12	1877.167230155801	1876.2413593848146	100	TCGA	1	100	100	1.0	0.0015	75	84
13	1875.663211645805	1874.5071947874137	100	TCGA	1	100	100	1.0	0.0015	75	84
14	1872.6902589062413	1869.7996826171875	100	TCGA	1	100	100	1.0	0.0015	75	84
15	1869.6776634545874	1864.6618983589824	100	TCGA	1	100	100	1.0	0.0015	75	84
16	1867.3868409020652	1867.5769877218122	100	TCGA	1	100	100	1.0	0.0015	75	84
17	1865.6298157072104	1864.3263221625707	100	TCGA	1	100	100	1.0	0.0015	75	84
18	1862.7088908636088	1861.2500754504947	100	TCGA	1	100	100	1.0	0.0015	75	84
19	1860.737084268765	1862.7832644668656	100	TCGA	1	100	100	1.0	0.0015	75	84
20	1859.328312281666	1856.3313945214354	100	TCGA	1	100	100	1.0	0.0015	75	84
21	1857.9176092427788	1856.3913187764997	100	TCGA	1	100	100	1.0	0.0015	75	84
22	1855.870406959722	1855.462669794284	100	TCGA	1	100	100	1.0	0.0015	75	84
23	1854.1334216525238	1855.2093340236338	100	TCGA	1	100	100	1.0	0.0015	75	84
24	1853.6085316670474	1859.8447645944566	100	TCGA	1	100	100	1.0	0.0015	75	84
25	1851.7942677994022	1850.5406604555983	100	TCGA	1	100	100	1.0	0.0015	75	84
26	1850.6998890943726	1848.0164567956972	100	TCGA	1	100	100	1.0	0.0015	75	84
27	1849.5504084988515	1847.5229504455874	100	TCGA	1	100	100	1.0	0.0015	75	84
28	1847.9943388887702	1847.16515315837	100	TCGA	1	100	100	1.0	0.0015	75	84
29	1847.0375262044452	1848.2881386915044	100	TCGA	1	100	100	1.0	0.0015	75	84
30	1845.6837677877388	1843.2255221419598	100	TCGA	1	100	100	1.0	0.0015	75	84
31	1844.766809309576	1843.9793805453046	100	TCGA	1	100	100	1.0	0.0015	75	84
32	1843.9786480506466	1842.6793145414572	100	TCGA	1	100	100	1.0	0.0015	75	84
33	1843.0631250261608	1841.8333758636934	100	TCGA	1	100	100	1.0	0.0015	75	84
34	1841.8445308739379	1841.0846824454302	100	TCGA	1	100	100	1.0	0.0015	75	84
35	1841.1649134495733	1839.955213690523	100	TCGA	1	100	100	1.0	0.0015	75	84
36	1840.5246144654643	1840.4811054785646	100	TCGA	1	100	100	1.0	0.0015	75	84
37	1839.7131625615216	1838.8379286569566	100	TCGA	1	100	100	1.0	0.0015	75	84
38	1838.3547312322107	1837.4689383195273	100	TCGA	1	100	100	1.0	0.0015	75	84
39	1838.0468394239774	1837.0421516763506	100	TCGA	1	100	100	1.0	0.0015	75	84
40	1836.8773634006088	1838.2921940022377	100	TCGA	1	100	100	1.0	0.0015	75	84
41	1836.6588551976583	1836.738846208582	100	TCGA	1	100	100	1.0	0.0015	75	84
42	1835.7475235218687	1837.1701562009266	100	TCGA	1	100	100	1.0	0.0015	75	84
43	1834.9151167683815	1833.7687350325848	100	TCGA	1	100	100	1.0	0.0015	75	84
44	1834.4282427537732	1833.6651580657192	100	TCGA	1	100	100	1.0	0.0015	75	84
45	1833.9120169808948	1835.0804056905622	100	TCGA	1	100	100	1.0	0.0015	75	84
46	1833.1398277755347	1832.4624299475895	100	TCGA	1	100	100	1.0	0.0015	75	84
47	1832.7043532516184	1832.8901496005417	100	TCGA	1	100	100	1.0	0.0015	75	84
48	1831.9186024419403	1832.0505027579302	100	TCGA	1	100	100	1.0	0.0015	75	84
49	1831.4275220225254	1830.5345587802292	100	TCGA	1	100	100	1.0	0.0015	75	84
50	1830.941363002855	1830.5069291771356	100	TCGA	1	100	100	1.0	0.0015	75	84
51	1830.0755723147856	1829.3870641047033	100	TCGA	1	100	100	1.0	0.0015	75	84
52	1829.9103682618386	1829.0921594054255	100	TCGA	1	100	100	1.0	0.0015	75	84
53	1829.2139529323908	1828.651133474992	100	TCGA	1	100	100	1.0	0.0015	75	84
54	1828.9982126965988	1829.3470103201555	100	TCGA	1	100	100	1.0	0.0015	75	84
55	1828.320392454079	1827.757916167753	100	TCGA	1	100	100	1.0	0.0015	75	84
56	1828.0911170200707	1828.243656024262	100	TCGA	1	100	100	1.0	0.0015	75	84
57	1827.4490518111152	1827.7627247565954	100	TCGA	1	100	100	1.0	0.0015	75	84
58	1827.1112081666306	1826.754603093593	100	TCGA	1	100	100	1.0	0.0015	75	84
59	1826.7420969862053	1827.065151808849	100	TCGA	1	100	100	1.0	0.0015	75	84
60	1826.3732094401187	1826.290003484218	100	TCGA	1	100	100	1.0	0.0015	75	84
61	1826.0266739778958	1826.7713727328046	100	TCGA	1	100	100	1.0	0.0015	75	84
62	1825.562479970604	1825.0729005133087	100	TCGA	1	100	100	1.0	0.0015	75	84
63	1825.2874980134109	1824.884261394865	100	TCGA	1	100	100	1.0	0.0015	75	84
64	1824.7334675593545	1825.16481087076	100	TCGA	1	100	100	1.0	0.0015	75	84
65	1824.4533083847903	1826.1846991304178	100	TCGA	1	100	100	1.0	0.0015	75	84
66	1824.2966595136743	1824.323459951123	100	TCGA	1	100	100	1.0	0.0015	75	84
67	1823.9060943021027	1823.731659395611	100	TCGA	1	100	100	1.0	0.0015	75	84
68	1823.309471691569	1823.6809664778973	100	TCGA	1	100	100	1.0	0.0015	75	84
69	1823.1939488115129	1823.08946956462	100	TCGA	1	100	100	1.0	0.0015	75	84
70	1823.0407321204802	1822.6940341355214	100	TCGA	1	100	100	1.0	0.0015	75	84
71	1822.7027959592615	1823.7896838930983	100	TCGA	1	100	100	1.0	0.0015	75	84
72	1822.7533171268722	1821.6251269776617	100	TCGA	1	100	100	1.0	0.0015	75	84
73	1822.0337174989666	1822.5833948796717	100	TCGA	1	100	100	1.0	0.0015	75	84
74	1822.013791138472	1825.2796311881673	100	TCGA	1	100	100	1.0	0.0015	75	84
75	1821.693231336745	1822.9925481901696	100	TCGA	1	100	100	1.0	0.0015	75	84
76	1821.3338323287205	1822.0567976601758	100	TCGA	1	100	100	1.0	0.0015	75	84
77	1821.011410528933	1821.9092962370446	100	TCGA	1	100	100	1.0	0.0015	75	84
78	1820.822798611317	1821.620557008676	100	TCGA	1	100	100	1.0	0.0015	75	84
79	1820.6099861690889	1820.5282086703046	100	TCGA	1	100	100	1.0	0.0015	75	84
80	1820.6104787151014	1821.5441048013506	100	TCGA	1	100	100	1.0	0.0015	75	84
81	1820.4213756548932	1820.3103567152168	100	TCGA	1	100	100	1.0	0.0015	75	84
82	1820.0927823212864	1820.22006885011	100	TCGA	1	100	100	1.0	0.0015	75	84
83	1819.969406064912	1820.4723047611103	100	TCGA	1	100	100	1.0	0.0015	75	84
84	1819.7422818834195	1819.5581760118955	100	TCGA	1	100	100	1.0	0.0015	75	84
85	1819.586908734953	1820.935331565052	100	TCGA	1	100	100	1.0	0.0015	75	84
86	1819.4102824079444	1819.3337052695117	100	TCGA	1	100	100	1.0	0.0015	75	84
87	1819.1298889303223	1819.0614584151224	100	TCGA	1	100	100	1.0	0.0015	75	84
88	1818.971552453146	1819.3848355547268	100	TCGA	1	100	100	1.0	0.0015	75	84
89	1819.1910251873335	1820.3878854722832	100	TCGA	1	100	100	1.0	0.0015	75	84
90	1818.7889976837844	1818.9388967542793	100	TCGA	1	100	100	1.0	0.0015	75	84
91	1818.4983352301763	1818.3115344790358	100	TCGA	1	100	100	1.0	0.0015	75	84
92	1818.6248719072432	1818.625523859532	100	TCGA	1	100	100	1.0	0.0015	75	84
93	1818.2176478654496	1818.0462149615264	100	TCGA	1	100	100	1.0	0.0015	75	84
94	1818.1463060724986	1818.3233286795305	100	TCGA	1	100	100	1.0	0.0015	75	84
95	1818.009947947006	1817.781907584799	100	TCGA	1	100	100	1.0	0.0015	75	84
96	1817.8927893738141	1817.741916982373	100	TCGA	1	100	100	1.0	0.0015	75	84
97	1817.7030929665918	1818.446643618483	100	TCGA	1	100	100	1.0	0.0015	75	84
98	1817.7480585247508	1818.73057364459	100	TCGA	1	100	100	1.0	0.0015	75	84
99	1817.6305050318203	1817.2456508617306	100	TCGA	1	100	100	1.0	0.0015	75	84
