	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed	dataset
0	0.1875214608140204	0.17719945498746842	25	0.0015	100	100	0.001	0.5	1444	TCGA
1	0.15235756906394993	0.11850915688216387	25	0.0015	100	100	0.001	0.5	1444	TCGA
2	0.0833400322209812	0.05236509685690079	25	0.0015	100	100	0.001	0.5	1444	TCGA
3	0.03459305481912236	0.021452347453140733	25	0.0015	100	100	0.001	0.5	1444	TCGA
4	0.01516141894115762	0.010599090904933424	25	0.0015	100	100	0.001	0.5	1444	TCGA
5	0.008390909210009618	0.006725366526849606	25	0.0015	100	100	0.001	0.5	1444	TCGA
6	0.00588300425918131	0.005199507197093724	25	0.0015	100	100	0.001	0.5	1444	TCGA
7	0.004854009177939945	0.0045350392363104385	25	0.0015	100	100	0.001	0.5	1444	TCGA
8	0.0043891212782480645	0.0042177578059947075	25	0.0015	100	100	0.001	0.5	1444	TCGA
9	0.004160154817792415	0.0040532460157764166	25	0.0015	100	100	0.001	0.5	1444	TCGA
10	0.004037861071297474	0.003961423670536085	25	0.0015	100	100	0.001	0.5	1444	TCGA
11	0.003967668500326916	0.0039061902385747914	25	0.0015	100	100	0.001	0.5	1444	TCGA
12	0.003924624390477251	0.0038711554745221558	25	0.0015	100	100	0.001	0.5	1444	TCGA
13	0.0038966828654070614	0.0038477434360202232	25	0.0015	100	100	0.001	0.5	1444	TCGA
14	0.003877654640794712	0.0038313336866959255	25	0.0015	100	100	0.001	0.5	1444	TCGA
15	0.003864130104334451	0.003819536448142786	25	0.0015	100	100	0.001	0.5	1444	TCGA
16	0.0038542175245628164	0.0038106537636968508	25	0.0015	100	100	0.001	0.5	1444	TCGA
17	0.003846776536151805	0.0038039778913815867	25	0.0015	100	100	0.001	0.5	1444	TCGA
18	0.00384108508013015	0.0037988764280687324	25	0.0015	100	100	0.001	0.5	1444	TCGA
19	0.003836594499129511	0.0037948132852962868	25	0.0015	100	100	0.001	0.5	1444	TCGA
20	0.0038330746293383953	0.00379148207197724	25	0.0015	100	100	0.001	0.5	1444	TCGA
21	0.003830188871141453	0.003788889030078847	25	0.0015	100	100	0.001	0.5	1444	TCGA
22	0.0038278634726060614	0.0037867903730471678	25	0.0015	100	100	0.001	0.5	1444	TCGA
