train_epoch	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
97	4287.603880602904	4265.462002840909	50	TARGET	1	100	100	1.0	0.001	25	8412
98	4280.1986433343845	4250.492720170455	50	TARGET	1	100	100	1.0	0.001	25	8412
99	4288.473211937079	4243.732185132576	50	TARGET	1	100	100	1.0	0.001	25	8412
0	5006.120415581598	25004.09398674242	25	TARGET	1	100	100	0.5	0.0015	100	6618
1	4553.422408492477	7839.259854403409	25	TARGET	1	100	100	0.5	0.0015	100	6618
2	4464.166674064867	6250.511067708332	25	TARGET	1	100	100	0.5	0.0015	100	6618
3	4447.389261264993	4910.245546283144	25	TARGET	1	100	100	0.5	0.0015	100	6618
4	4408.810349589648	4894.234411991004	25	TARGET	1	100	100	0.5	0.0015	100	6618
5	4407.620326803188	4703.465857303504	25	TARGET	1	100	100	0.5	0.0015	100	6618
6	4393.349759805082	4505.04424124053	25	TARGET	1	100	100	0.5	0.0015	100	6618
7	4370.227595782039	4397.361387310606	25	TARGET	1	100	100	0.5	0.0015	100	6618
8	4354.801889336069	4260.794995857008	25	TARGET	1	100	100	0.5	0.0015	100	6618
9	4356.900541055082	4242.841375177557	25	TARGET	1	100	100	0.5	0.0015	100	6618
10	4325.412649443655	4255.482303503788	25	TARGET	1	100	100	0.5	0.0015	100	6618
11	4326.129616477273	4207.953790838068	25	TARGET	1	100	100	0.5	0.0015	100	6618
12	4311.294031624842	4200.61201615767	25	TARGET	1	100	100	0.5	0.0015	100	6618
13	4310.377324679082	4201.044884883996	25	TARGET	1	100	100	0.5	0.0015	100	6618
14	4302.846886015099	4225.094985499527	25	TARGET	1	100	100	0.5	0.0015	100	6618
15	4293.950431232902	4173.944491299716	25	TARGET	1	100	100	0.5	0.0015	100	6618
16	4290.593871659301	4182.156679095644	25	TARGET	1	100	100	0.5	0.0015	100	6618
17	4285.21695388126	4171.602620442708	25	TARGET	1	100	100	0.5	0.0015	100	6618
18	4261.2034044875845	4169.472767223011	25	TARGET	1	100	100	0.5	0.0015	100	6618
19	4269.756134752473	4162.777321555398	25	TARGET	1	100	100	0.5	0.0015	100	6618
20	4266.1802440091005	4140.367254083807	25	TARGET	1	100	100	0.5	0.0015	100	6618
21	4264.703959352641	4148.208777225379	25	TARGET	1	100	100	0.5	0.0015	100	6618
22	4262.5544988458805	4138.405791311553	25	TARGET	1	100	100	0.5	0.0015	100	6618
23	4262.4640611847635	4129.154748165246	25	TARGET	1	100	100	0.5	0.0015	100	6618
24	4251.886220604481	4214.302630800189	25	TARGET	1	100	100	0.5	0.0015	100	6618
25	4255.082769837042	4121.6039854107485	25	TARGET	1	100	100	0.5	0.0015	100	6618
26	4244.850128482087	4125.4742135712595	25	TARGET	1	100	100	0.5	0.0015	100	6618
27	4243.159268465909	4120.17499704072	25	TARGET	1	100	100	0.5	0.0015	100	6618
28	4235.841193510627	4125.068444454309	25	TARGET	1	100	100	0.5	0.0015	100	6618
29	4233.945646652068	4108.998165246212	25	TARGET	1	100	100	0.5	0.0015	100	6618
30	4230.407638806687	4110.837742660985	25	TARGET	1	100	100	0.5	0.0015	100	6618
31	4230.770663996738	4127.58163914536	25	TARGET	1	100	100	0.5	0.0015	100	6618
32	4229.851983786431	4121.523333925189	25	TARGET	1	100	100	0.5	0.0015	100	6618
33	4221.580960154935	4118.014304421165	25	TARGET	1	100	100	0.5	0.0015	100	6618
34	4231.589660028015	4104.671549479167	25	TARGET	1	100	100	0.5	0.0015	100	6618
35	4227.680345117845	4127.667243726326	25	TARGET	1	100	100	0.5	0.0015	100	6618
36	4224.82101820615	4115.975815281723	25	TARGET	1	100	100	0.5	0.0015	100	6618
37	4230.489948722248	4111.387369791667	25	TARGET	1	100	100	0.5	0.0015	100	6618
38	4212.029042048085	4105.6807639382105	25	TARGET	1	100	100	0.5	0.0015	100	6618
39	4212.351239856244	4111.490300958807	25	TARGET	1	100	100	0.5	0.0015	100	6618
40	4209.88790944931	4106.216367779356	25	TARGET	1	100	100	0.5	0.0015	100	6618
41	4209.696889960806	4112.8636844519415	25	TARGET	1	100	100	0.5	0.0015	100	6618
42	4209.489028057265	4115.459013967803	25	TARGET	1	100	100	0.5	0.0015	100	6618
43	4212.543049308186	4106.86366965554	25	TARGET	1	100	100	0.5	0.0015	100	6618
44	4204.004415081808	4104.5731645063925	25	TARGET	1	100	100	0.5	0.0015	100	6618
45	4196.571029714462	4100.067168264678	25	TARGET	1	100	100	0.5	0.0015	100	6618
46	4202.660512596671	4102.9734959457855	25	TARGET	1	100	100	0.5	0.0015	100	6618
47	4192.116113938868	4104.147054036458	25	TARGET	1	100	100	0.5	0.0015	100	6618
48	4203.584329213358	4088.9677993312025	25	TARGET	1	100	100	0.5	0.0015	100	6618
49	4197.8212389191385	4090.013209487453	25	TARGET	1	100	100	0.5	0.0015	100	6618
50	4192.797299574521	4097.843368992661	25	TARGET	1	100	100	0.5	0.0015	100	6618
51	4188.420893916377	4087.74530584162	25	TARGET	1	100	100	0.5	0.0015	100	6618
52	4190.795552366109	4086.082930131392	25	TARGET	1	100	100	0.5	0.0015	100	6618
53	4185.463191074153	4087.6474313446975	25	TARGET	1	100	100	0.5	0.0015	100	6618
54	4196.254200944997	4114.127515388258	25	TARGET	1	100	100	0.5	0.0015	100	6618
55	4181.78088995423	4086.773126775568	25	TARGET	1	100	100	0.5	0.0015	100	6618
56	4178.206634624237	4097.297988429215	25	TARGET	1	100	100	0.5	0.0015	100	6618
57	4181.923131872107	4115.7068869850855	25	TARGET	1	100	100	0.5	0.0015	100	6618
58	4188.480776186342	4094.6860795454545	25	TARGET	1	100	100	0.5	0.0015	100	6618
59	4187.8532275061825	4088.459150834517	25	TARGET	1	100	100	0.5	0.0015	100	6618
60	4182.811267788563	4092.746663411459	25	TARGET	1	100	100	0.5	0.0015	100	6618
61	4188.2794378518265	4088.061645507813	25	TARGET	1	100	100	0.5	0.0015	100	6618
62	4176.12480394768	4087.4328687263264	25	TARGET	1	100	100	0.5	0.0015	100	6618
63	4175.127660064183	4075.682513612689	25	TARGET	1	100	100	0.5	0.0015	100	6618
64	4170.984453503131	4085.70936908144	25	TARGET	1	100	100	0.5	0.0015	100	6618
65	4176.584851197522	4073.732629024621	25	TARGET	1	100	100	0.5	0.0015	100	6618
66	4171.449014477457	4086.8424738103695	25	TARGET	1	100	100	0.5	0.0015	100	6618
67	4175.8534654816385	4084.27431788589	25	TARGET	1	100	100	0.5	0.0015	100	6618
68	4167.575531519623	4087.020855527936	25	TARGET	1	100	100	0.5	0.0015	100	6618
69	4162.979235716542	4093.511766838305	25	TARGET	1	100	100	0.5	0.0015	100	6618
70	4169.293436069681	4083.48153779001	25	TARGET	1	100	100	0.5	0.0015	100	6618
71	4162.620468602036	4079.650390625	25	TARGET	1	100	100	0.5	0.0015	100	6618
72	4173.278262359928	4089.0334916548295	25	TARGET	1	100	100	0.5	0.0015	100	6618
73	4166.726758552321	4105.9651063861265	25	TARGET	1	100	100	0.5	0.0015	100	6618
74	4168.612605136653	4076.9927312677555	25	TARGET	1	100	100	0.5	0.0015	100	6618
75	4164.703854544797	4086.903527462121	25	TARGET	1	100	100	0.5	0.0015	100	6618
76	4165.192420214515	4082.872492009943	25	TARGET	1	100	100	0.5	0.0015	100	6618
77	4169.246548328336	4101.274632309423	25	TARGET	1	100	100	0.5	0.0015	100	6618
78	4162.362483066339	4079.193895744555	25	TARGET	1	100	100	0.5	0.0015	100	6618
79	4170.667882026647	4097.675818241004	25	TARGET	1	100	100	0.5	0.0015	100	6618
80	4157.040884923454	4068.74521336411	25	TARGET	1	100	100	0.5	0.0015	100	6618
81	4153.695434981324	4073.725793087121	25	TARGET	1	100	100	0.5	0.0015	100	6618
82	4156.720307732271	4079.5563927852745	25	TARGET	1	100	100	0.5	0.0015	100	6618
83	4153.632110903962	4075.4836351799236	25	TARGET	1	100	100	0.5	0.0015	100	6618
84	4154.918237962305	4078.5719585996694	25	TARGET	1	100	100	0.5	0.0015	100	6618
85	4149.993276268545	4080.512184836648	25	TARGET	1	100	100	0.5	0.0015	100	6618
86	4148.76515069313	4071.993704131156	25	TARGET	1	100	100	0.5	0.0015	100	6618
87	4150.180304838752	4086.042809688684	25	TARGET	1	100	100	0.5	0.0015	100	6618
88	4155.062740441525	4072.8618090080486	25	TARGET	1	100	100	0.5	0.0015	100	6618
89	4153.117319023569	4087.3640099727754	25	TARGET	1	100	100	0.5	0.0015	100	6618
90	4150.784279974221	4076.7522823449335	25	TARGET	1	100	100	0.5	0.0015	100	6618
91	4152.291735305529	4072.3490693063454	25	TARGET	1	100	100	0.5	0.0015	100	6618
92	4145.062426429004	4072.7060324928975	25	TARGET	1	100	100	0.5	0.0015	100	6618
93	4153.384685066814	4085.2309422348494	25	TARGET	1	100	100	0.5	0.0015	100	6618
94	4146.335928046744	4066.698245886601	25	TARGET	1	100	100	0.5	0.0015	100	6618
95	4144.924645626184	4084.1623350201235	25	TARGET	1	100	100	0.5	0.0015	100	6618
96	4148.107095532145	4065.517489346591	25	TARGET	1	100	100	0.5	0.0015	100	6618
97	4142.8890561704275	4078.3054014263735	25	TARGET	1	100	100	0.5	0.0015	100	6618
98	4150.268416998762	4076.143798828125	25	TARGET	1	100	100	0.5	0.0015	100	6618
99	4146.989916252367	4063.11268939394	25	TARGET	1	100	100	0.5	0.0015	100	6618
0	5100.928068116056	16631.429569128788	25	TARGET	1	100	100	0.0	0.0015	75	6828
1	4601.535546710596	10210.662124171402	25	TARGET	1	100	100	0.0	0.0015	75	6828
2	4498.708350595802	5308.89990234375	25	TARGET	1	100	100	0.0	0.0015	75	6828
3	4450.40536961411	4882.275146484375	25	TARGET	1	100	100	0.0	0.0015	75	6828
4	4423.5900270609745	4594.875221946023	25	TARGET	1	100	100	0.0	0.0015	75	6828
5	4396.043878728693	4569.43037553267	25	TARGET	1	100	100	0.0	0.0015	75	6828
6	4382.082902593645	4497.597234552557	25	TARGET	1	100	100	0.0	0.0015	75	6828
7	4388.38365014073	4413.623150449811	25	TARGET	1	100	100	0.0	0.0015	75	6828
8	4375.307942708333	4384.55605616714	25	TARGET	1	100	100	0.0	0.0015	75	6828
9	4355.024210200968	4338.24199514678	25	TARGET	1	100	100	0.0	0.0015	75	6828
10	4342.902736676662	4381.144190932765	25	TARGET	1	100	100	0.0	0.0015	75	6828
11	4336.52979584254	4299.430819424716	25	TARGET	1	100	100	0.0	0.0015	75	6828
12	4322.583272503683	4311.428156072443	25	TARGET	1	100	100	0.0	0.0015	75	6828
13	4330.602685382471	4250.13896040483	25	TARGET	1	100	100	0.0	0.0015	75	6828
14	4314.138361972589	4265.468387488163	25	TARGET	1	100	100	0.0	0.0015	75	6828
15	4304.423046381787	4235.390846946023	25	TARGET	1	100	100	0.0	0.0015	75	6828
16	4305.7216147477375	4246.295373165246	25	TARGET	1	100	100	0.0	0.0015	75	6828
17	4293.6427384193485	4257.124482125947	25	TARGET	1	100	100	0.0	0.0015	75	6828
18	4287.700113110271	4230.45088334517	25	TARGET	1	100	100	0.0	0.0015	75	6828
19	4285.576413549558	4246.358931107955	25	TARGET	1	100	100	0.0	0.0015	75	6828
20	4280.980790160722	4231.491484670928	25	TARGET	1	100	100	0.0	0.0015	75	6828
21	4269.325539739846	4228.564423532197	25	TARGET	1	100	100	0.0	0.0015	75	6828
22	4266.812148174453	4234.503965435606	25	TARGET	1	100	100	0.0	0.0015	75	6828
23	4274.3809317129635	4234.323072028883	25	TARGET	1	100	100	0.0	0.0015	75	6828
24	4258.8385030316185	4222.024162523674	25	TARGET	1	100	100	0.0	0.0015	75	6828
25	4256.971431847775	4219.353190104167	25	TARGET	1	100	100	0.0	0.0015	75	6828
26	4253.088417541298	4212.501057942708	25	TARGET	1	100	100	0.0	0.0015	75	6828
27	4246.828434902411	4222.555234966856	25	TARGET	1	100	100	0.0	0.0015	75	6828
28	4247.268841984296	4199.454671223958	25	TARGET	1	100	100	0.0	0.0015	75	6828
29	4247.129183271517	4241.956846294981	25	TARGET	1	100	100	0.0	0.0015	75	6828
30	4250.6149655737045	4189.17206735322	25	TARGET	1	100	100	0.0	0.0015	75	6828
31	4237.739935158879	4196.266135475852	25	TARGET	1	100	100	0.0	0.0015	75	6828
32	4239.811782374527	4224.453472715436	25	TARGET	1	100	100	0.0	0.0015	75	6828
33	4231.838866365478	4191.44833836411	25	TARGET	1	100	100	0.0	0.0015	75	6828
34	4230.921025028935	4193.2313824277935	25	TARGET	1	100	100	0.0	0.0015	75	6828
35	4229.369110621185	4191.26933889678	25	TARGET	1	100	100	0.0	0.0015	75	6828
36	4227.490048597959	4178.974712949811	25	TARGET	1	100	100	0.0	0.0015	75	6828
37	4219.566638471301	4186.895552201705	25	TARGET	1	100	100	0.0	0.0015	75	6828
38	4228.056636103877	4217.493807705966	25	TARGET	1	100	100	0.0	0.0015	75	6828
39	4221.940040870949	4177.444506096117	25	TARGET	1	100	100	0.0	0.0015	75	6828
40	4228.985429654619	4185.838234641336	25	TARGET	1	100	100	0.0	0.0015	75	6828
41	4226.956117161195	4185.478474934896	25	TARGET	1	100	100	0.0	0.0015	75	6828
42	4212.415471035222	4193.171246152936	25	TARGET	1	100	100	0.0	0.0015	75	6828
43	4212.356936470828	4172.47285600142	25	TARGET	1	100	100	0.0	0.0015	75	6828
44	4211.107522983743	4190.844489820076	25	TARGET	1	100	100	0.0	0.0015	75	6828
45	4207.420665805187	4162.848902846828	25	TARGET	1	100	100	0.0	0.0015	75	6828
46	4211.815079094988	4175.111779415246	25	TARGET	1	100	100	0.0	0.0015	75	6828
47	4207.82331370344	4183.5898104580965	25	TARGET	1	100	100	0.0	0.0015	75	6828
48	4210.398150614215	4165.708806818182	25	TARGET	1	100	100	0.0	0.0015	75	6828
49	4201.0289339521505	4184.304927941525	25	TARGET	1	100	100	0.0	0.0015	75	6828
50	4210.282608802871	4187.404718572443	25	TARGET	1	100	100	0.0	0.0015	75	6828
51	4201.552717523543	4169.70254054214	25	TARGET	1	100	100	0.0	0.0015	75	6828
52	4197.007860588305	4176.652898615057	25	TARGET	1	100	100	0.0	0.0015	75	6828
53	4194.036174735637	4147.3783624822445	25	TARGET	1	100	100	0.0	0.0015	75	6828
54	4204.6931094802185	4161.9312374230585	25	TARGET	1	100	100	0.0	0.0015	75	6828
55	4199.851228347932	4151.981141986269	25	TARGET	1	100	100	0.0	0.0015	75	6828
56	4193.508730287906	4149.888901219223	25	TARGET	1	100	100	0.0	0.0015	75	6828
57	4191.846441301032	4163.263719963305	25	TARGET	1	100	100	0.0	0.0015	75	6828
58	4189.9726809106705	4203.944091796875	25	TARGET	1	100	100	0.0	0.0015	75	6828
59	4196.227711687185	4180.263745857008	25	TARGET	1	100	100	0.0	0.0015	75	6828
60	4192.86259321733	4170.433246034564	25	TARGET	1	100	100	0.0	0.0015	75	6828
61	4195.34752801452	4157.749667080966	25	TARGET	1	100	100	0.0	0.0015	75	6828
62	4190.807149045797	4186.653945460465	25	TARGET	1	100	100	0.0	0.0015	75	6828
63	4195.610379922269	4174.971742572207	25	TARGET	1	100	100	0.0	0.0015	75	6828
64	4182.733616273411	4145.009299538352	25	TARGET	1	100	100	0.0	0.0015	75	6828
65	4180.439458468145	4144.6583325935135	25	TARGET	1	100	100	0.0	0.0015	75	6828
66	4183.379720874105	4159.138719963305	25	TARGET	1	100	100	0.0	0.0015	75	6828
67	4181.979968549426	4149.460989287405	25	TARGET	1	100	100	0.0	0.0015	75	6828
68	4183.828275430082	4160.326208866004	25	TARGET	1	100	100	0.0	0.0015	75	6828
69	4179.851139980536	4193.865334250711	25	TARGET	1	100	100	0.0	0.0015	75	6828
70	4179.332125371554	4151.774036754261	25	TARGET	1	100	100	0.0	0.0015	75	6828
71	4177.981100063132	4171.535526160038	25	TARGET	1	100	100	0.0	0.0015	75	6828
72	4173.142430160985	4151.651034268466	25	TARGET	1	100	100	0.0	0.0015	75	6828
73	4176.551065669718	4151.789203065814	25	TARGET	1	100	100	0.0	0.0015	75	6828
74	4175.992919510863	4182.205507220644	25	TARGET	1	100	100	0.0	0.0015	75	6828
75	4172.350558810765	4195.54433371804	25	TARGET	1	100	100	0.0	0.0015	75	6828
76	4175.08187424374	4157.805427320076	25	TARGET	1	100	100	0.0	0.0015	75	6828
77	4167.883583967934	4163.2489235617895	25	TARGET	1	100	100	0.0	0.0015	75	6828
78	4162.544339883207	4140.1972767223015	25	TARGET	1	100	100	0.0	0.0015	75	6828
79	4173.906129162721	4137.8729469992895	25	TARGET	1	100	100	0.0	0.0015	75	6828
80	4185.0990372474735	4186.304665305398	25	TARGET	1	100	100	0.0	0.0015	75	6828
81	4167.075628929267	4167.040556936553	25	TARGET	1	100	100	0.0	0.0015	75	6828
82	4180.426103482744	4150.605176521071	25	TARGET	1	100	100	0.0	0.0015	75	6828
83	4172.144769636469	4141.4737844756155	25	TARGET	1	100	100	0.0	0.0015	75	6828
84	4162.4615868976225	4151.1510749585705	25	TARGET	1	100	100	0.0	0.0015	75	6828
85	4175.2954919474705	4139.061482747396	25	TARGET	1	100	100	0.0	0.0015	75	6828
86	4167.622487899832	4159.225963245739	25	TARGET	1	100	100	0.0	0.0015	75	6828
87	4167.777604331071	4147.583858605587	25	TARGET	1	100	100	0.0	0.0015	75	6828
88	4164.064174870449	4142.307761452415	25	TARGET	1	100	100	0.0	0.0015	75	6828
89	4158.686029813105	4146.583144679215	25	TARGET	1	100	100	0.0	0.0015	75	6828
90	4164.6808790213345	4159.7330248283615	25	TARGET	1	100	100	0.0	0.0015	75	6828
91	4157.110836555661	4142.201933889678	25	TARGET	1	100	100	0.0	0.0015	75	6828
92	4158.342896329836	4139.1764655835705	25	TARGET	1	100	100	0.0	0.0015	75	6828
93	4166.977133394492	4177.197591145833	25	TARGET	1	100	100	0.0	0.0015	75	6828
94	4161.8232142387415	4151.003636215673	25	TARGET	1	100	100	0.0	0.0015	75	6828
95	4155.753420845828	4185.8092484907675	25	TARGET	1	100	100	0.0	0.0015	75	6828
96	4153.858697242608	4143.0434089429455	25	TARGET	1	100	100	0.0	0.0015	75	6828
97	4161.025980014993	4171.22548976089	25	TARGET	1	100	100	0.0	0.0015	75	6828
98	4163.0188797973215	4148.272335168087	25	TARGET	1	100	100	0.0	0.0015	75	6828
99	4157.666358408302	4140.347034801136	25	TARGET	1	100	100	0.0	0.0015	75	6828
0	5290.531156289457	9163.471664891098	25	TARGET	1	100	100	0.5	0.001	50	1562
1	4868.476838699496	8212.450883345171	25	TARGET	1	100	100	0.5	0.001	50	1562
2	4694.616739497843	5645.294344815341	25	TARGET	1	100	100	0.5	0.001	50	1562
3	4600.850271102957	5308.375732421875	25	TARGET	1	100	100	0.5	0.001	50	1562
4	4547.820371685606	4955.90732273911	25	TARGET	1	100	100	0.5	0.001	50	1562
5	4511.326471091121	4819.126805160985	25	TARGET	1	100	100	0.5	0.001	50	1562
6	4494.428943569813	4691.553185665246	25	TARGET	1	100	100	0.5	0.001	50	1562
7	4472.386333221539	4523.206535570549	25	TARGET	1	100	100	0.5	0.001	50	1562
8	4436.823452625211	4521.111283735795	25	TARGET	1	100	100	0.5	0.001	50	1562
9	4429.919999145097	4445.266342625473	25	TARGET	1	100	100	0.5	0.001	50	1562
10	4415.968084983954	4518.256791548295	25	TARGET	1	100	100	0.5	0.001	50	1562
11	4396.813917166456	4423.41347804214	25	TARGET	1	100	100	0.5	0.001	50	1562
12	4405.006324639626	4443.088822798295	25	TARGET	1	100	100	0.5	0.001	50	1562
13	4397.288806851063	4449.39032907197	25	TARGET	1	100	100	0.5	0.001	50	1562
14	4385.737741181345	4401.94121389678	25	TARGET	1	100	100	0.5	0.001	50	1562
15	4380.582089613584	4369.268399325284	25	TARGET	1	100	100	0.5	0.001	50	1562
16	4360.7796503445925	4353.426498875473	25	TARGET	1	100	100	0.5	0.001	50	1562
17	4353.1730644662775	4345.396380800189	25	TARGET	1	100	100	0.5	0.001	50	1562
18	4352.1103975957485	4339.886740944602	25	TARGET	1	100	100	0.5	0.001	50	1562
19	4345.8101120252	4352.668294270833	25	TARGET	1	100	100	0.5	0.001	50	1562
20	4358.097176188973	4342.739627722538	25	TARGET	1	100	100	0.5	0.001	50	1562
21	4336.43788141835	4328.308349609375	25	TARGET	1	100	100	0.5	0.001	50	1562
22	4340.610744489162	4318.867202296402	25	TARGET	1	100	100	0.5	0.001	50	1562
23	4329.035586167666	4327.169818300189	25	TARGET	1	100	100	0.5	0.001	50	1562
24	4328.483042501842	4336.450994318182	25	TARGET	1	100	100	0.5	0.001	50	1562
25	4327.469890144939	4313.216389973958	25	TARGET	1	100	100	0.5	0.001	50	1562
26	4321.912558199179	4310.766098484848	25	TARGET	1	100	100	0.5	0.001	50	1562
27	4312.930121527777	4301.78779000947	25	TARGET	1	100	100	0.5	0.001	50	1562
28	4305.182262073864	4326.078546697443	25	TARGET	1	100	100	0.5	0.001	50	1562
29	4306.493227358217	4298.446747750947	25	TARGET	1	100	100	0.5	0.001	50	1562
30	4304.062376696654	4290.362252900095	25	TARGET	1	100	100	0.5	0.001	50	1562
31	4303.714436848958	4313.269102154356	25	TARGET	1	100	100	0.5	0.001	50	1562
32	4285.6530523332285	4289.126916133996	25	TARGET	1	100	100	0.5	0.001	50	1562
33	4293.353986643781	4299.345177852746	25	TARGET	1	100	100	0.5	0.001	50	1562
34	4288.269456445971	4304.878040660511	25	TARGET	1	100	100	0.5	0.001	50	1562
35	4280.348234131681	4278.229085286458	25	TARGET	1	100	100	0.5	0.001	50	1562
36	4282.182716652199	4271.226347952178	25	TARGET	1	100	100	0.5	0.001	50	1562
37	4277.640595407197	4252.124556107955	25	TARGET	1	100	100	0.5	0.001	50	1562
38	4271.175425314342	4262.521654533617	25	TARGET	1	100	100	0.5	0.001	50	1562
39	4270.012559678819	4280.045661695076	25	TARGET	1	100	100	0.5	0.001	50	1562
40	4273.419652251683	4253.58993992661	25	TARGET	1	100	100	0.5	0.001	50	1562
41	4263.911066228693	4263.427689985795	25	TARGET	1	100	100	0.5	0.001	50	1562
42	4256.614424683028	4262.24238725142	25	TARGET	1	100	100	0.5	0.001	50	1562
43	4258.559377548269	4270.621152935606	25	TARGET	1	100	100	0.5	0.001	50	1562
44	4263.690145267782	4259.038995916193	25	TARGET	1	100	100	0.5	0.001	50	1562
45	4260.225534150095	4252.376043146307	25	TARGET	1	100	100	0.5	0.001	50	1562
46	4259.326353130919	4250.336684718277	25	TARGET	1	100	100	0.5	0.001	50	1562
47	4258.4000963410135	4250.971294981061	25	TARGET	1	100	100	0.5	0.001	50	1562
48	4247.727602358217	4256.918871330492	25	TARGET	1	100	100	0.5	0.001	50	1562
49	4249.784187907723	4278.595466382576	25	TARGET	1	100	100	0.5	0.001	50	1562
50	4244.967343519834	4244.651234019886	25	TARGET	1	100	100	0.5	0.001	50	1562
51	4252.054190998527	4260.632827296402	25	TARGET	1	100	100	0.5	0.001	50	1562
52	4248.1656674985525	4262.080751361269	25	TARGET	1	100	100	0.5	0.001	50	1562
53	4241.380071877629	4240.859256628788	25	TARGET	1	100	100	0.5	0.001	50	1562
54	4242.6005135995365	4252.511089902936	25	TARGET	1	100	100	0.5	0.001	50	1562
55	4238.311023236926	4240.550374348958	25	TARGET	1	100	100	0.5	0.001	50	1562
56	4233.915643248895	4248.374297170928	25	TARGET	1	100	100	0.5	0.001	50	1562
57	4238.641398934002	4240.177719578598	25	TARGET	1	100	100	0.5	0.001	50	1562
58	4237.651260735613	4243.854891690341	25	TARGET	1	100	100	0.5	0.001	50	1562
59	4236.225703075678	4246.991824988163	25	TARGET	1	100	100	0.5	0.001	50	1562
60	4240.052050452441	4255.938994436553	25	TARGET	1	100	100	0.5	0.001	50	1562
61	4239.129945697207	4240.172348484848	25	TARGET	1	100	100	0.5	0.001	50	1562
62	4227.870804398148	4227.525124289773	25	TARGET	1	100	100	0.5	0.001	50	1562
63	4240.533657703336	4231.900412819602	25	TARGET	1	100	100	0.5	0.001	50	1562
64	4229.587773897832	4247.428459398674	25	TARGET	1	100	100	0.5	0.001	50	1562
65	4224.41033791693	4232.752101089015	25	TARGET	1	100	100	0.5	0.001	50	1562
66	4225.274975503735	4228.118963068182	25	TARGET	1	100	100	0.5	0.001	50	1562
67	4218.29119071575	4214.756532611269	25	TARGET	1	100	100	0.5	0.001	50	1562
68	4227.75359593658	4213.47637014678	25	TARGET	1	100	100	0.5	0.001	50	1562
69	4226.984682847354	4225.851288766572	25	TARGET	1	100	100	0.5	0.001	50	1562
70	4221.158462062027	4215.34365382339	25	TARGET	1	100	100	0.5	0.001	50	1562
71	4221.950319437869	4228.16738429214	25	TARGET	1	100	100	0.5	0.001	50	1562
72	4220.881881148727	4245.988296046402	25	TARGET	1	100	100	0.5	0.001	50	1562
73	4218.616887050847	4217.065170750473	25	TARGET	1	100	100	0.5	0.001	50	1562
74	4218.410813456834	4222.573693477746	25	TARGET	1	100	100	0.5	0.001	50	1562
75	4210.931719539141	4223.599461410985	25	TARGET	1	100	100	0.5	0.001	50	1562
76	4212.793279474432	4224.990086410985	25	TARGET	1	100	100	0.5	0.001	50	1562
77	4219.45226598669	4221.632331616951	25	TARGET	1	100	100	0.5	0.001	50	1562
78	4215.444518015442	4225.402602687027	25	TARGET	1	100	100	0.5	0.001	50	1562
79	4208.644301083755	4217.078243371212	25	TARGET	1	100	100	0.5	0.001	50	1562
80	4206.132284350668	4237.985418146307	25	TARGET	1	100	100	0.5	0.001	50	1562
81	4209.209582396228	4205.294566761364	25	TARGET	1	100	100	0.5	0.001	50	1562
82	4204.973833385943	4215.305382930871	25	TARGET	1	100	100	0.5	0.001	50	1562
83	4202.84341872501	4217.516645951705	25	TARGET	1	100	100	0.5	0.001	50	1562
84	4206.651955344461	4240.619754675663	25	TARGET	1	100	100	0.5	0.001	50	1562
85	4200.9204541344425	4222.02656693892	25	TARGET	1	100	100	0.5	0.001	50	1562
86	4216.348976417824	4215.136245265152	25	TARGET	1	100	100	0.5	0.001	50	1562
87	4199.750872165667	4217.238059303977	25	TARGET	1	100	100	0.5	0.001	50	1562
88	4204.478641394413	4205.529748165246	25	TARGET	1	100	100	0.5	0.001	50	1562
89	4211.148968115399	4213.086936257102	25	TARGET	1	100	100	0.5	0.001	50	1562
90	4196.691652856692	4236.78750147964	25	TARGET	1	100	100	0.5	0.001	50	1562
91	4210.3441922480015	4201.234234434186	25	TARGET	1	100	100	0.5	0.001	50	1562
92	4197.565085671165	4214.038944128788	25	TARGET	1	100	100	0.5	0.001	50	1562
93	4199.85401459254	4222.292939157197	25	TARGET	1	100	100	0.5	0.001	50	1562
94	4197.6951279559935	4239.941790956439	25	TARGET	1	100	100	0.5	0.001	50	1562
95	4193.236342921402	4202.903194543087	25	TARGET	1	100	100	0.5	0.001	50	1562
96	4193.250367443971	4224.414535984848	25	TARGET	1	100	100	0.5	0.001	50	1562
97	4194.757745916193	4209.092129794034	25	TARGET	1	100	100	0.5	0.001	50	1562
98	4188.294263846144	4199.178821910511	25	TARGET	1	100	100	0.5	0.001	50	1562
99	4192.155328101983	4199.821437026515	25	TARGET	1	100	100	0.5	0.001	50	1562
0	5298.936111604325	6379.723965731534	25	TARGET	1	50	100	1.0	0.0005	100	1679
1	4866.129042705703	5704.864797881155	25	TARGET	1	50	100	1.0	0.0005	100	1679
2	4669.292270031039	5810.955936316288	25	TARGET	1	50	100	1.0	0.0005	100	1679
3	4576.662061697706	5094.654703776042	25	TARGET	1	50	100	1.0	0.0005	100	1679
4	4524.622057982167	4849.286073626894	25	TARGET	1	50	100	1.0	0.0005	100	1679
5	4471.1722802569975	4666.037523674242	25	TARGET	1	50	100	1.0	0.0005	100	1679
6	4448.476509068551	4701.131791548295	25	TARGET	1	50	100	1.0	0.0005	100	1679
