train_epoch	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
98	0.05035583869494782	0.049700007649995534	50	GTEX	100	1e-05	0.5	75	8785	0.0
99	0.05016382986738109	0.04952517079593111	50	GTEX	100	1e-05	0.5	75	8785	0.0
0	0.11599343750136724	0.07805557665149522	100	GTEX	100	0.001	0.5	25	1955	0.0
1	0.05403909489911456	0.02546997495817141	100	GTEX	100	0.001	0.5	25	1955	0.0
2	0.016571181505785498	0.010152078867525205	100	GTEX	100	0.001	0.5	25	1955	0.0
3	0.010649617083663451	0.00889606990925826	100	GTEX	100	0.001	0.5	25	1955	0.0
4	0.00972864951623982	0.008383971878005185	100	GTEX	100	0.001	0.5	25	1955	0.0
5	0.009252576884742087	0.00805016443267918	100	GTEX	100	0.001	0.5	25	1955	0.0
6	0.00884994854124522	0.007684440098830389	100	GTEX	100	0.001	0.5	25	1955	0.0
7	0.0085440172397802	0.007489601932749322	100	GTEX	100	0.001	0.5	25	1955	0.0
8	0.008322647566829097	0.007339851360612269	100	GTEX	100	0.001	0.5	25	1955	0.0
9	0.008174034837093093	0.007257115623485227	100	GTEX	100	0.001	0.5	25	1955	0.0
10	0.008009600474524646	0.007123596203148705	100	GTEX	100	0.001	0.5	25	1955	0.0
11	0.007923429308700576	0.00705530925232478	100	GTEX	100	0.001	0.5	25	1955	0.0
12	0.007879250707976213	0.007102552291444951	100	GTEX	100	0.001	0.5	25	1955	0.0
13	0.007812949895108749	0.007106721774805975	100	GTEX	100	0.001	0.5	25	1955	0.0
14	0.0077601749701023065	0.006998707697914467	100	GTEX	100	0.001	0.5	25	1955	0.0
15	0.007738339766107238	0.006985988174016257	100	GTEX	100	0.001	0.5	25	1955	0.0
16	0.0077363718162348095	0.0069978503818436035	100	GTEX	100	0.001	0.5	25	1955	0.0
17	0.007726134911015845	0.006919722198490974	100	GTEX	100	0.001	0.5	25	1955	0.0
18	0.007660057881279002	0.00692768413538092	100	GTEX	100	0.001	0.5	25	1955	0.0
19	0.007625758418113109	0.006937863742543151	100	GTEX	100	0.001	0.5	25	1955	0.0
20	0.007675193309401452	0.0069208662007924715	100	GTEX	100	0.001	0.5	25	1955	0.0
21	0.007679106304631561	0.0069551874649756975	100	GTEX	100	0.001	0.5	25	1955	0.0
22	0.0076012890779046235	0.0069594323890064145	100	GTEX	100	0.001	0.5	25	1955	0.0
23	0.007623299244721227	0.006921495928892958	100	GTEX	100	0.001	0.5	25	1955	0.0
24	0.0075668663417465375	0.00686296574176491	100	GTEX	100	0.001	0.5	25	1955	0.0
25	0.007598601902245899	0.006792876892457556	100	GTEX	100	0.001	0.5	25	1955	0.0
26	0.007554532227699498	0.006864943134354096	100	GTEX	100	0.001	0.5	25	1955	0.0
27	0.007589295760483366	0.006831755394208114	100	GTEX	100	0.001	0.5	25	1955	0.0
28	0.007599736840788913	0.006793551301024146	100	GTEX	100	0.001	0.5	25	1955	0.0
29	0.007547426057362256	0.006886923883974326	100	GTEX	100	0.001	0.5	25	1955	0.0
30	0.007569716349865851	0.006856284568178337	100	GTEX	100	0.001	0.5	25	1955	0.0
31	0.007534335263644418	0.006863649851313222	100	GTEX	100	0.001	0.5	25	1955	0.0
32	0.007578058727508607	0.006809119862847796	100	GTEX	100	0.001	0.5	25	1955	0.0
33	0.007555236680114614	0.006802119620980079	100	GTEX	100	0.001	0.5	25	1955	0.0
34	0.007572471661357619	0.006777735662508486	100	GTEX	100	0.001	0.5	25	1955	0.0
35	0.0075620468451591425	0.006824388961969899	100	GTEX	100	0.001	0.5	25	1955	0.0
36	0.007552834203579118	0.0067840698617776096	100	GTEX	100	0.001	0.5	25	1955	0.0
37	0.0075213856133531515	0.0068106328547992406	100	GTEX	100	0.001	0.5	25	1955	0.0
38	0.0075410217669160595	0.006668046410744408	100	GTEX	100	0.001	0.5	25	1955	0.0
39	0.007565319614947863	0.006752664044485233	100	GTEX	100	0.001	0.5	25	1955	0.0
40	0.007558267107610184	0.006773552644870354	100	GTEX	100	0.001	0.5	25	1955	0.0
41	0.007530056710137672	0.006827391953182764	100	GTEX	100	0.001	0.5	25	1955	0.0
42	0.007532461353397547	0.006766359590900489	100	GTEX	100	0.001	0.5	25	1955	0.0
43	0.007526218970090283	0.0067932279922153106	100	GTEX	100	0.001	0.5	25	1955	0.0
44	0.007525041754598242	0.00682111879626551	100	GTEX	100	0.001	0.5	25	1955	0.0
45	0.0075359327489006684	0.006688383294573982	100	GTEX	100	0.001	0.5	25	1955	0.0
46	0.007541817940537051	0.006734831419776941	100	GTEX	100	0.001	0.5	25	1955	0.0
47	0.0074918713772617685	0.006838284992389807	100	GTEX	100	0.001	0.5	25	1955	0.0
48	0.007517475832745179	0.006754772636699473	100	GTEX	100	0.001	0.5	25	1955	0.0
49	0.007519128263721506	0.0066886062489489645	100	GTEX	100	0.001	0.5	25	1955	0.0
50	0.007526834617302277	0.006786716710634445	100	GTEX	100	0.001	0.5	25	1955	0.0
51	0.007530177196687879	0.0066515662594071575	100	GTEX	100	0.001	0.5	25	1955	0.0
52	0.007478486406415688	0.006692757546731727	100	GTEX	100	0.001	0.5	25	1955	0.0
53	0.007547062378405449	0.00680633046320806	100	GTEX	100	0.001	0.5	25	1955	0.0
54	0.007570123045261683	0.006735671980894338	100	GTEX	100	0.001	0.5	25	1955	0.0
55	0.007539784992032058	0.006760169619149015	100	GTEX	100	0.001	0.5	25	1955	0.0
56	0.0075284524720303425	0.006724237919406179	100	GTEX	100	0.001	0.5	25	1955	0.0
57	0.00754157787160752	0.006632394936403168	100	GTEX	100	0.001	0.5	25	1955	0.0
58	0.007540886472268053	0.0067516535099156685	100	GTEX	100	0.001	0.5	25	1955	0.0
59	0.007498845001567539	0.006639005416232257	100	GTEX	100	0.001	0.5	25	1955	0.0
60	0.007515494121688953	0.006600375683843637	100	GTEX	100	0.001	0.5	25	1955	0.0
61	0.007476899927184717	0.006674801378365704	100	GTEX	100	0.001	0.5	25	1955	0.0
62	0.007476966031559944	0.006783347899101306	100	GTEX	100	0.001	0.5	25	1955	0.0
63	0.007491939703648506	0.006817294392706437	100	GTEX	100	0.001	0.5	25	1955	0.0
64	0.007520494000319035	0.006797311032552116	100	GTEX	100	0.001	0.5	25	1955	0.0
65	0.0074733731394834935	0.006792431182012019	100	GTEX	100	0.001	0.5	25	1955	0.0
66	0.007494722601304503	0.006777104833110204	100	GTEX	100	0.001	0.5	25	1955	0.0
67	0.007455724433262786	0.00682429950542663	100	GTEX	100	0.001	0.5	25	1955	0.0
68	0.007527524628069005	0.006747973314397915	100	GTEX	100	0.001	0.5	25	1955	0.0
69	0.0074855441543242845	0.00670396482940239	100	GTEX	100	0.001	0.5	25	1955	0.0
70	0.007432377677677636	0.0067035236781880884	100	GTEX	100	0.001	0.5	25	1955	0.0
71	0.007439007971298453	0.006732602752461859	100	GTEX	100	0.001	0.5	25	1955	0.0
72	0.007503286996824655	0.006803068875940694	100	GTEX	100	0.001	0.5	25	1955	0.0
73	0.00752583476957286	0.006844828843702155	100	GTEX	100	0.001	0.5	25	1955	0.0
74	0.007429732539472341	0.0067372070590012885	100	GTEX	100	0.001	0.5	25	1955	0.0
75	0.007517082999614159	0.006803952463806922	100	GTEX	100	0.001	0.5	25	1955	0.0
76	0.007482021574200135	0.006829037495708171	100	GTEX	100	0.001	0.5	25	1955	0.0
77	0.007468969771831131	0.006671153359511733	100	GTEX	100	0.001	0.5	25	1955	0.0
78	0.007482571279848656	0.006725607323017637	100	GTEX	100	0.001	0.5	25	1955	0.0
79	0.0075280407593272015	0.006674659665064893	100	GTEX	100	0.001	0.5	25	1955	0.0
80	0.007489190445458345	0.006811962811764995	100	GTEX	100	0.001	0.5	25	1955	0.0
81	0.007499388066414884	0.006731214492224129	100	GTEX	100	0.001	0.5	25	1955	0.0
82	0.007500020188011968	0.006584503914551817	100	GTEX	100	0.001	0.5	25	1955	0.0
83	0.007512429945333791	0.006604149555185449	100	GTEX	100	0.001	0.5	25	1955	0.0
84	0.007463442720797453	0.006697182063749875	100	GTEX	100	0.001	0.5	25	1955	0.0
85	0.0075193142295186715	0.006695170950555303	100	GTEX	100	0.001	0.5	25	1955	0.0
86	0.007490647789244338	0.006661943280396579	100	GTEX	100	0.001	0.5	25	1955	0.0
87	0.007463236715332944	0.0066483857290741384	100	GTEX	100	0.001	0.5	25	1955	0.0
88	0.007428255619614407	0.006778327365735185	100	GTEX	100	0.001	0.5	25	1955	0.0
89	0.007488858168019002	0.006715837662451735	100	GTEX	100	0.001	0.5	25	1955	0.0
90	0.00748155940416738	0.006779926439513498	100	GTEX	100	0.001	0.5	25	1955	0.0
91	0.0074199899032871735	0.006713159493889532	100	GTEX	100	0.001	0.5	25	1955	0.0
92	0.007484288660663211	0.006708555927450553	100	GTEX	100	0.001	0.5	25	1955	0.0
93	0.007484452964036986	0.0067895072487540575	100	GTEX	100	0.001	0.5	25	1955	0.0
94	0.007465189807673792	0.006661762347083695	100	GTEX	100	0.001	0.5	25	1955	0.0
95	0.007495632568781355	0.006718041856875891	100	GTEX	100	0.001	0.5	25	1955	0.0
96	0.007476701711254216	0.006712679829122676	100	GTEX	100	0.001	0.5	25	1955	0.0
97	0.007498704066697409	0.00658266593174506	100	GTEX	100	0.001	0.5	25	1955	0.0
98	0.007509083138941912	0.006684731070603822	100	GTEX	100	0.001	0.5	25	1955	0.0
99	0.007473884615210952	0.0066500549601256394	100	GTEX	100	0.001	0.5	25	1955	0.0
0	0.15343449763490138	0.12754397006429194	100	GTEX	100	0.0005	0.5	5	6333	0.0
1	0.1318507915660007	0.10705348648159224	100	GTEX	100	0.0005	0.5	5	6333	0.0
2	0.11760165891164935	0.08959152305874081	100	GTEX	100	0.0005	0.5	5	6333	0.0
3	0.10002806758718807	0.07237285809031911	100	GTEX	100	0.0005	0.5	5	6333	0.0
4	0.08196021709168133	0.059612073599159036	100	GTEX	100	0.0005	0.5	5	6333	0.0
5	0.06705810320924163	0.04980528803662655	100	GTEX	100	0.0005	0.5	5	6333	0.0
6	0.05348098682330354	0.03898806535699068	100	GTEX	100	0.0005	0.5	5	6333	0.0
7	0.039460959845766835	0.028483785674712506	100	GTEX	100	0.0005	0.5	5	6333	0.0
8	0.0288464781965262	0.022012525241637864	100	GTEX	100	0.0005	0.5	5	6333	0.0
9	0.022061587286831916	0.01683779871055835	100	GTEX	100	0.0005	0.5	5	6333	0.0
10	0.017937392516200766	0.014027588370436724	100	GTEX	100	0.0005	0.5	5	6333	0.0
11	0.015437310006207022	0.012854934372574432	100	GTEX	100	0.0005	0.5	5	6333	0.0
12	0.013902193915366094	0.011740497139923471	100	GTEX	100	0.0005	0.5	5	6333	0.0
13	0.012893173781350402	0.011274000176515416	100	GTEX	100	0.0005	0.5	5	6333	0.0
14	0.012177589939407641	0.010713713813728931	100	GTEX	100	0.0005	0.5	5	6333	0.0
15	0.011661386017192693	0.010440372869004087	100	GTEX	100	0.0005	0.5	5	6333	0.0
16	0.011265774698597651	0.010157414874904735	100	GTEX	100	0.0005	0.5	5	6333	0.0
17	0.010971808640888977	0.009986165181482246	100	GTEX	100	0.0005	0.5	5	6333	0.0
18	0.010729232944943207	0.009864032307476824	100	GTEX	100	0.0005	0.5	5	6333	0.0
19	0.010538058144238045	0.009780646004349334	100	GTEX	100	0.0005	0.5	5	6333	0.0
20	0.01034041731305018	0.009634674179718295	100	GTEX	100	0.0005	0.5	5	6333	0.0
21	0.01018017308987788	0.00953026932129502	100	GTEX	100	0.0005	0.5	5	6333	0.0
22	0.010069040317150146	0.009476491806058376	100	GTEX	100	0.0005	0.5	5	6333	0.0
23	0.009960585105973368	0.00937351933237831	100	GTEX	100	0.0005	0.5	5	6333	0.0
24	0.009861711995052263	0.009291734071908794	100	GTEX	100	0.0005	0.5	5	6333	0.0
25	0.009772031984906915	0.009225594584507859	100	GTEX	100	0.0005	0.5	5	6333	0.0
26	0.009661369502927676	0.009140431328531451	100	GTEX	100	0.0005	0.5	5	6333	0.0
27	0.009613919811343156	0.009084729693773354	100	GTEX	100	0.0005	0.5	5	6333	0.0
28	0.009542905823619285	0.009000242946265767	100	GTEX	100	0.0005	0.5	5	6333	0.0
29	0.009457975096337154	0.008948214635422927	100	GTEX	100	0.0005	0.5	5	6333	0.0
30	0.009394465607740602	0.008886724381137483	100	GTEX	100	0.0005	0.5	5	6333	0.0
31	0.009366997543321412	0.008840948608863263	100	GTEX	100	0.0005	0.5	5	6333	0.0
32	0.009322864955854451	0.008823497178380027	100	GTEX	100	0.0005	0.5	5	6333	0.0
33	0.00926760513295329	0.008796298479795909	100	GTEX	100	0.0005	0.5	5	6333	0.0
34	0.009236427974217549	0.00875325273977373	100	GTEX	100	0.0005	0.5	5	6333	0.0
35	0.009192865518584505	0.008729750800438706	100	GTEX	100	0.0005	0.5	5	6333	0.0
36	0.009194589328495768	0.008733262637268908	100	GTEX	100	0.0005	0.5	5	6333	0.0
37	0.009165616739363036	0.008694323583615823	100	GTEX	100	0.0005	0.5	5	6333	0.0
38	0.009158733552017809	0.008690043341920856	100	GTEX	100	0.0005	0.5	5	6333	0.0
39	0.009129381040922785	0.008682719070620184	100	GTEX	100	0.0005	0.5	5	6333	0.0
40	0.009109712983093494	0.00862216966814528	100	GTEX	100	0.0005	0.5	5	6333	0.0
41	0.009104414116813543	0.008634244148467203	100	GTEX	100	0.0005	0.5	5	6333	0.0
42	0.009103482540134544	0.008628934728045427	100	GTEX	100	0.0005	0.5	5	6333	0.0
43	0.009091386188549998	0.008626612285754074	100	GTEX	100	0.0005	0.5	5	6333	0.0
44	0.009056743942012255	0.008597901618610997	100	GTEX	100	0.0005	0.5	5	6333	0.0
45	0.009052119854992302	0.008574113642846451	100	GTEX	100	0.0005	0.5	5	6333	0.0
46	0.009078553848454948	0.008576364415793366	100	GTEX	100	0.0005	0.5	5	6333	0.0
47	0.009025969034059065	0.008595965140474386	100	GTEX	100	0.0005	0.5	5	6333	0.0
48	0.00903039695406802	0.008559806484856533	100	GTEX	100	0.0005	0.5	5	6333	0.0
49	0.009060135844308308	0.008546589785202374	100	GTEX	100	0.0005	0.5	5	6333	0.0
50	0.009013094648984844	0.008563230522401884	100	GTEX	100	0.0005	0.5	5	6333	0.0
51	0.00902314854828495	0.008551683917839944	100	GTEX	100	0.0005	0.5	5	6333	0.0
52	0.008999665351581603	0.008579152551242381	100	GTEX	100	0.0005	0.5	5	6333	0.0
53	0.009014774317137668	0.008546682570427091	100	GTEX	100	0.0005	0.5	5	6333	0.0
54	0.008979244907097868	0.008519208936920184	100	GTEX	100	0.0005	0.5	5	6333	0.0
55	0.009001156558097039	0.008527512966651656	100	GTEX	100	0.0005	0.5	5	6333	0.0
56	0.009009335326209695	0.008528323284573428	100	GTEX	100	0.0005	0.5	5	6333	0.0
57	0.009016462003105264	0.008535185945662936	100	GTEX	100	0.0005	0.5	5	6333	0.0
58	0.008991119267858326	0.008520115358124667	100	GTEX	100	0.0005	0.5	5	6333	0.0
59	0.008984454565719785	0.00849699297346203	100	GTEX	100	0.0005	0.5	5	6333	0.0
60	0.008976246408560975	0.0085059094628737	100	GTEX	100	0.0005	0.5	5	6333	0.0
61	0.008948403447996295	0.008506949948493972	100	GTEX	100	0.0005	0.5	5	6333	0.0
62	0.008981137029536236	0.008515328356549993	100	GTEX	100	0.0005	0.5	5	6333	0.0
63	0.008969706154413764	0.008524612098677303	100	GTEX	100	0.0005	0.5	5	6333	0.0
64	0.008948095837865527	0.008513868329586186	100	GTEX	100	0.0005	0.5	5	6333	0.0
65	0.008967371304420409	0.008502112775899386	100	GTEX	100	0.0005	0.5	5	6333	0.0
66	0.008944148252565374	0.008474350007456291	100	GTEX	100	0.0005	0.5	5	6333	0.0
67	0.008956750158546745	0.008470182944471619	100	GTEX	100	0.0005	0.5	5	6333	0.0
68	0.008972758665134703	0.008448080358028184	100	GTEX	100	0.0005	0.5	5	6333	0.0
69	0.008953749848716806	0.008499598704250141	100	GTEX	100	0.0005	0.5	5	6333	0.0
70	0.008946183759379145	0.008501198018826686	100	GTEX	100	0.0005	0.5	5	6333	0.0
71	0.008936867839073895	0.008483958820114797	100	GTEX	100	0.0005	0.5	5	6333	0.0
72	0.008954399863276303	0.00849487712188932	100	GTEX	100	0.0005	0.5	5	6333	0.0
73	0.008959052285148606	0.008459380031085286	100	GTEX	100	0.0005	0.5	5	6333	0.0
74	0.008940989373630935	0.008478214610155544	100	GTEX	100	0.0005	0.5	5	6333	0.0
75	0.008939700343896871	0.008464046208605793	100	GTEX	100	0.0005	0.5	5	6333	0.0
76	0.008916063228307474	0.008454413231136455	100	GTEX	100	0.0005	0.5	5	6333	0.0
77	0.008954244592511642	0.00848984009384429	100	GTEX	100	0.0005	0.5	5	6333	0.0
78	0.008916984759157028	0.00847985741360106	100	GTEX	100	0.0005	0.5	5	6333	0.0
79	0.008929414832729422	0.008489583622480073	100	GTEX	100	0.0005	0.5	5	6333	0.0
80	0.00891462629939367	0.00844824668586594	100	GTEX	100	0.0005	0.5	5	6333	0.0
81	0.008922314464442296	0.008476942919279688	100	GTEX	100	0.0005	0.5	5	6333	0.0
82	0.00892692179464058	0.00847924674928415	100	GTEX	100	0.0005	0.5	5	6333	0.0
83	0.008928159699320095	0.008440512147494823	100	GTEX	100	0.0005	0.5	5	6333	0.0
84	0.00895857740999499	0.00845057417783787	100	GTEX	100	0.0005	0.5	5	6333	0.0
85	0.008921793320156132	0.00847730898216877	100	GTEX	100	0.0005	0.5	5	6333	0.0
86	0.008951312683096145	0.008460170054673696	100	GTEX	100	0.0005	0.5	5	6333	0.0
87	0.00894456111818231	0.00848119368797926	100	GTEX	100	0.0005	0.5	5	6333	0.0
88	0.00893685205931949	0.008481582853334032	100	GTEX	100	0.0005	0.5	5	6333	0.0
89	0.008919332182841334	0.008459546227900475	100	GTEX	100	0.0005	0.5	5	6333	0.0
90	0.008926979648985233	0.008453635541375145	100	GTEX	100	0.0005	0.5	5	6333	0.0
91	0.008894091444189367	0.00846111250000195	100	GTEX	100	0.0005	0.5	5	6333	0.0
92	0.008920494337754391	0.00845429863242482	100	GTEX	100	0.0005	0.5	5	6333	0.0
93	0.00891199270095092	0.008447191284919872	100	GTEX	100	0.0005	0.5	5	6333	0.0
94	0.00893732479863869	0.008409790990399657	100	GTEX	100	0.0005	0.5	5	6333	0.0
95	0.008930570377977204	0.008466422752594087	100	GTEX	100	0.0005	0.5	5	6333	0.0
96	0.008923465764779431	0.008463165138497552	100	GTEX	100	0.0005	0.5	5	6333	0.0
97	0.008949308222712811	0.008453257176529321	100	GTEX	100	0.0005	0.5	5	6333	0.0
98	0.008890600283290305	0.008442569878164807	100	GTEX	100	0.0005	0.5	5	6333	0.0
99	0.00891590194767407	0.008447225141859553	100	GTEX	100	0.0005	0.5	5	6333	0.0
0	0.1643944858821579	0.1637588591516698	100	GTEX	100	1e-05	0.1	75	3911	0.0
1	0.1590158329810111	0.15481056692255768	100	GTEX	100	1e-05	0.1	75	3911	0.0
2	0.14826805737714424	0.14346804523649326	100	GTEX	100	1e-05	0.1	75	3911	0.0
3	0.13770455402167958	0.13410126143082013	100	GTEX	100	1e-05	0.1	75	3911	0.0
4	0.12958504901310575	0.12720193759230153	100	GTEX	100	1e-05	0.1	75	3911	0.0
5	0.1236508088045706	0.12208045696124377	100	GTEX	100	1e-05	0.1	75	3911	0.0
6	0.11913958073269923	0.11812782086460308	100	GTEX	100	1e-05	0.1	75	3911	0.0
7	0.11560935570371557	0.1149464079069094	100	GTEX	100	1e-05	0.1	75	3911	0.0
8	0.11270898393401252	0.11228317651231932	100	GTEX	100	1e-05	0.1	75	3911	0.0
9	0.11029683543955296	0.11000464369362298	100	GTEX	100	1e-05	0.1	75	3911	0.0
10	0.10817514928483757	0.10799066033993383	100	GTEX	100	1e-05	0.1	75	3911	0.0
11	0.1062836613924372	0.1061777937378267	100	GTEX	100	1e-05	0.1	75	3911	0.0
12	0.10454440301356402	0.10450002111976138	100	GTEX	100	1e-05	0.1	75	3911	0.0
13	0.10294038148856004	0.1029262891173816	100	GTEX	100	1e-05	0.1	75	3911	0.0
14	0.10141839623038842	0.1014184289728734	100	GTEX	100	1e-05	0.1	75	3911	0.0
15	0.09994061564151294	0.09995307447565824	100	GTEX	100	1e-05	0.1	75	3911	0.0
16	0.09852113505565492	0.09852461491360864	100	GTEX	100	1e-05	0.1	75	3911	0.0
17	0.09710168670790116	0.09710945466625373	100	GTEX	100	1e-05	0.1	75	3911	0.0
18	0.09569106460187407	0.09569893876522666	100	GTEX	100	1e-05	0.1	75	3911	0.0
19	0.09428540375695582	0.094274214153734	100	GTEX	100	1e-05	0.1	75	3911	0.0
20	0.0928354549201134	0.09282607814658278	100	GTEX	100	1e-05	0.1	75	3911	0.0
21	0.09139178467502662	0.09134321605977903	100	GTEX	100	1e-05	0.1	75	3911	0.0
22	0.08988212587712646	0.08979416800089209	100	GTEX	100	1e-05	0.1	75	3911	0.0
23	0.08828153725887812	0.08816790594914113	100	GTEX	100	1e-05	0.1	75	3911	0.0
24	0.08665243277309109	0.0864407844813151	100	GTEX	100	1e-05	0.1	75	3911	0.0
25	0.08486611214197336	0.08460758963578555	100	GTEX	100	1e-05	0.1	75	3911	0.0
26	0.08300271956107427	0.08268199733568235	100	GTEX	100	1e-05	0.1	75	3911	0.0
27	0.0810582828210704	0.08071094292424931	100	GTEX	100	1e-05	0.1	75	3911	0.0
28	0.07910085469012126	0.07876228912248358	100	GTEX	100	1e-05	0.1	75	3911	0.0
29	0.07722420258552003	0.07691084488716415	100	GTEX	100	1e-05	0.1	75	3911	0.0
30	0.07550249470048989	0.07522130613091328	100	GTEX	100	1e-05	0.1	75	3911	0.0
31	0.07393301842163442	0.07374018569522937	100	GTEX	100	1e-05	0.1	75	3911	0.0
32	0.07262689128063217	0.0724843741313133	100	GTEX	100	1e-05	0.1	75	3911	0.0
33	0.0714888813815601	0.07143561102931491	100	GTEX	100	1e-05	0.1	75	3911	0.0
34	0.07055980529432704	0.07056077739698352	100	GTEX	100	1e-05	0.1	75	3911	0.0
35	0.06977094410102823	0.06982226491314376	100	GTEX	100	1e-05	0.1	75	3911	0.0
36	0.06912008631398764	0.06919393575123507	100	GTEX	100	1e-05	0.1	75	3911	0.0
37	0.06857374854235535	0.06865789778105659	100	GTEX	100	1e-05	0.1	75	3911	0.0
38	0.06809961562381069	0.06819445557694018	100	GTEX	100	1e-05	0.1	75	3911	0.0
39	0.06767047632627682	0.06778716686900578	100	GTEX	100	1e-05	0.1	75	3911	0.0
40	0.06733609781533344	0.06742634108651274	100	GTEX	100	1e-05	0.1	75	3911	0.0
41	0.06699649673110708	0.06709564321394655	100	GTEX	100	1e-05	0.1	75	3911	0.0
42	0.06668986235133846	0.06679325012539729	100	GTEX	100	1e-05	0.1	75	3911	0.0
43	0.06642018065519187	0.06651133338534787	100	GTEX	100	1e-05	0.1	75	3911	0.0
44	0.06616711798550473	0.06624165845914486	100	GTEX	100	1e-05	0.1	75	3911	0.0
45	0.0659088468476398	0.06598725558007171	100	GTEX	100	1e-05	0.1	75	3911	0.0
46	0.06566975061985637	0.06574365482470836	100	GTEX	100	1e-05	0.1	75	3911	0.0
47	0.06544812944042552	0.06551017011639737	100	GTEX	100	1e-05	0.1	75	3911	0.0
48	0.06522183397512722	0.06528299879778474	100	GTEX	100	1e-05	0.1	75	3911	0.0
49	0.06501505185074863	0.06506239619998425	100	GTEX	100	1e-05	0.1	75	3911	0.0
50	0.06480379652787165	0.06484621428944766	100	GTEX	100	1e-05	0.1	75	3911	0.0
51	0.06456975648546591	0.06463743861013946	100	GTEX	100	1e-05	0.1	75	3911	0.0
52	0.06440848722586451	0.06443492439309907	100	GTEX	100	1e-05	0.1	75	3911	0.0
53	0.06422808427637905	0.06423829612056565	100	GTEX	100	1e-05	0.1	75	3911	0.0
54	0.0640354108014605	0.06404565795972772	100	GTEX	100	1e-05	0.1	75	3911	0.0
55	0.06383525796987771	0.06386250243327464	100	GTEX	100	1e-05	0.1	75	3911	0.0
56	0.06367084952812077	0.06367989800898748	100	GTEX	100	1e-05	0.1	75	3911	0.0
57	0.06348603287420744	0.06350181325420227	100	GTEX	100	1e-05	0.1	75	3911	0.0
58	0.06331645862311612	0.06332841082104257	100	GTEX	100	1e-05	0.1	75	3911	0.0
59	0.06315749851935414	0.06316440470318377	100	GTEX	100	1e-05	0.1	75	3911	0.0
60	0.06300805423621632	0.06299803366339253	100	GTEX	100	1e-05	0.1	75	3911	0.0
61	0.06282614566424309	0.06283633355688686	100	GTEX	100	1e-05	0.1	75	3911	0.0
62	0.06267314296350744	0.06268085282961679	100	GTEX	100	1e-05	0.1	75	3911	0.0
63	0.06254452850472478	0.06252719613479117	100	GTEX	100	1e-05	0.1	75	3911	0.0
64	0.06239801582318495	0.06237702405951321	100	GTEX	100	1e-05	0.1	75	3911	0.0
65	0.06224217547002042	0.06222894195708033	100	GTEX	100	1e-05	0.1	75	3911	0.0
66	0.06208993783262951	0.062079089930982184	100	GTEX	100	1e-05	0.1	75	3911	0.0
67	0.06195513141053561	0.06192867010265249	100	GTEX	100	1e-05	0.1	75	3911	0.0
68	0.06180035963645074	0.06178375476610073	100	GTEX	100	1e-05	0.1	75	3911	0.0
69	0.0616694063965825	0.061649341164546324	100	GTEX	100	1e-05	0.1	75	3911	0.0
70	0.061552398205055314	0.061524268239736564	100	GTEX	100	1e-05	0.1	75	3911	0.0
71	0.0614222912250646	0.0613994278127023	100	GTEX	100	1e-05	0.1	75	3911	0.0
72	0.06130632644615028	0.06128077622602195	100	GTEX	100	1e-05	0.1	75	3911	0.0
73	0.06121398264340945	0.061166178888354475	100	GTEX	100	1e-05	0.1	75	3911	0.0
74	0.061094449272884335	0.06105341303371205	100	GTEX	100	1e-05	0.1	75	3911	0.0
75	0.060965011781902986	0.060942394156079785	100	GTEX	100	1e-05	0.1	75	3911	0.0
76	0.060854848231866474	0.06083237821724932	100	GTEX	100	1e-05	0.1	75	3911	0.0
77	0.0607698940919592	0.06071676325208788	100	GTEX	100	1e-05	0.1	75	3911	0.0
78	0.06063193274366575	0.06059814036289096	100	GTEX	100	1e-05	0.1	75	3911	0.0
79	0.06051036265064937	0.06047133034796316	100	GTEX	100	1e-05	0.1	75	3911	0.0
80	0.06039990162199675	0.06034371659103002	100	GTEX	100	1e-05	0.1	75	3911	0.0
81	0.060249224429893264	0.060223365577908076	100	GTEX	100	1e-05	0.1	75	3911	0.0
82	0.06015558104583955	0.06011428108913364	100	GTEX	100	1e-05	0.1	75	3911	0.0
83	0.06005599700898999	0.06001557933853606	100	GTEX	100	1e-05	0.1	75	3911	0.0
84	0.059969393042799315	0.05992028457130316	100	GTEX	100	1e-05	0.1	75	3911	0.0
85	0.05987883908366205	0.05982517483626481	100	GTEX	100	1e-05	0.1	75	3911	0.0
86	0.059754365740919024	0.059719511424633935	100	GTEX	100	1e-05	0.1	75	3911	0.0
87	0.059636293983143414	0.05960668089441928	100	GTEX	100	1e-05	0.1	75	3911	0.0
88	0.05952938786007679	0.0595013038485449	100	GTEX	100	1e-05	0.1	75	3911	0.0
89	0.05943949500322531	0.05940209013257644	100	GTEX	100	1e-05	0.1	75	3911	0.0
90	0.05934566699398903	0.05930042133698445	100	GTEX	100	1e-05	0.1	75	3911	0.0
91	0.05923399864782045	0.059203905127800924	100	GTEX	100	1e-05	0.1	75	3911	0.0
92	0.05913450521969538	0.059109001473555536	100	GTEX	100	1e-05	0.1	75	3911	0.0
93	0.05905994040720551	0.05902271239023245	100	GTEX	100	1e-05	0.1	75	3911	0.0
94	0.058972898960031675	0.05893872288753325	100	GTEX	100	1e-05	0.1	75	3911	0.0
95	0.058880008566659085	0.058855978651645074	100	GTEX	100	1e-05	0.1	75	3911	0.0
