train_epoch	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
29	2278.9001781785582	2249.6463052147697	50	GTEX	1	100	100	0.0	0.0015	125	8285
30	2278.553079323241	2237.011000716641	50	GTEX	1	100	100	0.0	0.0015	125	8285
31	2277.56248679624	2236.5662013296846	50	GTEX	1	100	100	0.0	0.0015	125	8285
32	2277.0753241523184	2236.2957947009413	50	GTEX	1	100	100	0.0	0.0015	125	8285
33	2275.9644648123913	2237.821130788825	50	GTEX	1	100	100	0.0	0.0015	125	8285
34	2276.363478378017	2235.645877736603	50	GTEX	1	100	100	0.0	0.0015	125	8285
35	2276.906407000964	2234.678461691273	50	GTEX	1	100	100	0.0	0.0015	125	8285
36	2275.032513563769	2233.084799878951	50	GTEX	1	100	100	0.0	0.0015	125	8285
37	2275.8371282883554	2235.8392800450783	50	GTEX	1	100	100	0.0	0.0015	125	8285
38	2274.3777532419363	2239.382319345221	50	GTEX	1	100	100	0.0	0.0015	125	8285
39	2274.4383845487946	2233.141832707046	50	GTEX	1	100	100	0.0	0.0015	125	8285
40	2274.4412451744383	2232.278996804821	50	GTEX	1	100	100	0.0	0.0015	125	8285
41	2273.9479670231963	2234.9523122809233	50	GTEX	1	100	100	0.0	0.0015	125	8285
42	2273.519423376309	2237.769058981776	50	GTEX	1	100	100	0.0	0.0015	125	8285
43	2273.244708593007	2233.570677550573	50	GTEX	1	100	100	0.0	0.0015	125	8285
44	2272.9083899117904	2263.349183753416	50	GTEX	1	100	100	0.0	0.0015	125	8285
45	2273.150444007391	2239.460086720978	50	GTEX	1	100	100	0.0	0.0015	125	8285
46	2272.527141670573	2233.479079097849	50	GTEX	1	100	100	0.0	0.0015	125	8285
47	2272.8775861060544	2232.148287580947	50	GTEX	1	100	100	0.0	0.0015	125	8285
48	2273.136794826354	2236.6286581641366	50	GTEX	1	100	100	0.0	0.0015	125	8285
49	2272.569166609588	2234.7818561742515	50	GTEX	1	100	100	0.0	0.0015	125	8285
50	2272.537521708839	2234.0028384828747	50	GTEX	1	100	100	0.0	0.0015	125	8285
51	2271.072306396768	2231.8917790982205	50	GTEX	1	100	100	0.0	0.0015	125	8285
52	2271.671283822257	2231.3855931967387	50	GTEX	1	100	100	0.0	0.0015	125	8285
53	2271.2474426224403	2232.7646489016456	50	GTEX	1	100	100	0.0	0.0015	125	8285
54	2272.265404842768	2230.5850941473086	50	GTEX	1	100	100	0.0	0.0015	125	8285
55	2270.885539901764	2232.963648342815	50	GTEX	1	100	100	0.0	0.0015	125	8285
56	2270.608460072241	2231.5597311389765	50	GTEX	1	100	100	0.0	0.0015	125	8285
57	2270.3931519212297	2228.4082235474093	50	GTEX	1	100	100	0.0	0.0015	125	8285
58	2271.731463416093	2231.646762862405	50	GTEX	1	100	100	0.0	0.0015	125	8285
59	2270.164298130389	2233.5709862074477	50	GTEX	1	100	100	0.0	0.0015	125	8285
60	2270.6212491262822	2229.198416010055	50	GTEX	1	100	100	0.0	0.0015	125	8285
61	2269.8308872163666	2228.658464671088	50	GTEX	1	100	100	0.0	0.0015	125	8285
62	2270.000531696349	2235.2272721787367	50	GTEX	1	100	100	0.0	0.0015	125	8285
63	2270.435679067336	2230.160020719463	50	GTEX	1	100	100	0.0	0.0015	125	8285
64	2270.447886304895	2228.414690953244	50	GTEX	1	100	100	0.0	0.0015	125	8285
65	2269.546977354932	2229.291024211695	50	GTEX	1	100	100	0.0	0.0015	125	8285
66	2269.3586022189747	2232.877250410305	50	GTEX	1	100	100	0.0	0.0015	125	8285
67	2269.3326641021117	2230.833891777938	50	GTEX	1	100	100	0.0	0.0015	125	8285
68	2269.205879660309	2230.233356664389	50	GTEX	1	100	100	0.0	0.0015	125	8285
69	2269.3191846358154	2227.2938162800024	50	GTEX	1	100	100	0.0	0.0015	125	8285
70	2269.6175736584155	2233.1835099717055	50	GTEX	1	100	100	0.0	0.0015	125	8285
71	2268.73821316811	2229.1112900650546	50	GTEX	1	100	100	0.0	0.0015	125	8285
72	2270.026995449241	2228.2032421967833	50	GTEX	1	100	100	0.0	0.0015	125	8285
73	2269.3092587347	2231.805405301286	50	GTEX	1	100	100	0.0	0.0015	125	8285
74	2269.011056756777	2232.8601835417653	50	GTEX	1	100	100	0.0	0.0015	125	8285
75	2270.0642556617317	2230.4709714012	50	GTEX	1	100	100	0.0	0.0015	125	8285
76	2269.7069621881437	2228.8418750835463	50	GTEX	1	100	100	0.0	0.0015	125	8285
77	2269.592323168639	2229.6182102449948	50	GTEX	1	100	100	0.0	0.0015	125	8285
78	2268.606908991431	2228.939921680059	50	GTEX	1	100	100	0.0	0.0015	125	8285
79	2268.7692765102624	2228.991539088492	50	GTEX	1	100	100	0.0	0.0015	125	8285
80	2269.042789570845	2233.1026427990587	50	GTEX	1	100	100	0.0	0.0015	125	8285
81	2268.997101155659	2231.5989020169914	50	GTEX	1	100	100	0.0	0.0015	125	8285
82	2268.8476854169007	2229.569166292256	50	GTEX	1	100	100	0.0	0.0015	125	8285
83	2267.960313338645	2228.8273405938094	50	GTEX	1	100	100	0.0	0.0015	125	8285
84	2268.4263736655953	2230.225114597567	50	GTEX	1	100	100	0.0	0.0015	125	8285
85	2268.935338090538	2228.1186999186816	50	GTEX	1	100	100	0.0	0.0015	125	8285
86	2267.5832917449266	2230.922457966968	50	GTEX	1	100	100	0.0	0.0015	125	8285
87	2268.977010473677	2227.2875758414034	50	GTEX	1	100	100	0.0	0.0015	125	8285
88	2268.486107813037	2230.3989524696262	50	GTEX	1	100	100	0.0	0.0015	125	8285
89	2267.4845084817653	2227.9599644185923	50	GTEX	1	100	100	0.0	0.0015	125	8285
90	2268.944296996722	2228.7273469061906	50	GTEX	1	100	100	0.0	0.0015	125	8285
91	2268.3116985162687	2226.9211801739248	50	GTEX	1	100	100	0.0	0.0015	125	8285
92	2267.934555277749	2226.3701345929626	50	GTEX	1	100	100	0.0	0.0015	125	8285
93	2268.3295086354656	2229.3388878419823	50	GTEX	1	100	100	0.0	0.0015	125	8285
94	2268.072624860123	2229.3893602030357	50	GTEX	1	100	100	0.0	0.0015	125	8285
95	2267.7952185985696	2231.10541398081	50	GTEX	1	100	100	0.0	0.0015	125	8285
96	2267.344616445201	2227.76919428024	50	GTEX	1	100	100	0.0	0.0015	125	8285
97	2268.58836111212	2227.7102733075394	50	GTEX	1	100	100	0.0	0.0015	125	8285
98	2268.4935560491376	2228.9449374702945	50	GTEX	1	100	100	0.0	0.0015	125	8285
99	2268.413283839175	2229.1931632734522	50	GTEX	1	100	100	0.0	0.0015	125	8285
0	2956.638829288581	3467.2990086776676	150	GTEX	1	50	100	0.5	0.0025	100	5689
1	2465.564311777713	2588.9155654036954	150	GTEX	1	50	100	0.5	0.0025	100	5689
2	2407.36789359172	2414.317949534369	150	GTEX	1	50	100	0.5	0.0025	100	5689
3	2379.418777377172	2368.3387400115853	150	GTEX	1	50	100	0.5	0.0025	100	5689
4	2363.072810641158	2360.05859050098	150	GTEX	1	50	100	0.5	0.0025	100	5689
5	2348.9313128777508	2341.6223789693736	150	GTEX	1	50	100	0.5	0.0025	100	5689
6	2339.793900827174	2352.1347749079137	150	GTEX	1	50	100	0.5	0.0025	100	5689
7	2333.5091552863323	2330.2455423449383	150	GTEX	1	50	100	0.5	0.0025	100	5689
8	2329.9811070692936	2322.755397550053	150	GTEX	1	50	100	0.5	0.0025	100	5689
9	2323.666929031232	2317.934574489811	150	GTEX	1	50	100	0.5	0.0025	100	5689
10	2318.7628473620543	2311.970042181559	150	GTEX	1	50	100	0.5	0.0025	100	5689
11	2315.741225636999	2308.7752142496433	150	GTEX	1	50	100	0.5	0.0025	100	5689
12	2312.043888010243	2306.11097398185	150	GTEX	1	50	100	0.5	0.0025	100	5689
13	2309.193385473058	2301.909694425053	150	GTEX	1	50	100	0.5	0.0025	100	5689
14	2306.804297628027	2297.810059057896	150	GTEX	1	50	100	0.5	0.0025	100	5689
15	2303.8389207246223	2296.954130803677	150	GTEX	1	50	100	0.5	0.0025	100	5689
16	2302.4815385769525	2299.904495529349	150	GTEX	1	50	100	0.5	0.0025	100	5689
17	2300.874123213573	2294.6418211034047	150	GTEX	1	50	100	0.5	0.0025	100	5689
18	2299.152721552911	2295.9671941836973	150	GTEX	1	50	100	0.5	0.0025	100	5689
19	2298.824673506077	2297.4141520801154	150	GTEX	1	50	100	0.5	0.0025	100	5689
20	2296.0896087385377	2288.2112624019724	150	GTEX	1	50	100	0.5	0.0025	100	5689
21	2294.3227922281017	2288.317283485326	150	GTEX	1	50	100	0.5	0.0025	100	5689
22	2292.8248662500328	2286.7725161708354	150	GTEX	1	50	100	0.5	0.0025	100	5689
23	2292.3195072769226	2286.0843222730514	150	GTEX	1	50	100	0.5	0.0025	100	5689
24	2290.434416896151	2284.4490024581155	150	GTEX	1	50	100	0.5	0.0025	100	5689
25	2289.977101404261	2282.218107622386	150	GTEX	1	50	100	0.5	0.0025	100	5689
26	2289.4020763738517	2281.910363258971	150	GTEX	1	50	100	0.5	0.0025	100	5689
27	2287.5538482617662	2283.080984601503	150	GTEX	1	50	100	0.5	0.0025	100	5689
28	2286.114876687193	2279.6510989113	150	GTEX	1	50	100	0.5	0.0025	100	5689
29	2285.45838618276	2280.1161120744714	150	GTEX	1	50	100	0.5	0.0025	100	5689
30	2285.7928869743664	2280.1119384765625	150	GTEX	1	50	100	0.5	0.0025	100	5689
31	2284.301044989957	2276.907303610682	150	GTEX	1	50	100	0.5	0.0025	100	5689
32	2282.9465268849194	2278.405697202501	150	GTEX	1	50	100	0.5	0.0025	100	5689
33	2282.898517831472	2274.866155704165	150	GTEX	1	50	100	0.5	0.0025	100	5689
34	2281.1304319290452	2275.9898096817074	150	GTEX	1	50	100	0.5	0.0025	100	5689
35	2282.792816287829	2273.437875029705	150	GTEX	1	50	100	0.5	0.0025	100	5689
36	2283.1139330309397	2278.520158310807	150	GTEX	1	50	100	0.5	0.0025	100	5689
37	2280.306519908589	2277.030662855721	150	GTEX	1	50	100	0.5	0.0025	100	5689
38	2279.9573414996867	2278.4263999561845	150	GTEX	1	50	100	0.5	0.0025	100	5689
39	2279.388795453945	2274.658613429777	150	GTEX	1	50	100	0.5	0.0025	100	5689
40	2279.1780719477038	2272.9731524217264	150	GTEX	1	50	100	0.5	0.0025	100	5689
41	2278.4353916276605	2274.0158250467857	150	GTEX	1	50	100	0.5	0.0025	100	5689
42	2277.144891465089	2272.201777585106	150	GTEX	1	50	100	0.5	0.0025	100	5689
43	2277.3004275852136	2270.173633647962	150	GTEX	1	50	100	0.5	0.0025	100	5689
44	2276.951596316584	2271.162648248129	150	GTEX	1	50	100	0.5	0.0025	100	5689
45	2276.9921401779293	2269.6658387854973	150	GTEX	1	50	100	0.5	0.0025	100	5689
46	2276.206771919893	2269.706575923093	150	GTEX	1	50	100	0.5	0.0025	100	5689
47	2276.074201523219	2276.092863481761	150	GTEX	1	50	100	0.5	0.0025	100	5689
48	2277.7713728393287	2275.344826817966	150	GTEX	1	50	100	0.5	0.0025	100	5689
49	2274.1383952149567	2268.620061490019	150	GTEX	1	50	100	0.5	0.0025	100	5689
0	3757.6832692005373	3476.723731211383	100	GTEX	1	50	100	0.5	0.0005	100	9042
1	2709.308593956309	2863.660480223681	100	GTEX	1	50	100	0.5	0.0005	100	9042
2	2557.344387055652	2567.1814131936194	100	GTEX	1	50	100	0.5	0.0005	100	9042
3	2497.1160122621673	2522.1322499554417	100	GTEX	1	50	100	0.5	0.0005	100	9042
4	2459.362962967165	2458.6938188792183	100	GTEX	1	50	100	0.5	0.0005	100	9042
5	2436.848125653999	2435.528849438569	100	GTEX	1	50	100	0.5	0.0005	100	9042
6	2416.893255204551	2406.6879130896505	100	GTEX	1	50	100	0.5	0.0005	100	9042
7	2404.2056413994837	2411.2087012461384	100	GTEX	1	50	100	0.5	0.0005	100	9042
8	2393.356644787279	2371.1485711739538	100	GTEX	1	50	100	0.5	0.0005	100	9042
9	2383.954251445812	2370.69571166528	100	GTEX	1	50	100	0.5	0.0005	100	9042
10	2378.025345443383	2364.004482718928	100	GTEX	1	50	100	0.5	0.0005	100	9042
11	2371.7980966573027	2348.3039476517943	100	GTEX	1	50	100	0.5	0.0005	100	9042
12	2363.754141906177	2355.950837690114	100	GTEX	1	50	100	0.5	0.0005	100	9042
13	2360.098428618408	2344.062853679004	100	GTEX	1	50	100	0.5	0.0005	100	9042
14	2353.2081374259765	2349.3420762906962	100	GTEX	1	50	100	0.5	0.0005	100	9042
15	2350.0177267704594	2336.7206697065108	100	GTEX	1	50	100	0.5	0.0005	100	9042
16	2346.2709364189427	2330.32090382159	100	GTEX	1	50	100	0.5	0.0005	100	9042
17	2344.179527559136	2330.067940715601	100	GTEX	1	50	100	0.5	0.0005	100	9042
18	2340.759544642533	2324.4254758421453	100	GTEX	1	50	100	0.5	0.0005	100	9042
19	2337.549236977379	2329.4810628564637	100	GTEX	1	50	100	0.5	0.0005	100	9042
20	2335.743728884299	2327.227160319629	100	GTEX	1	50	100	0.5	0.0005	100	9042
21	2332.676122845724	2316.31332525101	100	GTEX	1	50	100	0.5	0.0005	100	9042
22	2330.7612386179458	2317.042536166231	100	GTEX	1	50	100	0.5	0.0005	100	9042
23	2329.008487954869	2315.4160109835434	100	GTEX	1	50	100	0.5	0.0005	100	9042
24	2326.1555557452452	2319.5172708605633	100	GTEX	1	50	100	0.5	0.0005	100	9042
25	2325.436776862019	2308.9728381951045	100	GTEX	1	50	100	0.5	0.0005	100	9042
26	2323.327316862811	2307.443075317847	100	GTEX	1	50	100	0.5	0.0005	100	9042
27	2321.0209084898943	2307.7070674533625	100	GTEX	1	50	100	0.5	0.0005	100	9042
28	2319.838359100609	2307.217533938332	100	GTEX	1	50	100	0.5	0.0005	100	9042
29	2317.003369589347	2320.0403101235747	100	GTEX	1	50	100	0.5	0.0005	100	9042
30	2316.417430851494	2307.4228441361693	100	GTEX	1	50	100	0.5	0.0005	100	9042
31	2314.7308973564427	2300.1922890550736	100	GTEX	1	50	100	0.5	0.0005	100	9042
32	2313.216171243695	2300.348942861811	100	GTEX	1	50	100	0.5	0.0005	100	9042
33	2310.6182468181	2297.1494641902327	100	GTEX	1	50	100	0.5	0.0005	100	9042
34	2310.039541213681	2299.4794671236336	100	GTEX	1	50	100	0.5	0.0005	100	9042
35	2308.1336345630302	2293.9213449456392	100	GTEX	1	50	100	0.5	0.0005	100	9042
36	2307.395838422283	2299.693551531309	100	GTEX	1	50	100	0.5	0.0005	100	9042
37	2305.3606429478305	2299.568619296578	100	GTEX	1	50	100	0.5	0.0005	100	9042
38	2304.088010593542	2291.901930660349	100	GTEX	1	50	100	0.5	0.0005	100	9042
39	2304.122183730739	2298.435448476117	100	GTEX	1	50	100	0.5	0.0005	100	9042
40	2303.434742296637	2289.3146879827113	100	GTEX	1	50	100	0.5	0.0005	100	9042
41	2301.559705728411	2290.9099882292653	100	GTEX	1	50	100	0.5	0.0005	100	9042
42	2300.2177660877505	2288.267287569808	100	GTEX	1	50	100	0.5	0.0005	100	9042
43	2299.565978726679	2284.6255708991807	100	GTEX	1	50	100	0.5	0.0005	100	9042
44	2298.248390146983	2285.0517243940108	100	GTEX	1	50	100	0.5	0.0005	100	9042
45	2297.1366199796826	2283.967252666053	100	GTEX	1	50	100	0.5	0.0005	100	9042
46	2296.328641983956	2286.3577207848152	100	GTEX	1	50	100	0.5	0.0005	100	9042
47	2295.416389920662	2284.248199114781	100	GTEX	1	50	100	0.5	0.0005	100	9042
48	2294.813274508861	2283.5274829937025	100	GTEX	1	50	100	0.5	0.0005	100	9042
49	2294.124337542582	2284.964485429539	100	GTEX	1	50	100	0.5	0.0005	100	9042
0	4509.296886527502	3412.806940463106	100	GTEX	1	50	100	0.5	0.0025	5	6973
1	3199.747410309331	2956.289412465839	100	GTEX	1	50	100	0.5	0.0025	5	6973
2	2771.676660254246	2718.537574448966	100	GTEX	1	50	100	0.5	0.0025	5	6973
3	2644.9679366277264	2677.3278390862642	100	GTEX	1	50	100	0.5	0.0025	5	6973
4	2604.656753109692	2703.3802225671343	100	GTEX	1	50	100	0.5	0.0025	5	6973
5	2567.895390964378	2595.2878724304896	100	GTEX	1	50	100	0.5	0.0025	5	6973
6	2550.2210456233247	2527.812433163023	100	GTEX	1	50	100	0.5	0.0025	5	6973
7	2528.833439513573	2523.970375438153	100	GTEX	1	50	100	0.5	0.0025	5	6973
8	2513.1097991708043	2515.6711815663616	100	GTEX	1	50	100	0.5	0.0025	5	6973
9	2501.607861776847	2490.48754511496	100	GTEX	1	50	100	0.5	0.0025	5	6973
10	2488.1357089460016	2488.3783873351354	100	GTEX	1	50	100	0.5	0.0025	5	6973
11	2480.1445556975877	2470.7172777299193	100	GTEX	1	50	100	0.5	0.0025	5	6973
12	2471.3725758463197	2457.941122192847	100	GTEX	1	50	100	0.5	0.0025	5	6973
13	2462.7517593237117	2462.739598495425	100	GTEX	1	50	100	0.5	0.0025	5	6973
14	2457.078708286433	2479.290487427222	100	GTEX	1	50	100	0.5	0.0025	5	6973
15	2449.478659164317	2436.6383089130827	100	GTEX	1	50	100	0.5	0.0025	5	6973
16	2444.943220580784	2433.847489157557	100	GTEX	1	50	100	0.5	0.0025	5	6973
17	2441.2987242743297	2431.7941597478016	100	GTEX	1	50	100	0.5	0.0025	5	6973
18	2434.518669420957	2432.2490243657912	100	GTEX	1	50	100	0.5	0.0025	5	6973
19	2433.0223654423344	2421.948438056975	100	GTEX	1	50	100	0.5	0.0025	5	6973
20	2429.735836749119	2420.28140131149	100	GTEX	1	50	100	0.5	0.0025	5	6973
21	2426.7984262355412	2417.094880658864	100	GTEX	1	50	100	0.5	0.0025	5	6973
22	2423.0616682146697	2412.0644948981108	100	GTEX	1	50	100	0.5	0.0025	5	6973
23	2420.173362254039	2412.0881486899953	100	GTEX	1	50	100	0.5	0.0025	5	6973
24	2416.9878644547343	2405.926585150309	100	GTEX	1	50	100	0.5	0.0025	5	6973
25	2415.8185317717553	2412.0186484449264	100	GTEX	1	50	100	0.5	0.0025	5	6973
26	2413.1449038178257	2403.885967762298	100	GTEX	1	50	100	0.5	0.0025	5	6973
27	2410.590630611598	2404.6466180489538	100	GTEX	1	50	100	0.5	0.0025	5	6973
28	2409.0415597127685	2398.4440351711028	100	GTEX	1	50	100	0.5	0.0025	5	6973
29	2406.835335774723	2401.314988749109	100	GTEX	1	50	100	0.5	0.0025	5	6973
30	2405.459375974809	2396.78286615524	100	GTEX	1	50	100	0.5	0.0025	5	6973
31	2404.340662228415	2397.3086448060244	100	GTEX	1	50	100	0.5	0.0025	5	6973
32	2402.681925047409	2393.7494207461973	100	GTEX	1	50	100	0.5	0.0025	5	6973
33	2401.89849291969	2393.247322807747	100	GTEX	1	50	100	0.5	0.0025	5	6973
34	2399.6778863729764	2390.407950629753	100	GTEX	1	50	100	0.5	0.0025	5	6973
35	2399.123525227641	2391.402081043548	100	GTEX	1	50	100	0.5	0.0025	5	6973
36	2397.470176057704	2388.8063222210667	100	GTEX	1	50	100	0.5	0.0025	5	6973
37	2395.865525373501	2392.129617321174	100	GTEX	1	50	100	0.5	0.0025	5	6973
38	2395.138363752872	2386.6750042701397	100	GTEX	1	50	100	0.5	0.0025	5	6973
39	2394.9016319074235	2385.901648459779	100	GTEX	1	50	100	0.5	0.0025	5	6973
40	2393.51264613365	2384.857985347849	100	GTEX	1	50	100	0.5	0.0025	5	6973
41	2391.9871905471805	2383.88215898289	100	GTEX	1	50	100	0.5	0.0025	5	6973
42	2391.019761284264	2382.4140587868346	100	GTEX	1	50	100	0.5	0.0025	5	6973
43	2390.711618344686	2381.093349906428	100	GTEX	1	50	100	0.5	0.0025	5	6973
44	2389.2165927582737	2381.538238177281	100	GTEX	1	50	100	0.5	0.0025	5	6973
45	2387.90247403398	2379.8848918726235	100	GTEX	1	50	100	0.5	0.0025	5	6973
46	2387.0187538528157	2379.518684648289	100	GTEX	1	50	100	0.5	0.0025	5	6973
47	2385.5025089981564	2377.0773396655177	100	GTEX	1	50	100	0.5	0.0025	5	6973
48	2384.761041412563	2376.6806306440108	100	GTEX	1	50	100	0.5	0.0025	5	6973
49	2383.6143131806125	2375.5224702204137	100	GTEX	1	50	100	0.5	0.0025	5	6973
0	2752.942142694896	2733.7839763916945	100	GTEX	1	50	100	1.0	0.0025	125	3483
1	2410.432538790173	2499.618899269249	100	GTEX	1	50	100	1.0	0.0025	125	3483
2	2369.2457371453143	2366.4150901185244	100	GTEX	1	50	100	1.0	0.0025	125	3483
3	2345.82804077445	2410.046961331096	100	GTEX	1	50	100	1.0	0.0025	125	3483
4	2332.923544863077	2338.479792025606	100	GTEX	1	50	100	1.0	0.0025	125	3483
5	2324.00705668787	2327.513464866029	100	GTEX	1	50	100	1.0	0.0025	125	3483
6	2317.611380321116	2324.058875022279	100	GTEX	1	50	100	1.0	0.0025	125	3483
7	2311.2509557253156	2315.370051278814	100	GTEX	1	50	100	1.0	0.0025	125	3483
8	2308.4471553529693	2310.8555040250712	100	GTEX	1	50	100	1.0	0.0025	125	3483
9	2303.9192076082954	2305.599717056797	100	GTEX	1	50	100	1.0	0.0025	125	3483
10	2300.8965594713877	2317.218152180371	100	GTEX	1	50	100	1.0	0.0025	125	3483
11	2298.777592790458	2302.282079892467	100	GTEX	1	50	100	1.0	0.0025	125	3483
12	2296.578246077452	2302.1507879336973	100	GTEX	1	50	100	1.0	0.0025	125	3483
13	2293.2944877497985	2298.172747593869	100	GTEX	1	50	100	1.0	0.0025	125	3483
14	2292.2984561503117	2297.0807659888897	100	GTEX	1	50	100	1.0	0.0025	125	3483
15	2290.0038419590337	2292.657572815173	100	GTEX	1	50	100	1.0	0.0025	125	3483
16	2288.990532516942	2295.577736974216	100	GTEX	1	50	100	1.0	0.0025	125	3483
17	2287.5088115501544	2290.135699486098	100	GTEX	1	50	100	1.0	0.0025	125	3483
18	2286.5007445683027	2300.303199448966	100	GTEX	1	50	100	1.0	0.0025	125	3483
19	2285.105413639773	2290.542230758377	100	GTEX	1	50	100	1.0	0.0025	125	3483
20	2283.8768012559667	2286.650586494475	100	GTEX	1	50	100	1.0	0.0025	125	3483
21	2283.1078972361647	2289.9592730736103	100	GTEX	1	50	100	1.0	0.0025	125	3483
22	2281.865953567326	2288.132399410349	100	GTEX	1	50	100	1.0	0.0025	125	3483
23	2280.3044362675114	2283.347723086977	100	GTEX	1	50	100	1.0	0.0025	125	3483
24	2279.7964371354524	2286.366492209779	100	GTEX	1	50	100	1.0	0.0025	125	3483
25	2279.092145356279	2286.946200874822	100	GTEX	1	50	100	1.0	0.0025	125	3483
26	2279.2532146772587	2282.9842274016755	100	GTEX	1	50	100	1.0	0.0025	125	3483
27	2279.055196670012	2283.846388204016	100	GTEX	1	50	100	1.0	0.0025	125	3483
28	2277.5037612923097	2282.716073736039	100	GTEX	1	50	100	1.0	0.0025	125	3483
29	2275.8449076757997	2278.8480702679417	100	GTEX	1	50	100	1.0	0.0025	125	3483
30	2275.678729531077	2282.246070542716	100	GTEX	1	50	100	1.0	0.0025	125	3483
31	2276.565156173666	2286.165762201461	100	GTEX	1	50	100	1.0	0.0025	125	3483
32	2274.812225042005	2282.720907349097	100	GTEX	1	50	100	1.0	0.0025	125	3483
33	2273.995495222508	2280.0554468423247	100	GTEX	1	50	100	1.0	0.0025	125	3483
34	2274.151858614959	2277.801184128446	100	GTEX	1	50	100	1.0	0.0025	125	3483
35	2274.3586750975433	2277.4326793830205	100	GTEX	1	50	100	1.0	0.0025	125	3483
36	2273.113632774333	2284.4690442683577	100	GTEX	1	50	100	1.0	0.0025	125	3483
37	2272.5411088765577	2279.621213499584	100	GTEX	1	50	100	1.0	0.0025	125	3483
38	2272.249251924448	2277.543454246376	100	GTEX	1	50	100	1.0	0.0025	125	3483
39	2273.8557445848082	2285.7341587081155	100	GTEX	1	50	100	1.0	0.0025	125	3483
40	2271.3258405173488	2275.4320982726354	100	GTEX	1	50	100	1.0	0.0025	125	3483
41	2270.164093162639	2275.9618936400907	100	GTEX	1	50	100	1.0	0.0025	125	3483
42	2270.3217262307558	2282.3859529096358	100	GTEX	1	50	100	1.0	0.0025	125	3483
43	2270.4224595758624	2273.6227303276496	100	GTEX	1	50	100	1.0	0.0025	125	3483
44	2270.315545297769	2277.3390463477303	100	GTEX	1	50	100	1.0	0.0025	125	3483
45	2269.324572311632	2278.5294816049786	100	GTEX	1	50	100	1.0	0.0025	125	3483
46	2269.639373247407	2272.565860414686	100	GTEX	1	50	100	1.0	0.0025	125	3483
47	2269.2213885084784	2271.868896484375	100	GTEX	1	50	100	1.0	0.0025	125	3483
48	2268.007547986385	2274.5390931336146	100	GTEX	1	50	100	1.0	0.0025	125	3483
49	2269.234684488924	2271.793983372445	100	GTEX	1	50	100	1.0	0.0025	125	3483
0	3239.691816933369	2731.159810925618	50	GTEX	1	50	100	0.5	0.001	50	5701
1	2547.86516740202	2547.3742309106165	50	GTEX	1	50	100	0.5	0.001	50	5701
