	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
0	0.16174257853201907	0.15357496031336912	50	GTEX	100	5e-05	0.1	5	8228	0.0
1	0.1422918606842661	0.13279538247521838	50	GTEX	100	5e-05	0.1	5	8228	0.0
2	0.12653177770255447	0.12118027726110396	50	GTEX	100	5e-05	0.1	5	8228	0.0
3	0.11765828433391397	0.1141860565248551	50	GTEX	100	5e-05	0.1	5	8228	0.0
4	0.11185153570996931	0.109285964343711	50	GTEX	100	5e-05	0.1	5	8228	0.0
5	0.10749560233244514	0.10546123880907157	50	GTEX	100	5e-05	0.1	5	8228	0.0
6	0.10405279715820238	0.10223611200603695	50	GTEX	100	5e-05	0.1	5	8228	0.0
7	0.10087710142519679	0.0992884112826545	50	GTEX	100	5e-05	0.1	5	8228	0.0
8	0.09814447539228817	0.09647488749865797	50	GTEX	100	5e-05	0.1	5	8228	0.0
9	0.09519097337888238	0.09365172211094955	50	GTEX	100	5e-05	0.1	5	8228	0.0
10	0.09233684006976492	0.0907079556057435	50	GTEX	100	5e-05	0.1	5	8228	0.0
11	0.08917765669250005	0.08747834336904972	50	GTEX	100	5e-05	0.1	5	8228	0.0
12	0.08592434862973485	0.08395896793941582	50	GTEX	100	5e-05	0.1	5	8228	0.0
13	0.0822887094613679	0.08034245035267601	50	GTEX	100	5e-05	0.1	5	8228	0.0
14	0.07891024637495539	0.07681162529288589	50	GTEX	100	5e-05	0.1	5	8228	0.0
15	0.07564499435939065	0.07367547843676103	50	GTEX	100	5e-05	0.1	5	8228	0.0
16	0.07293304600851758	0.07113353563153925	50	GTEX	100	5e-05	0.1	5	8228	0.0
17	0.0708011169219906	0.06927757647185952	50	GTEX	100	5e-05	0.1	5	8228	0.0
18	0.06935584411816775	0.06796476579919287	50	GTEX	100	5e-05	0.1	5	8228	0.0
19	0.06804713486186476	0.06695936759048542	50	GTEX	100	5e-05	0.1	5	8228	0.0
20	0.06735221247361002	0.06622912662507463	50	GTEX	100	5e-05	0.1	5	8228	0.0
21	0.06655886420730026	0.06569774987834714	50	GTEX	100	5e-05	0.1	5	8228	0.0
22	0.0660507310076791	0.06530466090760303	50	GTEX	100	5e-05	0.1	5	8228	0.0
23	0.06578916395473622	0.06498770400201867	50	GTEX	100	5e-05	0.1	5	8228	0.0
