	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3137.5315732470635	2973.778504701691	25	0.002	150	100	0.0	7677	1	100
1	2916.227046579531	2878.326500974695	25	0.002	150	100	0.0	7677	1	100
2	2864.104778267506	2845.153296505288	25	0.002	150	100	0.0	7677	1	100
3	2837.161788669717	2823.189928802432	25	0.002	150	100	0.0	7677	1	100
4	2820.567290089379	2805.4073017186006	25	0.002	150	100	0.0	7677	1	100
5	2808.5127908627032	2808.8322385127867	25	0.002	150	100	0.0	7677	1	100
6	2799.0428110039807	2787.5417928604506	25	0.002	150	100	0.0	7677	1	100
7	2791.2529027653745	2783.6972427514042	25	0.002	150	100	0.0	7677	1	100
8	2784.812327210789	2775.0307789906487	25	0.002	150	100	0.0	7677	1	100
9	2778.9733084501654	2769.395131565189	25	0.002	150	100	0.0	7677	1	100
10	2773.727813860112	2766.7650671643464	25	0.002	150	100	0.0	7677	1	100
11	2769.54773007576	2755.8386926012786	25	0.002	150	100	0.0	7677	1	100
12	2765.0909865657036	2751.2553682929015	25	0.002	150	100	0.0	7677	1	100
13	2761.938602225023	2752.8169990962597	25	0.002	150	100	0.0	7677	1	100
14	2758.237412531622	2760.1787842263684	25	0.002	150	100	0.0	7677	1	100
15	2755.8733105977108	2750.868516502599	25	0.002	150	100	0.0	7677	1	100
16	2753.132622722357	2743.9897974426385	25	0.002	150	100	0.0	7677	1	100
17	2750.2037966785047	2741.858298540571	25	0.002	150	100	0.0	7677	1	100
18	2748.752256011882	2748.7426076272704	25	0.002	150	100	0.0	7677	1	100
19	2746.275089709295	2739.6145154905594	25	0.002	150	100	0.0	7677	1	100
20	2744.410324967175	2737.5318027007647	25	0.002	150	100	0.0	7677	1	100
21	2743.4165525891303	2733.9299629167663	25	0.002	150	100	0.0	7677	1	100
22	2741.2957689104333	2734.0057538763745	25	0.002	150	100	0.0	7677	1	100
23	2739.2816627799903	2732.208311237751	25	0.002	150	100	0.0	7677	1	100
24	2738.9565935709343	2728.9675937163897	25	0.002	150	100	0.0	7677	1	100
25	2737.441216809532	2729.6634514482253	25	0.002	150	100	0.0	7677	1	100
26	2736.0704971162722	2729.416641614633	25	0.002	150	100	0.0	7677	1	100
27	2734.7655894669438	2728.6474380639042	25	0.002	150	100	0.0	7677	1	100
28	2734.1640935719715	2724.6505544746356	25	0.002	150	100	0.0	7677	1	100
29	2732.591197948482	2722.282453898034	25	0.002	150	100	0.0	7677	1	100
30	2731.9685669139835	2721.8592760366873	25	0.002	150	100	0.0	7677	1	100
31	2731.366889100139	2722.051848373267	25	0.002	150	100	0.0	7677	1	100
32	2730.262364855079	2721.517135124134	25	0.002	150	100	0.0	7677	1	100
33	2729.5530525903755	2721.4787228877867	25	0.002	150	100	0.0	7677	1	100
34	2728.6315438920906	2719.389796882469	25	0.002	150	100	0.0	7677	1	100
35	2727.7020061755934	2720.166909095662	25	0.002	150	100	0.0	7677	1	100
36	2727.7550051810827	2716.682951422084	25	0.002	150	100	0.0	7677	1	100
37	2726.3142098143444	2718.4690221491096	25	0.002	150	100	0.0	7677	1	100
38	2725.360979589813	2717.735150368218	25	0.002	150	100	0.0	7677	1	100
39	2725.155414947247	2716.159293121863	25	0.002	150	100	0.0	7677	1	100
40	2724.560115498513	2716.7592152582756	25	0.002	150	100	0.0	7677	1	100
41	2723.923940430206	2715.768465993965	25	0.002	150	100	0.0	7677	1	100
42	2723.2985192727147	2714.839980524767	25	0.002	150	100	0.0	7677	1	100
43	2722.8925549117994	2711.444747662225	25	0.002	150	100	0.0	7677	1	100
44	2722.095082619283	2713.4175486227296	25	0.002	150	100	0.0	7677	1	100
45	2721.6868681340798	2710.6447548510696	25	0.002	150	100	0.0	7677	1	100
46	2721.5822883588935	2714.7518424914856	25	0.002	150	100	0.0	7677	1	100
47	2720.7558664556745	2710.520120828603	25	0.002	150	100	0.0	7677	1	100
48	2720.4068811656334	2714.1474469332575	25	0.002	150	100	0.0	7677	1	100
49	2720.2785601735964	2713.5255759478073	25	0.002	150	100	0.0	7677	1	100
50	2719.4906538984897	2713.804514781011	25	0.002	150	100	0.0	7677	1	100
51	2718.7903739291323	2709.312161097335	25	0.002	150	100	0.0	7677	1	100
52	2718.3765966013593	2709.984018358628	25	0.002	150	100	0.0	7677	1	100
53	2718.1057896109023	2709.4296076758187	25	0.002	150	100	0.0	7677	1	100
54	2717.9634011857356	2709.0438472828037	25	0.002	150	100	0.0	7677	1	100
55	2717.3116342902604	2707.461040664585	25	0.002	150	100	0.0	7677	1	100
56	2716.9715381258798	2709.987787367053	25	0.002	150	100	0.0	7677	1	100
57	2717.097444322554	2708.690537520166	25	0.002	150	100	0.0	7677	1	100
58	2716.737060832177	2707.4094373655594	25	0.002	150	100	0.0	7677	1	100
59	2716.128717432009	2707.0605319371416	25	0.002	150	100	0.0	7677	1	100
60	2715.877452325532	2706.776414801924	25	0.002	150	100	0.0	7677	1	100
61	2715.848712100494	2707.6097717868665	25	0.002	150	100	0.0	7677	1	100
62	2715.3997632720375	2706.2557436065968	25	0.002	150	100	0.0	7677	1	100
63	2715.123107462751	2705.57857920426	25	0.002	150	100	0.0	7677	1	100
64	2714.739569880916	2709.821057525693	25	0.002	150	100	0.0	7677	1	100
65	2714.767161765768	2704.5616919552162	25	0.002	150	100	0.0	7677	1	100
66	2714.7556353351915	2705.7341812746477	25	0.002	150	100	0.0	7677	1	100
67	2713.959055882033	2702.98364631259	25	0.002	150	100	0.0	7677	1	100
68	2713.5337818210187	2704.747493707427	25	0.002	150	100	0.0	7677	1	100
69	2713.5975352819905	2703.6954399386054	25	0.002	150	100	0.0	7677	1	100
70	2712.7380097982013	2703.313001351876	25	0.002	150	100	0.0	7677	1	100
71	2712.9251600958696	2704.425090374044	25	0.002	150	100	0.0	7677	1	100
72	2712.93573120597	2703.3602423294096	25	0.002	150	100	0.0	7677	1	100
73	2712.5143085391796	2703.662692885098	25	0.002	150	100	0.0	7677	1	100
74	2712.521920082889	2702.543344530503	25	0.002	150	100	0.0	7677	1	100
75	2712.4034574908455	2702.573037725562	25	0.002	150	100	0.0	7677	1	100
76	2711.8731036760164	2702.0581479482853	25	0.002	150	100	0.0	7677	1	100
77	2711.7656269971135	2703.5176037994443	25	0.002	150	100	0.0	7677	1	100
78	2711.5368261480135	2704.0953483508606	25	0.002	150	100	0.0	7677	1	100
79	2711.925110142099	2701.5087017693895	25	0.002	150	100	0.0	7677	1	100
80	2711.412082426938	2701.017844205605	25	0.002	150	100	0.0	7677	1	100
81	2710.844019817797	2702.4092296359645	25	0.002	150	100	0.0	7677	1	100
82	2710.6481405785216	2700.806444098799	25	0.002	150	100	0.0	7677	1	100
83	2710.0188833034267	2701.3238116933558	25	0.002	150	100	0.0	7677	1	100
84	2710.126222829921	2701.2843472716	25	0.002	150	100	0.0	7677	1	100
85	2711.1579290795476	2700.0944366746835	25	0.002	150	100	0.0	7677	1	100
86	2710.2609965471206	2702.6088899864067	25	0.002	150	100	0.0	7677	1	100
87	2709.9974993806354	2703.365923850532	25	0.002	150	100	0.0	7677	1	100
88	2709.8319348179543	2699.9377128644837	25	0.002	150	100	0.0	7677	1	100
89	2710.0043422691274	2700.788042524349	25	0.002	150	100	0.0	7677	1	100
90	2709.815123662297	2700.460467891073	25	0.002	150	100	0.0	7677	1	100
91	2709.5778783435308	2701.4852638025814	25	0.002	150	100	0.0	7677	1	100
92	2709.674536555578	2699.0306417490738	25	0.002	150	100	0.0	7677	1	100
93	2709.313923371227	2699.314582897646	25	0.002	150	100	0.0	7677	1	100
94	2708.928403537661	2699.297642432481	25	0.002	150	100	0.0	7677	1	100
95	2709.3326658911296	2699.839422222305	25	0.002	150	100	0.0	7677	1	100
96	2708.756959058242	2698.6573829432064	25	0.002	150	100	0.0	7677	1	100
97	2709.3441809874394	2700.83075826437	25	0.002	150	100	0.0	7677	1	100
98	2708.1134435867866	2700.239746560558	25	0.002	150	100	0.0	7677	1	100
99	2708.3401628990905	2698.486805202856	25	0.002	150	100	0.0	7677	1	100
