	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3341.24262702056	3205.0809039084907	25	0.0005	150	100	0.5	7980	1	100
1	3135.896103885999	3028.712742646839	25	0.0005	150	100	0.5	7980	1	100
2	3034.1271933232715	2967.2236659558735	25	0.0005	150	100	0.5	7980	1	100
3	2975.9406355198594	2928.8895555426925	25	0.0005	150	100	0.5	7980	1	100
4	2940.0758572648033	2941.847185707457	25	0.0005	150	100	0.5	7980	1	100
5	2914.0582680649018	2886.866433138145	25	0.0005	150	100	0.5	7980	1	100
6	2894.8516801221963	2888.254399666139	25	0.0005	150	100	0.5	7980	1	100
7	2879.5020824964477	2863.931497781728	25	0.0005	150	100	0.5	7980	1	100
8	2866.6030278884173	2862.6071151820925	25	0.0005	150	100	0.5	7980	1	100
9	2858.024387788788	2869.6276654741278	25	0.0005	150	100	0.5	7980	1	100
10	2849.57534353981	2845.726264209638	25	0.0005	150	100	0.5	7980	1	100
11	2842.7257404933252	2836.8477678171307	25	0.0005	150	100	0.5	7980	1	100
12	2835.9073250954048	2850.860737145973	25	0.0005	150	100	0.5	7980	1	100
13	2831.584603817319	2828.279438317848	25	0.0005	150	100	0.5	7980	1	100
14	2829.0248458799083	2820.423245548518	25	0.0005	150	100	0.5	7980	1	100
15	2823.9285729810586	2818.3907869824034	25	0.0005	150	100	0.5	7980	1	100
16	2819.6834927271875	2817.943894803866	25	0.0005	150	100	0.5	7980	1	100
17	2816.5144471440344	2809.5339570200467	25	0.0005	150	100	0.5	7980	1	100
18	2812.4172425269576	2814.1186612131037	25	0.0005	150	100	0.5	7980	1	100
19	2809.003928555422	2814.3754976174114	25	0.0005	150	100	0.5	7980	1	100
20	2806.715043253844	2798.8548040152964	25	0.0005	150	100	0.5	7980	1	100
21	2803.4482593574876	2799.3892936633606	25	0.0005	150	100	0.5	7980	1	100
22	2801.338325710412	2801.562732470423	25	0.0005	150	100	0.5	7980	1	100
23	2798.2368722735514	2791.5094001142747	25	0.0005	150	100	0.5	7980	1	100
24	2796.270262556604	2793.717750097096	25	0.0005	150	100	0.5	7980	1	100
25	2793.7522973287855	2783.35299093272	25	0.0005	150	100	0.5	7980	1	100
26	2791.630645839489	2785.6628931457635	25	0.0005	150	100	0.5	7980	1	100
27	2789.1888915211593	2786.308997538988	25	0.0005	150	100	0.5	7980	1	100
28	2787.0030242780513	2782.929013429135	25	0.0005	150	100	0.5	7980	1	100
29	2785.5137686442204	2783.879185401231	25	0.0005	150	100	0.5	7980	1	100
30	2783.5110562530294	2779.345114013205	25	0.0005	150	100	0.5	7980	1	100
31	2782.5282215202296	2781.8187374895433	25	0.0005	150	100	0.5	7980	1	100
32	2780.037660707972	2775.1021095990677	25	0.0005	150	100	0.5	7980	1	100
33	2778.17567976033	2774.651837730043	25	0.0005	150	100	0.5	7980	1	100
34	2776.985531639878	2777.6595330612154	25	0.0005	150	100	0.5	7980	1	100
35	2775.0772850193052	2775.3656549690786	25	0.0005	150	100	0.5	7980	1	100
36	2773.7261070284694	2770.461543416886	25	0.0005	150	100	0.5	7980	1	100
37	2772.802545842311	2768.4692060714924	25	0.0005	150	100	0.5	7980	1	100
38	2770.847906018854	2768.059296296158	25	0.0005	150	100	0.5	7980	1	100
39	2769.6517233480295	2763.5876474179913	25	0.0005	150	100	0.5	7980	1	100
40	2768.188798927721	2767.7346835601397	25	0.0005	150	100	0.5	7980	1	100
41	2766.804073789656	2764.6377989438934	25	0.0005	150	100	0.5	7980	1	100
42	2765.2922011063074	2766.224167774558	25	0.0005	150	100	0.5	7980	1	100
43	2764.302894325625	2760.0038847768283	25	0.0005	150	100	0.5	7980	1	100
44	2762.618945245065	2759.1253963200584	25	0.0005	150	100	0.5	7980	1	100
45	2761.6327649842638	2760.6300573987214	25	0.0005	150	100	0.5	7980	1	100
46	2760.401815656165	2756.029289406071	25	0.0005	150	100	0.5	7980	1	100
47	2759.6446938720883	2762.507687395435	25	0.0005	150	100	0.5	7980	1	100
48	2758.977909254696	2758.6550549713193	25	0.0005	150	100	0.5	7980	1	100
49	2757.2085846410882	2756.372887226637	25	0.0005	150	100	0.5	7980	1	100
50	2755.874107679373	2752.1399429933977	25	0.0005	150	100	0.5	7980	1	100
51	2755.5117366721474	2749.4314585698494	25	0.0005	150	100	0.5	7980	1	100
52	2754.0368793179146	2749.568173585385	25	0.0005	150	100	0.5	7980	1	100
53	2753.0207004431622	2752.000446268523	25	0.0005	150	100	0.5	7980	1	100
54	2752.3134881042592	2753.6695036149617	25	0.0005	150	100	0.5	7980	1	100
55	2751.9912859459655	2748.2270227727654	25	0.0005	150	100	0.5	7980	1	100
56	2750.595275146199	2744.9640721162464	25	0.0005	150	100	0.5	7980	1	100
57	2749.603515573127	2747.876953591808	25	0.0005	150	100	0.5	7980	1	100
58	2749.363071812462	2748.502257017059	25	0.0005	150	100	0.5	7980	1	100
59	2748.5454233579476	2749.6352511054015	25	0.0005	150	100	0.5	7980	1	100
60	2747.423097622429	2744.67100533655	25	0.0005	150	100	0.5	7980	1	100
61	2746.142125610235	2743.9325621041467	25	0.0005	150	100	0.5	7980	1	100
62	2746.0967043790833	2743.011504485092	25	0.0005	150	100	0.5	7980	1	100
63	2744.7871828013367	2743.3568355640537	25	0.0005	150	100	0.5	7980	1	100
64	2744.4467842688055	2740.708103508156	25	0.0005	150	100	0.5	7980	1	100
65	2743.6948492475085	2742.107893817967	25	0.0005	150	100	0.5	7980	1	100
66	2743.3745149867536	2738.909341203095	25	0.0005	150	100	0.5	7980	1	100
67	2742.5626698583824	2738.7710469758304	25	0.0005	150	100	0.5	7980	1	100
68	2741.6467741120573	2737.9140540974545	25	0.0005	150	100	0.5	7980	1	100
69	2741.3668955064636	2737.3866744032325	25	0.0005	150	100	0.5	7980	1	100
70	2740.6942599693825	2737.252852664167	25	0.0005	150	100	0.5	7980	1	100
71	2739.788139807688	2737.286744331083	25	0.0005	150	100	0.5	7980	1	100
72	2739.026745108784	2739.7100449629543	25	0.0005	150	100	0.5	7980	1	100
73	2738.469486234546	2737.5604138346976	25	0.0005	150	100	0.5	7980	1	100
74	2737.7734756785826	2736.5690189748148	25	0.0005	150	100	0.5	7980	1	100
75	2737.5259773872817	2735.889624630288	25	0.0005	150	100	0.5	7980	1	100
76	2736.882970323829	2734.309265020017	25	0.0005	150	100	0.5	7980	1	100
77	2736.454564789055	2733.3865492986674	25	0.0005	150	100	0.5	7980	1	100
78	2735.751199253609	2731.016632371833	25	0.0005	150	100	0.5	7980	1	100
79	2735.360347257035	2732.73995989185	25	0.0005	150	100	0.5	7980	1	100
80	2734.8480012578184	2730.955611686634	25	0.0005	150	100	0.5	7980	1	100
81	2734.0438128027313	2731.5816643388503	25	0.0005	150	100	0.5	7980	1	100
82	2733.576736383733	2730.661102003167	25	0.0005	150	100	0.5	7980	1	100
83	2733.4749521004032	2730.695335840404	25	0.0005	150	100	0.5	7980	1	100
84	2732.784396542888	2730.2652702258606	25	0.0005	150	100	0.5	7980	1	100
85	2732.27011240999	2730.1850810005376	25	0.0005	150	100	0.5	7980	1	100
86	2731.9955337542247	2729.5261435864304	25	0.0005	150	100	0.5	7980	1	100
87	2731.372054543085	2727.672286257917	25	0.0005	150	100	0.5	7980	1	100
88	2730.8273847971636	2727.7536709787287	25	0.0005	150	100	0.5	7980	1	100
89	2730.232751709944	2728.6427578461103	25	0.0005	150	100	0.5	7980	1	100
90	2730.095653819643	2727.9068853257945	25	0.0005	150	100	0.5	7980	1	100
91	2729.5245478950324	2725.8583050758843	25	0.0005	150	100	0.5	7980	1	100
92	2729.0225637499334	2727.7508673294096	25	0.0005	150	100	0.5	7980	1	100
93	2728.470411001781	2725.5642173869205	25	0.0005	150	100	0.5	7980	1	100
