	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3069.2172028077443	2931.995005153561	25	0.002	100	100	0.5	1416	1	100
1	2878.0029771254267	2853.2551769015895	25	0.002	100	100	0.5	1416	1	100
2	2835.7224902042885	2829.0697560647704	25	0.002	100	100	0.5	1416	1	100
3	2816.8062353666055	2793.775682380049	25	0.002	100	100	0.5	1416	1	100
4	2800.5511939262437	2782.6636904539614	25	0.002	100	100	0.5	1416	1	100
5	2789.600072082824	2778.8488377412464	25	0.002	100	100	0.5	1416	1	100
6	2780.7554214884417	2762.9530974583236	25	0.002	100	100	0.5	1416	1	100
7	2774.0578397229897	2762.041556188755	25	0.002	100	100	0.5	1416	1	100
8	2768.5229951004844	2754.8377748565968	25	0.002	100	100	0.5	1416	1	100
9	2762.60019255804	2753.365253047323	25	0.002	100	100	0.5	1416	1	100
10	2758.043703402417	2750.1620631610003	25	0.002	100	100	0.5	1416	1	100
11	2754.244254745764	2738.532125265147	25	0.002	100	100	0.5	1416	1	100
12	2751.864266553113	2743.3034878032386	25	0.002	100	100	0.5	1416	1	100
13	2748.3126479938815	2735.2530407878226	25	0.002	100	100	0.5	1416	1	100
14	2746.1536353376814	2732.371480733897	25	0.002	100	100	0.5	1416	1	100
15	2744.310959940292	2730.8148373080485	25	0.002	100	100	0.5	1416	1	100
16	2741.6629383586032	2734.880936398333	25	0.002	100	100	0.5	1416	1	100
17	2740.3372874189536	2732.0089421755497	25	0.002	100	100	0.5	1416	1	100
18	2737.5087672239356	2727.4148444035313	25	0.002	100	100	0.5	1416	1	100
19	2736.419213651914	2725.353376516193	25	0.002	100	100	0.5	1416	1	100
20	2734.9532478873134	2722.7159300123985	25	0.002	100	100	0.5	1416	1	100
21	2733.3670529412448	2717.7896310722394	25	0.002	100	100	0.5	1416	1	100
22	2732.5506667920613	2722.1582059258485	25	0.002	100	100	0.5	1416	1	100
23	2731.594844651554	2716.4114325032865	25	0.002	100	100	0.5	1416	1	100
24	2730.5877465994085	2716.0551599097753	25	0.002	100	100	0.5	1416	1	100
25	2729.6928581773545	2715.081448673518	25	0.002	100	100	0.5	1416	1	100
26	2728.3517369232127	2716.6720024386054	25	0.002	100	100	0.5	1416	1	100
27	2727.632620310259	2713.3250351973293	25	0.002	100	100	0.5	1416	1	100
28	2727.0536051942377	2712.133156537554	25	0.002	100	100	0.5	1416	1	100
29	2726.160721147781	2714.865322601727	25	0.002	100	100	0.5	1416	1	100
30	2725.3224562585488	2714.578202956949	25	0.002	100	100	0.5	1416	1	100
31	2724.5862479084776	2712.380459320477	25	0.002	100	100	0.5	1416	1	100
32	2723.773918830258	2711.191192918708	25	0.002	100	100	0.5	1416	1	100
33	2723.0046044615824	2712.0462210018823	25	0.002	100	100	0.5	1416	1	100
34	2722.6732244780324	2710.664151660343	25	0.002	100	100	0.5	1416	1	100
35	2722.050831878121	2709.9651700488466	25	0.002	100	100	0.5	1416	1	100
36	2721.9338499251785	2713.196724594437	25	0.002	100	100	0.5	1416	1	100
37	2721.3871759074054	2706.5962198815428	25	0.002	100	100	0.5	1416	1	100
38	2720.3067163337523	2709.129835198076	25	0.002	100	100	0.5	1416	1	100
39	2719.9355952725787	2709.3264150820087	25	0.002	100	100	0.5	1416	1	100
40	2719.465345647932	2706.917659723052	25	0.002	100	100	0.5	1416	1	100
41	2719.6143992963107	2706.0705767133722	25	0.002	100	100	0.5	1416	1	100
42	2718.7782941684704	2705.735413181166	25	0.002	100	100	0.5	1416	1	100
43	2718.4286990326295	2706.028548114842	25	0.002	100	100	0.5	1416	1	100
44	2717.8127392904926	2703.663215710146	25	0.002	100	100	0.5	1416	1	100
45	2717.539956376819	2704.3429447560648	25	0.002	100	100	0.5	1416	1	100
46	2716.9872956875215	2705.9982391999283	25	0.002	100	100	0.5	1416	1	100
47	2716.8339769571503	2705.283316092555	25	0.002	100	100	0.5	1416	1	100
48	2716.8277270816457	2703.993793786598	25	0.002	100	100	0.5	1416	1	100
49	2716.326561493662	2703.630714664496	25	0.002	100	100	0.5	1416	1	100
50	2716.5375583364594	2701.465564034865	25	0.002	100	100	0.5	1416	1	100
51	2716.1541788118825	2703.002095501464	25	0.002	100	100	0.5	1416	1	100
52	2715.7686279063446	2702.133372202886	25	0.002	100	100	0.5	1416	1	100
53	2716.02764702593	2702.58855629332	25	0.002	100	100	0.5	1416	1	100
54	2715.395041110449	2703.184753301267	25	0.002	100	100	0.5	1416	1	100
55	2714.518444820328	2702.120021491844	25	0.002	100	100	0.5	1416	1	100
56	2714.4206584726576	2705.5135911172024	25	0.002	100	100	0.5	1416	1	100
57	2714.6768303051217	2700.711747412016	25	0.002	100	100	0.5	1416	1	100
58	2713.901188069774	2701.637236440159	25	0.002	100	100	0.5	1416	1	100
59	2713.849541706574	2700.5347725337597	25	0.002	100	100	0.5	1416	1	100
60	2713.173664698879	2701.045303724008	25	0.002	100	100	0.5	1416	1	100
61	2713.1264173539503	2699.5947237616515	25	0.002	100	100	0.5	1416	1	100
62	2713.448416169792	2700.5761312626973	25	0.002	100	100	0.5	1416	1	100
63	2712.4290153546376	2699.5649091964924	25	0.002	100	100	0.5	1416	1	100
64	2712.676139459516	2698.2209878779277	25	0.002	100	100	0.5	1416	1	100
65	2712.689567193891	2697.4656872721976	25	0.002	100	100	0.5	1416	1	100
66	2712.47582307526	2698.9250857059633	25	0.002	100	100	0.5	1416	1	100
67	2712.2187258790204	2698.422545803209	25	0.002	100	100	0.5	1416	1	100
68	2711.9441833269148	2699.172225572867	25	0.002	100	100	0.5	1416	1	100
69	2712.0543473682505	2699.788036922652	25	0.002	100	100	0.5	1416	1	100
70	2711.767163088531	2699.3097290272467	25	0.002	100	100	0.5	1416	1	100
71	2712.0399891606025	2699.3951348328455	25	0.002	100	100	0.5	1416	1	100
72	2711.5038113741466	2698.82572000478	25	0.002	100	100	0.5	1416	1	100
73	2711.8325183381694	2698.088008727444	25	0.002	100	100	0.5	1416	1	100
74	2711.4286485860644	2698.6452786097334	25	0.002	100	100	0.5	1416	1	100
75	2711.2098687849834	2699.7406306950584	25	0.002	100	100	0.5	1416	1	100
76	2711.052636412699	2700.213988090792	25	0.002	100	100	0.5	1416	1	100
77	2710.5353650131883	2698.1178358964207	25	0.002	100	100	0.5	1416	1	100
78	2711.108188766533	2697.9791444154816	25	0.002	100	100	0.5	1416	1	100
79	2711.0081270583237	2697.072877143583	25	0.002	100	100	0.5	1416	1	100
80	2710.3299925863002	2697.5641884448196	25	0.002	100	100	0.5	1416	1	100
81	2709.991008658446	2698.427718036717	25	0.002	100	100	0.5	1416	1	100
82	2710.887257866863	2697.3957673577916	25	0.002	100	100	0.5	1416	1	100
83	2710.6946133806387	2696.824301841838	25	0.002	100	100	0.5	1416	1	100
84	2710.7608829450874	2695.767607533909	25	0.002	100	100	0.5	1416	1	100
85	2710.2311533189636	2695.635890165661	25	0.002	100	100	0.5	1416	1	100
86	2710.2342997581054	2696.9974526283163	25	0.002	100	100	0.5	1416	1	100
87	2709.928746755858	2697.794141838701	25	0.002	100	100	0.5	1416	1	100
88	2709.786970095795	2698.192460769449	25	0.002	100	100	0.5	1416	1	100
89	2710.27701980265	2695.5156922203632	25	0.002	100	100	0.5	1416	1	100
90	2709.7196933118594	2697.8571819356475	25	0.002	100	100	0.5	1416	1	100
91	2709.699536887566	2699.493082371086	25	0.002	100	100	0.5	1416	1	100
92	2709.5495444921585	2696.568406055808	25	0.002	100	100	0.5	1416	1	100
93	2709.4964532563426	2698.0590143440786	25	0.002	100	100	0.5	1416	1	100
94	2709.2598079015556	2694.189215986496	25	0.002	100	100	0.5	1416	1	100
95	2708.7524480460033	2696.4926248991696	25	0.002	100	100	0.5	1416	1	100
96	2710.145346798477	2695.643981350084	25	0.002	100	100	0.5	1416	1	100
97	2708.8243213030682	2696.445477283252	25	0.002	100	100	0.5	1416	1	100
98	2708.707805377827	2694.8629876277187	25	0.002	100	100	0.5	1416	1	100
99	2709.728164314603	2694.123824577259	25	0.002	100	100	0.5	1416	1	100
