	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3084.557927621914	2941.4282329260277	75	0.001	150	100	0.5	8049	1	100
1	2868.6394533169305	2860.6942920575407	75	0.001	150	100	0.5	8049	1	100
2	2822.8941601759616	2819.2016228116036	75	0.001	150	100	0.5	8049	1	100
3	2799.212965892831	2806.690654222186	75	0.001	150	100	0.5	8049	1	100
4	2783.4086805129045	2785.3687452385575	75	0.001	150	100	0.5	8049	1	100
5	2772.2416224984727	2778.572596591928	75	0.001	150	100	0.5	8049	1	100
6	2764.266291231832	2767.474592569909	75	0.001	150	100	0.5	8049	1	100
7	2758.1567327567677	2760.9417507543617	75	0.001	150	100	0.5	8049	1	100
8	2753.222248397952	2758.620883686365	75	0.001	150	100	0.5	8049	1	100
9	2748.436438858452	2757.579536160821	75	0.001	150	100	0.5	8049	1	100
10	2744.2840839816777	2751.6245345923458	75	0.001	150	100	0.5	8049	1	100
11	2740.7282525766395	2747.2256004085502	75	0.001	150	100	0.5	8049	1	100
12	2737.239609563818	2741.522735887458	75	0.001	150	100	0.5	8049	1	100
13	2733.7600548951996	2738.7048363184153	75	0.001	150	100	0.5	8049	1	100
14	2730.6590630768287	2741.9962039167067	75	0.001	150	100	0.5	8049	1	100
15	2728.7430298668564	2733.903464556196	75	0.001	150	100	0.5	8049	1	100
16	2725.7900496446073	2730.4068717883606	75	0.001	150	100	0.5	8049	1	100
17	2723.311952816874	2729.067509317489	75	0.001	150	100	0.5	8049	1	100
18	2721.3210964577743	2727.695586049534	75	0.001	150	100	0.5	8049	1	100
19	2719.5939414116447	2729.784840687739	75	0.001	150	100	0.5	8049	1	100
20	2717.3532778906997	2724.001826620011	75	0.001	150	100	0.5	8049	1	100
21	2715.6111491369566	2718.959186502898	75	0.001	150	100	0.5	8049	1	100
22	2713.3945968175663	2720.547936054762	75	0.001	150	100	0.5	8049	1	100
23	2711.9179573638603	2717.7490509791764	75	0.001	150	100	0.5	8049	1	100
24	2710.6301624083712	2715.0670364409057	75	0.001	150	100	0.5	8049	1	100
25	2709.0280895810647	2714.6287251284657	75	0.001	150	100	0.5	8049	1	100
26	2707.8175520484056	2713.4975011763563	75	0.001	150	100	0.5	8049	1	100
27	2706.27683614603	2710.2807514489723	75	0.001	150	100	0.5	8049	1	100
28	2705.0147230309813	2708.794792102354	75	0.001	150	100	0.5	8049	1	100
29	2703.8955819391235	2708.0544424257587	75	0.001	150	100	0.5	8049	1	100
30	2702.7937132064285	2707.964921706949	75	0.001	150	100	0.5	8049	1	100
31	2701.6193144516724	2705.630554082517	75	0.001	150	100	0.5	8049	1	100
32	2700.5239424065703	2705.138761502151	75	0.001	150	100	0.5	8049	1	100
33	2700.027654599399	2701.8630977944254	75	0.001	150	100	0.5	8049	1	100
34	2698.4900167674527	2703.6458915287403	75	0.001	150	100	0.5	8049	1	100
35	2697.355952155181	2702.8895975554196	75	0.001	150	100	0.5	8049	1	100
36	2696.680877779567	2700.3314150633364	75	0.001	150	100	0.5	8049	1	100
37	2695.8444558887973	2699.262214500179	75	0.001	150	100	0.5	8049	1	100
38	2694.8384878397064	2701.008474433855	75	0.001	150	100	0.5	8049	1	100
39	2694.316764615135	2701.7488721916825	75	0.001	150	100	0.5	8049	1	100
40	2693.4624970380473	2696.9038907519716	75	0.001	150	100	0.5	8049	1	100
41	2692.3523132590067	2696.1317337065307	75	0.001	150	100	0.5	8049	1	100
42	2691.895380982833	2695.856373890864	75	0.001	150	100	0.5	8049	1	100
43	2690.983168095113	2696.1001956859463	75	0.001	150	100	0.5	8049	1	100
44	2690.3772476084437	2696.2191925340585	75	0.001	150	100	0.5	8049	1	100
45	2690.1989325921845	2696.14737831247	75	0.001	150	100	0.5	8049	1	100
46	2689.377443870221	2694.5263863266314	75	0.001	150	100	0.5	8049	1	100
47	2689.1177770115546	2694.7370236690367	75	0.001	150	100	0.5	8049	1	100
48	2687.554198259098	2691.518297476249	75	0.001	150	100	0.5	8049	1	100
49	2687.0056308481703	2693.28957272123	75	0.001	150	100	0.5	8049	1	100
50	2686.3099143606664	2692.43461886054	75	0.001	150	100	0.5	8049	1	100
51	2685.844564640698	2693.639988740589	75	0.001	150	100	0.5	8049	1	100
52	2685.739491293208	2689.483485263803	75	0.001	150	100	0.5	8049	1	100
53	2685.100474955057	2690.9304119861376	75	0.001	150	100	0.5	8049	1	100
54	2684.2010572873787	2689.617232780384	75	0.001	150	100	0.5	8049	1	100
55	2683.813645979961	2691.0980838461996	75	0.001	150	100	0.5	8049	1	100
56	2683.7551669991385	2690.4513011808376	75	0.001	150	100	0.5	8049	1	100
57	2683.2560750891803	2690.7692777732136	75	0.001	150	100	0.5	8049	1	100
58	2682.8230524876667	2687.857760310857	75	0.001	150	100	0.5	8049	1	100
59	2681.9579138962986	2686.194688377599	75	0.001	150	100	0.5	8049	1	100
60	2681.3460021732744	2686.8816842248743	75	0.001	150	100	0.5	8049	1	100
61	2681.338407203012	2687.1972026059093	75	0.001	150	100	0.5	8049	1	100
62	2681.2793643099967	2684.933701582666	75	0.001	150	100	0.5	8049	1	100
63	2680.8252891768284	2685.507192112064	75	0.001	150	100	0.5	8049	1	100
64	2679.896475738133	2685.693867262189	75	0.001	150	100	0.5	8049	1	100
65	2679.8616222972055	2689.0790730872072	75	0.001	150	100	0.5	8049	1	100
66	2679.580678063043	2682.962409345871	75	0.001	150	100	0.5	8049	1	100
67	2679.282813921322	2682.434135714179	75	0.001	150	100	0.5	8049	1	100
68	2678.9847127715243	2686.0320748498743	75	0.001	150	100	0.5	8049	1	100
69	2678.9065075498147	2684.5355717091898	75	0.001	150	100	0.5	8049	1	100
70	2678.157788944437	2682.73108820432	75	0.001	150	100	0.5	8049	1	100
71	2677.7884940489134	2682.0356127883006	75	0.001	150	100	0.5	8049	1	100
72	2677.685799704365	2682.7775612825644	75	0.001	150	100	0.5	8049	1	100
73	2677.5429678681576	2683.9492985741813	75	0.001	150	100	0.5	8049	1	100
74	2676.4807103488442	2682.960210213014	75	0.001	150	100	0.5	8049	1	100
75	2676.4171588297518	2679.8822971438813	75	0.001	150	100	0.5	8049	1	100
76	2675.987955175854	2682.5140033087355	75	0.001	150	100	0.5	8049	1	100
77	2676.6310254725845	2680.7126376150213	75	0.001	150	100	0.5	8049	1	100
78	2675.601074115004	2683.567436962237	75	0.001	150	100	0.5	8049	1	100
79	2675.6273342624145	2682.952888328304	75	0.001	150	100	0.5	8049	1	100
80	2674.888453696849	2681.624893567758	75	0.001	150	100	0.5	8049	1	100
81	2674.72494133674	2680.2597329484347	75	0.001	150	100	0.5	8049	1	100
82	2675.2263126533367	2680.73940112258	75	0.001	150	100	0.5	8049	1	100
83	2674.59002411268	2681.5629444012907	75	0.001	150	100	0.5	8049	1	100
84	2674.108990464899	2678.22719409133	75	0.001	150	100	0.5	8049	1	100
85	2673.478975765107	2678.45861512981	75	0.001	150	100	0.5	8049	1	100
86	2674.0226762366956	2682.515715560767	75	0.001	150	100	0.5	8049	1	100
87	2674.5713113419856	2677.9179043304853	75	0.001	150	100	0.5	8049	1	100
88	2673.452731335238	2678.394810401231	75	0.001	150	100	0.5	8049	1	100
89	2672.8586826760115	2678.349305482941	75	0.001	150	100	0.5	8049	1	100
90	2673.1210177818825	2676.4047828222097	75	0.001	150	100	0.5	8049	1	100
91	2672.893792032752	2678.7348301378765	75	0.001	150	100	0.5	8049	1	100
92	2672.8381393304558	2678.7477476510217	75	0.001	150	100	0.5	8049	1	100
93	2672.8357979354932	2679.630180636054	75	0.001	150	100	0.5	8049	1	100
94	2672.29295069817	2678.869176102414	75	0.001	150	100	0.5	8049	1	100
95	2671.7602685085203	2676.696379156459	75	0.001	150	100	0.5	8049	1	100
96	2671.930825828683	2677.887230838462	75	0.001	150	100	0.5	8049	1	100
97	2671.6562997462784	2675.3529652582756	75	0.001	150	100	0.5	8049	1	100
