	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3340.577141875556	3206.583514766073	25	0.0005	150	100	1.0	9177	1	100
1	3136.261254174745	3038.0769122326124	25	0.0005	150	100	1.0	9177	1	100
2	3032.609676512245	2992.0908590575705	25	0.0005	150	100	1.0	9177	1	100
3	2974.2633123686574	2937.817172748865	25	0.0005	150	100	1.0	9177	1	100
4	2937.161363336443	2911.930942280115	25	0.0005	150	100	1.0	9177	1	100
5	2913.4019140853243	2895.1574949771452	25	0.0005	150	100	1.0	9177	1	100
6	2893.059864329086	2877.446837561992	25	0.0005	150	100	1.0	9177	1	100
7	2879.4837667363286	2882.038584955336	25	0.0005	150	100	1.0	9177	1	100
8	2867.7097152406827	2860.6621551221915	25	0.0005	150	100	1.0	9177	1	100
9	2858.812361161716	2850.593297662972	25	0.0005	150	100	1.0	9177	1	100
10	2850.367378185422	2849.1552584996416	25	0.0005	150	100	1.0	9177	1	100
11	2842.989890767755	2847.3648936051027	25	0.0005	150	100	1.0	9177	1	100
12	2837.7753433426924	2836.1240906578632	25	0.0005	150	100	1.0	9177	1	100
13	2831.793292982652	2840.179758921636	25	0.0005	150	100	1.0	9177	1	100
14	2828.8584786592096	2833.251405092316	25	0.0005	150	100	1.0	9177	1	100
15	2823.9646626870335	2831.590158845453	25	0.0005	150	100	1.0	9177	1	100
16	2819.8596471780215	2819.287466949988	25	0.0005	150	100	1.0	9177	1	100
17	2815.9619056849983	2816.126025577348	25	0.0005	150	100	1.0	9177	1	100
18	2812.639915350405	2809.5505226383248	25	0.0005	150	100	1.0	9177	1	100
19	2810.589662090493	2808.1473148265713	25	0.0005	150	100	1.0	9177	1	100
20	2806.4729824278925	2805.147305023602	25	0.0005	150	100	1.0	9177	1	100
21	2803.7908837117716	2811.27330632693	25	0.0005	150	100	1.0	9177	1	100
22	2800.750026014347	2803.9054134799235	25	0.0005	150	100	1.0	9177	1	100
23	2798.3971915087513	2803.8631752845663	25	0.0005	150	100	1.0	9177	1	100
24	2797.0046930089206	2804.500161048787	25	0.0005	150	100	1.0	9177	1	100
25	2794.253155205691	2797.878137883903	25	0.0005	150	100	1.0	9177	1	100
26	2791.0098865411364	2793.1046266282265	25	0.0005	150	100	1.0	9177	1	100
27	2789.0090411915785	2798.045646827946	25	0.0005	150	100	1.0	9177	1	100
28	2787.2370514950235	2787.7883380138624	25	0.0005	150	100	1.0	9177	1	100
29	2785.0227205622377	2787.585749376344	25	0.0005	150	100	1.0	9177	1	100
30	2783.609138873765	2786.664512969796	25	0.0005	150	100	1.0	9177	1	100
31	2781.7374192751213	2778.805577236197	25	0.0005	150	100	1.0	9177	1	100
32	2779.49347198107	2781.35978065622	25	0.0005	150	100	1.0	9177	1	100
33	2778.2114240175656	2784.699599665392	25	0.0005	150	100	1.0	9177	1	100
34	2777.2912925753444	2783.579202393045	25	0.0005	150	100	1.0	9177	1	100
35	2774.724361084529	2774.30394900962	25	0.0005	150	100	1.0	9177	1	100
36	2773.124355347367	2771.469558511592	25	0.0005	150	100	1.0	9177	1	100
37	2772.0669299086867	2774.2959320476816	25	0.0005	150	100	1.0	9177	1	100
38	2769.840577442765	2767.581488819013	25	0.0005	150	100	1.0	9177	1	100
39	2768.487071414284	2769.5504857604865	25	0.0005	150	100	1.0	9177	1	100
40	2767.7957756020596	2766.6479221438813	25	0.0005	150	100	1.0	9177	1	100
41	2765.8570523830904	2765.8418538255855	25	0.0005	150	100	1.0	9177	1	100
42	2764.5738859064177	2765.564451257768	25	0.0005	150	100	1.0	9177	1	100
43	2763.607076296578	2770.2496573628705	25	0.0005	150	100	1.0	9177	1	100
44	2762.161452220956	2763.975367004511	25	0.0005	150	100	1.0	9177	1	100
45	2761.226278909902	2759.7667593436304	25	0.0005	150	100	1.0	9177	1	100
46	2759.8299844422277	2761.463570297562	25	0.0005	150	100	1.0	9177	1	100
47	2758.956043923837	2759.3391799489127	25	0.0005	150	100	1.0	9177	1	100
48	2757.54014527262	2756.829236936843	25	0.0005	150	100	1.0	9177	1	100
