	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
0	0.07386344728320335	0.05035072062728983	25	TARGET	100	0.001	0.1	25	1445	0.0
1	0.04570378720609829	0.04289527847008272	25	TARGET	100	0.001	0.1	25	1445	0.0
2	0.042324412971584485	0.04077640717679804	25	TARGET	100	0.001	0.1	25	1445	0.0
3	0.03932944352202343	0.037539266388524666	25	TARGET	100	0.001	0.1	25	1445	0.0
4	0.037186731123412496	0.03553584980016405	25	TARGET	100	0.001	0.1	25	1445	0.0
5	0.03527641223636942	0.03453462553972548	25	TARGET	100	0.001	0.1	25	1445	0.0
6	0.03415087816503012	0.03347453497575991	25	TARGET	100	0.001	0.1	25	1445	0.0
7	0.03335476772991395	0.03257698774563544	25	TARGET	100	0.001	0.1	25	1445	0.0
8	0.03259060517430105	0.0319212530034058	25	TARGET	100	0.001	0.1	25	1445	0.0
9	0.032252028433963506	0.031491974227581966	25	TARGET	100	0.001	0.1	25	1445	0.0
10	0.03129645886357485	0.031059156284865105	25	TARGET	100	0.001	0.1	25	1445	0.0
11	0.03076558570481009	0.03062025827327461	25	TARGET	100	0.001	0.1	25	1445	0.0
12	0.030272376783167073	0.030320500983207516	25	TARGET	100	0.001	0.1	25	1445	0.0
13	0.030107258104088933	0.030336259130501385	25	TARGET	100	0.001	0.1	25	1445	0.0
14	0.029951282394328704	0.02999766233066718	25	TARGET	100	0.001	0.1	25	1445	0.0
15	0.029797403844267833	0.029795438446330303	25	TARGET	100	0.001	0.1	25	1445	0.0
16	0.029742719721588422	0.029600147553014034	25	TARGET	100	0.001	0.1	25	1445	0.0
17	0.029705866722872964	0.029498449470283405	25	TARGET	100	0.001	0.1	25	1445	0.0
18	0.029681862774069864	0.02926393939803044	25	TARGET	100	0.001	0.1	25	1445	0.0
19	0.029773496006700127	0.029024473758357944	25	TARGET	100	0.001	0.1	25	1445	0.0
20	0.029518910965910465	0.028923810459673405	25	TARGET	100	0.001	0.1	25	1445	0.0
21	0.029097518686092262	0.028680518213095085	25	TARGET	100	0.001	0.1	25	1445	0.0
22	0.02918586211109703	0.0286429813413909	25	TARGET	100	0.001	0.1	25	1445	0.0
23	0.02921970221543252	0.028237277641892433	25	TARGET	100	0.001	0.1	25	1445	0.0
24	0.029133340619780398	0.02841662832846244	25	TARGET	100	0.001	0.1	25	1445	0.0
25	0.028445304935854492	0.028161275144101994	25	TARGET	100	0.001	0.1	25	1445	0.0
26	0.02865503785147109	0.028108284413588768	25	TARGET	100	0.001	0.1	25	1445	0.0
27	0.02855843185174345	0.027950528501109642	25	TARGET	100	0.001	0.1	25	1445	0.0
28	0.028257447573974075	0.027907678885667614	25	TARGET	100	0.001	0.1	25	1445	0.0
29	0.02840101070112552	0.027730513730961266	25	TARGET	100	0.001	0.1	25	1445	0.0
30	0.027890797804802758	0.02765941120345484	25	TARGET	100	0.001	0.1	25	1445	0.0
31	0.02850440904021464	0.027612256958629147	25	TARGET	100	0.001	0.1	25	1445	0.0
32	0.028060642798566057	0.02752236324842229	25	TARGET	100	0.001	0.1	25	1445	0.0
33	0.028045529113950755	0.027429068856167072	25	TARGET	100	0.001	0.1	25	1445	0.0
34	0.02738712992055047	0.02736930628166054	25	TARGET	100	0.001	0.1	25	1445	0.0
35	0.028080946185723297	0.02740954537170403	25	TARGET	100	0.001	0.1	25	1445	0.0
36	0.027593815580060587	0.027285377861875477	25	TARGET	100	0.001	0.1	25	1445	0.0
37	0.027674419002651364	0.02724057495255362	25	TARGET	100	0.001	0.1	25	1445	0.0
38	0.027528971073026407	0.027158219790594143	25	TARGET	100	0.001	0.1	25	1445	0.0
39	0.027284359283469343	0.027142301258264168	25	TARGET	100	0.001	0.1	25	1445	0.0
40	0.027390533346394297	0.027158176244208306	25	TARGET	100	0.001	0.1	25	1445	0.0
41	0.02755325392942236	0.027165355809936016	25	TARGET	100	0.001	0.1	25	1445	0.0
42	0.0269513597950239	0.027122720060023395	25	TARGET	100	0.001	0.1	25	1445	0.0
43	0.027751159267844976	0.02714505921484846	25	TARGET	100	0.001	0.1	25	1445	0.0
44	0.027326231994838628	0.027020478338906258	25	TARGET	100	0.001	0.1	25	1445	0.0
45	0.02700862280008468	0.026943319166700046	25	TARGET	100	0.001	0.1	25	1445	0.0
46	0.0271346182452659	0.02708287870116306	25	TARGET	100	0.001	0.1	25	1445	0.0
47	0.027286232656074896	0.027012757618318905	25	TARGET	100	0.001	0.1	25	1445	0.0
48	0.02716317137559054	0.02704990737027291	25	TARGET	100	0.001	0.1	25	1445	0.0
49	0.027229909145395564	0.02696243075258804	25	TARGET	100	0.001	0.1	25	1445	0.0
50	0.027246084346464187	0.026978004808452995	25	TARGET	100	0.001	0.1	25	1445	0.0
51	0.02746023630930318	0.02691487062045119	25	TARGET	100	0.001	0.1	25	1445	0.0
52	0.027120760033653442	0.026892557175773563	25	TARGET	100	0.001	0.1	25	1445	0.0
53	0.02692663695299465	0.026798956829941635	25	TARGET	100	0.001	0.1	25	1445	0.0
54	0.02680201071819372	0.026843912730162792	25	TARGET	100	0.001	0.1	25	1445	0.0
55	0.02683783196514905	0.026797496205703777	25	TARGET	100	0.001	0.1	25	1445	0.0
56	0.026769187100708285	0.02679300903709549	25	TARGET	100	0.001	0.1	25	1445	0.0
57	0.026860820897776472	0.026778576923816494	25	TARGET	100	0.001	0.1	25	1445	0.0
58	0.026709785004481925	0.026800384378117142	25	TARGET	100	0.001	0.1	25	1445	0.0
59	0.026981117680468143	0.02679350548847155	25	TARGET	100	0.001	0.1	25	1445	0.0
60	0.027062609766669545	0.026708133292920662	25	TARGET	100	0.001	0.1	25	1445	0.0
61	0.02668683059350509	0.02666398978820353	25	TARGET	100	0.001	0.1	25	1445	0.0
62	0.02668293696273156	0.026671698966035336	25	TARGET	100	0.001	0.1	25	1445	0.0
63	0.026548925285487867	0.026600557972084393	25	TARGET	100	0.001	0.1	25	1445	0.0
64	0.026505495267935875	0.026567696650145634	25	TARGET	100	0.001	0.1	25	1445	0.0
65	0.026536281744287873	0.02654901502484625	25	TARGET	100	0.001	0.1	25	1445	0.0
66	0.026635501734435758	0.026561350505234615	25	TARGET	100	0.001	0.1	25	1445	0.0
67	0.026737228299331183	0.026525306995167877	25	TARGET	100	0.001	0.1	25	1445	0.0
68	0.02657224076740469	0.026482090607962826	25	TARGET	100	0.001	0.1	25	1445	0.0
69	0.026649865688699665	0.026529191400517117	25	TARGET	100	0.001	0.1	25	1445	0.0
70	0.02663479419895495	0.02638674744715293	25	TARGET	100	0.001	0.1	25	1445	0.0
71	0.026687344680430512	0.026446329627298946	25	TARGET	100	0.001	0.1	25	1445	0.0
72	0.026421055436033992	0.026311940062000896	25	TARGET	100	0.001	0.1	25	1445	0.0
73	0.026272856363844792	0.026282526976005596	25	TARGET	100	0.001	0.1	25	1445	0.0
74	0.0265109034643982	0.026279312784247326	25	TARGET	100	0.001	0.1	25	1445	0.0
75	0.026320726272057404	0.026370498521084137	25	TARGET	100	0.001	0.1	25	1445	0.0
76	0.026641234178535065	0.02631265286243323	25	TARGET	100	0.001	0.1	25	1445	0.0
77	0.02617435630486168	0.026283084132680386	25	TARGET	100	0.001	0.1	25	1445	0.0
78	0.02650308339332892	0.026208281827469666	25	TARGET	100	0.001	0.1	25	1445	0.0
79	0.026583863738986982	0.026329744550766365	25	TARGET	100	0.001	0.1	25	1445	0.0
80	0.026336032495855883	0.026226111518388443	25	TARGET	100	0.001	0.1	25	1445	0.0
81	0.02628468405706212	0.026254792161511654	25	TARGET	100	0.001	0.1	25	1445	0.0
82	0.02646050769961141	0.026245692660185425	25	TARGET	100	0.001	0.1	25	1445	0.0
83	0.02615182389589873	0.026272512125698002	25	TARGET	100	0.001	0.1	25	1445	0.0
84	0.026474011610403206	0.02626882211276979	25	TARGET	100	0.001	0.1	25	1445	0.0
85	0.02652937694694157	0.02621333947348775	25	TARGET	100	0.001	0.1	25	1445	0.0
86	0.026528792208066893	0.026165157104983475	25	TARGET	100	0.001	0.1	25	1445	0.0
87	0.02624478235351618	0.02612672308742097	25	TARGET	100	0.001	0.1	25	1445	0.0
88	0.026349815364412787	0.02618962452944481	25	TARGET	100	0.001	0.1	25	1445	0.0
89	0.026203720112290448	0.026140501468696377	25	TARGET	100	0.001	0.1	25	1445	0.0
90	0.026317788247232285	0.026212005819560902	25	TARGET	100	0.001	0.1	25	1445	0.0
91	0.02626053306277252	0.026099416399092384	25	TARGET	100	0.001	0.1	25	1445	0.0
92	0.026368714655790264	0.026181839801596874	25	TARGET	100	0.001	0.1	25	1445	0.0
93	0.026375222430636586	0.026097896226653546	25	TARGET	100	0.001	0.1	25	1445	0.0
94	0.026050898635302126	0.026022152975201607	25	TARGET	100	0.001	0.1	25	1445	0.0
95	0.02632378344972828	0.026044538413936443	25	TARGET	100	0.001	0.1	25	1445	0.0
96	0.02640596219347884	0.02613553653160731	25	TARGET	100	0.001	0.1	25	1445	0.0
97	0.026191320358101365	0.02612063412865003	25	TARGET	100	0.001	0.1	25	1445	0.0
98	0.02626843221159495	0.02616200361852393	25	TARGET	100	0.001	0.1	25	1445	0.0
99	0.026332765130909406	0.026042517359283836	25	TARGET	100	0.001	0.1	25	1445	0.0
