	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed	dataset
86	0.07510793442431539	0.07495381537094788	50	1e-05	100	100	0.0	0.1	3568	TCGA
87	0.07509258521036959	0.0749358126341398	50	1e-05	100	100	0.0	0.1	3568	TCGA
88	0.07507652601405757	0.07491844701557303	50	1e-05	100	100	0.0	0.1	3568	TCGA
89	0.07505347328980941	0.0749013886679357	50	1e-05	100	100	0.0	0.1	3568	TCGA
90	0.07504376354913704	0.07488455660828394	50	1e-05	100	100	0.0	0.1	3568	TCGA
91	0.07501924216235	0.07486859368319487	50	1e-05	100	100	0.0	0.1	3568	TCGA
92	0.07500559821656698	0.07485259365496325	50	1e-05	100	100	0.0	0.1	3568	TCGA
93	0.07499369565085223	0.07483725260999334	50	1e-05	100	100	0.0	0.1	3568	TCGA
94	0.0749824237914633	0.074821233150348	50	1e-05	100	100	0.0	0.1	3568	TCGA
95	0.07496494792949836	0.0748061914015655	50	1e-05	100	100	0.0	0.1	3568	TCGA
96	0.07495166098619761	0.07479123756214602	50	1e-05	100	100	0.0	0.1	3568	TCGA
97	0.07493714391869191	0.0747767900252462	50	1e-05	100	100	0.0	0.1	3568	TCGA
98	0.07492308024217646	0.0747626312264246	50	1e-05	100	100	0.0	0.1	3568	TCGA
99	0.07491604276920405	0.07474873207472077	50	1e-05	100	100	0.0	0.1	3568	TCGA
