	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed	dataset
56	0.003809501831029419	0.00383318812544247	75	0.0005	100	100	1e-06	0.0	3195	TCGA
57	0.0038093885769182926	0.003832979118404676	75	0.0005	100	100	1e-06	0.0	3195	TCGA
58	0.003809312654741068	0.003833104460851182	75	0.0005	100	100	1e-06	0.0	3195	TCGA
59	0.003809225684816072	0.0038328453332148304	75	0.0005	100	100	1e-06	0.0	3195	TCGA
60	0.0038092940440645727	0.003832384368320506	75	0.0005	100	100	1e-06	0.0	3195	TCGA
61	0.0038093054210341978	0.0038331006864207474	75	0.0005	100	100	1e-06	0.0	3195	TCGA
62	0.0038091467973291842	0.003832827249644839	75	0.0005	100	100	1e-06	0.0	3195	TCGA
63	0.0038092378941701915	0.003832938828173295	75	0.0005	100	100	1e-06	0.0	3195	TCGA
64	0.0038091672535504194	0.003832730232976639	75	0.0005	100	100	1e-06	0.0	3195	TCGA
65	0.003809041864464155	0.003832774693099548	75	0.0005	100	100	1e-06	0.0	3195	TCGA
66	0.003809058131137182	0.0038324992556181088	75	0.0005	100	100	1e-06	0.0	3195	TCGA
67	0.0038090771449207327	0.003832546158707771	75	0.0005	100	100	1e-06	0.0	3195	TCGA
68	0.003809078413261701	0.003833120698156069	75	0.0005	100	100	1e-06	0.0	3195	TCGA
69	0.0038091226219249394	0.0038329643646638897	75	0.0005	100	100	1e-06	0.0	3195	TCGA
70	0.003809090839775421	0.003832347843159533	75	0.0005	100	100	1e-06	0.0	3195	TCGA
71	0.0038090308244609467	0.0038328409620827465	75	0.0005	100	100	1e-06	0.0	3195	TCGA
72	0.0038089853359178625	0.0038324333586959385	75	0.0005	100	100	1e-06	0.0	3195	TCGA
73	0.0038090039973758152	0.0038331418728746063	75	0.0005	100	100	1e-06	0.0	3195	TCGA
74	0.0038090724484935337	0.00383280617554658	75	0.0005	100	100	1e-06	0.0	3195	TCGA
75	0.0038089997879464316	0.0038325310446059883	75	0.0005	100	100	1e-06	0.0	3195	TCGA
76	0.003808962265049301	0.00383316450073716	75	0.0005	100	100	1e-06	0.0	3195	TCGA
77	0.0038088822603443593	0.0038329068824049816	75	0.0005	100	100	1e-06	0.0	3195	TCGA
78	0.0038090127807227808	0.0038324357642225883	75	0.0005	100	100	1e-06	0.0	3195	TCGA
79	0.003808892037724062	0.0038322960026562214	75	0.0005	100	100	1e-06	0.0	3195	TCGA
80	0.003808858321175247	0.003832441431718256	75	0.0005	100	100	1e-06	0.0	3195	TCGA
81	0.003809056004085406	0.003832376211057955	75	0.0005	100	100	1e-06	0.0	3195	TCGA
82	0.003809054186842102	0.003833182259046253	75	0.0005	100	100	1e-06	0.0	3195	TCGA
83	0.0038088353166032553	0.003832667560583383	75	0.0005	100	100	1e-06	0.0	3195	TCGA
84	0.0038089311277255365	0.0038320375442617203	75	0.0005	100	100	1e-06	0.0	3195	TCGA
85	0.003808948517697917	0.003832297331779896	75	0.0005	100	100	1e-06	0.0	3195	TCGA
86	0.003808817988483418	0.0038331368793008015	75	0.0005	100	100	1e-06	0.0	3195	TCGA
87	0.0038088518335711733	0.003832260853419052	75	0.0005	100	100	1e-06	0.0	3195	TCGA
88	0.00380903070161348	0.003832532900231118	75	0.0005	100	100	1e-06	0.0	3195	TCGA
89	0.0038087952984238106	0.0038322225568731827	75	0.0005	100	100	1e-06	0.0	3195	TCGA
90	0.003809017470107106	0.003832637147519307	75	0.0005	100	100	1e-06	0.0	3195	TCGA
91	0.0038089738313708704	0.00383267355333995	75	0.0005	100	100	1e-06	0.0	3195	TCGA
92	0.003808839144184146	0.003832387450109025	75	0.0005	100	100	1e-06	0.0	3195	TCGA
93	0.0038088996883638504	0.0038328821578966312	75	0.0005	100	100	1e-06	0.0	3195	TCGA
94	0.003808926083572697	0.0038327905068632644	75	0.0005	100	100	1e-06	0.0	3195	TCGA
95	0.0038089585140824007	0.003832403820794282	75	0.0005	100	100	1e-06	0.0	3195	TCGA
96	0.0038087580621014657	0.003832235665589421	75	0.0005	100	100	1e-06	0.0	3195	TCGA
97	0.0038088944496093968	0.0038325845488538994	75	0.0005	100	100	1e-06	0.0	3195	TCGA
98	0.0038088235643602185	0.003832703872803767	75	0.0005	100	100	1e-06	0.0	3195	TCGA
99	0.003808974327386683	0.0038324268651779873	75	0.0005	100	100	1e-06	0.0	3195	TCGA
