	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
0	0.07152875829550755	0.0483389227001956	25	TARGET	100	0.0005	0.0	50	5639	0.0
1	0.044315305773657984	0.04009477551462072	25	TARGET	100	0.0005	0.0	50	5639	0.0
2	0.03969772974725323	0.03690891007356571	25	TARGET	100	0.0005	0.0	50	5639	0.0
3	0.03632238201847181	0.03433648355756745	25	TARGET	100	0.0005	0.0	50	5639	0.0
4	0.03419068774603533	0.03281291856458693	25	TARGET	100	0.0005	0.0	50	5639	0.0
5	0.0328583739860993	0.0319047345017845	25	TARGET	100	0.0005	0.0	50	5639	0.0
6	0.03191477124287625	0.031342542194055786	25	TARGET	100	0.0005	0.0	50	5639	0.0
7	0.031048228155181865	0.03055586428804831	25	TARGET	100	0.0005	0.0	50	5639	0.0
8	0.030260295271622613	0.03013356676268758	25	TARGET	100	0.0005	0.0	50	5639	0.0
9	0.029559382378603474	0.02962374704127962	25	TARGET	100	0.0005	0.0	50	5639	0.0
10	0.028938894003303565	0.02919749464049484	25	TARGET	100	0.0005	0.0	50	5639	0.0
11	0.028371399879982374	0.028769841615223522	25	TARGET	100	0.0005	0.0	50	5639	0.0
12	0.027864072352697954	0.028329343478562252	25	TARGET	100	0.0005	0.0	50	5639	0.0
13	0.02738389991198726	0.02795235894507531	25	TARGET	100	0.0005	0.0	50	5639	0.0
14	0.026973318107902804	0.027608492863223408	25	TARGET	100	0.0005	0.0	50	5639	0.0
15	0.02660001437132708	0.027273988040784996	25	TARGET	100	0.0005	0.0	50	5639	0.0
16	0.026316228429300818	0.027048455240825813	25	TARGET	100	0.0005	0.0	50	5639	0.0
17	0.026009959648504402	0.026839639370640118	25	TARGET	100	0.0005	0.0	50	5639	0.0
18	0.025800213816666643	0.026628583020558864	25	TARGET	100	0.0005	0.0	50	5639	0.0
19	0.025532300229676643	0.026419899172403595	25	TARGET	100	0.0005	0.0	50	5639	0.0
20	0.02527765245161173	0.026218301560165302	25	TARGET	100	0.0005	0.0	50	5639	0.0
21	0.02508470882671048	0.026024972145078762	25	TARGET	100	0.0005	0.0	50	5639	0.0
22	0.024860119936291617	0.02591036150062626	25	TARGET	100	0.0005	0.0	50	5639	0.0
23	0.02465635578552581	0.025722235271876507	25	TARGET	100	0.0005	0.0	50	5639	0.0
24	0.024468465137486708	0.025608439337123524	25	TARGET	100	0.0005	0.0	50	5639	0.0
25	0.024303412206019417	0.025531472751136982	25	TARGET	100	0.0005	0.0	50	5639	0.0
26	0.024141124327375432	0.025315872195995216	25	TARGET	100	0.0005	0.0	50	5639	0.0
27	0.02399729462246401	0.025258242660625416	25	TARGET	100	0.0005	0.0	50	5639	0.0
28	0.0238516579510688	0.025182855484837837	25	TARGET	100	0.0005	0.0	50	5639	0.0
29	0.02372724892765986	0.025083751558805958	25	TARGET	100	0.0005	0.0	50	5639	0.0
30	0.023580206987708307	0.02501924747996258	25	TARGET	100	0.0005	0.0	50	5639	0.0
31	0.023461677071321692	0.02489158291031014	25	TARGET	100	0.0005	0.0	50	5639	0.0
32	0.02336482789919332	0.024835411318098053	25	TARGET	100	0.0005	0.0	50	5639	0.0
33	0.02324653512512895	0.0248093886413809	25	TARGET	100	0.0005	0.0	50	5639	0.0
34	0.02316995226912928	0.02467803188571424	25	TARGET	100	0.0005	0.0	50	5639	0.0
35	0.02304013786831187	0.024639990688724953	25	TARGET	100	0.0005	0.0	50	5639	0.0
36	0.022971847401900523	0.024578949577654854	25	TARGET	100	0.0005	0.0	50	5639	0.0
37	0.022860171539890846	0.024490392033123608	25	TARGET	100	0.0005	0.0	50	5639	0.0
38	0.02278566644260478	0.024474326605823906	25	TARGET	100	0.0005	0.0	50	5639	0.0
39	0.02270047603996615	0.024376870640976864	25	TARGET	100	0.0005	0.0	50	5639	0.0
40	0.02262344592335549	0.02431162867243543	25	TARGET	100	0.0005	0.0	50	5639	0.0
41	0.022551192014606713	0.024272167970511047	25	TARGET	100	0.0005	0.0	50	5639	0.0
42	0.022488917666252214	0.02424095655706796	25	TARGET	100	0.0005	0.0	50	5639	0.0
43	0.022432324357380972	0.02419612474852439	25	TARGET	100	0.0005	0.0	50	5639	0.0
44	0.022360557389229235	0.02416073539378968	25	TARGET	100	0.0005	0.0	50	5639	0.0
45	0.022295119422754455	0.024130397899584335	25	TARGET	100	0.0005	0.0	50	5639	0.0
46	0.022227244943957336	0.024053055623715573	25	TARGET	100	0.0005	0.0	50	5639	0.0
47	0.02216708112620946	0.02403777487801783	25	TARGET	100	0.0005	0.0	50	5639	0.0
48	0.022098980809527415	0.024031623943962833	25	TARGET	100	0.0005	0.0	50	5639	0.0
49	0.022057084664576985	0.023916327140548012	25	TARGET	100	0.0005	0.0	50	5639	0.0
50	0.021997122824668685	0.023950380583604176	25	TARGET	100	0.0005	0.0	50	5639	0.0
51	0.021926251537972428	0.023886303163387558	25	TARGET	100	0.0005	0.0	50	5639	0.0
52	0.0218637879900258	0.02382833818255952	25	TARGET	100	0.0005	0.0	50	5639	0.0
53	0.021816586460980905	0.023832276463508606	25	TARGET	100	0.0005	0.0	50	5639	0.0
54	0.02176501851541426	0.02377170329969941	25	TARGET	100	0.0005	0.0	50	5639	0.0
55	0.021697071496936608	0.02374391458138372	25	TARGET	100	0.0005	0.0	50	5639	0.0
56	0.02166090680204758	0.02373858592049642	25	TARGET	100	0.0005	0.0	50	5639	0.0
57	0.021602004296099295	0.023726258144685715	25	TARGET	100	0.0005	0.0	50	5639	0.0
58	0.021581295448095106	0.02371139107554248	25	TARGET	100	0.0005	0.0	50	5639	0.0
59	0.021517286005019138	0.023597237400033257	25	TARGET	100	0.0005	0.0	50	5639	0.0
60	0.02146716710330561	0.023600716256734097	25	TARGET	100	0.0005	0.0	50	5639	0.0
61	0.02142784388591645	0.023585948585109276	25	TARGET	100	0.0005	0.0	50	5639	0.0
62	0.021375911416931185	0.02351455878692143	25	TARGET	100	0.0005	0.0	50	5639	0.0
63	0.021340130991380823	0.023502058095552704	25	TARGET	100	0.0005	0.0	50	5639	0.0
64	0.021286418307133594	0.023481617201909874	25	TARGET	100	0.0005	0.0	50	5639	0.0
65	0.021266948748442663	0.02348483509073655	25	TARGET	100	0.0005	0.0	50	5639	0.0
66	0.02121607779277495	0.02343156930962295	25	TARGET	100	0.0005	0.0	50	5639	0.0
67	0.021176819106319335	0.0234625997924895	25	TARGET	100	0.0005	0.0	50	5639	0.0
68	0.02115216636434448	0.02341077688404105	25	TARGET	100	0.0005	0.0	50	5639	0.0
69	0.021108883492623517	0.02337571888258963	25	TARGET	100	0.0005	0.0	50	5639	0.0
70	0.021085965409498624	0.02337821897570834	25	TARGET	100	0.0005	0.0	50	5639	0.0
71	0.02105149219082261	0.023383668002982933	25	TARGET	100	0.0005	0.0	50	5639	0.0
72	0.021016056022233633	0.023364892934985233	25	TARGET	100	0.0005	0.0	50	5639	0.0
73	0.020991050873440924	0.023391690274531193	25	TARGET	100	0.0005	0.0	50	5639	0.0
74	0.020964874867161715	0.023328086587064194	25	TARGET	100	0.0005	0.0	50	5639	0.0
75	0.020943261171857314	0.02331850144334815	25	TARGET	100	0.0005	0.0	50	5639	0.0
76	0.02091912514144423	0.023267634664521072	25	TARGET	100	0.0005	0.0	50	5639	0.0
77	0.020889469989973687	0.02332845293549877	25	TARGET	100	0.0005	0.0	50	5639	0.0
78	0.020860405184127868	0.02331835353239016	25	TARGET	100	0.0005	0.0	50	5639	0.0
79	0.02082908033120512	0.02327127308782303	25	TARGET	100	0.0005	0.0	50	5639	0.0
80	0.020801426751871504	0.023273202844641426	25	TARGET	100	0.0005	0.0	50	5639	0.0
81	0.020783718088986696	0.023280825917467926	25	TARGET	100	0.0005	0.0	50	5639	0.0
82	0.0207469134092933	0.023208836291098232	25	TARGET	100	0.0005	0.0	50	5639	0.0
83	0.02073989913607587	0.023232392797415905	25	TARGET	100	0.0005	0.0	50	5639	0.0
84	0.020728647304378976	0.023247746524937225	25	TARGET	100	0.0005	0.0	50	5639	0.0
85	0.02068699357610961	0.023150026826470188	25	TARGET	100	0.0005	0.0	50	5639	0.0
86	0.02068740647185832	0.023181271513528896	25	TARGET	100	0.0005	0.0	50	5639	0.0
87	0.020659359008926736	0.023158419792625038	25	TARGET	100	0.0005	0.0	50	5639	0.0
88	0.020642598470052082	0.023181730345117325	25	TARGET	100	0.0005	0.0	50	5639	0.0
89	0.020602067697304067	0.02314635685108828	25	TARGET	100	0.0005	0.0	50	5639	0.0
90	0.020587302888633828	0.02312973409778241	25	TARGET	100	0.0005	0.0	50	5639	0.0
91	0.020568883770869836	0.023094647225331177	25	TARGET	100	0.0005	0.0	50	5639	0.0
92	0.0205308251045268	0.023076184714833897	25	TARGET	100	0.0005	0.0	50	5639	0.0
93	0.02050569561005943	0.023100589571351356	25	TARGET	100	0.0005	0.0	50	5639	0.0
94	0.02051701008495859	0.023083146859073277	25	TARGET	100	0.0005	0.0	50	5639	0.0
95	0.02049585482613607	0.023103291705024964	25	TARGET	100	0.0005	0.0	50	5639	0.0
