train_epoch	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	loss	num_components	seed	val_loss
43	100	TCGA	1	100	100	1.0	0.0015	1842.711428942352	50	7132	1841.3588996005415
44	100	TCGA	1	100	100	1.0	0.0015	1842.0877594801445	50	7132	1840.6456403109296
45	100	TCGA	1	100	100	1.0	0.0015	1841.1710764266165	50	7132	1839.9411026077653
46	100	TCGA	1	100	100	1.0	0.0015	1840.244735920452	50	7132	1841.7418274232489
47	100	TCGA	1	100	100	1.0	0.0015	1839.6724118559414	50	7132	1839.3699859159078
48	100	TCGA	1	100	100	1.0	0.0015	1838.9510847403146	50	7132	1838.8473335917872
49	100	TCGA	1	100	100	1.0	0.0015	1838.4304914009306	50	7132	1840.073345855253
50	100	TCGA	1	100	100	1.0	0.0015	1837.9849806235347	50	7132	1837.1842286383087
51	100	TCGA	1	100	100	1.0	0.0015	1837.3568145891613	50	7132	1837.5152452938519
52	100	TCGA	1	100	100	1.0	0.0015	1836.7217464521536	50	7132	1836.324384986456
53	100	TCGA	1	100	100	1.0	0.0015	1836.1392398514456	50	7132	1835.3372538964356
54	100	TCGA	1	100	100	1.0	0.0015	1835.3727097543758	50	7132	1834.2281451201322
55	100	TCGA	1	100	100	1.0	0.0015	1835.0682542819848	50	7132	1836.3401713155624
56	100	TCGA	1	100	100	1.0	0.0015	1834.5342522838416	50	7132	1833.941654071137
57	100	TCGA	1	100	100	1.0	0.0015	1834.2822290559554	50	7132	1833.3570771337156
58	100	TCGA	1	100	100	1.0	0.0015	1833.9438488280375	50	7132	1833.1032119827653
59	100	TCGA	1	100	100	1.0	0.0015	1833.2092469235934	50	7132	1833.079335275008
60	100	TCGA	1	100	100	1.0	0.0015	1832.5848081145707	50	7132	1831.9541132174545
61	100	TCGA	1	100	100	1.0	0.0015	1832.1224724809726	50	7132	1832.092082114675
62	100	TCGA	1	100	100	1.0	0.0015	1832.241884674607	50	7132	1831.4074645689386
63	100	TCGA	1	100	100	1.0	0.0015	1831.685913372072	50	7132	1830.8279029424466
64	100	TCGA	1	100	100	1.0	0.0015	1831.165198166757	50	7132	1831.102401656721
65	100	TCGA	1	100	100	1.0	0.0015	1830.9576903397601	50	7132	1831.063519501806
66	100	TCGA	1	100	100	1.0	0.0015	1830.466591008235	50	7132	1829.975637464667
67	100	TCGA	1	100	100	1.0	0.0015	1830.160039588987	50	7132	1829.7163392646826
68	100	TCGA	1	100	100	1.0	0.0015	1829.7629382813373	50	7132	1828.5101575995209
69	100	TCGA	1	100	100	1.0	0.0015	1829.5329263650726	50	7132	1828.983665888034
70	100	TCGA	1	100	100	1.0	0.0015	1829.0440103739734	50	7132	1828.1424695498981
71	100	TCGA	1	100	100	1.0	0.0015	1828.938096290109	50	7132	1828.1251582620127
72	100	TCGA	1	100	100	1.0	0.0015	1828.5257753120334	50	7132	1828.0706842317054
73	100	TCGA	1	100	100	1.0	0.0015	1828.3539812743952	50	7132	1827.3186826466315
74	100	TCGA	1	100	100	1.0	0.0015	1827.8287717314856	50	7132	1827.32326059006
75	100	TCGA	1	100	100	1.0	0.0015	1827.731469620284	50	7132	1826.6650893628296
76	100	TCGA	1	100	100	1.0	0.0015	1827.181501836273	50	7132	1827.0422627051269
77	100	TCGA	1	100	100	1.0	0.0015	1827.021110302184	50	7132	1828.3161590422815
78	100	TCGA	1	100	100	1.0	0.0015	1826.93827148601	50	7132	1826.5498605085975
79	100	TCGA	1	100	100	1.0	0.0015	1826.6187012318271	50	7132	1826.5946253484217
80	100	TCGA	1	100	100	1.0	0.0015	1826.4129599566863	50	7132	1825.8786664033053
81	100	TCGA	1	100	100	1.0	0.0015	1826.0712008922808	50	7132	1827.0149036196606
82	100	TCGA	1	100	100	1.0	0.0015	1826.004563432198	50	7132	1826.3395057563207
83	100	TCGA	1	100	100	1.0	0.0015	1825.7743860622213	50	7132	1825.3830241294365
84	100	TCGA	1	100	100	1.0	0.0015	1825.5849654883966	50	7132	1825.655148913513
85	100	TCGA	1	100	100	1.0	0.0015	1825.5842984822568	50	7132	1825.0576270021984
86	100	TCGA	1	100	100	1.0	0.0015	1825.220827934026	50	7132	1825.6511009638034
87	100	TCGA	1	100	100	1.0	0.0015	1824.9610991522143	50	7132	1825.8069675771435
88	100	TCGA	1	100	100	1.0	0.0015	1824.8789439515908	50	7132	1824.218200990303
89	100	TCGA	1	100	100	1.0	0.0015	1824.8249725229389	50	7132	1824.553265595556
90	100	TCGA	1	100	100	1.0	0.0015	1824.4329137724415	50	7132	1823.9174283281643
91	100	TCGA	1	100	100	1.0	0.0015	1824.2185515045971	50	7132	1824.0665442691975
92	100	TCGA	1	100	100	1.0	0.0015	1824.178199765512	50	7132	1824.0250704204614
93	100	TCGA	1	100	100	1.0	0.0015	1824.0290718508663	50	7132	1824.0606658782192
94	100	TCGA	1	100	100	1.0	0.0015	1823.6597252092213	50	7132	1823.3427452202413
95	100	TCGA	1	100	100	1.0	0.0015	1823.53656746402	50	7132	1823.852658679138
96	100	TCGA	1	100	100	1.0	0.0015	1823.4246909832075	50	7132	1823.1040713823027
97	100	TCGA	1	100	100	1.0	0.0015	1823.4587140190292	50	7132	1822.8136740833072
98	100	TCGA	1	100	100	1.0	0.0015	1823.484738158839	50	7132	1823.4416522308811
99	100	TCGA	1	100	100	1.0	0.0015	1823.1562167811785	50	7132	1822.7105209887327
0	50	TCGA	1	50	100	1.0	0.002	2258.073413949791	100	7931	2323.6873356038004
1	50	TCGA	1	50	100	1.0	0.002	1937.6988534928432	100	7931	1955.493530886856
2	50	TCGA	1	50	100	1.0	0.002	1909.7931453629471	100	7931	1928.7148106253928
3	50	TCGA	1	50	100	1.0	0.002	1890.8309823227908	100	7931	1909.196979158488
4	50	TCGA	1	50	100	1.0	0.002	1879.8379183255186	100	7931	1871.1242099167716
5	50	TCGA	1	50	100	1.0	0.002	1871.7307903376234	100	7931	1868.1338166663395
6	50	TCGA	1	50	100	1.0	0.002	1866.4087226493825	100	7931	1864.6466598127358
7	50	TCGA	1	50	100	1.0	0.002	1860.89997814207	100	7931	1860.2438529316503
8	50	TCGA	1	50	100	1.0	0.002	1857.0483093500166	100	7931	1853.5510781446292
9	50	TCGA	1	50	100	1.0	0.002	1853.125770355099	100	7931	1854.4099078154447
10	50	TCGA	1	50	100	1.0	0.002	1851.333405443701	100	7931	1849.3870708523084
11	50	TCGA	1	50	100	1.0	0.002	1849.2905678521813	100	7931	1850.9756301036432
12	50	TCGA	1	50	100	1.0	0.002	1847.0416399698886	100	7931	1848.733498424741
13	50	TCGA	1	50	100	1.0	0.002	1844.9786113164614	100	7931	1844.0813638505026
14	50	TCGA	1	50	100	1.0	0.002	1842.5613925651533	100	7931	1842.6590582306064
15	50	TCGA	1	50	100	1.0	0.002	1841.4324832766806	100	7931	1843.5475859522219
16	50	TCGA	1	50	100	1.0	0.002	1839.750494208316	100	7931	1840.3463061155387
17	50	TCGA	1	50	100	1.0	0.002	1838.4832180911828	100	7931	1838.500472332365
18	50	TCGA	1	50	100	1.0	0.002	1837.2511739406168	100	7931	1837.4409725630105
19	50	TCGA	1	50	100	1.0	0.002	1836.2589188039346	100	7931	1836.290851842219
20	50	TCGA	1	50	100	1.0	0.002	1834.738293894408	100	7931	1836.213988030975
21	50	TCGA	1	50	100	1.0	0.002	1834.234528654081	100	7931	1835.0795008980451
22	50	TCGA	1	50	100	1.0	0.002	1833.4510512353586	100	7931	1835.7370679078988
23	50	TCGA	1	50	100	1.0	0.002	1832.431550806103	100	7931	1831.6361415230451
24	50	TCGA	1	50	100	1.0	0.002	1831.426110645	100	7931	1831.5440925329774
25	50	TCGA	1	50	100	1.0	0.002	1830.150222718709	100	7931	1834.0348053745288
26	50	TCGA	1	50	100	1.0	0.002	1830.2624998283195	100	7931	1830.707575352348
27	50	TCGA	1	50	100	1.0	0.002	1829.0056984858106	100	7931	1829.1821233854819
28	50	TCGA	1	50	100	1.0	0.002	1828.2911046808729	100	7931	1829.7710991480842
29	50	TCGA	1	50	100	1.0	0.002	1828.055012548485	100	7931	1829.5347403521514
30	50	TCGA	1	50	100	1.0	0.002	1827.575553443552	100	7931	1828.1928704803315
31	50	TCGA	1	50	100	1.0	0.002	1826.572064949527	100	7931	1828.9665643893293
32	50	TCGA	1	50	100	1.0	0.002	1826.1942886708505	100	7931	1828.7504324601525
33	50	TCGA	1	50	100	1.0	0.002	1825.6961638992127	100	7931	1827.8290610768688
34	50	TCGA	1	50	100	1.0	0.002	1825.5171255696523	100	7931	1827.3333040937107
35	50	TCGA	1	50	100	1.0	0.002	1824.7949027993848	100	7931	1826.3433659999212
36	50	TCGA	1	50	100	1.0	0.002	1824.1966335681125	100	7931	1824.6137290456188
37	50	TCGA	1	50	100	1.0	0.002	1823.7739955026238	100	7931	1824.6861903511701
38	50	TCGA	1	50	100	1.0	0.002	1823.6610398188755	100	7931	1823.8011959210114
39	50	TCGA	1	50	100	1.0	0.002	1823.3453397345288	100	7931	1826.0586231940954
40	50	TCGA	1	50	100	1.0	0.002	1823.130775483169	100	7931	1825.106607868444
41	50	TCGA	1	50	100	1.0	0.002	1823.0015304638666	100	7931	1824.378512435223
42	50	TCGA	1	50	100	1.0	0.002	1822.298294593665	100	7931	1826.0674993620446
43	50	TCGA	1	50	100	1.0	0.002	1822.5583356705506	100	7931	1822.9834444438989
44	50	TCGA	1	50	100	1.0	0.002	1821.8078133120762	100	7931	1825.0582109767588
45	50	TCGA	1	50	100	1.0	0.002	1821.9943154257635	100	7931	1824.3901692299387
46	50	TCGA	1	50	100	1.0	0.002	1821.531671938985	100	7931	1823.3166822883954
47	50	TCGA	1	50	100	1.0	0.002	1821.5897009281432	100	7931	1822.4059678274184
48	50	TCGA	1	50	100	1.0	0.002	1821.7205623197085	100	7931	1822.1863430924152
49	50	TCGA	1	50	100	1.0	0.002	1820.8398923110665	100	7931	1823.2882319311398
0	50	TCGA	1	100	100	1.0	0.0015	2347.324981583856	100	6437	2499.361268009972
1	50	TCGA	1	100	100	1.0	0.0015	1958.831323353916	100	6437	1963.2600882832128
2	50	TCGA	1	100	100	1.0	0.0015	1923.9219339845279	100	6437	1913.5474644953283
3	50	TCGA	1	100	100	1.0	0.0015	1903.948298460565	100	6437	1893.3889976003063
4	50	TCGA	1	100	100	1.0	0.0015	1889.7923765747735	100	6437	1881.5016936489087
5	50	TCGA	1	100	100	1.0	0.0015	1880.2664295413265	100	6437	1872.3443302940484
6	50	TCGA	1	100	100	1.0	0.0015	1874.3402102606967	100	6437	1868.4825727759894
7	50	TCGA	1	100	100	1.0	0.0015	1868.483635819907	100	6437	1868.3270711467492
8	50	TCGA	1	100	100	1.0	0.0015	1864.9635044510494	100	6437	1859.903072491363
9	50	TCGA	1	100	100	1.0	0.0015	1860.7158537084522	100	6437	1856.7305037148635
10	50	TCGA	1	100	100	1.0	0.0015	1857.1220456640801	100	6437	1851.0965668184674
11	50	TCGA	1	100	100	1.0	0.0015	1854.4517835073534	100	6437	1850.6300870809125
12	50	TCGA	1	100	100	1.0	0.0015	1851.9969276268976	100	6437	1847.241271665947
13	50	TCGA	1	100	100	1.0	0.0015	1849.681723522174	100	6437	1849.5042884098225
14	50	TCGA	1	100	100	1.0	0.0015	1847.8166497638547	100	6437	1845.5515167389685
15	50	TCGA	1	100	100	1.0	0.0015	1846.2876589298514	100	6437	1842.9400463008399
16	50	TCGA	1	100	100	1.0	0.0015	1843.7055592937704	100	6437	1840.058298082208
17	50	TCGA	1	100	100	1.0	0.0015	1842.641636470876	100	6437	1837.8839172669989
18	50	TCGA	1	100	100	1.0	0.0015	1840.7648282660505	100	6437	1838.2774247212626
19	50	TCGA	1	100	100	1.0	0.0015	1839.907150423544	100	6437	1835.795803971027
20	50	TCGA	1	100	100	1.0	0.0015	1838.0199691716255	100	6437	1836.8074687401852
21	50	TCGA	1	100	100	1.0	0.0015	1837.1920594671951	100	6437	1836.1897665819329
22	50	TCGA	1	100	100	1.0	0.0015	1835.7797870910626	100	6437	1832.3197487682555
23	50	TCGA	1	100	100	1.0	0.0015	1834.741289774293	100	6437	1833.2359784763667
24	50	TCGA	1	100	100	1.0	0.0015	1833.6516226236145	100	6437	1832.2333996643372
25	50	TCGA	1	100	100	1.0	0.0015	1832.565318599292	100	6437	1832.628682352191
26	50	TCGA	1	100	100	1.0	0.0015	1831.6310911982282	100	6437	1829.1926729595239
27	50	TCGA	1	100	100	1.0	0.0015	1830.9094659034824	100	6437	1828.9777641871467
28	50	TCGA	1	100	100	1.0	0.0015	1830.2595280382113	100	6437	1827.3278624568154
29	50	TCGA	1	100	100	1.0	0.0015	1829.3608991961646	100	6437	1827.868949851798
30	50	TCGA	1	100	100	1.0	0.0015	1828.7860467951004	100	6437	1828.945118046286
31	50	TCGA	1	100	100	1.0	0.0015	1828.0673508880955	100	6437	1825.2807451564465
32	50	TCGA	1	100	100	1.0	0.0015	1827.105654328486	100	6437	1824.2602213950613
33	50	TCGA	1	100	100	1.0	0.0015	1826.6372975177935	100	6437	1825.5409266792951
34	50	TCGA	1	100	100	1.0	0.0015	1825.909437875953	100	6437	1824.7693613330325
35	50	TCGA	1	100	100	1.0	0.0015	1825.4363344526541	100	6437	1823.988755422621
36	50	TCGA	1	100	100	1.0	0.0015	1824.784609719996	100	6437	1822.558125098147
37	50	TCGA	1	100	100	1.0	0.0015	1824.518131726607	100	6437	1822.1853205235159
38	50	TCGA	1	100	100	1.0	0.0015	1823.9927232659068	100	6437	1823.269972911432
39	50	TCGA	1	100	100	1.0	0.0015	1823.4463488509286	100	6437	1821.3338684388739
40	50	TCGA	1	100	100	1.0	0.0015	1823.1188090090534	100	6437	1822.8805888573731
41	50	TCGA	1	100	100	1.0	0.0015	1822.7382472954046	100	6437	1819.5131989292165
42	50	TCGA	1	100	100	1.0	0.0015	1822.0793521207072	100	6437	1821.2279334906962
43	50	TCGA	1	100	100	1.0	0.0015	1821.875567772064	100	6437	1820.775534778384
44	50	TCGA	1	100	100	1.0	0.0015	1821.340324714389	100	6437	1820.6151368414335
45	50	TCGA	1	100	100	1.0	0.0015	1821.417108235368	100	6437	1820.1776607647614
46	50	TCGA	1	100	100	1.0	0.0015	1821.031481155581	100	6437	1820.375152741245
47	50	TCGA	1	100	100	1.0	0.0015	1820.6838578110176	100	6437	1819.9238894668656
48	50	TCGA	1	100	100	1.0	0.0015	1820.7031707814767	100	6437	1818.4612963499137
49	50	TCGA	1	100	100	1.0	0.0015	1820.3483756187038	100	6437	1817.615692598736
50	50	TCGA	1	100	100	1.0	0.0015	1819.9617215214146	100	6437	1819.0363107039104
51	50	TCGA	1	100	100	1.0	0.0015	1819.662196332555	100	6437	1818.8512073305985
52	50	TCGA	1	100	100	1.0	0.0015	1819.474187844778	100	6437	1818.3881958621232
53	50	TCGA	1	100	100	1.0	0.0015	1819.437157538204	100	6437	1819.38081827595
54	50	TCGA	1	100	100	1.0	0.0015	1819.225950336254	100	6437	1819.7473242678234
55	50	TCGA	1	100	100	1.0	0.0015	1819.5193357658195	100	6437	1818.4514313510915
56	50	TCGA	1	100	100	1.0	0.0015	1818.7017755637225	100	6437	1817.7390001766648
57	50	TCGA	1	100	100	1.0	0.0015	1818.7675376301934	100	6437	1817.9252169048368
58	50	TCGA	1	100	100	1.0	0.0015	1818.3281734929392	100	6437	1816.6609107549466
59	50	TCGA	1	100	100	1.0	0.0015	1818.402528020444	100	6437	1818.0463075877435
60	50	TCGA	1	100	100	1.0	0.0015	1818.394655445881	100	6437	1816.0668172404996
61	50	TCGA	1	100	100	1.0	0.0015	1818.117576751556	100	6437	1817.1637938226288
62	50	TCGA	1	100	100	1.0	0.0015	1818.1087971042346	100	6437	1816.6100374921482
63	50	TCGA	1	100	100	1.0	0.0015	1817.7832132078247	100	6437	1818.4236195626568
64	50	TCGA	1	100	100	1.0	0.0015	1817.8775875254632	100	6437	1815.0353145120127
65	50	TCGA	1	100	100	1.0	0.0015	1817.9361639575293	100	6437	1817.3076349766409
66	50	TCGA	1	100	100	1.0	0.0015	1817.764990408781	100	6437	1817.748310645022
67	50	TCGA	1	100	100	1.0	0.0015	1817.5539044596173	100	6437	1815.8322330647375
68	50	TCGA	1	100	100	1.0	0.0015	1817.4965803553212	100	6437	1816.2125679667872
69	50	TCGA	1	100	100	1.0	0.0015	1817.7008718564475	100	6437	1815.834278202536
70	50	TCGA	1	100	100	1.0	0.0015	1817.4643364476365	100	6437	1816.0635231823176
71	50	TCGA	1	100	100	1.0	0.0015	1817.7420957735405	100	6437	1816.341112913199
72	50	TCGA	1	100	100	1.0	0.0015	1817.5361640692581	100	6437	1816.003802582247
73	50	TCGA	1	100	100	1.0	0.0015	1817.1002006236965	100	6437	1816.952596846537
74	50	TCGA	1	100	100	1.0	0.0015	1817.3020124992154	100	6437	1815.7015239773084
75	50	TCGA	1	100	100	1.0	0.0015	1817.1279083364366	100	6437	1814.857481990028
76	50	TCGA	1	100	100	1.0	0.0015	1816.9486043108054	100	6437	1815.0052343013895
77	50	TCGA	1	100	100	1.0	0.0015	1817.0347896984265	100	6437	1814.0499831923291
78	50	TCGA	1	100	100	1.0	0.0015	1816.9211454122164	100	6437	1817.512604526539
79	50	TCGA	1	100	100	1.0	0.0015	1816.8364818771845	100	6437	1815.566884103133
80	50	TCGA	1	100	100	1.0	0.0015	1816.8129572697494	100	6437	1815.6467757488615
81	50	TCGA	1	100	100	1.0	0.0015	1816.9112317195652	100	6437	1815.6183437941659
82	50	TCGA	1	100	100	1.0	0.0015	1816.7062855841973	100	6437	1814.1044259382845
83	50	TCGA	1	100	100	1.0	0.0015	1816.9180856290197	100	6437	1815.1719173258875
84	50	TCGA	1	100	100	1.0	0.0015	1816.6657565236426	100	6437	1817.3972977681376
85	50	TCGA	1	100	100	1.0	0.0015	1816.522511896644	100	6437	1813.691627080716
86	50	TCGA	1	100	100	1.0	0.0015	1816.4131942461186	100	6437	1813.9726016557402
87	50	TCGA	1	100	100	1.0	0.0015	1816.7332530949368	100	6437	1814.1059834082519
88	50	TCGA	1	100	100	1.0	0.0015	1816.167519873521	100	6437	1815.0440207629947
89	50	TCGA	1	100	100	1.0	0.0015	1816.4204532262647	100	6437	1814.0949357382615
90	50	TCGA	1	100	100	1.0	0.0015	1816.0980748235013	100	6437	1815.6860799358121
91	50	TCGA	1	100	100	1.0	0.0015	1816.940503210372	100	6437	1814.550514412885
92	50	TCGA	1	100	100	1.0	0.0015	1816.427939574119	100	6437	1815.7128630211605
93	50	TCGA	1	100	100	1.0	0.0015	1815.9805202541613	100	6437	1815.0331558917635
94	50	TCGA	1	100	100	1.0	0.0015	1816.28101872179	100	6437	1814.917295216316
95	50	TCGA	1	100	100	1.0	0.0015	1816.361905107861	100	6437	1814.9042533222753
96	50	TCGA	1	100	100	1.0	0.0015	1816.1582314250381	100	6437	1814.4979143765704
97	50	TCGA	1	100	100	1.0	0.0015	1816.0840417108493	100	6437	1815.0068390045933
98	50	TCGA	1	100	100	1.0	0.0015	1816.1703421244306	100	6437	1814.1710358432788
99	50	TCGA	1	100	100	1.0	0.0015	1816.015089261344	100	6437	1813.7238591639841
0	100	TCGA	1	50	100	0.0	0.0005	4231.866841877101	50	6636	4767.91995377277
1	100	TCGA	1	50	100	0.0	0.0005	2723.2549367692404	50	6636	3574.925232853722
2	100	TCGA	1	50	100	0.0	0.0005	2257.73093967244	50	6636	2628.5025959877507
3	100	TCGA	1	50	100	0.0	0.0005	2112.362360115788	50	6636	2232.793282820352
4	100	TCGA	1	50	100	0.0	0.0005	2051.8507515410915	50	6636	2094.812480370603
5	100	TCGA	1	50	100	0.0	0.0005	2024.25971928488	50	6636	1998.7496988114399
6	100	TCGA	1	50	100	0.0	0.0005	2001.4023829776404	50	6636	2049.619689634697
7	100	TCGA	1	50	100	0.0	0.0005	1991.2192803429816	50	6636	2006.0019880898635
8	100	TCGA	1	50	100	0.0	0.0005	1980.7523016909934	50	6636	1968.3558515232407
9	100	TCGA	1	50	100	0.0	0.0005	1971.089285992634	50	6636	1973.9749056562107
10	100	TCGA	1	50	100	0.0	0.0005	1962.9953826791889	50	6636	1969.5694353113226
11	100	TCGA	1	50	100	0.0	0.0005	1957.7905757004348	50	6636	1945.9295513210584
12	100	TCGA	1	50	100	0.0	0.0005	1952.341907459067	50	6636	1946.5789672238143
13	100	TCGA	1	50	100	0.0	0.0005	1944.0642240949876	50	6636	1941.642299019512
14	100	TCGA	1	50	100	0.0	0.0005	1939.6688251770001	50	6636	1935.438620715884
15	100	TCGA	1	50	100	0.0	0.0005	1935.4894580110827	50	6636	1931.7631596704223
16	100	TCGA	1	50	100	0.0	0.0005	1932.237652408716	50	6636	1935.9081761345792
17	100	TCGA	1	50	100	0.0	0.0005	1927.3955178680746	50	6636	1932.672147971302
18	100	TCGA	1	50	100	0.0	0.0005	1925.2132435375088	50	6636	1933.3457080323487
19	100	TCGA	1	50	100	0.0	0.0005	1922.462379616517	50	6636	1916.5962128759031
20	100	TCGA	1	50	100	0.0	0.0005	1918.3920303959574	50	6636	1913.2558575347439
21	100	TCGA	1	50	100	0.0	0.0005	1915.0019754025934	50	6636	1921.2324040858591
22	100	TCGA	1	50	100	0.0	0.0005	1912.9009977200824	50	6636	1904.6755739144946
23	100	TCGA	1	50	100	0.0	0.0005	1909.7959096648624	50	6636	1914.0389005574746
24	100	TCGA	1	50	100	0.0	0.0005	1906.247706688652	50	6636	1911.8626187578518
25	100	TCGA	1	50	100	0.0	0.0005	1904.685096486097	50	6636	1911.825330264604
26	100	TCGA	1	50	100	0.0	0.0005	1902.0583336403602	50	6636	1901.655873974364
27	100	TCGA	1	50	100	0.0	0.0005	1900.2568775632174	50	6636	1901.0407500147219
28	100	TCGA	1	50	100	0.0	0.0005	1898.1962184554725	50	6636	1894.5861221390155
29	100	TCGA	1	50	100	0.0	0.0005	1897.5913457912	50	6636	1891.899568030583
30	100	TCGA	1	50	100	0.0	0.0005	1893.6509878143881	50	6636	1894.9842167379868
31	100	TCGA	1	50	100	0.0	0.0005	1892.4603916240167	50	6636	1891.7852942691975
32	100	TCGA	1	50	100	0.0	0.0005	1891.612225074057	50	6636	1891.2175029198731
33	100	TCGA	1	50	100	0.0	0.0005	1889.299123361023	50	6636	1885.6346177911041
34	100	TCGA	1	50	100	0.0	0.0005	1888.0377681513746	50	6636	1895.5858227907113
35	100	TCGA	1	50	100	0.0	0.0005	1886.6312334614413	50	6636	1890.2605679766016
36	100	TCGA	1	50	100	0.0	0.0005	1884.3202298344586	50	6636	1883.2803372330397
37	100	TCGA	1	50	100	0.0	0.0005	1883.2457670937133	50	6636	1879.3238396572708
38	100	TCGA	1	50	100	0.0	0.0005	1880.564511005867	50	6636	1882.964072069331
39	100	TCGA	1	50	100	0.0	0.0005	1880.4824807368989	50	6636	1881.7511164219534
40	100	TCGA	1	50	100	0.0	0.0005	1877.9674902872416	50	6636	1875.663353388034
41	100	TCGA	1	50	100	0.0	0.0005	1878.1418483328348	50	6636	1878.493948011542
42	100	TCGA	1	50	100	0.0	0.0005	1875.5517781416559	50	6636	1880.7727412698255
43	100	TCGA	1	50	100	0.0	0.0005	1874.5403712915916	50	6636	1872.310361622566
44	100	TCGA	1	50	100	0.0	0.0005	1873.109176082209	50	6636	1871.240113531525
45	100	TCGA	1	50	100	0.0	0.0005	1871.6438268420288	50	6636	1870.6183953213333
46	100	TCGA	1	50	100	0.0	0.0005	1870.5281311232725	50	6636	1870.5887359159078
47	100	TCGA	1	50	100	0.0	0.0005	1870.0936969016625	50	6636	1867.972526818664
48	100	TCGA	1	50	100	0.0	0.0005	1868.2427220532425	50	6636	1871.4081963773947
49	100	TCGA	1	50	100	0.0	0.0005	1866.9508390872656	50	6636	1865.9041521081967
0	50	TCGA	1	100	100	1.0	0.0005	4171.530030741172	25	9468	4035.3788915279524
1	50	TCGA	1	100	100	1.0	0.0005	2669.479689156853	25	9468	2541.7818339745604
2	50	TCGA	1	100	100	1.0	0.0005	2232.2816565013627	25	9468	2102.042295216316
3	50	TCGA	1	100	100	1.0	0.0005	2103.7738637991256	25	9468	2059.673159498665
4	50	TCGA	1	100	100	1.0	0.0005	2051.673047060306	25	9468	2096.422533811636
5	50	TCGA	1	100	100	1.0	0.0005	2025.8379769830358	25	9468	2013.7260447746546
6	50	TCGA	1	100	100	1.0	0.0005	2000.3359740979306	25	9468	1997.35700659057
7	50	TCGA	1	100	100	1.0	0.0005	1990.592867834545	25	9468	1981.1723467189465
8	50	TCGA	1	100	100	1.0	0.0005	1978.283742964913	25	9468	1974.2580357843908
9	50	TCGA	1	100	100	1.0	0.0005	1969.757315811854	25	9468	1974.9535869042481
10	50	TCGA	1	100	100	1.0	0.0005	1962.5541819416928	25	9468	1951.2561145571606
11	50	TCGA	1	100	100	1.0	0.0005	1954.8147491512989	25	9468	1944.926930796561
12	50	TCGA	1	100	100	1.0	0.0005	1946.4757155426803	25	9468	1946.3110535588096
13	50	TCGA	1	100	100	1.0	0.0005	1940.7174665108496	25	9468	1941.6507770787528
14	50	TCGA	1	100	100	1.0	0.0005	1937.0734660398452	25	9468	1935.239726464353
15	50	TCGA	1	100	100	1.0	0.0005	1931.0193869020934	25	9468	1923.5585962036746
16	50	TCGA	1	100	100	1.0	0.0005	1925.9106126204706	25	9468	1920.414438525636
17	50	TCGA	1	100	100	1.0	0.0005	1921.7032076927924	25	9468	1915.8133563324436
18	50	TCGA	1	100	100	1.0	0.0005	1917.1915191503922	25	9468	1915.760828066112
19	50	TCGA	1	100	100	1.0	0.0005	1913.5249396638287	25	9468	1904.5732170373349
20	50	TCGA	1	100	100	1.0	0.0005	1910.424960780535	25	9468	1901.289985695077
21	50	TCGA	1	100	100	1.0	0.0005	1905.9532123254417	25	9468	1898.2308631781962
22	50	TCGA	1	100	100	1.0	0.0005	1902.575949494202	25	9468	1895.6465009373042
23	50	TCGA	1	100	100	1.0	0.0005	1898.955615171698	25	9468	1901.639844118051
24	50	TCGA	1	100	100	1.0	0.0005	1895.753521699221	25	9468	1888.847825553549
25	50	TCGA	1	100	100	1.0	0.0005	1893.3950627920206	25	9468	1886.475807381635
26	50	TCGA	1	100	100	1.0	0.0005	1889.609677702764	25	9468	1886.524782727112
27	50	TCGA	1	100	100	1.0	0.0005	1887.9329075047394	25	9468	1882.7802194566586
28	50	TCGA	1	100	100	1.0	0.0005	1885.8982925525745	25	9468	1882.068938442211
29	50	TCGA	1	100	100	1.0	0.0005	1883.0274088114734	25	9468	1878.6107324954853
30	50	TCGA	1	100	100	1.0	0.0005	1880.7742096400311	25	9468	1876.3055370848385
31	50	TCGA	1	100	100	1.0	0.0005	1878.740886842796	25	9468	1872.8921260354507
32	50	TCGA	1	100	100	1.0	0.0005	1876.6802433361788	25	9468	1872.373072638584
33	50	TCGA	1	100	100	1.0	0.0005	1874.249615203963	25	9468	1868.4565644384031
34	50	TCGA	1	100	100	1.0	0.0005	1872.3662505057764	25	9468	1867.6752604575613
35	50	TCGA	1	100	100	1.0	0.0005	1870.9440026728753	25	9468	1866.798698080245
36	50	TCGA	1	100	100	1.0	0.0005	1869.2815443231186	25	9468	1863.8364619729507
37	50	TCGA	1	100	100	1.0	0.0005	1867.288893817059	25	9468	1868.0019347224404
38	50	TCGA	1	100	100	1.0	0.0005	1866.1124582325774	25	9468	1859.7985882783053
39	50	TCGA	1	100	100	1.0	0.0005	1864.5687939856439	25	9468	1859.5000331246076
40	50	TCGA	1	100	100	1.0	0.0005	1863.0337218182308	25	9468	1857.2646097921247
41	50	TCGA	1	100	100	1.0	0.0005	1862.3148509333319	25	9468	1857.1721786422347
42	50	TCGA	1	100	100	1.0	0.0005	1860.662604864108	25	9468	1854.806879858276
43	50	TCGA	1	100	100	1.0	0.0005	1859.3676827029733	25	9468	1855.5507260423208
