	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	3142.2071883799067	2899.51387145764	100	GTEX	1	100	100	0.0	0.0015	75	1449
1	2520.6062157166425	2535.7022189876425	100	GTEX	1	100	100	0.0	0.0015	75	1449
2	2447.483268720869	2495.0820191822127	100	GTEX	1	100	100	0.0	0.0015	75	1449
3	2412.72358033271	2446.643474854444	100	GTEX	1	100	100	0.0	0.0015	75	1449
4	2388.9906113010984	2448.9730879054778	100	GTEX	1	100	100	0.0	0.0015	75	1449
5	2372.453525110045	2389.7156383673955	100	GTEX	1	100	100	0.0	0.0015	75	1449
6	2363.0115599954115	2368.3997556737168	100	GTEX	1	100	100	0.0	0.0015	75	1449
7	2355.506906288786	2382.241003928529	100	GTEX	1	100	100	0.0	0.0015	75	1449
8	2346.825472926721	2358.438975983246	100	GTEX	1	100	100	0.0	0.0015	75	1449
9	2340.4429394593144	2379.532696277923	100	GTEX	1	100	100	0.0	0.0015	75	1449
10	2334.9929537565113	2350.8088211813806	100	GTEX	1	100	100	0.0	0.0015	75	1449
11	2331.064971630483	2341.117254336977	100	GTEX	1	100	100	0.0	0.0015	75	1449
12	2326.846057769753	2336.081651578838	100	GTEX	1	100	100	0.0	0.0015	75	1449
13	2323.2752386786005	2338.329704023586	100	GTEX	1	100	100	0.0	0.0015	75	1449
14	2319.850573301089	2329.4138359969106	100	GTEX	1	100	100	0.0	0.0015	75	1449
15	2317.157142285373	2331.8986064490255	100	GTEX	1	100	100	0.0	0.0015	75	1449
16	2314.3972435912247	2329.103335536478	100	GTEX	1	100	100	0.0	0.0015	75	1449
17	2311.330360045916	2322.4951923790995	100	GTEX	1	100	100	0.0	0.0015	75	1449
18	2308.0433154002885	2320.0038784012595	100	GTEX	1	100	100	0.0	0.0015	75	1449
19	2306.1816922537664	2317.581442713284	100	GTEX	1	100	100	0.0	0.0015	75	1449
20	2304.8083773063254	2315.7989961457342	100	GTEX	1	100	100	0.0	0.0015	75	1449
21	2302.448550258051	2315.2274453050736	100	GTEX	1	100	100	0.0	0.0015	75	1449
22	2301.2139475705494	2318.1000298909817	100	GTEX	1	100	100	0.0	0.0015	75	1449
23	2299.298216187439	2315.783458405121	100	GTEX	1	100	100	0.0	0.0015	75	1449
24	2297.6697856596434	2311.531626886288	100	GTEX	1	100	100	0.0	0.0015	75	1449
25	2295.541459446713	2309.4955590541826	100	GTEX	1	100	100	0.0	0.0015	75	1449
26	2294.648058433448	2306.125144813451	100	GTEX	1	100	100	0.0	0.0015	75	1449
27	2293.0767865203634	2305.327838157973	100	GTEX	1	100	100	0.0	0.0015	75	1449
28	2291.930308463569	2306.093971861633	100	GTEX	1	100	100	0.0	0.0015	75	1449
29	2291.1078473610223	2305.6433708858126	100	GTEX	1	100	100	0.0	0.0015	75	1449
30	2289.4722961380653	2311.8231911314756	100	GTEX	1	100	100	0.0	0.0015	75	1449
31	2288.5257835916045	2303.1958833991803	100	GTEX	1	100	100	0.0	0.0015	75	1449
32	2287.402040656648	2305.8805901705086	100	GTEX	1	100	100	0.0	0.0015	75	1449
33	2287.2917530498626	2302.0496218141043	100	GTEX	1	100	100	0.0	0.0015	75	1449
34	2285.3157002098574	2299.4973135248338	100	GTEX	1	100	100	0.0	0.0015	75	1449
35	2284.948830786383	2297.4060179271623	100	GTEX	1	100	100	0.0	0.0015	75	1449
36	2283.8448239402333	2296.7629960788972	100	GTEX	1	100	100	0.0	0.0015	75	1449
37	2283.51888240896	2298.269454201818	100	GTEX	1	100	100	0.0	0.0015	75	1449
38	2282.029167803084	2297.5223486142468	100	GTEX	1	100	100	0.0	0.0015	75	1449
39	2281.331994681773	2296.980779727602	100	GTEX	1	100	100	0.0	0.0015	75	1449
40	2280.7845431261635	2294.011373425618	100	GTEX	1	100	100	0.0	0.0015	75	1449
41	2280.6177997986015	2297.717205323194	100	GTEX	1	100	100	0.0	0.0015	75	1449
42	2279.4598071085334	2294.758399180133	100	GTEX	1	100	100	0.0	0.0015	75	1449
43	2278.5469080609782	2292.3969048909817	100	GTEX	1	100	100	0.0	0.0015	75	1449
44	2277.710811729024	2291.1988427920032	100	GTEX	1	100	100	0.0	0.0015	75	1449
45	2277.369585452468	2290.640823654349	100	GTEX	1	100	100	0.0	0.0015	75	1449
46	2277.241068997075	2292.379481790637	100	GTEX	1	100	100	0.0	0.0015	75	1449
47	2276.5038618162516	2290.5100821723504	100	GTEX	1	100	100	0.0	0.0015	75	1449
48	2275.8038722193705	2294.8514464635814	100	GTEX	1	100	100	0.0	0.0015	75	1449
49	2275.1207266235674	2287.799314549667	100	GTEX	1	100	100	0.0	0.0015	75	1449
50	2275.7066173688454	2292.5050034903757	100	GTEX	1	100	100	0.0	0.0015	75	1449
51	2274.253324278786	2288.559204565708	100	GTEX	1	100	100	0.0	0.0015	75	1449
52	2274.251006760944	2288.6721469893655	100	GTEX	1	100	100	0.0	0.0015	75	1449
53	2273.567477714528	2287.2191658745246	100	GTEX	1	100	100	0.0	0.0015	75	1449
54	2272.488008303515	2286.395366712215	100	GTEX	1	100	100	0.0	0.0015	75	1449
55	2272.2537597192054	2287.6220981612405	100	GTEX	1	100	100	0.0	0.0015	75	1449
56	2272.1002739986598	2292.422152559114	100	GTEX	1	100	100	0.0	0.0015	75	1449
