gene_id	median_absolute_deviation
8743	2763.1934328889465
7127	2762.743570988998
6278	2762.322202138872
79966	2760.7470204602932
1534	2760.4141751285547
9144	2757.366170307348
29927	2752.7152729672234
37	2751.55049207905
6386	2750.9357093746844
1001	2748.0604786627623
9500	2742.7401369467716
6289	2737.8801591043803
8826	2724.7106198464867
3913	2719.4655485881926
83998	2718.4863940181313
1548	2712.6857385559474
8613	2712.4860773024507
5818	2712.1109767405487
4131	2704.9099799400533
27076	2695.3606313714085
1829	2694.73478780679
477	2693.7559061245424
2114	2691.14221851783
9635	2689.2976317135394
23499	2688.1555896221744
3916	2687.6845155846217
10801	2684.718879031395
81567	2681.725821271888
8824	2675.9056609128224
4924	2673.8127316033247
5476	2673.1062132427664
486	2664.6752088198145
5066	2662.185449160317
1056	2661.237045818888
23193	2659.6943710658375
53826	2656.16935579779
9052	2655.135819412538
5094	2654.0563181348866
151887	2653.6842988683497
488	2652.901850780528
3858	2650.92053956932
826	2648.221171099537
4082	2648.143195742239
83442	2647.690078501813
444	2643.0682928611836
2876	2642.5979590285624
6189	2637.5356575339406
4240	2635.3413549436896
5768	2632.3782339822465
84152	2623.522566073782
8626	2621.035883952205
23089	2615.8593072132007
55959	2614.6193189263695
1365	2610.610942523589
3911	2608.754704407461
7070	2604.235082244509
10095	2603.2407459993105
6507	2602.6428649999407
79901	2597.807940956702
396	2593.8144480915375
51386	2593.608399300927
1889	2593.393536439752
5327	2589.4466947676156
103	2588.2314442701622
79083	2586.930949145283
1396	2586.6370697455
1026	2586.2920400621483
4134	2583.542662794294
6146	2579.841749408659
5652	2573.353432759526
57515	2568.345214122705
6271	2562.4103519849027
1200	2559.4788803150504
2907	2557.4985829903662
547	2554.8605144319595
3119	2554.550050291424
25824	2554.4280553758936
1316	2552.5883091743517
2017	2551.0550373846386
3646	2540.4959994786927
822	2535.981184911185
4162	2533.5761955376847
3043	2530.7100902035027
10537	2529.580003408543
823	2527.939469797176
1475	2527.7742927673444
64710	2525.0239599293827
387	2524.413867857339
230	2522.02576892978
54407	2520.44423292954
2823	2518.4653084041115
1345	2513.354603549205
968	2511.9172039680493
397	2510.9284814435446
1831	2509.5522420110738
1604	2508.430410227398
9636	2504.7275334559617
191	2504.012333200291
9588	2502.40381817876
10521	2488.648872382145
2099	2484.722091553531
2799	2483.4912629243995
6692	2483.4229819634065
22822	2482.655439703647
3383	2481.5179934672847
730	2481.3856316858996
23022	2479.9772817264766
4735	2476.5386088725218
5591	2474.8252250480746
2746	2474.5107611960902
1464	2470.371134128418
1495	2466.268413714065
6535	2463.542887275756
2288	2463.5066713820383
2625	2460.466596661344
11098	2459.7412431523085
4824	2457.7419277477006
824	2455.3275449850626
5500	2454.7340923046554
2013	2451.420834231683
6506	2451.092406949061
5351	2450.5661694085343
714	2450.122557264771
3927	2447.2717539512655
79888	2441.756206841844
81539	2441.5240528885474
6510	2440.716598111958
9518	2440.098660153822
4599	2439.7027652707325
10158	2439.239293852883
2318	2436.596162265349
6275	2436.3816010130204
3178	2433.0696709678264
5589	2427.1571799461717
7295	2427.020593657558
9368	2421.8507248526844
7803	2405.209084546672
3909	2404.6812190019264
4784	2403.8140324984784
28996	2401.168976908473
8614	2397.3718527424667
2817	2395.2197348732648
9124	2395.0227995534387
5250	2395.0088589217726
678	2391.225871424192
255743	2390.250447965726
10618	2389.2429947254473
6422	2378.7676629379052
80223	2375.500889921414
6184	2372.851601469506
57674	2370.6352197402043
10134	2369.5597713381326
9444	2367.5798379776606
6746	2365.1430906201135
11014	2362.9327115082615
50506	2361.349577569612
3423	2359.6249956230154
949	2357.4448683714686
813	2354.507633766205
6383	2351.673697432058
6520	2351.5847272644774
23204	2351.0833442195594
7317	2350.1490230883082
22948	2349.921337990345
4684	2346.806526358193
2621	2346.5088516568762
51599	2345.6809072729907
11337	2344.228580624693
2771	2325.7823745971714
4053	2321.8710878496695
1808	2320.216842859746
64114	2318.548720449154
57142	2317.3313223982027
4143	2316.8826180100805
10627	2315.958084396507
26471	2312.37856342136
5045	2306.875272616127
5104	2304.5138716379483
10971	2298.398876311874
55920	2296.6206881456274
23770	2294.788490682911
894	2292.2246439467413
3417	2291.3878251070437
950	2290.9786846378615
3020	2288.948311847841
23471	2287.47004521362
7916	2287.0956682391743
9741	2285.4141958786595
3710	2285.2260666627208
7351	2280.0792451232833
163	2276.5977971471434
5621	2272.701971007459
4036	2272.164830763226
10487	2268.346827987246
3428	2264.082047569217
6647	2263.910578601577
57648	2255.353581346447
3183	2254.6485506881377
5328	2252.3513357877364
6147	2248.876489916407
60681	2247.382335881893
1824	2244.3769759907505
1513	2243.827063159534
6285	2241.3687727061283
8991	2240.639597016354
54206	2235.1918800886456
10959	2232.055216370742
4495	2231.6549623443234
3313	2230.751873235644
8721	2224.148812475003
10135	2223.4492017700645
3192	2223.431982240718
483	2221.992974254556
7163	2210.3557815451127
439921	2210.2937626690837
231	2210.2487925268424
51129	2209.8656104318993
18	2209.0320921584744
7296	2207.722988054316
3127	2205.4872039725337
7529	2202.6652029684697
7415	2201.787697939987
808	2200.281927732274
1266	2198.4958756719384
6898	2198.368663343011
1727	2197.9107109411134
6519	2193.1247327679866
316	2193.0781364720824
1933	2189.524397304694
6748	2189.3749069325695
2202	2189.100295857712
1520	2188.90177476574
218	2186.8052331005933
10485	2186.3599384713293
26509	2185.259951842406
3678	2182.7638122930807
1917	2182.295583359085
5268	2181.942268378486
6558	2176.2395635044463
5573	2173.5686832489487
309	2171.521721841179
10974	2170.1869231949217
3015	2169.5854835671244
8531	2166.195594306156
1910	2166.164239331364
7791	2156.4202403034733
517	2156.3380625813343
220	2150.5797933351205
80727	2150.3489535252274
5420	2147.9977006575664
92154	2145.414837422489
5708	2145.2557413332843
389	2144.6742517344123
7153	2143.1578146267316
514	2139.9500513893827
9902	2134.04487827472
3091	2132.7323142638616
1890	2132.0643508099406
5226	2131.8147718432656
4267	2130.3455270137415
1848	2125.420591942141
10509	2124.8309208047126
493	2113.9310366695877
5885	2113.475418409718
10313	2113.339324225398
6659	2111.586031374222
3053	2106.69242897151
9948	2100.6438387053463
9528	2099.9795688057643
6653	2098.5149369337073
7267	2095.4423733731014
4128	2094.8911148956427
25803	2094.4195677751777
8425	2094.3395957481225
4841	2093.70593873998
91663	2093.6147485896286
4239	2091.5411977645226
3685	2090.7244623759316
1893	2090.2987467446546
51181	2090.2381273475903
84168	2089.7704761275095
23600	2088.2560132174494
7412	2085.228253216776
6446	2084.4029753481773
6628	2084.270690797505
57326	2083.502058238886
5204	2081.591057378698
23208	2077.922874259456
7851	2077.7405562881627
3169	2075.75250301997
10972	2075.047346469845
1397	2074.577416210884
23428	2069.89786168133
127	2068.3135534411012
23516	2067.8305141254223
214	2066.4767156649405
1265	2063.65557011266
468	2063.3054139104406
1019	2060.5519678614983
3337	2059.797400916781
7054	2057.4977320328285
4054	2056.9470493618946
9592	2054.5191295921686
1510	2051.259462630614
5518	2048.8268477884108
1822	2047.4013279055798
6638	2042.3530738521467
11346	2041.2331331016208
3146	2038.468935094819
7837	2037.648653328836
3920	2036.323082492087
11067	2035.1562374142138
828	2032.507427202797
3190	2031.8076142843342
9249	2030.988507789027
182	2028.0080331550466
1892	2027.756956371681
3983	2027.5225436991652
10418	2022.914709028452
7280	2022.8935955532875
1366	2022.5018043834827
9622	2020.9009268594145
6542	2019.2786941033887
5692	2019.0405114593693
7001	2017.407286857794
760	2012.2976067273933
1294	2010.118822312697
10525	2007.496662493572
1593	2005.7867307106064
51142	2003.4075499694516
6720	2002.6043746554144
2022	2000.4741733513779
3117	2000.1122405389244
5118	1999.4180994903202
5901	1998.9876637025486
22809	1998.37706055055
929	1997.9141081353796
56889	1997.045905652079
5159	1995.0313114402002
11031	1994.116607843566
1267	1993.0002706593955
3249	1992.6726331514535
51208	1992.2382455344375
5355	1991.1775727679753
126393	1990.066201727317
56649	1989.975385964806
5447	1988.3718013973405
908	1983.9851357321168
4651	1982.294097659264
5223	1979.0603658583773
8671	1978.3278079898007
2879	1974.5676230003526
25849	1973.3567520399395
311	1966.8181204311052
79586	1965.7916644545305
4641	1965.4403231438337
92747	1965.06453802156
359	1964.8942428180608
3418	1963.2358972851464
10382	1959.5761363235135
23406	1958.850291482788
27242	1956.4449013790334
8662	1955.2726696004047
10097	1955.1682009125652
5217	1948.5306764814381
389434	1948.4297016661621
30846	1947.2873896556202
10594	1947.2820719724314
1015	1943.7977450963804
10581	1941.1042864282317
57153	1940.0089590578257
26	1939.5708152872148
7345	1937.6364475418734
85456	1936.0396909205801
4133	1934.3369630850386
7227	1931.0013046896736
10728	1930.9948095128982
5214	1929.2365085737174
10075	1928.461279386939
5478	1926.4462307864756
1650	1924.9007795510493
847	1924.8845760645534
4150	1924.5447419657996
3689	1922.998838348543
4660	1921.7791367291125
60481	1920.8478610579232
2289	1915.9395287922287
1314	1915.407922594852
831	1913.993742629187
10625	1912.1202248992165
2664	1910.9456925378431
10840	1907.4385299090418
27075	1905.329856960662
1340	1905.2133773332494
5552	1905.0165475162867
4853	1904.9028862786868
4176	1902.094034042828
6652	1900.4324802396416
4811	1895.8883526037584
27250	1894.4398203311878
26135	1893.7462474309777
10809	1891.3853862644637
2782	1890.5993094634675
1535	1889.1787220335652
9804	1886.677824854316
3304	1886.341297006497
2217	1884.8128746492368
2331	1880.2719450508152
3671	1879.5812461507796
10109	1879.0064517202727
51704	1878.0661891942784
3929	1877.8287455926775
83543	1875.1714898414184
11343	1874.2427893730846
4642	1873.772905931963
6418	1872.4486938621958
65125	1868.8274822585115
47	1864.7355632476797
2547	1860.9346582682076
7416	1857.9886162119694
27122	1857.467351033396
4501	1857.2676728116392
1891	1856.2763905594036
1622	1854.0458047669902
4922	1853.976503755089
6836	1853.0748240153569
3897	1849.0731824081054
4609	1848.3805251892095
158471	1847.4615887142572
1514	1847.3548074651897
2167	1843.9790163511657
7555	1842.3538894928615
6888	1841.7476185354408
2315	1840.316088216129
8870	1839.9789519290814
5430	1839.9766039030976
3727	1839.7748073343273
51614	1835.9785585133106
3484	1833.167862216672
1654	1832.847215996133
26227	1827.4560914773842
6695	1824.0480447656878
653145	1823.7910361911245
3773	1823.7910229636195
537	1822.0368778346613
2260	1820.6016151046094
8714	1820.5397380861245
286077	1820.298761700879
23020	1817.6476925738734
635	1816.7474161107145
8661	1815.0760315911366
6464	1812.8324093305455
84951	1811.0086704691143
4191	1806.9667770026972
11117	1806.4796792869
5087	1805.39758056718
51703	1805.389366503062
482	1804.893119181715
5879	1804.8038164241707
9075	1803.1243781381243
93621	1803.093082243725
55107	1802.4885809132688
10580	1802.104234383136
7905	1802.0148729860373
8829	1801.3797850612568
3693	1801.325661963298
10983	1800.9818136193646
2125	1797.6771278367291
3609	1793.4031067853616
7532	1793.1981782013615
4129	1792.0991643513628
1956	1790.5534571063192
26353	1789.940501876922
80303	1789.630434043808
7048	1789.2333827677953
2026	1788.557088515133
79689	1787.9748258712125
27044	1787.6377280579998
7373	1786.5607355339166
7414	1781.58562887013
1528	1781.1664363374443
4283	1780.5312071508333
9021	1773.4338933677257
6721	1769.478032508201
5754	1764.783184295767
10768	1762.701402187435
1992	1762.455330713976
4288	1761.1152793423958
64759	1760.0715112164194
570	1759.0746083990887
7384	1758.241796529252
4585	1755.4969135271417
1014	1755.3016584233885
1601	1753.8733498061617
142	1752.0845641347862
10106	1751.5418133679493
8754	1750.0232085058954
5352	1749.4396444598808
8031	1748.8627636198587
26020	1748.0402607620856
65009	1747.9549209164059
1107	1744.022012696473
1108	1743.765787955143
7102	1743.4551245213802
9590	1742.271306070978
3480	1741.9624940369167
8667	1740.985240549784
6424	1740.801166447802
58	1740.2393630103795
2783	1738.0547668631523
2006	1736.5946217722774
873	1736.5050256778643
84726	1736.059322122759
9448	1734.4220639669477
222166	1734.3351175723756
10491	1734.2674157927024
3426	1733.5463540132591
150094	1733.2572361059279
3696	1732.7858019188097
23326	1731.8614824185654
5093	1730.5177722584594
84525	1730.0050145191049
3482	1726.7144505983756
6663	1726.6223158979055
150696	1726.241260490121
114823	1724.8961683974887
284361	1724.4179513720742
527	1724.3402353399758
10576	1723.8015087010326
5655	1723.4809115749315
224	1722.6662548865509
1362	1722.1010636958697
58473	1721.0131675467
23158	1717.9214395931788
1803	1714.8930756360692
57758	1713.5032229942683
7036	1712.3169466206534
518	1711.8835898601856
694	1710.3510333271863
23224	1709.9485203368638
23250	1709.5140303095186
2091	1708.5588833075835
6415	1708.0139956651894
5211	1706.2431361204328
5209	1704.8057519631313
10221	1704.3850966983134
5764	1703.9890392430914
9620	1701.5361664242241
10857	1701.4714222640253
7879	1700.8012195207439
22928	1700.4316230811933
4118	1700.0572866872487
55740	1698.6782991763794
2674	1698.5699185843102
9612	1698.4658067685746
51079	1698.4634756484697
21	1697.6489987091234
6770	1696.16120247589
126	1694.3239339849683
6774	1692.2491365160627
23787	1691.0611765563401
2280	1689.6812154470003
23215	1688.3188617227822
23532	1683.0924119436565
51635	1682.793917925537
1968	1682.7822635056723
112399	1681.726150911373
79098	1678.2635176418771
4940	1674.2699923802552
6272	1674.2667867534008
64093	1673.945017747669
3148	1673.9282723392153
10276	1672.8976741164993
22827	1672.493647842552
10205	1671.425983506465
56892	1670.3221339234458
79870	1666.0267641844734
64129	1666.0034611072074
7381	1665.6153016010799
4008	1665.1145450761094
9123	1664.673001647678
3838	1663.9935798929173
7922	1661.5114622782078
2153	1660.3027648946197
8985	1658.87843080428
1350	1657.6229836749185
10449	1656.775848277532
7104	1652.1694424239954
6651	1651.3321562926667
140885	1650.1983207452222
1952	1649.6774879027066
54587	1647.712029564969
22820	1646.4416714340914
