algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
ica	908341	real	0.2	58	21.5338	tcga	7	gph
ica	978124	real	0.22	54	26.1044	tcga	7	gph
nmf	165158	real	0.16	70	28.0624	tcga	7	gph
nmf	451283	real	0.16	71	28.0624	tcga	7	gph
nmf	486191	real	0.16	72	28.0625	tcga	7	gph
nmf	908341	real	0.16	73	28.0625	tcga	7	gph
nmf	978124	real	0.16	74	28.0624	tcga	7	gph
pca	165158	real	0.18	105	19.6918	tcga	7	gph
pca	451283	real	0.18	106	19.6918	tcga	7	gph
pca	486191	real	0.18	107	19.6918	tcga	7	gph
pca	908341	real	0.18	108	19.6918	tcga	7	gph
pca	978124	real	0.18	109	19.6918	tcga	7	gph
vae	165158	real	0.18	140	24.5372	tcga	7	gph
vae	451283	real	0.18	146	14.0478	tcga	7	gph
vae	486191	real	0.24	172	17.9	tcga	7	gph
vae	908341	real	0.2	173	19.0859	tcga	7	gph
vae	978124	real	0.18	159	18.2956	tcga	7	gph
dae	165158	real	0.5	170	23.5944	tcga	40	gph
dae	451283	real	0.44	141	17.1783	tcga	40	gph
dae	486191	real	0.42	197	17.1431	tcga	40	gph
dae	908341	real	0.48	78	18.6272	tcga	40	gph
dae	978124	real	0.5	109	26.7955	tcga	40	gph
ica	165158	real	0.62	315	26.4487	tcga	40	gph
ica	451283	real	0.6	221	26.3176	tcga	40	gph
ica	486191	real	0.66	347	26.2792	tcga	40	gph
ica	908341	real	0.6	243	26.4606	tcga	40	gph
ica	978124	real	0.6	389	26.4642	tcga	40	gph
nmf	165158	real	0.48	480	36.7266	tcga	40	gph
nmf	451283	real	0.5	481	42.5048	tcga	40	gph
nmf	486191	real	0.48	482	39.3044	tcga	40	gph
nmf	908341	real	0.5	483	38.4164	tcga	40	gph
nmf	978124	real	0.52	484	38.0083	tcga	40	gph
pca	165158	real	0.48	715	22.8631	tcga	40	gph
pca	451283	real	0.48	716	22.8699	tcga	40	gph
pca	486191	real	0.5	717	22.8742	tcga	40	gph
pca	908341	real	0.5	718	22.868000000000002	tcga	40	gph
pca	978124	real	0.5	719	22.8679	tcga	40	gph
vae	165158	real	0.62	915	21.0408	tcga	40	gph
vae	451283	real	0.48	891	24.6913	tcga	40	gph
vae	486191	real	0.5	912	23.403000000000002	tcga	40	gph
vae	908341	real	0.54	968	27.7596	tcga	40	gph
vae	978124	real	0.5	974	21.854	tcga	40	gph
dae	165158	real	0.08	0	17.938	tcga	4	gph
dae	451283	real	0.08	1	16.477999999999998	tcga	4	gph
dae	486191	real	0.08	17	16.5744	tcga	4	gph
dae	908341	real	0.08	8	13.979000000000001	tcga	4	gph
dae	978124	real	0.08	19	17.2951	tcga	4	gph
ica	165158	real	0.14	20	22.6154	tcga	4	gph
ica	451283	real	0.14	36	33.9728	tcga	4	gph
ica	486191	real	0.14	22	33.872	tcga	4	gph
ica	908341	real	0.14	33	22.5613	tcga	4	gph
ica	978124	real	0.14	29	32.9045	tcga	4	gph
nmf	165158	real	0.14	40	25.753	tcga	4	gph
nmf	451283	real	0.14	41	25.7528	tcga	4	gph
nmf	486191	real	0.14	42	25.7527	tcga	4	gph
nmf	908341	real	0.14	43	25.7526	tcga	4	gph
nmf	978124	real	0.14	44	25.7525	tcga	4	gph
pca	165158	real	0.12	60	19.6918	tcga	4	gph
pca	451283	real	0.12	61	19.6918	tcga	4	gph
pca	486191	real	0.12	62	19.6918	tcga	4	gph
pca	908341	real	0.12	63	19.6918	tcga	4	gph
pca	978124	real	0.12	64	19.6918	tcga	4	gph
vae	165158	real	0.12	85	19.033	tcga	4	gph
vae	451283	real	0.1	81	17.2162	tcga	4	gph
vae	486191	real	0.12	87	18.737000000000002	tcga	4	gph
vae	908341	real	0.12	88	17.5278	tcga	4	gph
vae	978124	real	0.1	84	18.035999999999998	tcga	4	gph
dae	165158	real	0.26	95	21.641	tcga	20	gph
dae	451283	real	0.16	91	14.7131	tcga	20	gph
dae	486191	real	0.2	92	27.5947	tcga	20	gph
dae	908341	real	0.18	8	21.7444	tcga	20	gph
dae	978124	real	0.2	29	23.1511	tcga	20	gph
ica	165158	real	0.38	160	28.99	tcga	20	gph
ica	451283	real	0.4	156	28.9701	tcga	20	gph
ica	486191	real	0.38	132	29.9821	tcga	20	gph
ica	908341	real	0.4	108	29.8077	tcga	20	gph
ica	978124	real	0.4	144	29.4828	tcga	20	gph
nmf	165158	real	0.34	280	29.9079	tcga	20	gph
nmf	451283	real	0.34	281	29.9214	tcga	20	gph
nmf	486191	real	0.34	282	29.9416	tcga	20	gph
nmf	908341	real	0.34	283	29.9506	tcga	20	gph
nmf	978124	real	0.34	284	30.0184	tcga	20	gph
pca	165158	real	0.34	300	19.6918	tcga	20	gph
pca	451283	real	0.34	301	19.6918	tcga	20	gph
pca	486191	real	0.34	302	19.6918	tcga	20	gph
pca	908341	real	0.34	303	19.6918	tcga	20	gph
pca	978124	real	0.34	304	19.6918	tcga	20	gph
vae	165158	real	0.4	420	16.9284	tcga	20	gph
vae	451283	real	0.36	486	21.6057	tcga	20	gph
vae	486191	real	0.44	442	17.8767	tcga	20	gph
vae	908341	real	0.38	428	15.974	tcga	20	gph
vae	978124	real	0.42	479	21.3177	tcga	20	gph
dae	165158	real	0.56	265	23.0031	tcga	90	gph
dae	451283	real	0.6	211	21.5065	tcga	90	gph
dae	486191	real	0.56	142	16.9881	tcga	90	gph
dae	908341	real	0.62	263	24.905	tcga	90	gph
dae	978124	real	0.72	279	22.5341	tcga	90	gph
ica	165158	real	0.88	740	48.1619	tcga	90	gph
ica	451283	real	0.86	466	48.4147	tcga	90	gph
ica	486191	real	0.92	477	48.2866	tcga	90	gph
ica	908341	real	0.82	458	45.0297	tcga	90	gph
ica	978124	real	0.86	604	47.2517	tcga	90	gph
nmf	165158	real	0.66	1020	33.8755	tcga	90	gph
nmf	451283	real	0.68	1021	33.2436	tcga	90	gph
nmf	486191	real	0.62	1022	33.6741	tcga	90	gph
nmf	908341	real	0.7	1023	36.0762	tcga	90	gph
nmf	978124	real	0.66	964	35.2297	tcga	90	gph
pca	165158	real	0.78	1465	22.8742	tcga	90	gph
pca	451283	real	0.74	1466	22.8742	tcga	90	gph
pca	486191	real	0.76	1467	22.8742	tcga	90	gph
pca	908341	real	0.8	1468	22.8742	tcga	90	gph
pca	978124	real	0.76	1469	22.8742	tcga	90	gph
vae	165158	real	0.64	2110	23.8401	tcga	90	gph
vae	451283	real	0.7	1941	26.1373	tcga	90	gph
vae	486191	real	0.72	1992	30.8666	tcga	90	gph
vae	908341	real	0.66	2033	31.1626	tcga	90	gph
vae	978124	real	0.68	1839	22.2743	tcga	90	gph
dae	165158	real	0.44	130	18.3958	tcga	60	gph
dae	451283	real	0.46	11	22.1811	tcga	60	gph
dae	486191	real	0.5	267	20.469	tcga	60	gph
dae	908341	real	0.46	298	31.9488	tcga	60	gph
dae	978124	real	0.5	129	25.5446	tcga	60	gph
ica	165158	real	0.74	320	51.1985	tcga	60	gph
ica	451283	real	0.7	556	50.9951	tcga	60	gph
ica	486191	real	0.7	302	52.1746	tcga	60	gph
ica	908341	real	0.74	548	49.1921	tcga	60	gph
ica	978124	real	0.74	394	52.3178	tcga	60	gph
nmf	165158	real	0.58	745	32.5288	tcga	60	gph
nmf	451283	real	0.58	661	34.3889	tcga	60	gph
nmf	486191	real	0.58	722	32.4777	tcga	60	gph
nmf	908341	real	0.6	663	35.9365	tcga	60	gph
nmf	978124	real	0.62	749	32.7989	tcga	60	gph
pca	165158	real	0.62	1015	22.8742	tcga	60	gph
pca	451283	real	0.64	1016	22.8742	tcga	60	gph
pca	486191	real	0.6	1017	22.8742	tcga	60	gph
pca	908341	real	0.6	1018	22.8742	tcga	60	gph
pca	978124	real	0.64	1019	22.8742	tcga	60	gph
vae	165158	real	0.58	1330	28.249000000000002	tcga	60	gph
vae	451283	real	0.54	1351	28.0022	tcga	60	gph
vae	486191	real	0.6	1477	23.4314	tcga	60	gph
vae	908341	real	0.6	1433	21.6564	tcga	60	gph
vae	978124	real	0.58	1469	22.9886	tcga	60	gph
dae	165158	real	0.16	45	19.6902	tcga	16	gph
dae	451283	real	0.26	11	22.5189	tcga	16	gph
dae	486191	real	0.2	27	14.9567	tcga	16	gph
dae	908341	real	0.18	3	16.9308	tcga	16	gph
dae	978124	real	0.12	39	13.9076	tcga	16	gph
ica	165158	real	0.34	145	30.5938	tcga	16	gph
ica	451283	real	0.34	146	30.6078	tcga	16	gph
ica	486191	real	0.34	107	30.5069	tcga	16	gph
ica	908341	real	0.3	153	30.8541	tcga	16	gph
ica	978124	real	0.34	119	31.3784	tcga	16	gph
nmf	165158	real	0.36	160	28.4111	tcga	16	gph
nmf	451283	real	0.36	161	28.4114	tcga	16	gph
nmf	486191	real	0.36	162	28.4133	tcga	16	gph
nmf	908341	real	0.36	163	28.4087	tcga	16	gph
nmf	978124	real	0.36	164	28.4111	tcga	16	gph
pca	165158	real	0.3	240	19.6918	tcga	16	gph
pca	451283	real	0.3	241	19.6918	tcga	16	gph
pca	486191	real	0.3	242	19.6918	tcga	16	gph
pca	908341	real	0.3	243	19.6918	tcga	16	gph
pca	978124	real	0.3	244	19.6918	tcga	16	gph
vae	165158	real	0.32	365	19.8768	tcga	16	gph
vae	451283	real	0.28	396	17.9882	tcga	16	gph
vae	486191	real	0.36	372	24.1172	tcga	16	gph
vae	908341	real	0.32	358	14.9885	tcga	16	gph
vae	978124	real	0.32	329	15.6381	tcga	16	gph
dae	165158	real	0.3	90	22.325	tcga	25	gph
dae	451283	real	0.3	71	21.2085	tcga	25	gph
dae	486191	real	0.22	47	22.2271	tcga	25	gph
dae	908341	real	0.28	63	29.44	tcga	25	gph
dae	978124	real	0.14	59	21.5087	tcga	25	gph
ica	165158	real	0.48	220	23.0599	tcga	25	gph
ica	451283	real	0.5	246	23.1441	tcga	25	gph
ica	486191	real	0.46	137	23.0847	tcga	25	gph
ica	908341	real	0.46	248	22.9957	tcga	25	gph
ica	978124	real	0.46	229	23.1626	tcga	25	gph
nmf	165158	real	0.46	330	27.3087	tcga	25	gph
nmf	451283	real	0.46	331	27.3636	tcga	25	gph
nmf	486191	real	0.46	332	27.3179	tcga	25	gph
nmf	908341	real	0.46	333	27.2909	tcga	25	gph
nmf	978124	real	0.46	334	27.3102	tcga	25	gph
pca	165158	real	0.4	490	22.9937	tcga	25	gph
pca	451283	real	0.4	491	22.7664	tcga	25	gph
pca	486191	real	0.4	492	22.8786	tcga	25	gph
pca	908341	real	0.4	493	22.8076	tcga	25	gph
pca	978124	real	0.4	494	23.0053	tcga	25	gph
vae	165158	real	0.44	505	19.8071	tcga	25	gph
vae	451283	real	0.44	581	18.4834	tcga	25	gph
vae	486191	real	0.46	622	22.375999999999998	tcga	25	gph
vae	908341	real	0.46	618	17.3586	tcga	25	gph
vae	978124	real	0.42	579	17.0532	tcga	25	gph
dae	165158	real	0.84	115	21.3112	tcga	150	gph
dae	451283	real	0.72	351	39.2594	tcga	150	gph
dae	486191	real	0.74	87	21.0516	tcga	150	gph
dae	908341	real	0.82	28	29.8252	tcga	150	gph
dae	978124	real	0.72	369	28.5273	tcga	150	gph
ica	165158	real	0.9	815	26.1182	tcga	150	gph
ica	451283	real	0.9	1421	26.4786	tcga	150	gph
ica	486191	real	0.94	1237	26.3001	tcga	150	gph
ica	908341	real	0.94	973	25.8711	tcga	150	gph
ica	978124	real	0.92	1459	25.5736	tcga	150	gph
nmf	165158	real	0.82	1780	45.4571	tcga	150	gph
nmf	451283	real	0.82	1621	38.6155	tcga	150	gph
nmf	486191	real	0.82	1622	39.2543	tcga	150	gph
nmf	908341	real	0.82	1623	38.7085	tcga	150	gph
nmf	978124	real	0.84	1784	42.3743	tcga	150	gph
pca	165158	real	0.86	2365	22.8742	tcga	150	gph
pca	451283	real	0.88	2366	22.8742	tcga	150	gph
pca	486191	real	0.88	2367	22.8742	tcga	150	gph
pca	908341	real	0.88	2368	22.8742	tcga	150	gph
pca	978124	real	0.86	2369	22.8742	tcga	150	gph
vae	165158	real	0.72	3125	30.5961	tcga	150	gph
vae	451283	real	0.74	3166	26.4678	tcga	150	gph
vae	486191	real	0.68	3302	25.4215	tcga	150	gph
vae	908341	real	0.76	3688	36.1861	tcga	150	gph
vae	978124	real	0.7	3749	30.7773	tcga	150	gph
