algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
vae	486191	real	0.12269938650306748	1657	30.1803	tcga	70	gpxcell
vae	908341	real	0.12065439672801637	1558	41.1454	tcga	70	gpxcell
vae	978124	real	0.12269938650306748	1554	43.0975	tcga	70	gpxcell
dae	165158	real	0.016359918200409	5	44.0422	tcga	6	gpxcell
dae	451283	real	0.016359918200409	1	43.9094	tcga	6	gpxcell
dae	486191	real	0.012269938650306749	7	35.5251	tcga	6	gpxcell
dae	908341	real	0.006134969325153374	13	14.9761	tcga	6	gpxcell
dae	978124	real	0.006134969325153374	24	26.0233	tcga	6	gpxcell
ica	165158	real	0.024539877300613498	30	45.3208	tcga	6	gpxcell
ica	451283	real	0.024539877300613498	46	45.3334	tcga	6	gpxcell
ica	486191	real	0.024539877300613498	42	45.8618	tcga	6	gpxcell
ica	908341	real	0.024539877300613498	53	45.3967	tcga	6	gpxcell
ica	978124	real	0.024539877300613498	59	45.2919	tcga	6	gpxcell
nmf	165158	real	0.018404907975460124	70	20.3946	tcga	6	gpxcell
nmf	451283	real	0.018404907975460124	71	20.3946	tcga	6	gpxcell
nmf	486191	real	0.018404907975460124	72	20.3947	tcga	6	gpxcell
nmf	908341	real	0.018404907975460124	73	20.3944	tcga	6	gpxcell
nmf	978124	real	0.018404907975460124	74	20.3944	tcga	6	gpxcell
pca	165158	real	0.02044989775051125	110	24.2365	tcga	6	gpxcell
pca	451283	real	0.02044989775051125	111	24.2364	tcga	6	gpxcell
pca	486191	real	0.02044989775051125	112	24.2348	tcga	6	gpxcell
pca	908341	real	0.02044989775051125	113	24.2389	tcga	6	gpxcell
pca	978124	real	0.02044989775051125	114	24.2366	tcga	6	gpxcell
vae	165158	real	0.018404907975460124	130	36.504	tcga	6	gpxcell
vae	451283	real	0.022494887525562373	121	32.0104	tcga	6	gpxcell
vae	486191	real	0.022494887525562373	142	37.5066	tcga	6	gpxcell
vae	908341	real	0.024539877300613498	123	34.0247	tcga	6	gpxcell
vae	978124	real	0.02044989775051125	134	30.031999999999996	tcga	6	gpxcell
dae	165158	real	0.02044989775051125	10	26.726999999999997	tcga	14	gpxcell
dae	451283	real	0.02044989775051125	1	52.1886	tcga	14	gpxcell
dae	486191	real	0.0081799591002045	52	26.7181	tcga	14	gpxcell
dae	908341	real	0.028629856850715747	68	36.9572	tcga	14	gpxcell
dae	978124	real	0.024539877300613498	49	31.713	tcga	14	gpxcell
ica	165158	real	0.04703476482617587	120	48.842	tcga	14	gpxcell
ica	451283	real	0.04703476482617587	111	48.59	tcga	14	gpxcell
ica	486191	real	0.04703476482617587	72	48.4838	tcga	14	gpxcell
ica	908341	real	0.03885480572597137	103	50.471000000000004	tcga	14	gpxcell
ica	978124	real	0.04703476482617587	104	48.8618	tcga	14	gpxcell
nmf	165158	real	0.03680981595092025	185	28.3193	tcga	14	gpxcell
nmf	451283	real	0.03680981595092025	186	28.2679	tcga	14	gpxcell
nmf	486191	real	0.03680981595092025	187	28.3189	tcga	14	gpxcell
nmf	908341	real	0.03680981595092025	188	28.3195	tcga	14	gpxcell
nmf	978124	real	0.03680981595092025	189	28.3186	tcga	14	gpxcell
pca	165158	real	0.049079754601226995	230	24.2366	tcga	14	gpxcell
pca	451283	real	0.049079754601226995	231	24.2366	tcga	14	gpxcell
pca	486191	real	0.049079754601226995	232	24.2366	tcga	14	gpxcell
pca	908341	real	0.049079754601226995	233	24.2366	tcga	14	gpxcell
pca	978124	real	0.049079754601226995	234	24.2366	tcga	14	gpxcell
vae	165158	real	0.03680981595092025	310	30.0169	tcga	14	gpxcell
vae	451283	real	0.044989775051124746	331	34.3869	tcga	14	gpxcell
vae	486191	real	0.034764826175869123	312	31.269000000000002	tcga	14	gpxcell
vae	908341	real	0.03680981595092025	338	48.9563	tcga	14	gpxcell
vae	978124	real	0.0408997955010225	304	42.0702	tcga	14	gpxcell
dae	165158	real	0.2310838445807771	455	51.0979	tcga	200	gpxcell
dae	451283	real	0.21267893660531698	381	49.6129	tcga	200	gpxcell
dae	486191	real	0.20449897750511248	762	42.7877	tcga	200	gpxcell
dae	908341	real	0.20449897750511248	998	44.2466	tcga	200	gpxcell
dae	978124	real	0.20245398773006135	479	54.1608	tcga	200	gpxcell
ica	165158	real	0.43558282208588955	1975	43.3366	tcga	200	gpxcell
ica	451283	real	0.4335378323108384	1001	43.6007	tcga	200	gpxcell
ica	486191	real	0.4294478527607362	1837	43.2431	tcga	200	gpxcell
ica	908341	real	0.4294478527607362	1288	43.4442	tcga	200	gpxcell
ica	978124	real	0.42535787321063395	1884	43.4362	tcga	200	gpxcell
nmf	165158	real	0.26789366053169733	2885	inf	tcga	200	gpxcell
nmf	451283	real	0.25971370143149286	2811	inf	tcga	200	gpxcell
nmf	486191	real	0.28016359918200406	2637	inf	tcga	200	gpxcell
nmf	908341	real	0.261758691206544	2638	inf	tcga	200	gpxcell
nmf	978124	real	0.26993865030674846	2399	152.933	tcga	200	gpxcell
pca	165158	real	0.3558282208588957	3020	24.2366	tcga	200	gpxcell
pca	451283	real	0.3721881390593047	3021	24.2366	tcga	200	gpxcell
pca	486191	real	0.3660531697341513	3022	24.2366	tcga	200	gpxcell
pca	908341	real	0.3660531697341513	3023	24.2366	tcga	200	gpxcell
pca	978124	real	0.3558282208588957	3024	24.2366	tcga	200	gpxcell
vae	165158	real	0.21063394683026584	4505	42.1766	tcga	200	gpxcell
vae	451283	real	0.2065439672801636	4121	33.2356	tcga	200	gpxcell
vae	486191	real	0.2147239263803681	4102	54.6663	tcga	200	gpxcell
vae	908341	real	0.20449897750511248	4108	40.0958	tcga	200	gpxcell
vae	978124	real	0.20040899795501022	4289	39.5317	tcga	200	gpxcell
dae	165158	real	0.1656441717791411	240	49.4232	tcga	125	gpxcell
dae	451283	real	0.15132924335378323	246	40.3425	tcga	125	gpxcell
dae	486191	real	0.17177914110429449	412	43.6338	tcga	125	gpxcell
dae	908341	real	0.1738241308793456	118	37.5569	tcga	125	gpxcell
dae	978124	real	0.15337423312883436	54	39.6315	tcga	125	gpxcell
ica	165158	real	0.3312883435582822	725	35.9971	tcga	125	gpxcell
ica	451283	real	0.310838445807771	1041	36.2085	tcga	125	gpxcell
ica	486191	real	0.32515337423312884	687	36.1445	tcga	125	gpxcell
ica	908341	real	0.33537832310838445	1078	36.4621	tcga	125	gpxcell
ica	978124	real	0.31901840490797545	934	36.2408	tcga	125	gpxcell
nmf	165158	real	0.1983640081799591	1655	52.4371	tcga	125	gpxcell
nmf	451283	real	0.19222903885480572	1656	58.1228	tcga	125	gpxcell
nmf	486191	real	0.17995910020449898	1657	59.5011	tcga	125	gpxcell
nmf	908341	real	0.18609406952965235	1413	57.2344	tcga	125	gpxcell
nmf	978124	real	0.19427402862985685	1659	55.0474	tcga	125	gpxcell
pca	165158	real	0.2556237218813906	2400	28.8359	tcga	125	gpxcell
pca	451283	real	0.26380368098159507	1896	24.2366	tcga	125	gpxcell
pca	486191	real	0.25153374233128833	1897	24.2366	tcga	125	gpxcell
pca	908341	real	0.2556237218813906	1898	24.2366	tcga	125	gpxcell
pca	978124	real	0.2556237218813906	1899	24.2366	tcga	125	gpxcell
vae	165158	real	0.1554192229038855	2530	37.2101	tcga	125	gpxcell
vae	451283	real	0.15950920245398773	3006	34.6599	tcga	125	gpxcell
vae	486191	real	0.1411042944785276	2697	64.3631	tcga	125	gpxcell
vae	908341	real	0.16359918200409	2628	29.5588	tcga	125	gpxcell
vae	978124	real	0.15132924335378323	2694	36.5527	tcga	125	gpxcell
dae	165158	real	0.018404907975460124	20	45.9	tcga	8	gpxcell
dae	451283	real	0.022494887525562373	31	46.4451	tcga	8	gpxcell
dae	486191	real	0.018404907975460124	32	42.6287	tcga	8	gpxcell
dae	908341	real	0.012269938650306749	18	36.0753	tcga	8	gpxcell
dae	978124	real	0.018404907975460124	29	27.6483	tcga	8	gpxcell
ica	165158	real	0.032719836400818	50	35.9945	tcga	8	gpxcell
ica	451283	real	0.032719836400818	56	35.4325	tcga	8	gpxcell
ica	486191	real	0.032719836400818	72	36.2511	tcga	8	gpxcell
ica	908341	real	0.032719836400818	73	34.2298	tcga	8	gpxcell
ica	978124	real	0.032719836400818	44	36.8727	tcga	8	gpxcell
nmf	165158	real	0.026584867075664622	90	20.3043	tcga	8	gpxcell
nmf	451283	real	0.026584867075664622	91	20.3042	tcga	8	gpxcell
nmf	486191	real	0.026584867075664622	92	20.3043	tcga	8	gpxcell
nmf	908341	real	0.026584867075664622	93	20.3042	tcga	8	gpxcell
nmf	978124	real	0.026584867075664622	94	20.3044	tcga	8	gpxcell
pca	165158	real	0.028629856850715747	140	24.2371	tcga	8	gpxcell
pca	451283	real	0.028629856850715747	141	24.2364	tcga	8	gpxcell
pca	486191	real	0.028629856850715747	142	24.2366	tcga	8	gpxcell
pca	908341	real	0.028629856850715747	143	24.2366	tcga	8	gpxcell
pca	978124	real	0.028629856850715747	144	24.2366	tcga	8	gpxcell
vae	165158	real	0.028629856850715747	175	40.3864	tcga	8	gpxcell
vae	451283	real	0.028629856850715747	176	27.5644	tcga	8	gpxcell
vae	486191	real	0.026584867075664622	167	29.1861	tcga	8	gpxcell
vae	908341	real	0.026584867075664622	173	38.3246	tcga	8	gpxcell
vae	978124	real	0.024539877300613498	199	38.2773	tcga	8	gpxcell
dae	165158	real	0.081799591002045	85	42.2931	tcga	40	gpxcell
dae	451283	real	0.07157464212678936	61	39.5525	tcga	40	gpxcell
dae	486191	real	0.065439672801636	87	65.6563	tcga	40	gpxcell
dae	908341	real	0.081799591002045	123	43.7029	tcga	40	gpxcell
dae	978124	real	0.07566462167689161	74	56.8682	tcga	40	gpxcell
ica	165158	real	0.12678936605316973	325	30.0326	tcga	40	gpxcell
ica	451283	real	0.12065439672801637	311	30.0248	tcga	40	gpxcell
ica	486191	real	0.12269938650306748	332	30.2322	tcga	40	gpxcell
ica	908341	real	0.12474437627811862	228	29.9943	tcga	40	gpxcell
ica	978124	real	0.12474437627811862	364	30.0062	tcga	40	gpxcell
nmf	165158	real	0.08384458077709611	425	40.705999999999996	tcga	40	gpxcell
nmf	451283	real	0.08588957055214724	446	46.0129	tcga	40	gpxcell
nmf	486191	real	0.08793456032719836	427	41.8485	tcga	40	gpxcell
nmf	908341	real	0.08384458077709611	428	40.3537	tcga	40	gpxcell
nmf	978124	real	0.08384458077709611	449	37.6593	tcga	40	gpxcell
pca	165158	real	0.11042944785276074	620	24.2366	tcga	40	gpxcell
pca	451283	real	0.11451942740286299	621	24.2366	tcga	40	gpxcell
pca	486191	real	0.11247443762781185	622	24.2366	tcga	40	gpxcell
pca	908341	real	0.11042944785276074	623	24.2366	tcga	40	gpxcell
pca	978124	real	0.11042944785276074	624	24.2366	tcga	40	gpxcell
vae	165158	real	0.08997955010224949	835	39.3518	tcga	40	gpxcell
vae	451283	real	0.08793456032719836	931	36.0461	tcga	40	gpxcell
vae	486191	real	0.08384458077709611	842	32.0392	tcga	40	gpxcell
vae	908341	real	0.081799591002045	878	34.855	tcga	40	gpxcell
vae	978124	real	0.08384458077709611	809	39.266999999999996	tcga	40	gpxcell
dae	165158	real	0.012269938650306749	0	42.4072	tcga	9	gpxcell
dae	451283	real	0.02044989775051125	21	46.8136	tcga	9	gpxcell
dae	486191	real	0.012269938650306749	22	32.3521	tcga	9	gpxcell
dae	908341	real	0.018404907975460124	33	45.5452	tcga	9	gpxcell
dae	978124	real	0.02044989775051125	44	45.5703	tcga	9	gpxcell
ica	165158	real	0.028629856850715747	80	52.7204	tcga	9	gpxcell
ica	451283	real	0.032719836400818	46	51.6684	tcga	9	gpxcell
ica	486191	real	0.032719836400818	77	51.6574	tcga	9	gpxcell
ica	908341	real	0.03067484662576687	73	52.9968	tcga	9	gpxcell
ica	978124	real	0.03067484662576687	64	52.6315	tcga	9	gpxcell
nmf	165158	real	0.028629856850715747	100	20.4206	tcga	9	gpxcell
nmf	451283	real	0.028629856850715747	101	20.4198	tcga	9	gpxcell
nmf	486191	real	0.028629856850715747	102	20.4203	tcga	9	gpxcell
nmf	908341	real	0.028629856850715747	103	20.42	tcga	9	gpxcell
nmf	978124	real	0.028629856850715747	104	20.4204	tcga	9	gpxcell
pca	165158	real	0.032719836400818	155	24.2365	tcga	9	gpxcell
pca	451283	real	0.032719836400818	156	24.2366	tcga	9	gpxcell
pca	486191	real	0.032719836400818	157	24.2365	tcga	9	gpxcell
pca	908341	real	0.032719836400818	158	24.2366	tcga	9	gpxcell
pca	978124	real	0.032719836400818	159	24.2366	tcga	9	gpxcell
vae	165158	real	0.032719836400818	195	39.8603	tcga	9	gpxcell
vae	451283	real	0.028629856850715747	191	48.9349	tcga	9	gpxcell
vae	486191	real	0.028629856850715747	192	38.9122	tcga	9	gpxcell
vae	908341	real	0.034764826175869123	203	34.4607	tcga	9	gpxcell
vae	978124	real	0.032719836400818	224	32.959	tcga	9	gpxcell
dae	165158	real	0.018404907975460124	75	26.7305	tcga	16	gpxcell
dae	451283	real	0.034764826175869123	36	59.2437	tcga	16	gpxcell
dae	486191	real	0.02044989775051125	52	44.4016	tcga	16	gpxcell
dae	908341	real	0.026584867075664622	28	47.9346	tcga	16	gpxcell
dae	978124	real	0.012269938650306749	44	36.5986	tcga	16	gpxcell
ica	165158	real	0.05112474437627812	115	51.1721	tcga	16	gpxcell
ica	451283	real	0.05112474437627812	96	51.1444	tcga	16	gpxcell
ica	486191	real	0.05112474437627812	152	51.1636	tcga	16	gpxcell
ica	908341	real	0.049079754601226995	143	50.4219	tcga	16	gpxcell
ica	978124	real	0.05112474437627812	94	50.8911	tcga	16	gpxcell
nmf	165158	real	0.03885480572597137	205	27.7393	tcga	16	gpxcell
nmf	451283	real	0.03885480572597137	206	27.739	tcga	16	gpxcell
nmf	486191	real	0.03885480572597137	207	27.7401	tcga	16	gpxcell
nmf	908341	real	0.03885480572597137	208	27.7387	tcga	16	gpxcell
nmf	978124	real	0.03885480572597137	209	27.7386	tcga	16	gpxcell
pca	165158	real	0.05725971370143149	260	24.2366	tcga	16	gpxcell
pca	451283	real	0.05725971370143149	261	24.2366	tcga	16	gpxcell
pca	486191	real	0.05725971370143149	262	24.2366	tcga	16	gpxcell
pca	908341	real	0.05725971370143149	263	24.2366	tcga	16	gpxcell
pca	978124	real	0.05725971370143149	264	24.2366	tcga	16	gpxcell
vae	165158	real	0.05112474437627812	395	30.5998	tcga	16	gpxcell
vae	451283	real	0.049079754601226995	356	34.3507	tcga	16	gpxcell
vae	486191	real	0.044989775051124746	342	39.2919	tcga	16	gpxcell
vae	908341	real	0.0408997955010225	368	43.3302	tcga	16	gpxcell
vae	978124	real	0.04294478527607362	399	39.3345	tcga	16	gpxcell
dae	165158	real	0.16359918200409	0	38.0858	tcga	150	gpxcell
dae	451283	real	0.14519427402862986	306	49.0542	tcga	150	gpxcell
dae	486191	real	0.17177914110429449	162	43.867	tcga	150	gpxcell
dae	908341	real	0.20040899795501022	363	60.3285	tcga	150	gpxcell
dae	978124	real	0.17586912065439672	629	31.8767	tcga	150	gpxcell
ica	165158	real	0.3537832310838446	845	38.764	tcga	150	gpxcell
ica	451283	real	0.36400817995910023	981	38.8443	tcga	150	gpxcell
ica	486191	real	0.3619631901840491	1012	38.8874	tcga	150	gpxcell
ica	908341	real	0.36809815950920244	1133	38.6265	tcga	150	gpxcell
ica	978124	real	0.36809815950920244	859	38.3791	tcga	150	gpxcell
nmf	165158	real	0.2229038854805726	2120	91.7905	tcga	150	gpxcell
nmf	451283	real	0.22699386503067484	1981	89.7384	tcga	150	gpxcell
nmf	486191	real	0.22903885480572597	2137	416.915	tcga	150	gpxcell
nmf	908341	real	0.2167689161554192	1908	59.1876	tcga	150	gpxcell
nmf	978124	real	0.2392638036809816	2124	70.596	tcga	150	gpxcell
pca	165158	real	0.28629856850715746	2270	24.2366	tcga	150	gpxcell
pca	451283	real	0.3006134969325153	2271	24.2366	tcga	150	gpxcell
pca	486191	real	0.294478527607362	2272	24.2366	tcga	150	gpxcell
pca	908341	real	0.2883435582822086	2273	24.2366	tcga	150	gpxcell
pca	978124	real	0.3006134969325153	2274	24.2366	tcga	150	gpxcell
vae	165158	real	0.18200408997955012	3390	48.6414	tcga	150	gpxcell
vae	451283	real	0.18813905930470348	3096	35.2558	tcga	150	gpxcell
vae	486191	real	0.1656441717791411	3127	38.5693	tcga	150	gpxcell
vae	908341	real	0.16973415132924335	3248	37.8337	tcga	150	gpxcell
vae	978124	real	0.1738241308793456	3414	43.4116	tcga	150	gpxcell
dae	165158	real	0.05521472392638037	135	41.1626	tcga	30	gpxcell
dae	451283	real	0.034764826175869123	26	56.2334	tcga	30	gpxcell
dae	486191	real	0.03067484662576687	122	43.9594	tcga	30	gpxcell
dae	908341	real	0.03885480572597137	33	33.9834	tcga	30	gpxcell
dae	978124	real	0.03885480572597137	129	38.7065	tcga	30	gpxcell
ica	165158	real	0.08997955010224949	205	58.5881	tcga	30	gpxcell
ica	451283	real	0.08588957055214724	276	60.367	tcga	30	gpxcell
ica	486191	real	0.08384458077709611	172	58.8943	tcga	30	gpxcell
ica	908341	real	0.08588957055214724	218	62.1085	tcga	30	gpxcell
ica	978124	real	0.081799591002045	184	59.2476	tcga	30	gpxcell
nmf	165158	real	0.07157464212678936	345	34.2161	tcga	30	gpxcell
nmf	451283	real	0.06748466257668712	346	35.1842	tcga	30	gpxcell
nmf	486191	real	0.0736196319018405	347	33.7903	tcga	30	gpxcell
nmf	908341	real	0.06952965235173825	348	34.4257	tcga	30	gpxcell
nmf	978124	real	0.07157464212678936	349	34.0876	tcga	30	gpxcell
pca	165158	real	0.08793456032719836	470	24.2366	tcga	30	gpxcell
pca	451283	real	0.08793456032719836	471	24.2366	tcga	30	gpxcell
pca	486191	real	0.08997955010224949	472	24.2366	tcga	30	gpxcell
pca	908341	real	0.08793456032719836	473	24.2366	tcga	30	gpxcell
pca	978124	real	0.08793456032719836	474	24.2366	tcga	30	gpxcell
vae	165158	real	0.07566462167689161	630	31.959	tcga	30	gpxcell
vae	451283	real	0.06952965235173825	611	39.1433	tcga	30	gpxcell
vae	486191	real	0.07157464212678936	627	32.4542	tcga	30	gpxcell
vae	908341	real	0.065439672801636	663	42.6483	tcga	30	gpxcell
vae	978124	real	0.07566462167689161	724	45.7676	tcga	30	gpxcell
dae	165158	real	0.08588957055214724	130	33.8827	tcga	60	gpxcell
dae	451283	real	0.09202453987730061	251	34.1532	tcga	60	gpxcell
dae	486191	real	0.08588957055214724	107	57.8991	tcga	60	gpxcell
dae	908341	real	0.09202453987730061	198	33.1708	tcga	60	gpxcell
dae	978124	real	0.09611451942740286	44	39.2679	tcga	60	gpxcell
ica	165158	real	0.15950920245398773	320	28.7074	tcga	60	gpxcell
ica	451283	real	0.15950920245398773	556	28.9003	tcga	60	gpxcell
ica	486191	real	0.1554192229038855	302	29.5178	tcga	60	gpxcell
ica	908341	real	0.15950920245398773	548	29.589000000000002	tcga	60	gpxcell
ica	978124	real	0.16155419222903886	394	28.9618	tcga	60	gpxcell
nmf	165158	real	0.10633946830265849	625	44.0262	tcga	60	gpxcell
nmf	451283	real	0.10429447852760736	626	45.3231	tcga	60	gpxcell
nmf	486191	real	0.1165644171779141	842	50.2491	tcga	60	gpxcell
nmf	908341	real	0.11042944785276074	843	49.3315	tcga	60	gpxcell
nmf	978124	real	0.10224948875255624	844	40.2702	tcga	60	gpxcell
pca	165158	real	0.1390593047034765	920	24.2366	tcga	60	gpxcell
pca	451283	real	0.1411042944785276	921	24.2366	tcga	60	gpxcell
pca	486191	real	0.13701431492842536	922	24.2366	tcga	60	gpxcell
pca	908341	real	0.1390593047034765	923	24.2366	tcga	60	gpxcell
pca	978124	real	0.1411042944785276	924	24.2366	tcga	60	gpxcell
vae	165158	real	0.10224948875255624	1280	38.7527	tcga	60	gpxcell
vae	451283	real	0.11247443762781185	1476	37.3245	tcga	60	gpxcell
vae	486191	real	0.12678936605316973	1432	33.4445	tcga	60	gpxcell
vae	908341	real	0.1083844580777096	1373	34.5136	tcga	60	gpxcell
vae	978124	real	0.10633946830265849	1344	35.0976	tcga	60	gpxcell
dae	165158	real	0.006134969325153374	10	15.2416	tcga	3	gpxcell
dae	451283	real	0.006134969325153374	6	28.9536	tcga	3	gpxcell
dae	486191	real	0.006134969325153374	12	28.1256	tcga	3	gpxcell
dae	908341	real	0.012269938650306749	13	38.851	tcga	3	gpxcell
dae	978124	real	0.006134969325153374	9	15.1623	tcga	3	gpxcell
ica	165158	real	0.012269938650306749	25	16.1246	tcga	3	gpxcell
ica	451283	real	0.012269938650306749	21	16.0898	tcga	3	gpxcell
ica	486191	real	0.012269938650306749	17	16.0862	tcga	3	gpxcell
