algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
nmf	908341	real	0.11042944785276074	1383	50.0965	target	125	gpxcell
nmf	978124	real	0.12678936605316973	1384	48.1448	target	125	gpxcell
pca	165158	real	0.29243353783231085	1875	23.322	target	125	gpxcell
pca	451283	real	0.2658486707566462	1876	23.322	target	125	gpxcell
pca	486191	real	0.2903885480572597	1877	23.322	target	125	gpxcell
pca	908341	real	0.28629856850715746	1878	23.322	target	125	gpxcell
pca	978124	real	0.2903885480572597	1879	23.322	target	125	gpxcell
vae	165158	real	0.18200408997955012	2820	37.6607	target	125	gpxcell
vae	451283	real	0.1738241308793456	2746	29.8224	target	125	gpxcell
vae	486191	real	0.1901840490797546	2752	52.2363	target	125	gpxcell
vae	908341	real	0.17995910020449898	3048	33.0476	target	125	gpxcell
vae	978124	real	0.17177914110429449	2759	24.9863	target	125	gpxcell
dae	165158	real	0.022494887525562373	15	28.4043	target	7	gpxcell
dae	451283	real	0.018404907975460124	31	28.7358	target	7	gpxcell
dae	486191	real	0.016359918200409	2	31.5058	target	7	gpxcell
dae	908341	real	0.022494887525562373	18	18.5047	target	7	gpxcell
dae	978124	real	0.024539877300613498	14	28.7112	target	7	gpxcell
ica	165158	real	0.026584867075664622	40	24.7486	target	7	gpxcell
ica	451283	real	0.026584867075664622	61	24.8735	target	7	gpxcell
ica	486191	real	0.026584867075664622	47	24.8221	target	7	gpxcell
ica	908341	real	0.026584867075664622	38	25.8411	target	7	gpxcell
ica	978124	real	0.024539877300613498	39	16.8677	target	7	gpxcell
nmf	165158	real	0.018404907975460124	70	17.6706	target	7	gpxcell
nmf	451283	real	0.018404907975460124	71	17.67	target	7	gpxcell
nmf	486191	real	0.018404907975460124	72	17.6755	target	7	gpxcell
nmf	908341	real	0.018404907975460124	73	17.6931	target	7	gpxcell
nmf	978124	real	0.018404907975460124	74	17.6827	target	7	gpxcell
pca	165158	real	0.028629856850715747	105	23.322	target	7	gpxcell
pca	451283	real	0.028629856850715747	106	23.322	target	7	gpxcell
pca	486191	real	0.028629856850715747	107	23.322	target	7	gpxcell
pca	908341	real	0.028629856850715747	108	23.322	target	7	gpxcell
pca	978124	real	0.028629856850715747	109	23.322	target	7	gpxcell
vae	165158	real	0.024539877300613498	165	33.8848	target	7	gpxcell
vae	451283	real	0.026584867075664622	171	21.7444	target	7	gpxcell
vae	486191	real	0.024539877300613498	172	33.4648	target	7	gpxcell
vae	908341	real	0.022494887525562373	168	33.0382	target	7	gpxcell
vae	978124	real	0.024539877300613498	144	29.3539	target	7	gpxcell
dae	165158	real	0.032719836400818	55	21.4713	target	16	gpxcell
dae	451283	real	0.034764826175869123	76	35.3471	target	16	gpxcell
dae	486191	real	0.04294478527607362	32	24.0258	target	16	gpxcell
dae	908341	real	0.04294478527607362	53	23.2788	target	16	gpxcell
dae	978124	real	0.05521472392638037	59	23.7636	target	16	gpxcell
ica	165158	real	0.06134969325153374	155	25.1989	target	16	gpxcell
ica	451283	real	0.06134969325153374	101	24.9554	target	16	gpxcell
ica	486191	real	0.05930470347648262	127	24.9814	target	16	gpxcell
ica	908341	real	0.06134969325153374	138	25.184	target	16	gpxcell
ica	978124	real	0.06134969325153374	124	25.1824	target	16	gpxcell
nmf	165158	real	0.034764826175869123	235	24.6299	target	16	gpxcell
nmf	451283	real	0.034764826175869123	236	24.6812	target	16	gpxcell
nmf	486191	real	0.034764826175869123	237	24.6429	target	16	gpxcell
nmf	908341	real	0.034764826175869123	238	24.6265	target	16	gpxcell
nmf	978124	real	0.03680981595092025	239	24.4817	target	16	gpxcell
pca	165158	real	0.05930470347648262	240	23.322	target	16	gpxcell
pca	451283	real	0.05930470347648262	241	23.322	target	16	gpxcell
pca	486191	real	0.05930470347648262	242	23.322	target	16	gpxcell
pca	908341	real	0.05930470347648262	243	23.322	target	16	gpxcell
pca	978124	real	0.05930470347648262	244	23.322	target	16	gpxcell
vae	165158	real	0.04294478527607362	360	23.5891	target	16	gpxcell
vae	451283	real	0.04294478527607362	396	30.5024	target	16	gpxcell
vae	486191	real	0.05112474437627812	342	25.0833	target	16	gpxcell
vae	908341	real	0.04703476482617587	343	22.6396	target	16	gpxcell
vae	978124	real	0.049079754601226995	334	22.9697	target	16	gpxcell
dae	165158	real	0.022494887525562373	30	24.5244	target	9	gpxcell
dae	451283	real	0.016359918200409	36	25.201999999999998	target	9	gpxcell
dae	486191	real	0.028629856850715747	2	24.372	target	9	gpxcell
dae	908341	real	0.022494887525562373	18	32.8307	target	9	gpxcell
dae	978124	real	0.02044989775051125	29	32.0524	target	9	gpxcell
ica	165158	real	0.03680981595092025	45	20.2363	target	9	gpxcell
ica	451283	real	0.034764826175869123	81	20.1811	target	9	gpxcell
ica	486191	real	0.03680981595092025	72	22.4565	target	9	gpxcell
ica	908341	real	0.03680981595092025	58	21.9006	target	9	gpxcell
ica	978124	real	0.03680981595092025	74	22.4783	target	9	gpxcell
nmf	165158	real	0.026584867075664622	100	21.2467	target	9	gpxcell
nmf	451283	real	0.026584867075664622	101	21.2276	target	9	gpxcell
nmf	486191	real	0.026584867075664622	102	21.2496	target	9	gpxcell
nmf	908341	real	0.026584867075664622	103	21.2049	target	9	gpxcell
nmf	978124	real	0.026584867075664622	104	21.2215	target	9	gpxcell
pca	165158	real	0.034764826175869123	135	23.322	target	9	gpxcell
pca	451283	real	0.034764826175869123	136	23.322	target	9	gpxcell
pca	486191	real	0.034764826175869123	137	23.322	target	9	gpxcell
pca	908341	real	0.034764826175869123	138	23.322	target	9	gpxcell
pca	978124	real	0.034764826175869123	139	23.322	target	9	gpxcell
vae	165158	real	0.028629856850715747	200	21.8514	target	9	gpxcell
vae	451283	real	0.026584867075664622	196	27.1818	target	9	gpxcell
vae	486191	real	0.028629856850715747	207	37.7563	target	9	gpxcell
vae	908341	real	0.032719836400818	208	29.2075	target	9	gpxcell
vae	978124	real	0.03067484662576687	194	24.6301	target	9	gpxcell
dae	165158	real	0.07157464212678936	35	29.3361	target	40	gpxcell
dae	451283	real	0.07770961145194274	91	24.1314	target	40	gpxcell
dae	486191	real	0.07770961145194274	152	24.4027	target	40	gpxcell
dae	908341	real	0.081799591002045	138	24.0906	target	40	gpxcell
dae	978124	real	0.06339468302658487	109	22.8873	target	40	gpxcell
ica	165158	real	0.1329243353783231	395	43.9305	target	40	gpxcell
ica	451283	real	0.13701431492842536	386	33.6054	target	40	gpxcell
ica	486191	real	0.12269938650306748	317	42.9672	target	40	gpxcell
ica	908341	real	0.12269938650306748	358	34.599000000000004	target	40	gpxcell
ica	978124	real	0.13496932515337423	289	33.2605	target	40	gpxcell
nmf	165158	real	0.07157464212678936	560	46.4685	target	40	gpxcell
nmf	451283	real	0.07157464212678936	561	43.3382	target	40	gpxcell
nmf	486191	real	0.07770961145194274	562	47.2144	target	40	gpxcell
nmf	908341	real	0.0736196319018405	563	43.2296	target	40	gpxcell
nmf	978124	real	0.07975460122699386	564	46.4448	target	40	gpxcell
pca	165158	real	0.11860940695296524	600	23.322	target	40	gpxcell
pca	451283	real	0.11451942740286299	601	23.322	target	40	gpxcell
pca	486191	real	0.11247443762781185	602	23.322	target	40	gpxcell
pca	908341	real	0.1165644171779141	603	23.322	target	40	gpxcell
pca	978124	real	0.11247443762781185	604	23.322	target	40	gpxcell
vae	165158	real	0.08997955010224949	830	31.7992	target	40	gpxcell
vae	451283	real	0.08793456032719836	991	25.9328	target	40	gpxcell
vae	486191	real	0.1083844580777096	912	37.6761	target	40	gpxcell
vae	908341	real	0.08588957055214724	883	25.7923	target	40	gpxcell
vae	978124	real	0.081799591002045	974	37.7811	target	40	gpxcell
dae	165158	real	0.05725971370143149	30	21.2215	target	30	gpxcell
dae	451283	real	0.06748466257668712	1	29.8788	target	30	gpxcell
dae	486191	real	0.06339468302658487	82	24.0432	target	30	gpxcell
dae	908341	real	0.05725971370143149	53	23.2574	target	30	gpxcell
dae	978124	real	0.05930470347648262	129	27.1789	target	30	gpxcell
ica	165158	real	0.08997955010224949	285	28.4188	target	30	gpxcell
ica	451283	real	0.08997955010224949	271	34.0118	target	30	gpxcell
ica	486191	real	0.09815950920245399	277	24.5699	target	30	gpxcell
ica	908341	real	0.09202453987730061	288	38.1066	target	30	gpxcell
ica	978124	real	0.09202453987730061	284	33.535	target	30	gpxcell
nmf	165158	real	0.06339468302658487	435	49.6199	target	30	gpxcell
nmf	451283	real	0.05930470347648262	436	51.4917	target	30	gpxcell
nmf	486191	real	0.06748466257668712	437	50.1271	target	30	gpxcell
nmf	908341	real	0.06748466257668712	438	49.9602	target	30	gpxcell
nmf	978124	real	0.06748466257668712	439	49.3922	target	30	gpxcell
pca	165158	real	0.08793456032719836	450	23.322	target	30	gpxcell
pca	451283	real	0.08793456032719836	451	23.322	target	30	gpxcell
pca	486191	real	0.08793456032719836	452	23.322	target	30	gpxcell
pca	908341	real	0.08997955010224949	453	23.322	target	30	gpxcell
pca	978124	real	0.08793456032719836	454	23.322	target	30	gpxcell
vae	165158	real	0.08384458077709611	690	51.9533	target	30	gpxcell
vae	451283	real	0.081799591002045	646	29.8098	target	30	gpxcell
vae	486191	real	0.065439672801636	617	23.8855	target	30	gpxcell
vae	908341	real	0.07975460122699386	698	34.8808	target	30	gpxcell
vae	978124	real	0.081799591002045	664	26.6589	target	30	gpxcell
dae	165158	real	0.03885480572597137	55	22.5789	target	18	gpxcell
dae	451283	real	0.05521472392638037	56	27.7308	target	18	gpxcell
dae	486191	real	0.044989775051124746	2	26.1979	target	18	gpxcell
dae	908341	real	0.044989775051124746	13	21.8013	target	18	gpxcell
dae	978124	real	0.03680981595092025	59	21.9453	target	18	gpxcell
ica	165158	real	0.05930470347648262	135	45.28	target	18	gpxcell
ica	451283	real	0.05930470347648262	146	44.9236	target	18	gpxcell
ica	486191	real	0.05930470347648262	152	45.0129	target	18	gpxcell
ica	908341	real	0.05930470347648262	163	44.7956	target	18	gpxcell
ica	978124	real	0.06134969325153374	109	45.0627	target	18	gpxcell
nmf	165158	real	0.04294478527607362	255	30.3767	target	18	gpxcell
nmf	451283	real	0.04294478527607362	256	30.3368	target	18	gpxcell
nmf	486191	real	0.04294478527607362	257	30.3541	target	18	gpxcell
nmf	908341	real	0.04294478527607362	258	30.3414	target	18	gpxcell
nmf	978124	real	0.04294478527607362	259	30.3449	target	18	gpxcell
pca	165158	real	0.06339468302658487	270	23.322	target	18	gpxcell
pca	451283	real	0.06339468302658487	271	23.322	target	18	gpxcell
pca	486191	real	0.06339468302658487	272	23.322	target	18	gpxcell
pca	908341	real	0.06339468302658487	273	23.322	target	18	gpxcell
pca	978124	real	0.06339468302658487	274	23.322	target	18	gpxcell
vae	165158	real	0.05112474437627812	405	23.1054	target	18	gpxcell
vae	451283	real	0.06339468302658487	391	21.988000000000003	target	18	gpxcell
vae	486191	real	0.05112474437627812	422	29.046999999999997	target	18	gpxcell
vae	908341	real	0.05725971370143149	438	32.7459	target	18	gpxcell
vae	978124	real	0.049079754601226995	444	23.7778	target	18	gpxcell
dae	165158	real	0.05112474437627812	110	20.76	target	25	gpxcell
dae	451283	real	0.053169734151329244	1	22.1055	target	25	gpxcell
dae	486191	real	0.06134969325153374	57	29.2672	target	25	gpxcell
dae	908341	real	0.06339468302658487	88	25.475	target	25	gpxcell
dae	978124	real	0.06134969325153374	49	26.3759	target	25	gpxcell
ica	165158	real	0.08588957055214724	225	32.5008	target	25	gpxcell
ica	451283	real	0.08588957055214724	146	32.4889	target	25	gpxcell
ica	486191	real	0.08588957055214724	242	32.5897	target	25	gpxcell
ica	908341	real	0.08588957055214724	178	32.5259	target	25	gpxcell
ica	978124	real	0.08588957055214724	244	32.9256	target	25	gpxcell
nmf	165158	real	0.05930470347648262	350	36.4401	target	25	gpxcell
nmf	451283	real	0.05521472392638037	351	36.4504	target	25	gpxcell
nmf	486191	real	0.05521472392638037	352	35.6671	target	25	gpxcell
nmf	908341	real	0.05930470347648262	353	36.5264	target	25	gpxcell
nmf	978124	real	0.05725971370143149	354	35.8583	target	25	gpxcell
pca	165158	real	0.07566462167689161	375	23.322	target	25	gpxcell
pca	451283	real	0.07770961145194274	376	23.322	target	25	gpxcell
pca	486191	real	0.07566462167689161	377	23.322	target	25	gpxcell
pca	908341	real	0.07770961145194274	378	23.322	target	25	gpxcell
pca	978124	real	0.07770961145194274	379	23.322	target	25	gpxcell
vae	165158	real	0.06952965235173825	525	26.2034	target	25	gpxcell
vae	451283	real	0.06134969325153374	571	33.84	target	25	gpxcell
vae	486191	real	0.065439672801636	577	27.3878	target	25	gpxcell
vae	908341	real	0.07157464212678936	518	31.521	target	25	gpxcell
vae	978124	real	0.06748466257668712	524	23.7855	target	25	gpxcell
dae	165158	real	0.294478527607362	950	23.4934	target	200	gpxcell
dae	451283	real	0.29243353783231085	691	24.2291	target	200	gpxcell
dae	486191	real	0.24948875255623723	42	24.8245	target	200	gpxcell
dae	908341	real	0.29243353783231085	298	33.269	target	200	gpxcell
dae	978124	real	0.2883435582822086	559	23.6092	target	200	gpxcell
ica	165158	real	0.3967280163599182	1645	47.2975	target	200	gpxcell
ica	451283	real	0.3987730061349693	1556	49.0252	target	200	gpxcell
ica	486191	real	0.3967280163599182	1882	42.5866	target	200	gpxcell
ica	908341	real	0.3987730061349693	1238	42.912	target	200	gpxcell
ica	978124	real	0.37627811860940696	1649	55.2452	target	200	gpxcell
nmf	165158	real	0.1411042944785276	2055	53.9645	target	200	gpxcell
nmf	451283	real	0.15132924335378323	2056	55.3068	target	200	gpxcell
nmf	486191	real	0.1390593047034765	2057	64.1091	target	200	gpxcell
nmf	908341	real	0.1390593047034765	2058	69.8149	target	200	gpxcell
nmf	978124	real	0.12678936605316973	2059	51.1481	target	200	gpxcell
pca	165158	real	0.36809815950920244	3000	23.322	target	200	gpxcell
pca	451283	real	0.3803680981595092	3001	23.322	target	200	gpxcell
pca	486191	real	0.37627811860940696	3002	23.322	target	200	gpxcell
pca	908341	real	0.3619631901840491	3003	23.322	target	200	gpxcell
pca	978124	real	0.3987730061349693	3004	23.322	target	200	gpxcell
vae	165158	real	0.24539877300613497	4340	37.4125	target	200	gpxcell
vae	451283	real	0.25153374233128833	4066	30.822	target	200	gpxcell
vae	486191	real	0.24130879345603273	4492	38.007	target	200	gpxcell
vae	908341	real	0.24948875255623723	4148	31.0369	target	200	gpxcell
vae	978124	real	0.23517382413087934	4879	31.3022	target	200	gpxcell
dae	165158	real	0.016359918200409	0	21.9881	target	5	gpxcell
dae	451283	real	0.014314928425357873	11	28.4645	target	5	gpxcell
dae	486191	real	0.010224948875255624	17	29.5074	target	5	gpxcell
dae	908341	real	0.014314928425357873	3	29.6451	target	5	gpxcell
dae	978124	real	0.012269938650306749	14	18.6619	target	5	gpxcell
ica	165158	real	0.02044989775051125	25	22.0357	target	5	gpxcell
ica	451283	real	0.02044989775051125	41	22.0122	target	5	gpxcell
ica	486191	real	0.02044989775051125	42	22.1689	target	5	gpxcell
ica	908341	real	0.02044989775051125	43	22.1182	target	5	gpxcell
ica	978124	real	0.02044989775051125	39	22.1988	target	5	gpxcell
nmf	165158	real	0.014314928425357873	60	19.523	target	5	gpxcell
nmf	451283	real	0.014314928425357873	61	19.5214	target	5	gpxcell
nmf	486191	real	0.014314928425357873	62	19.5185	target	5	gpxcell
nmf	908341	real	0.014314928425357873	63	19.5284	target	5	gpxcell
nmf	978124	real	0.014314928425357873	64	19.5251	target	5	gpxcell
pca	165158	real	0.02044989775051125	75	23.322	target	5	gpxcell
pca	451283	real	0.02044989775051125	76	23.322	target	5	gpxcell
pca	486191	real	0.02044989775051125	77	23.322	target	5	gpxcell
pca	908341	real	0.02044989775051125	78	23.322	target	5	gpxcell
pca	978124	real	0.02044989775051125	79	23.322	target	5	gpxcell
vae	165158	real	0.018404907975460124	120	33.0812	target	5	gpxcell
vae	451283	real	0.016359918200409	106	35.5597	target	5	gpxcell
vae	486191	real	0.016359918200409	122	29.9259	target	5	gpxcell
vae	908341	real	0.018404907975460124	123	31.2248	target	5	gpxcell
vae	978124	real	0.018404907975460124	114	28.8961	target	5	gpxcell
dae	165158	real	0.09406952965235174	175	29.5827	target	50	gpxcell
dae	451283	real	0.09611451942740286	81	29.5113	target	50	gpxcell
dae	486191	real	0.08997955010224949	112	23.7493	target	50	gpxcell
dae	908341	real	0.08997955010224949	233	23.2466	target	50	gpxcell
dae	978124	real	0.10020449897750511	134	35.9938	target	50	gpxcell
ica	165158	real	0.15950920245398773	495	57.0582	target	50	gpxcell
ica	451283	real	0.1492842535787321	396	53.9369	target	50	gpxcell
ica	486191	real	0.16155419222903886	332	52.2485	target	50	gpxcell
ica	908341	real	0.16359918200409	343	54.0876	target	50	gpxcell
ica	978124	real	0.16973415132924335	444	53.1712	target	50	gpxcell
nmf	165158	real	0.07770961145194274	660	48.8717	target	50	gpxcell
nmf	451283	real	0.09202453987730061	661	52.9589	target	50	gpxcell
nmf	486191	real	0.09202453987730061	662	48.961000000000006	target	50	gpxcell
nmf	908341	real	0.09406952965235174	663	47.2779	target	50	gpxcell
nmf	978124	real	0.081799591002045	664	50.6391	target	50	gpxcell
pca	165158	real	0.12883435582822086	750	23.322	target	50	gpxcell
pca	451283	real	0.12883435582822086	751	23.322	target	50	gpxcell
pca	486191	real	0.12883435582822086	752	23.322	target	50	gpxcell
pca	908341	real	0.12678936605316973	753	23.322	target	50	gpxcell
pca	978124	real	0.13496932515337423	754	23.322	target	50	gpxcell
vae	165158	real	0.11451942740286299	1240	39.9874	target	50	gpxcell
vae	451283	real	0.09815950920245399	1021	27.8706	target	50	gpxcell
vae	486191	real	0.11042944785276074	1062	31.6651	target	50	gpxcell
vae	908341	real	0.1083844580777096	1168	28.1801	target	50	gpxcell
vae	978124	real	0.11451942740286299	1219	29.4148	target	50	gpxcell
dae	165158	real	0.13701431492842536	395	33.2899	target	90	gpxcell
dae	451283	real	0.15337423312883436	256	35.5566	target	90	gpxcell
dae	486191	real	0.13496932515337423	137	29.4849	target	90	gpxcell
dae	908341	real	0.16359918200409	58	23.0119	target	90	gpxcell
dae	978124	real	0.16359918200409	429	30.995	target	90	gpxcell
ica	165158	real	0.22903885480572597	450	55.1146	target	90	gpxcell
ica	451283	real	0.261758691206544	836	53.5654	target	90	gpxcell
ica	486191	real	0.24335378323108384	712	53.7884	target	90	gpxcell
