algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
vae	165158	real	0.005934718100890208	45	18.5683	tcga	2	gpc2cpreactome
vae	451283	real	0.005934718100890208	46	21.2862	tcga	2	gpc2cpreactome
vae	486191	real	0.005934718100890208	42	22.3277	tcga	2	gpc2cpreactome
vae	908341	real	0.005934718100890208	43	21.6403	tcga	2	gpc2cpreactome
vae	978124	real	0.005934718100890208	44	21.5259	tcga	2	gpc2cpreactome
dae	165158	real	0.011869436201780416	10	27.1815	tcga	5	gpc2cpreactome
dae	451283	real	0.011869436201780416	21	26.4341	tcga	5	gpc2cpreactome
dae	486191	real	0.00741839762611276	17	20.9414	tcga	5	gpc2cpreactome
dae	908341	real	0.005934718100890208	8	19.4562	tcga	5	gpc2cpreactome
dae	978124	real	0.00741839762611276	14	18.7306	tcga	5	gpc2cpreactome
ica	165158	real	0.01483679525222552	40	29.8088	tcga	5	gpc2cpreactome
ica	451283	real	0.01483679525222552	26	29.8015	tcga	5	gpc2cpreactome
ica	486191	real	0.01483679525222552	42	29.8013	tcga	5	gpc2cpreactome
ica	908341	real	0.01483679525222552	43	29.8366	tcga	5	gpc2cpreactome
ica	978124	real	0.01483679525222552	44	29.8409	tcga	5	gpc2cpreactome
nmf	165158	real	0.011869436201780416	60	46.6705	tcga	5	gpc2cpreactome
nmf	451283	real	0.011869436201780416	61	46.6754	tcga	5	gpc2cpreactome
nmf	486191	real	0.011869436201780416	62	46.669	tcga	5	gpc2cpreactome
nmf	908341	real	0.011869436201780416	63	46.6775	tcga	5	gpc2cpreactome
nmf	978124	real	0.011869436201780416	64	46.6795	tcga	5	gpc2cpreactome
pca	165158	real	0.013353115727002967	85	21.8807	tcga	5	gpc2cpreactome
pca	451283	real	0.013353115727002967	86	21.8807	tcga	5	gpc2cpreactome
pca	486191	real	0.013353115727002967	87	21.8807	tcga	5	gpc2cpreactome
pca	908341	real	0.013353115727002967	88	21.8808	tcga	5	gpc2cpreactome
pca	978124	real	0.013353115727002967	89	21.8807	tcga	5	gpc2cpreactome
vae	165158	real	0.01483679525222552	100	35.3145	tcga	5	gpc2cpreactome
vae	451283	real	0.01483679525222552	111	33.7506	tcga	5	gpc2cpreactome
vae	486191	real	0.01483679525222552	122	28.3997	tcga	5	gpc2cpreactome
vae	908341	real	0.01483679525222552	113	37.4802	tcga	5	gpc2cpreactome
vae	978124	real	0.013353115727002967	124	24.4528	tcga	5	gpc2cpreactome
dae	165158	real	0.129080118694362	525	31.7443	tcga	125	gpc2cpreactome
dae	451283	real	0.11869436201780416	416	34.3661	tcga	125	gpc2cpreactome
dae	486191	real	0.14094955489614244	537	28.7133	tcga	125	gpc2cpreactome
dae	908341	real	0.1394658753709199	568	30.6153	tcga	125	gpc2cpreactome
dae	978124	real	0.12462908011869436	464	30.0298	tcga	125	gpc2cpreactome
ica	165158	real	0.2403560830860534	885	41.8806	tcga	125	gpc2cpreactome
ica	451283	real	0.22255192878338279	1016	41.1973	tcga	125	gpc2cpreactome
ica	486191	real	0.23738872403560832	1077	41.3367	tcga	125	gpc2cpreactome
ica	908341	real	0.22700296735905046	828	41.2773	tcga	125	gpc2cpreactome
ica	978124	real	0.228486646884273	1169	41.2797	tcga	125	gpc2cpreactome
nmf	165158	real	0.1394658753709199	1670	100.196	tcga	125	gpc2cpreactome
nmf	451283	real	0.13798219584569732	1816	79.9201	tcga	125	gpc2cpreactome
nmf	486191	real	0.13501483679525222	1672	86.6298	tcga	125	gpc2cpreactome
nmf	908341	real	0.13056379821958458	1673	87.0619	tcga	125	gpc2cpreactome
nmf	978124	real	0.142433234421365	1674	81.9556	tcga	125	gpc2cpreactome
pca	165158	real	0.18694362017804153	1960	23.7971	tcga	125	gpc2cpreactome
pca	451283	real	0.1824925816023739	1961	23.7971	tcga	125	gpc2cpreactome
pca	486191	real	0.19287833827893175	1962	23.7971	tcga	125	gpc2cpreactome
pca	908341	real	0.18100890207715134	1963	23.7971	tcga	125	gpc2cpreactome
pca	978124	real	0.18397626112759644	1964	23.7971	tcga	125	gpc2cpreactome
vae	165158	real	0.10534124629080119	3080	41.4035	tcga	125	gpc2cpreactome
vae	451283	real	0.09198813056379822	2781	48.1177	tcga	125	gpc2cpreactome
vae	486191	real	0.09347181008902077	2667	30.9779	tcga	125	gpc2cpreactome
vae	908341	real	0.09792284866468842	2958	35.9863	tcga	125	gpc2cpreactome
vae	978124	real	0.10385756676557864	2544	40.2763	tcga	125	gpc2cpreactome
dae	165158	real	0.1513353115727003	75	40.2187	tcga	150	gpc2cpreactome
dae	451283	real	0.14540059347181009	206	30.25	tcga	150	gpc2cpreactome
dae	486191	real	0.15578635014836795	592	29.9063	tcga	150	gpc2cpreactome
dae	908341	real	0.15875370919881307	378	39.5857	tcga	150	gpc2cpreactome
dae	978124	real	0.14391691394658754	19	51.2141	tcga	150	gpc2cpreactome
ica	165158	real	0.27299703264094954	1190	43.1163	tcga	150	gpc2cpreactome
ica	451283	real	0.2818991097922849	1131	42.2572	tcga	150	gpc2cpreactome
ica	486191	real	0.2655786350148368	757	43.1422	tcga	150	gpc2cpreactome
ica	908341	real	0.27002967359050445	1323	42.0149	tcga	150	gpc2cpreactome
ica	978124	real	0.2789317507418398	1244	42.3336	tcga	150	gpc2cpreactome
nmf	165158	real	0.17507418397626112	1920	121.375	tcga	150	gpc2cpreactome
nmf	451283	real	0.1661721068249258	1926	86.7118	tcga	150	gpc2cpreactome
nmf	486191	real	0.16172106824925817	2137	151.47299999999998	tcga	150	gpc2cpreactome
nmf	908341	real	0.16913946587537093	2068	76.7514	tcga	150	gpc2cpreactome
nmf	978124	real	0.16468842729970326	1929	84.7824	tcga	150	gpc2cpreactome
pca	165158	real	0.21513353115727002	2335	23.7971	tcga	150	gpc2cpreactome
pca	451283	real	0.20474777448071216	2336	23.7971	tcga	150	gpc2cpreactome
pca	486191	real	0.21513353115727002	2337	23.7971	tcga	150	gpc2cpreactome
pca	908341	real	0.20771513353115728	2338	23.7971	tcga	150	gpc2cpreactome
pca	978124	real	0.21216617210682492	2339	23.7971	tcga	150	gpc2cpreactome
vae	165158	real	0.10237388724035608	3165	39.6852	tcga	150	gpc2cpreactome
vae	451283	real	0.11127596439169139	3111	34.0418	tcga	150	gpc2cpreactome
vae	486191	real	0.11275964391691394	3742	42.8178	tcga	150	gpc2cpreactome
vae	908341	real	0.1142433234421365	3228	46.7343	tcga	150	gpc2cpreactome
vae	978124	real	0.10089020771513353	3689	49.275	tcga	150	gpc2cpreactome
dae	165158	real	0.10089020771513353	270	27.6615	tcga	80	gpc2cpreactome
dae	451283	real	0.09940652818991098	46	28.1747	tcga	80	gpc2cpreactome
dae	486191	real	0.09495548961424333	27	40.0798	tcga	80	gpc2cpreactome
dae	908341	real	0.08753709198813056	98	42.8043	tcga	80	gpc2cpreactome
dae	978124	real	0.09643916913946587	119	27.7747	tcga	80	gpc2cpreactome
ica	165158	real	0.17062314540059348	785	34.8168	tcga	80	gpc2cpreactome
ica	451283	real	0.17655786350148367	686	32.8898	tcga	80	gpc2cpreactome
ica	486191	real	0.17804154302670624	577	34.5765	tcga	80	gpc2cpreactome
ica	908341	real	0.17359050445103857	613	33.748000000000005	tcga	80	gpc2cpreactome
ica	978124	real	0.16913946587537093	584	34.2018	tcga	80	gpc2cpreactome
nmf	165158	real	0.08605341246290801	1090	60.3944	tcga	80	gpc2cpreactome
nmf	451283	real	0.08011869436201781	976	68.7853	tcga	80	gpc2cpreactome
nmf	486191	real	0.07863501483679525	1092	65.5889	tcga	80	gpc2cpreactome
nmf	908341	real	0.08160237388724036	1078	87.8875	tcga	80	gpc2cpreactome
nmf	978124	real	0.08753709198813056	1149	65.7014	tcga	80	gpc2cpreactome
pca	165158	real	0.13204747774480713	1285	23.7971	tcga	80	gpc2cpreactome
pca	451283	real	0.13649851632047477	1286	23.7971	tcga	80	gpc2cpreactome
pca	486191	real	0.13353115727002968	1287	23.7971	tcga	80	gpc2cpreactome
pca	908341	real	0.13056379821958458	1288	23.7971	tcga	80	gpc2cpreactome
pca	978124	real	0.12759643916913946	1289	23.7971	tcga	80	gpc2cpreactome
vae	165158	real	0.09347181008902077	1980	32.2772	tcga	80	gpc2cpreactome
vae	451283	real	0.09198813056379822	1856	46.9602	tcga	80	gpc2cpreactome
vae	486191	real	0.08902077151335312	1962	38.2185	tcga	80	gpc2cpreactome
vae	908341	real	0.09792284866468842	1698	28.697	tcga	80	gpc2cpreactome
vae	978124	real	0.08456973293768547	1974	37.1428	tcga	80	gpc2cpreactome
dae	165158	real	0.06379821958456973	105	30.4844	tcga	40	gpc2cpreactome
dae	451283	real	0.06231454005934718	71	28.9703	tcga	40	gpc2cpreactome
dae	486191	real	0.05637982195845697	87	30.5964	tcga	40	gpc2cpreactome
dae	908341	real	0.06231454005934718	188	34.6497	tcga	40	gpc2cpreactome
dae	978124	real	0.0712166172106825	179	31.9315	tcga	40	gpc2cpreactome
ica	165158	real	0.08160237388724036	345	35.9539	tcga	40	gpc2cpreactome
ica	451283	real	0.08160237388724036	211	39.6536	tcga	40	gpc2cpreactome
ica	486191	real	0.0830860534124629	232	37.6338	tcga	40	gpc2cpreactome
ica	908341	real	0.08011869436201781	373	39.3111	tcga	40	gpc2cpreactome
ica	978124	real	0.08160237388724036	209	42.8001	tcga	40	gpc2cpreactome
nmf	165158	real	0.04599406528189911	480	78.8081	tcga	40	gpc2cpreactome
nmf	451283	real	0.04302670623145401	481	69.6331	tcga	40	gpc2cpreactome
nmf	486191	real	0.04599406528189911	482	70.559	tcga	40	gpc2cpreactome
nmf	908341	real	0.04451038575667656	483	70.4534	tcga	40	gpc2cpreactome
nmf	978124	real	0.04747774480712166	484	68.91199999999999	tcga	40	gpc2cpreactome
pca	165158	real	0.07270029673590504	685	23.7975	tcga	40	gpc2cpreactome
pca	451283	real	0.07418397626112759	686	23.7983	tcga	40	gpc2cpreactome
pca	486191	real	0.07270029673590504	687	23.7968	tcga	40	gpc2cpreactome
pca	908341	real	0.07418397626112759	688	23.7971	tcga	40	gpc2cpreactome
pca	978124	real	0.0712166172106825	689	23.7971	tcga	40	gpc2cpreactome
vae	165158	real	0.06528189910979229	810	24.7231	tcga	40	gpc2cpreactome
vae	451283	real	0.06973293768545995	896	28.0418	tcga	40	gpc2cpreactome
vae	486191	real	0.06676557863501484	957	32.469	tcga	40	gpc2cpreactome
vae	908341	real	0.06528189910979229	818	45.1648	tcga	40	gpc2cpreactome
vae	978124	real	0.06231454005934718	899	27.8813	tcga	40	gpc2cpreactome
dae	165158	real	0.011869436201780416	25	28.7032	tcga	7	gpc2cpreactome
dae	451283	real	0.008902077151335312	26	19.4192	tcga	7	gpc2cpreactome
dae	486191	real	0.00741839762611276	12	21.7416	tcga	7	gpc2cpreactome
dae	908341	real	0.00741839762611276	13	19.2823	tcga	7	gpc2cpreactome
dae	978124	real	0.013353115727002967	19	24.506999999999998	tcga	7	gpc2cpreactome
ica	165158	real	0.020771513353115726	40	19.5523	tcga	7	gpc2cpreactome
ica	451283	real	0.020771513353115726	41	19.555999999999997	tcga	7	gpc2cpreactome
ica	486191	real	0.020771513353115726	37	19.5551	tcga	7	gpc2cpreactome
ica	908341	real	0.019287833827893175	48	22.3739	tcga	7	gpc2cpreactome
ica	978124	real	0.019287833827893175	69	20.8143	tcga	7	gpc2cpreactome
nmf	165158	real	0.013353115727002967	80	41.1856	tcga	7	gpc2cpreactome
nmf	451283	real	0.013353115727002967	81	41.1856	tcga	7	gpc2cpreactome
nmf	486191	real	0.013353115727002967	82	41.1854	tcga	7	gpc2cpreactome
nmf	908341	real	0.013353115727002967	83	41.1852	tcga	7	gpc2cpreactome
nmf	978124	real	0.013353115727002967	84	41.1855	tcga	7	gpc2cpreactome
pca	165158	real	0.019287833827893175	115	21.8807	tcga	7	gpc2cpreactome
pca	451283	real	0.019287833827893175	116	21.8807	tcga	7	gpc2cpreactome
pca	486191	real	0.019287833827893175	117	21.8807	tcga	7	gpc2cpreactome
pca	908341	real	0.019287833827893175	118	21.8807	tcga	7	gpc2cpreactome
pca	978124	real	0.019287833827893175	119	21.8807	tcga	7	gpc2cpreactome
vae	165158	real	0.020771513353115726	140	24.9868	tcga	7	gpc2cpreactome
vae	451283	real	0.020771513353115726	166	24.1532	tcga	7	gpc2cpreactome
vae	486191	real	0.019287833827893175	162	26.1379	tcga	7	gpc2cpreactome
vae	908341	real	0.019287833827893175	168	25.0395	tcga	7	gpc2cpreactome
vae	978124	real	0.020771513353115726	164	21.1112	tcga	7	gpc2cpreactome
dae	165158	real	0.07418397626112759	165	28.4724	tcga	70	gpc2cpreactome
dae	451283	real	0.08456973293768547	191	29.5104	tcga	70	gpc2cpreactome
dae	486191	real	0.09050445103857567	292	30.1143	tcga	70	gpc2cpreactome
dae	908341	real	0.08011869436201781	308	28.7519	tcga	70	gpc2cpreactome
dae	978124	real	0.09643916913946587	159	27.7831	tcga	70	gpc2cpreactome
ica	165158	real	0.13353115727002968	665	30.5937	tcga	70	gpc2cpreactome
ica	451283	real	0.13649851632047477	451	30.1231	tcga	70	gpc2cpreactome
ica	486191	real	0.14836795252225518	352	37.6722	tcga	70	gpc2cpreactome
ica	908341	real	0.13649851632047477	638	33.2901	tcga	70	gpc2cpreactome
ica	978124	real	0.13798219584569732	534	32.5681	tcga	70	gpc2cpreactome
nmf	165158	real	0.0771513353115727	975	69.6848	tcga	70	gpc2cpreactome
nmf	451283	real	0.0771513353115727	976	71.6223	tcga	70	gpc2cpreactome
nmf	486191	real	0.07270029673590504	977	70.7148	tcga	70	gpc2cpreactome
nmf	908341	real	0.07270029673590504	1048	81.9953	tcga	70	gpc2cpreactome
nmf	978124	real	0.07418397626112759	979	67.7543	tcga	70	gpc2cpreactome
pca	165158	real	0.1201780415430267	1135	23.7971	tcga	70	gpc2cpreactome
pca	451283	real	0.11869436201780416	1136	23.7971	tcga	70	gpc2cpreactome
pca	486191	real	0.1172106824925816	1137	23.7971	tcga	70	gpc2cpreactome
pca	908341	real	0.1142433234421365	1138	23.7971	tcga	70	gpc2cpreactome
pca	978124	real	0.1201780415430267	1139	23.7971	tcga	70	gpc2cpreactome
vae	165158	real	0.09198813056379822	1565	38.1557	tcga	70	gpc2cpreactome
vae	451283	real	0.08456973293768547	1501	28.7347	tcga	70	gpc2cpreactome
vae	486191	real	0.09198813056379822	1452	33.8437	tcga	70	gpc2cpreactome
vae	908341	real	0.08605341246290801	1508	29.8598	tcga	70	gpc2cpreactome
vae	978124	real	0.0830860534124629	1679	30.4134	tcga	70	gpc2cpreactome
dae	165158	real	0.06379821958456973	25	30.4588	tcga	45	gpc2cpreactome
dae	451283	real	0.06973293768545995	76	27.48	tcga	45	gpc2cpreactome
dae	486191	real	0.06083086053412463	97	29.0926	tcga	45	gpc2cpreactome
dae	908341	real	0.06676557863501484	98	28.9173	tcga	45	gpc2cpreactome
dae	978124	real	0.06973293768545995	174	30.2004	tcga	45	gpc2cpreactome
ica	165158	real	0.09940652818991098	265	33.39	tcga	45	gpc2cpreactome
ica	451283	real	0.09792284866468842	331	35.1878	tcga	45	gpc2cpreactome
ica	486191	real	0.09940652818991098	287	33.6082	tcga	45	gpc2cpreactome
ica	908341	real	0.09495548961424333	443	38.0406	tcga	45	gpc2cpreactome
ica	978124	real	0.10237388724035608	404	34.7349	tcga	45	gpc2cpreactome
nmf	165158	real	0.05192878338278932	615	47.0164	tcga	45	gpc2cpreactome
nmf	451283	real	0.04599406528189911	616	64.1522	tcga	45	gpc2cpreactome
nmf	486191	real	0.04747774480712166	617	56.8513	tcga	45	gpc2cpreactome
nmf	908341	real	0.05192878338278932	533	63.2407	tcga	45	gpc2cpreactome
nmf	978124	real	0.05192878338278932	534	50.2501	tcga	45	gpc2cpreactome
pca	165158	real	0.08456973293768547	760	23.7969	tcga	45	gpc2cpreactome
pca	451283	real	0.08456973293768547	761	23.7969	tcga	45	gpc2cpreactome
pca	486191	real	0.08605341246290801	762	23.7965	tcga	45	gpc2cpreactome
pca	908341	real	0.0830860534124629	763	23.7973	tcga	45	gpc2cpreactome
pca	978124	real	0.08456973293768547	764	23.7966	tcga	45	gpc2cpreactome
vae	165158	real	0.07418397626112759	1110	41.2579	tcga	45	gpc2cpreactome
vae	451283	real	0.07566765578635015	1056	40.0619	tcga	45	gpc2cpreactome
vae	486191	real	0.0771513353115727	917	34.0925	tcga	45	gpc2cpreactome
vae	908341	real	0.06528189910979229	1113	26.3517	tcga	45	gpc2cpreactome
vae	978124	real	0.06379821958456973	959	33.1641	tcga	45	gpc2cpreactome
dae	165158	real	0.10237388724035608	325	28.2032	tcga	90	gpc2cpreactome
dae	451283	real	0.10534124629080119	286	28.4137	tcga	90	gpc2cpreactome
dae	486191	real	0.09792284866468842	377	38.4291	tcga	90	gpc2cpreactome
dae	908341	real	0.10237388724035608	398	29.976	tcga	90	gpc2cpreactome
dae	978124	real	0.1142433234421365	259	28.2558	tcga	90	gpc2cpreactome
ica	165158	real	0.1913946587537092	760	42.1757	tcga	90	gpc2cpreactome
ica	451283	real	0.18694362017804153	691	39.6139	tcga	90	gpc2cpreactome
ica	486191	real	0.1913946587537092	767	41.9627	tcga	90	gpc2cpreactome
ica	908341	real	0.18100890207715134	458	34.431	tcga	90	gpc2cpreactome
ica	978124	real	0.18397626112759644	584	36.4251	tcga	90	gpc2cpreactome
nmf	165158	real	0.09940652818991098	1320	98.2296	tcga	90	gpc2cpreactome
nmf	451283	real	0.09643916913946587	1321	65.2541	tcga	90	gpc2cpreactome
nmf	486191	real	0.09495548961424333	1322	76.8326	tcga	90	gpc2cpreactome
nmf	908341	real	0.09347181008902077	1178	82.1139	tcga	90	gpc2cpreactome
nmf	978124	real	0.09643916913946587	1324	75.212	tcga	90	gpc2cpreactome
pca	165158	real	0.142433234421365	1435	23.7971	tcga	90	gpc2cpreactome
pca	451283	real	0.14094955489614244	1436	23.7971	tcga	90	gpc2cpreactome
pca	486191	real	0.14540059347181009	1437	23.7971	tcga	90	gpc2cpreactome
pca	908341	real	0.14391691394658754	1438	23.7971	tcga	90	gpc2cpreactome
pca	978124	real	0.14391691394658754	1439	23.7971	tcga	90	gpc2cpreactome
vae	165158	real	0.09198813056379822	1875	27.9171	tcga	90	gpc2cpreactome
vae	451283	real	0.09792284866468842	1826	36.6634	tcga	90	gpc2cpreactome
vae	486191	real	0.08605341246290801	2002	32.8643	tcga	90	gpc2cpreactome
vae	908341	real	0.10682492581602374	2153	37.4005	tcga	90	gpc2cpreactome
vae	978124	real	0.09347181008902077	2029	47.0461	tcga	90	gpc2cpreactome
dae	165158	real	0.016320474777448073	30	23.5703	tcga	14	gpc2cpreactome
dae	451283	real	0.01483679525222552	1	35.3806	tcga	14	gpc2cpreactome
dae	486191	real	0.005934718100890208	12	19.5999	tcga	14	gpc2cpreactome
dae	908341	real	0.020771513353115726	33	24.0303	tcga	14	gpc2cpreactome
dae	978124	real	0.017804154302670624	69	24.912	tcga	14	gpc2cpreactome
ica	165158	real	0.03560830860534125	135	30.5764	tcga	14	gpc2cpreactome
ica	451283	real	0.03560830860534125	101	30.7184	tcga	14	gpc2cpreactome
ica	486191	real	0.03560830860534125	112	30.6491	tcga	14	gpc2cpreactome
ica	908341	real	0.03560830860534125	138	30.6815	tcga	14	gpc2cpreactome
ica	978124	real	0.03560830860534125	134	30.5844	tcga	14	gpc2cpreactome
nmf	165158	real	0.019287833827893175	150	36.0446	tcga	14	gpc2cpreactome
nmf	451283	real	0.019287833827893175	151	36.1108	tcga	14	gpc2cpreactome
nmf	486191	real	0.019287833827893175	152	36.0451	tcga	14	gpc2cpreactome
nmf	908341	real	0.019287833827893175	153	36.044000000000004	tcga	14	gpc2cpreactome
nmf	978124	real	0.019287833827893175	154	36.0458	tcga	14	gpc2cpreactome
pca	165158	real	0.028189910979228485	260	22.2108	tcga	14	gpc2cpreactome
pca	451283	real	0.028189910979228485	261	22.2146	tcga	14	gpc2cpreactome
pca	486191	real	0.028189910979228485	262	22.2069	tcga	14	gpc2cpreactome
pca	908341	real	0.028189910979228485	263	22.2146	tcga	14	gpc2cpreactome
pca	978124	real	0.028189910979228485	264	22.2142	tcga	14	gpc2cpreactome
vae	165158	real	0.028189910979228485	310	25.1206	tcga	14	gpc2cpreactome
vae	451283	real	0.03560830860534125	326	27.6228	tcga	14	gpc2cpreactome
vae	486191	real	0.037091988130563795	307	23.9727	tcga	14	gpc2cpreactome
vae	908341	real	0.03560830860534125	288	40.3251	tcga	14	gpc2cpreactome
vae	978124	real	0.032640949554896145	304	37.194	tcga	14	gpc2cpreactome
dae	165158	real	0.07418397626112759	175	28.2352	tcga	60	gpc2cpreactome
dae	451283	real	0.07863501483679525	216	29.9773	tcga	60	gpc2cpreactome
dae	486191	real	0.07270029673590504	197	28.1528	tcga	60	gpc2cpreactome
dae	908341	real	0.07566765578635015	203	33.3333	tcga	60	gpc2cpreactome
dae	978124	real	0.07863501483679525	249	31.8591	tcga	60	gpc2cpreactome
ica	165158	real	0.12314540059347182	320	32.7751	tcga	60	gpc2cpreactome
ica	451283	real	0.12314540059347182	556	32.9466	tcga	60	gpc2cpreactome
ica	486191	real	0.11572700296735905	302	33.0945	tcga	60	gpc2cpreactome
ica	908341	real	0.1142433234421365	548	33.0995	tcga	60	gpc2cpreactome
ica	978124	real	0.1142433234421365	394	32.9882	tcga	60	gpc2cpreactome
nmf	165158	real	0.06083086053412463	765	62.226000000000006	tcga	60	gpc2cpreactome
nmf	451283	real	0.06528189910979229	876	60.5297	tcga	60	gpc2cpreactome
nmf	486191	real	0.06676557863501484	767	66.6114	tcga	60	gpc2cpreactome
nmf	908341	real	0.06379821958456973	768	60.5283	tcga	60	gpc2cpreactome
nmf	978124	real	0.06379821958456973	769	67.1182	tcga	60	gpc2cpreactome
pca	165158	real	0.10682492581602374	985	23.7971	tcga	60	gpc2cpreactome
pca	451283	real	0.10237388724035608	986	23.7971	tcga	60	gpc2cpreactome
pca	486191	real	0.10385756676557864	987	23.7971	tcga	60	gpc2cpreactome
pca	908341	real	0.10237388724035608	988	23.7971	tcga	60	gpc2cpreactome
pca	978124	real	0.10385756676557864	989	23.7972	tcga	60	gpc2cpreactome
vae	165158	real	0.0830860534124629	1280	38.9378	tcga	60	gpc2cpreactome
vae	451283	real	0.08456973293768547	1356	33.3348	tcga	60	gpc2cpreactome
vae	486191	real	0.09495548961424333	1297	32.4333	tcga	60	gpc2cpreactome
vae	908341	real	0.08753709198813056	1343	29.6784	tcga	60	gpc2cpreactome
vae	978124	real	0.08011869436201781	1244	39.8016	tcga	60	gpc2cpreactome
dae	165158	real	0.005934718100890208	30	19.3014	tcga	10	gpc2cpreactome
dae	451283	real	0.013353115727002967	11	26.2637	tcga	10	gpc2cpreactome
dae	486191	real	0.01483679525222552	7	20.2706	tcga	10	gpc2cpreactome
dae	908341	real	0.01483679525222552	28	26.0298	tcga	10	gpc2cpreactome
dae	978124	real	0.011869436201780416	44	30.1033	tcga	10	gpc2cpreactome
ica	165158	real	0.02373887240356083	60	46.739	tcga	10	gpc2cpreactome
ica	451283	real	0.02373887240356083	56	46.1469	tcga	10	gpc2cpreactome
ica	486191	real	0.025222551928783383	97	45.6349	tcga	10	gpc2cpreactome
ica	908341	real	0.028189910979228485	68	28.0676	tcga	10	gpc2cpreactome
ica	978124	real	0.02373887240356083	64	46.2119	tcga	10	gpc2cpreactome
nmf	165158	real	0.01483679525222552	110	39.1975	tcga	10	gpc2cpreactome
nmf	451283	real	0.01483679525222552	111	39.1978	tcga	10	gpc2cpreactome
nmf	486191	real	0.01483679525222552	112	39.1973	tcga	10	gpc2cpreactome
nmf	908341	real	0.01483679525222552	113	39.1976	tcga	10	gpc2cpreactome
nmf	978124	real	0.01483679525222552	114	39.1976	tcga	10	gpc2cpreactome
pca	165158	real	0.02225519287833828	160	21.8807	tcga	10	gpc2cpreactome
pca	451283	real	0.02225519287833828	161	21.8807	tcga	10	gpc2cpreactome
pca	486191	real	0.02225519287833828	162	21.8807	tcga	10	gpc2cpreactome
pca	908341	real	0.02225519287833828	163	21.8807	tcga	10	gpc2cpreactome
pca	978124	real	0.02225519287833828	164	21.8807	tcga	10	gpc2cpreactome
vae	165158	real	0.028189910979228485	205	29.4031	tcga	10	gpc2cpreactome
vae	451283	real	0.025222551928783383	216	27.0027	tcga	10	gpc2cpreactome
vae	486191	real	0.026706231454005934	207	30.5006	tcga	10	gpc2cpreactome
vae	908341	real	0.026706231454005934	248	26.1291	tcga	10	gpc2cpreactome
vae	978124	real	0.025222551928783383	239	31.2749	tcga	10	gpc2cpreactome
dae	165158	real	0.12166172106824925	175	28.4222	tcga	100	gpc2cpreactome
dae	451283	real	0.1172106824925816	321	29.7082	tcga	100	gpc2cpreactome
dae	486191	real	0.10534124629080119	87	30.2626	tcga	100	gpc2cpreactome
dae	908341	real	0.10385756676557864	148	33.7696	tcga	100	gpc2cpreactome
dae	978124	real	0.11869436201780416	469	31.3144	tcga	100	gpc2cpreactome
ica	165158	real	0.21216617210682492	715	55.033	tcga	100	gpc2cpreactome
ica	451283	real	0.20029673590504452	926	35.7037	tcga	100	gpc2cpreactome
ica	486191	real	0.21068249258160238	802	53.1357	tcga	100	gpc2cpreactome
ica	908341	real	0.19732937685459942	703	43.2322	tcga	100	gpc2cpreactome
ica	978124	real	0.2032640949554896	509	34.2504	tcga	100	gpc2cpreactome
nmf	165158	real	0.1172106824925816	1420	95.4626	tcga	100	gpc2cpreactome
nmf	451283	real	0.11275964391691394	1421	107.072	tcga	100	gpc2cpreactome
nmf	486191	real	0.10682492581602374	1422	81.9746	tcga	100	gpc2cpreactome
nmf	908341	real	0.11275964391691394	1423	105.815	tcga	100	gpc2cpreactome
nmf	978124	real	0.11572700296735905	1424	96.2672	tcga	100	gpc2cpreactome
pca	165158	real	0.16172106824925817	1585	23.7971	tcga	100	gpc2cpreactome
pca	451283	real	0.1572700296735905	1586	23.7971	tcga	100	gpc2cpreactome
pca	486191	real	0.1572700296735905	1587	23.7971	tcga	100	gpc2cpreactome
pca	908341	real	0.1572700296735905	1588	23.7971	tcga	100	gpc2cpreactome
pca	978124	real	0.1572700296735905	1589	23.7971	tcga	100	gpc2cpreactome
vae	165158	real	0.10385756676557864	2200	41.7735	tcga	100	gpc2cpreactome
vae	451283	real	0.1083086053412463	2291	67.4615	tcga	100	gpc2cpreactome
vae	486191	real	0.10237388724035608	2387	36.7655	tcga	100	gpc2cpreactome
vae	908341	real	0.10682492581602374	2333	32.8408	tcga	100	gpc2cpreactome
vae	978124	real	0.09940652818991098	2044	43.3684	tcga	100	gpc2cpreactome
dae	165158	real	0.011869436201780416	5	28.4198	tcga	6	gpc2cpreactome
dae	451283	real	0.011869436201780416	1	27.9366	tcga	6	gpc2cpreactome
dae	486191	real	0.00741839762611276	7	20.8587	tcga	6	gpc2cpreactome
dae	908341	real	0.002967359050445104	23	18.6128	tcga	6	gpc2cpreactome
dae	978124	real	0.005934718100890208	19	19.32	tcga	6	gpc2cpreactome
ica	165158	real	0.016320474777448073	35	31.2783	tcga	6	gpc2cpreactome
ica	451283	real	0.016320474777448073	36	31.2729	tcga	6	gpc2cpreactome
ica	486191	real	0.016320474777448073	57	30.9508	tcga	6	gpc2cpreactome
ica	908341	real	0.016320474777448073	43	31.2774	tcga	6	gpc2cpreactome
ica	978124	real	0.016320474777448073	54	31.1666	tcga	6	gpc2cpreactome
nmf	165158	real	0.013353115727002967	70	44.7229	tcga	6	gpc2cpreactome
nmf	451283	real	0.013353115727002967	71	44.7234	tcga	6	gpc2cpreactome
nmf	486191	real	0.013353115727002967	72	44.7225	tcga	6	gpc2cpreactome
nmf	908341	real	0.013353115727002967	73	44.7247	tcga	6	gpc2cpreactome
