algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
dae	165158	real	0.58	115	19.4419	target	100	gph
dae	451283	real	0.54	111	20.7114	target	100	gph
dae	486191	real	0.56	12	20.871	target	100	gph
dae	908341	real	0.58	178	16.4364	target	100	gph
dae	978124	real	0.56	104	19.1296	target	100	gph
ica	165158	real	0.74	510	23.3578	target	100	gph
ica	451283	real	0.78	841	23.3334	target	100	gph
ica	486191	real	0.72	512	22.3033	target	100	gph
ica	908341	real	0.8	973	22.2154	target	100	gph
ica	978124	real	0.8	544	21.9141	target	100	gph
nmf	165158	real	0.44	1165	31.3626	target	100	gph
nmf	451283	real	0.44	1076	26.9883	target	100	gph
nmf	486191	real	0.44	1492	31.7681	target	100	gph
nmf	908341	real	0.48	1498	24.3483	target	100	gph
nmf	978124	real	0.4	1324	25.4721	target	100	gph
pca	165158	real	0.86	1530	13.827	target	100	gph
pca	451283	real	0.8	1721	14.6903	target	100	gph
pca	486191	real	0.76	1532	13.827	target	100	gph
pca	908341	real	0.78	1533	13.8268	target	100	gph
pca	978124	real	0.8	1534	13.8268	target	100	gph
vae	165158	real	0.54	2355	19.6199	target	100	gph
vae	451283	real	0.6	2311	21.9732	target	100	gph
vae	486191	real	0.6	2447	20.0387	target	100	gph
vae	908341	real	0.64	2093	24.0953	target	100	gph
vae	978124	real	0.64	2249	20.5048	target	100	gph
dae	165158	real	0.2	40	16.479	target	18	gph
dae	451283	real	0.3	11	18.7222	target	18	gph
dae	486191	real	0.22	12	19.7043	target	18	gph
dae	908341	real	0.22	88	18.7605	target	18	gph
dae	978124	real	0.3	4	16.4251	target	18	gph
ica	165158	real	0.36	135	24.2205	target	18	gph
ica	451283	real	0.36	146	24.2179	target	18	gph
ica	486191	real	0.36	152	24.4972	target	18	gph
ica	908341	real	0.38	163	24.714000000000002	target	18	gph
ica	978124	real	0.42	109	23.6258	target	18	gph
nmf	165158	real	0.18	190	35.2474	target	18	gph
nmf	451283	real	0.18	191	35.209	target	18	gph
nmf	486191	real	0.18	192	35.2834	target	18	gph
nmf	908341	real	0.18	193	35.282	target	18	gph
nmf	978124	real	0.18	194	35.2381	target	18	gph
pca	165158	real	0.36	300	13.8267	target	18	gph
pca	451283	real	0.36	301	13.8269	target	18	gph
pca	486191	real	0.36	302	13.8267	target	18	gph
pca	908341	real	0.36	303	13.8269	target	18	gph
pca	978124	real	0.36	304	13.8269	target	18	gph
vae	165158	real	0.26	420	20.4844	target	18	gph
vae	451283	real	0.26	366	16.4169	target	18	gph
vae	486191	real	0.28	377	20.6939	target	18	gph
vae	908341	real	0.28	388	19.5194	target	18	gph
vae	978124	real	0.26	394	19.1396	target	18	gph
dae	165158	real	0.28	160	15.6087	target	40	gph
dae	451283	real	0.32	96	17.7795	target	40	gph
dae	486191	real	0.38	162	17.7546	target	40	gph
dae	908341	real	0.3	123	21.9903	target	40	gph
dae	978124	real	0.32	44	17.6662	target	40	gph
ica	165158	real	0.58	380	22.9312	target	40	gph
ica	451283	real	0.56	361	23.1982	target	40	gph
ica	486191	real	0.6	352	23.2514	target	40	gph
ica	908341	real	0.58	203	22.784000000000002	target	40	gph
ica	978124	real	0.56	254	24.3133	target	40	gph
nmf	165158	real	0.34	425	21.258000000000003	target	40	gph
nmf	451283	real	0.3	576	22.5823	target	40	gph
nmf	486191	real	0.3	577	21.3303	target	40	gph
nmf	908341	real	0.3	428	22.4778	target	40	gph
nmf	978124	real	0.36	519	25.4344	target	40	gph
pca	165158	real	0.54	630	13.8269	target	40	gph
pca	451283	real	0.54	766	14.1678	target	40	gph
pca	486191	real	0.56	632	13.8269	target	40	gph
pca	908341	real	0.52	633	13.8269	target	40	gph
pca	978124	real	0.58	634	13.8269	target	40	gph
vae	165158	real	0.42	985	22.7133	target	40	gph
vae	451283	real	0.48	821	21.4569	target	40	gph
vae	486191	real	0.4	977	23.5529	target	40	gph
vae	908341	real	0.38	988	23.855	target	40	gph
vae	978124	real	0.4	839	19.1051	target	40	gph
dae	165158	real	0.1	0	17.8749	target	3	gph
dae	451283	real	0.08	11	18.2773	target	3	gph
dae	486191	real	0.08	7	20.4379	target	3	gph
dae	908341	real	0.1	13	17.8155	target	3	gph
dae	978124	real	0.08	14	17.5388	target	3	gph
ica	165158	real	0.1	20	10.3949	target	3	gph
ica	451283	real	0.1	26	10.388	target	3	gph
ica	486191	real	0.1	22	10.3944	target	3	gph
ica	908341	real	0.1	28	10.3878	target	3	gph
ica	978124	real	0.1	29	10.3932	target	3	gph
nmf	165158	real	0.06	35	16.296	target	3	gph
nmf	451283	real	0.06	36	16.296	target	3	gph
nmf	486191	real	0.06	37	16.296	target	3	gph
nmf	908341	real	0.06	38	16.296	target	3	gph
nmf	978124	real	0.06	39	16.296	target	3	gph
pca	165158	real	0.1	50	10.5965	target	3	gph
pca	451283	real	0.1	51	10.5965	target	3	gph
pca	486191	real	0.1	52	10.5965	target	3	gph
pca	908341	real	0.1	53	10.5965	target	3	gph
pca	978124	real	0.1	54	10.5965	target	3	gph
vae	165158	real	0.12	65	21.3317	target	3	gph
vae	451283	real	0.1	61	23.8707	target	3	gph
vae	486191	real	0.12	67	21.3807	target	3	gph
vae	908341	real	0.12	63	22.6705	target	3	gph
vae	978124	real	0.1	69	14.4324	target	3	gph
dae	165158	real	0.34	210	25.2449	target	45	gph
dae	451283	real	0.38	106	18.1129	target	45	gph
dae	486191	real	0.38	207	21.3721	target	45	gph
dae	908341	real	0.38	153	24.5552	target	45	gph
dae	978124	real	0.3	174	21.2023	target	45	gph
ica	165158	real	0.54	290	23.4696	target	45	gph
ica	451283	real	0.58	361	23.5756	target	45	gph
ica	486191	real	0.54	377	23.0803	target	45	gph
ica	908341	real	0.58	398	22.7597	target	45	gph
ica	978124	real	0.62	284	23.6687	target	45	gph
nmf	165158	real	0.36	660	23.5299	target	45	gph
nmf	451283	real	0.36	626	22.7151	target	45	gph
nmf	486191	real	0.32	627	23.2583	target	45	gph
nmf	908341	real	0.32	663	23.4932	target	45	gph
nmf	978124	real	0.34	629	22.8113	target	45	gph
pca	165158	real	0.54	705	13.8269	target	45	gph
pca	451283	real	0.58	706	13.8269	target	45	gph
pca	486191	real	0.58	707	13.8269	target	45	gph
pca	908341	real	0.58	708	13.8269	target	45	gph
pca	978124	real	0.58	844	14.2479	target	45	gph
vae	165158	real	0.46	935	26.4974	target	45	gph
vae	451283	real	0.48	1056	21.994	target	45	gph
vae	486191	real	0.46	907	21.7645	target	45	gph
vae	908341	real	0.48	1053	26.6817	target	45	gph
vae	978124	real	0.44	999	23.5496	target	45	gph
dae	165158	real	0.34	130	19.7373	target	50	gph
dae	451283	real	0.4	196	21.6599	target	50	gph
dae	486191	real	0.34	142	19.0655	target	50	gph
dae	908341	real	0.42	33	21.2126	target	50	gph
dae	978124	real	0.4	134	25.1229	target	50	gph
ica	165158	real	0.62	495	26.0657	target	50	gph
ica	451283	real	0.58	396	25.2039	target	50	gph
ica	486191	real	0.58	332	25.3433	target	50	gph
ica	908341	real	0.6	343	26.0449	target	50	gph
ica	978124	real	0.58	444	27.0064	target	50	gph
nmf	165158	real	0.3	675	24.7618	target	50	gph
nmf	451283	real	0.38	676	23.4197	target	50	gph
nmf	486191	real	0.34	677	23.6345	target	50	gph
nmf	908341	real	0.36	678	22.8312	target	50	gph
nmf	978124	real	0.4	714	25.9262	target	50	gph
pca	165158	real	0.6	780	13.8269	target	50	gph
pca	451283	real	0.58	781	13.8269	target	50	gph
pca	486191	real	0.56	782	13.8269	target	50	gph
pca	908341	real	0.6	973	14.7061	target	50	gph
pca	978124	real	0.58	784	13.8269	target	50	gph
vae	165158	real	0.54	1240	24.816	target	50	gph
vae	451283	real	0.46	1011	18.6645	target	50	gph
vae	486191	real	0.44	1002	18.3646	target	50	gph
vae	908341	real	0.46	1188	19.5431	target	50	gph
vae	978124	real	0.5	1229	16.4056	target	50	gph
dae	165158	real	0.82	295	20.1943	target	200	gph
dae	451283	real	0.84	511	22.5325	target	200	gph
dae	486191	real	0.74	432	25.1074	target	200	gph
dae	908341	real	0.78	693	18.6109	target	200	gph
dae	978124	real	0.78	869	23.8932	target	200	gph
ica	165158	real	0.84	1645	28.322	target	200	gph
ica	451283	real	0.82	1556	25.7515	target	200	gph
ica	486191	real	0.8	1882	27.2924	target	200	gph
ica	908341	real	0.84	1238	25.8372	target	200	gph
ica	978124	real	0.82	1649	26.7805	target	200	gph
nmf	165158	real	0.5	2185	22.7465	target	200	gph
nmf	451283	real	0.5	2476	29.4103	target	200	gph
nmf	486191	real	0.52	2677	26.5582	target	200	gph
nmf	908341	real	0.48	2108	26.5922	target	200	gph
nmf	978124	real	0.46	2314	24.3296	target	200	gph
pca	165158	real	0.84	3030	13.8269	target	200	gph
pca	451283	real	0.88	3031	13.8269	target	200	gph
pca	486191	real	0.84	3032	13.8269	target	200	gph
pca	908341	real	0.86	3033	13.8269	target	200	gph
pca	978124	real	0.86	3034	13.8269	target	200	gph
vae	165158	real	0.72	4450	20.7065	target	200	gph
vae	451283	real	0.74	4966	27.3164	target	200	gph
vae	486191	real	0.62	4872	21.2358	target	200	gph
vae	908341	real	0.68	4183	21.2189	target	200	gph
vae	978124	real	0.7	4069	21.7859	target	200	gph
dae	165158	real	0.48	205	18.6325	target	90	gph
dae	451283	real	0.62	231	18.5405	target	90	gph
dae	486191	real	0.54	12	19.5825	target	90	gph
dae	908341	real	0.52	88	24.0132	target	90	gph
dae	978124	real	0.62	249	24.1841	target	90	gph
ica	165158	real	0.76	450	23.663	target	90	gph
ica	451283	real	0.78	836	24.051	target	90	gph
ica	486191	real	0.74	712	23.3261	target	90	gph
ica	908341	real	0.78	688	23.8454	target	90	gph
ica	978124	real	0.78	859	23.8469	target	90	gph
nmf	165158	real	0.4	1290	25.2232	target	90	gph
nmf	451283	real	0.46	976	26.3177	target	90	gph
nmf	486191	real	0.4	1077	24.6859	target	90	gph
nmf	908341	real	0.4	1348	27.2934	target	90	gph
nmf	978124	real	0.4	1334	27.3968	target	90	gph
pca	165158	real	0.7	1380	13.8269	target	90	gph
pca	451283	real	0.7	1381	13.8268	target	90	gph
pca	486191	real	0.72	1382	13.8269	target	90	gph
pca	908341	real	0.76	1383	13.827	target	90	gph
pca	978124	real	0.7	1384	13.8267	target	90	gph
vae	165158	real	0.66	2140	21.4412	target	90	gph
vae	451283	real	0.58	1931	20.7906	target	90	gph
vae	486191	real	0.6	1872	20.0862	target	90	gph
vae	908341	real	0.62	1818	42.4489	target	90	gph
vae	978124	real	0.6	1829	19.936	target	90	gph
dae	165158	real	0.06	10	17.602999999999998	target	4	gph
dae	451283	real	0.08	16	17.9459	target	4	gph
dae	486191	real	0.1	7	19.889	target	4	gph
dae	908341	real	0.1	13	20.6803	target	4	gph
dae	978124	real	0.1	4	18.5857	target	4	gph
ica	165158	real	0.12	25	12.7269	target	4	gph
ica	451283	real	0.12	31	12.7621	target	4	gph
ica	486191	real	0.12	32	12.7734	target	4	gph
ica	908341	real	0.12	28	12.8284	target	4	gph
ica	978124	real	0.12	34	12.7597	target	4	gph
nmf	165158	real	0.08	45	17.5044	target	4	gph
nmf	451283	real	0.08	46	17.5044	target	4	gph
nmf	486191	real	0.08	47	17.5044	target	4	gph
nmf	908341	real	0.08	48	17.5044	target	4	gph
nmf	978124	real	0.08	49	17.5044	target	4	gph
pca	165158	real	0.12	75	11.9016	target	4	gph
pca	451283	real	0.12	76	11.9017	target	4	gph
pca	486191	real	0.12	77	11.9017	target	4	gph
pca	908341	real	0.12	78	11.9016	target	4	gph
pca	978124	real	0.12	79	11.9017	target	4	gph
vae	165158	real	0.14	90	16.4639	target	4	gph
vae	451283	real	0.16	81	22.3137	target	4	gph
vae	486191	real	0.1	92	22.7851	target	4	gph
vae	908341	real	0.1	98	23.1939	target	4	gph
vae	978124	real	0.14	89	20.0952	target	4	gph
dae	165158	real	0.7	550	19.4837	target	125	gph
dae	451283	real	0.62	266	27.0078	target	125	gph
dae	486191	real	0.64	467	36.9402	target	125	gph
dae	908341	real	0.6	23	23.9499	target	125	gph
dae	978124	real	0.72	454	18.9372	target	125	gph
ica	165158	real	0.78	1160	27.1867	target	125	gph
ica	451283	real	0.8	821	25.303	target	125	gph
ica	486191	real	0.88	752	25.7876	target	125	gph
ica	908341	real	0.78	913	26.818	target	125	gph
ica	978124	real	0.78	729	25.8805	target	125	gph
nmf	165158	real	0.5	1605	23.8697	target	125	gph
nmf	451283	real	0.52	1816	27.1509	target	125	gph
nmf	486191	real	0.52	1467	25.135	target	125	gph
nmf	908341	real	0.44	1623	23.5456	target	125	gph
nmf	978124	real	0.46	1634	25.3611	target	125	gph
pca	165158	real	0.9	1905	13.827	target	125	gph
pca	451283	real	0.84	1906	13.8268	target	125	gph
pca	486191	real	0.82	1907	13.8268	target	125	gph
pca	908341	real	0.8	1908	13.8269	target	125	gph
pca	978124	real	0.84	1909	13.8268	target	125	gph
vae	165158	real	0.62	3100	19.4447	target	125	gph
vae	451283	real	0.58	3021	21.9853	target	125	gph
vae	486191	real	0.54	2992	26.0409	target	125	gph
vae	908341	real	0.64	2553	19.8229	target	125	gph
vae	978124	real	0.58	2554	24.6764	target	125	gph
dae	165158	real	0.06	0	16.8959	target	2	gph
dae	451283	real	0.06	1	16.2305	target	2	gph
dae	486191	real	0.04	2	10.2028	target	2	gph
dae	908341	real	0.06	3	15.8994	target	2	gph
dae	978124	real	0.06	4	16.7073	target	2	gph
ica	165158	real	0.08	10	10.6162	target	2	gph
ica	451283	real	0.08	11	10.616	target	2	gph
ica	486191	real	0.08	17	10.6161	target	2	gph
ica	908341	real	0.08	18	10.6175	target	2	gph
ica	978124	real	0.08	19	10.6162	target	2	gph
nmf	165158	real	0.06	25	16.3305	target	2	gph
nmf	451283	real	0.06	26	16.3305	target	2	gph
nmf	486191	real	0.06	27	16.3305	target	2	gph
nmf	908341	real	0.06	28	16.3305	target	2	gph
nmf	978124	real	0.06	29	16.3305	target	2	gph
pca	165158	real	0.06	35	10.5965	target	2	gph
pca	451283	real	0.06	36	10.5965	target	2	gph
pca	486191	real	0.06	37	10.5965	target	2	gph
pca	908341	real	0.06	38	10.5965	target	2	gph
pca	978124	real	0.06	39	10.5965	target	2	gph
vae	165158	real	0.08	45	22.1463	target	2	gph
vae	451283	real	0.08	41	21.6339	target	2	gph
vae	486191	real	0.06	47	20.0562	target	2	gph
vae	908341	real	0.08	43	19.5626	target	2	gph
vae	978124	real	0.06	49	19.2976	target	2	gph
dae	165158	real	0.42	60	18.1294	target	60	gph
dae	451283	real	0.5	111	20.6589	target	60	gph
dae	486191	real	0.36	242	18.1275	target	60	gph
dae	908341	real	0.44	143	15.6241	target	60	gph
dae	978124	real	0.44	99	24.9309	target	60	gph
ica	165158	real	0.72	425	21.1871	target	60	gph
ica	451283	real	0.7	416	21.9537	target	60	gph
ica	486191	real	0.66	532	21.9393	target	60	gph
ica	908341	real	0.7	458	20.8854	target	60	gph
ica	978124	real	0.66	509	22.1045	target	60	gph
nmf	165158	real	0.4	775	23.5927	target	60	gph
nmf	451283	real	0.38	776	24.2131	target	60	gph
nmf	486191	real	0.38	777	25.0648	target	60	gph
nmf	908341	real	0.38	778	23.9065	target	60	gph
nmf	978124	real	0.38	779	23.8757	target	60	gph
pca	165158	real	0.62	930	13.8269	target	60	gph
pca	451283	real	0.64	931	13.8269	target	60	gph
pca	486191	real	0.66	932	13.8269	target	60	gph
pca	908341	real	0.6	933	13.8269	target	60	gph
pca	978124	real	0.66	934	13.8269	target	60	gph
vae	165158	real	0.52	1210	19.435	target	60	gph
vae	451283	real	0.52	1386	25.5716	target	60	gph
vae	486191	real	0.56	1202	17.1337	target	60	gph
vae	908341	real	0.56	1268	19.4752	target	60	gph
vae	978124	real	0.52	1359	20.1404	target	60	gph
dae	165158	real	0.28	20	19.0343	target	25	gph
dae	451283	real	0.3	111	14.2538	target	25	gph
dae	486191	real	0.28	92	16.5875	target	25	gph
dae	908341	real	0.24	78	17.2653	target	25	gph
dae	978124	real	0.26	24	20.8234	target	25	gph
ica	165158	real	0.46	220	20.8733	target	25	gph
ica	451283	real	0.46	246	20.8039	target	25	gph
ica	486191	real	0.46	227	20.9937	target	25	gph
ica	908341	real	0.46	148	20.4822	target	25	gph
ica	978124	real	0.46	149	21.0235	target	25	gph
nmf	165158	real	0.22	260	31.8716	target	25	gph
nmf	451283	real	0.22	261	24.8765	target	25	gph
nmf	486191	real	0.22	262	23.4857	target	25	gph
nmf	908341	real	0.22	263	28.9598	target	25	gph
nmf	978124	real	0.22	264	23.7329	target	25	gph
pca	165158	real	0.42	405	13.8269	target	25	gph
pca	451283	real	0.44	406	13.8269	target	25	gph
pca	486191	real	0.42	407	13.8268	target	25	gph
pca	908341	real	0.44	408	13.8269	target	25	gph
pca	978124	real	0.44	409	13.8269	target	25	gph
vae	165158	real	0.36	520	16.851	target	25	gph
vae	451283	real	0.34	611	19.1867	target	25	gph
vae	486191	real	0.38	592	17.4144	target	25	gph
vae	908341	real	0.36	528	17.7751	target	25	gph
vae	978124	real	0.38	504	21.5928	target	25	gph
dae	165158	real	0.46	325	18.9107	target	70	gph
dae	451283	real	0.48	196	18.3844	target	70	gph
dae	486191	real	0.48	172	17.8987	target	70	gph
dae	908341	real	0.46	78	27.3817	target	70	gph
dae	978124	real	0.5	289	21.4805	target	70	gph
ica	165158	real	0.66	615	21.918000000000003	target	70	gph
ica	451283	real	0.68	386	21.9849	target	70	gph
ica	486191	real	0.68	572	22.078000000000003	target	70	gph
ica	908341	real	0.64	368	22.0856	target	70	gph
ica	978124	real	0.66	449	21.7479	target	70	gph
nmf	165158	real	0.38	875	25.0	target	70	gph
nmf	451283	real	0.42	876	25.160999999999998	target	70	gph
nmf	486191	real	0.38	877	23.8408	target	70	gph
nmf	908341	real	0.42	878	24.4225	target	70	gph
nmf	978124	real	0.38	909	24.295	target	70	gph
pca	165158	real	0.7	1080	13.8265	target	70	gph
pca	451283	real	0.68	1081	13.8268	target	70	gph
pca	486191	real	0.64	1272	15.5751	target	70	gph
pca	908341	real	0.72	1218	13.9231	target	70	gph
pca	978124	real	0.68	1084	13.8271	target	70	gph
vae	165158	real	0.56	1495	23.5842	target	70	gph
vae	451283	real	0.52	1471	18.7215	target	70	gph
vae	486191	real	0.54	1417	26.6193	target	70	gph
vae	908341	real	0.56	1663	18.4647	target	70	gph
vae	978124	real	0.54	1634	21.2644	target	70	gph
dae	165158	real	0.2	95	19.2372	target	20	gph
dae	451283	real	0.22	46	19.8189	target	20	gph
dae	486191	real	0.24	47	29.9721	target	20	gph
dae	908341	real	0.24	83	14.3024	target	20	gph
dae	978124	real	0.32	79	15.8984	target	20	gph
ica	165158	real	0.4	165	26.1499	target	20	gph
ica	451283	real	0.46	126	24.5455	target	20	gph
ica	486191	real	0.46	177	24.5814	target	20	gph
ica	908341	real	0.46	183	24.4717	target	20	gph
ica	978124	real	0.46	194	24.4593	target	20	gph
nmf	165158	real	0.2	210	35.634	target	20	gph
nmf	451283	real	0.2	211	35.611	target	20	gph
nmf	486191	real	0.2	212	35.616	target	20	gph
nmf	908341	real	0.2	213	35.6252	target	20	gph
nmf	978124	real	0.2	214	35.5968	target	20	gph
pca	165158	real	0.38	330	13.8269	target	20	gph
pca	451283	real	0.38	331	13.8269	target	20	gph
pca	486191	real	0.38	332	13.8269	target	20	gph
pca	908341	real	0.38	333	13.827	target	20	gph
pca	978124	real	0.38	334	13.8267	target	20	gph
vae	165158	real	0.38	475	24.8947	target	20	gph
vae	451283	real	0.4	411	21.9159	target	20	gph
vae	486191	real	0.32	402	21.6138	target	20	gph
vae	908341	real	0.24	408	21.3137	target	20	gph
vae	978124	real	0.34	469	21.1592	target	20	gph
dae	165158	real	0.12	20	18.262999999999998	target	5	gph
dae	451283	real	0.12	1	17.8663	target	5	gph
dae	486191	real	0.1	7	19.78	target	5	gph
dae	908341	real	0.12	8	18.4395	target	5	gph
dae	978124	real	0.1	14	13.8874	target	5	gph
ica	165158	real	0.14	40	13.9543	target	5	gph
ica	451283	real	0.14	46	13.886	target	5	gph
ica	486191	real	0.14	27	13.9974	target	5	gph
ica	908341	real	0.14	28	13.9637	target	5	gph
ica	978124	real	0.14	49	13.9928	target	5	gph
nmf	165158	real	0.1	55	17.5074	target	5	gph
nmf	451283	real	0.1	56	17.5074	target	5	gph
nmf	486191	real	0.1	57	17.5074	target	5	gph
nmf	908341	real	0.1	58	17.5075	target	5	gph
nmf	978124	real	0.1	59	17.5075	target	5	gph
pca	165158	real	0.14	90	11.9017	target	5	gph
pca	451283	real	0.14	91	11.9017	target	5	gph
pca	486191	real	0.14	92	11.9017	target	5	gph
pca	908341	real	0.14	93	11.9017	target	5	gph
pca	978124	real	0.14	94	11.9017	target	5	gph
vae	165158	real	0.14	120	21.9047	target	5	gph
vae	451283	real	0.16	116	18.5113	target	5	gph
vae	486191	real	0.18	112	25.2001	target	5	gph
vae	908341	real	0.14	113	20.9059	target	5	gph
vae	978124	real	0.18	104	24.2254	target	5	gph
dae	165158	real	0.2	15	19.9169	target	10	gph
dae	451283	real	0.24	21	17.512	target	10	gph
dae	486191	real	0.24	32	19.6764	target	10	gph
dae	908341	real	0.2	13	18.5827	target	10	gph
dae	978124	real	0.18	4	16.1172	target	10	gph
ica	165158	real	0.24	55	17.5007	target	10	gph
ica	451283	real	0.24	51	17.4934	target	10	gph
ica	486191	real	0.24	97	17.5077	target	10	gph
ica	908341	real	0.22	98	16.48	target	10	gph
ica	978124	real	0.24	94	17.4915	target	10	gph
nmf	165158	real	0.14	125	21.0908	target	10	gph
nmf	451283	real	0.14	126	21.0911	target	10	gph
nmf	486191	real	0.14	127	21.0913	target	10	gph
nmf	908341	real	0.14	128	21.0901	target	10	gph
nmf	978124	real	0.14	129	21.0896	target	10	gph
pca	165158	real	0.26	180	13.8289	target	10	gph
pca	451283	real	0.26	181	13.8277	target	10	gph
pca	486191	real	0.26	182	13.8281	target	10	gph
pca	908341	real	0.26	183	13.8303	target	10	gph
pca	978124	real	0.26	184	13.8253	target	10	gph
vae	165158	real	0.26	235	22.2056	target	10	gph
vae	451283	real	0.18	211	20.5105	target	10	gph
vae	486191	real	0.22	232	21.3596	target	10	gph
vae	908341	real	0.16	218	19.1733	target	10	gph
vae	978124	real	0.28	239	29.6729	target	10	gph
dae	165158	real	0.24	70	17.1125	target	16	gph
dae	451283	real	0.24	51	15.380999999999998	target	16	gph
dae	486191	real	0.32	47	15.789000000000001	target	16	gph
dae	908341	real	0.22	8	14.7387	target	16	gph
dae	978124	real	0.28	59	13.9692	target	16	gph
ica	165158	real	0.3	90	19.5447	target	16	gph
ica	451283	real	0.36	121	19.3738	target	16	gph
ica	486191	real	0.32	87	19.4027	target	16	gph
ica	908341	real	0.3	113	19.6325	target	16	gph
ica	978124	real	0.3	144	19.6581	target	16	gph
nmf	165158	real	0.18	185	21.118000000000002	target	16	gph
nmf	451283	real	0.18	186	21.147	target	16	gph
nmf	486191	real	0.18	187	21.0606	target	16	gph
nmf	908341	real	0.18	188	21.0196	target	16	gph
nmf	978124	real	0.18	189	20.8889	target	16	gph
pca	165158	real	0.32	270	13.8271	target	16	gph
pca	451283	real	0.32	271	13.8269	target	16	gph
pca	486191	real	0.32	272	13.8268	target	16	gph
pca	908341	real	0.32	273	13.827	target	16	gph
pca	978124	real	0.32	274	13.8268	target	16	gph
vae	165158	real	0.26	375	17.0922	target	16	gph
vae	451283	real	0.32	361	21.7562	target	16	gph
vae	486191	real	0.3	382	16.7738	target	16	gph
vae	908341	real	0.28	348	18.2218	target	16	gph
vae	978124	real	0.3	359	17.3346	target	16	gph
dae	165158	real	0.24	40	18.5213	target	12	gph
dae	451283	real	0.2	1	17.5397	target	12	gph
