algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
pca	165158	real	0.04552845528455285	215	18.019000000000002	tcga	14	gpc3tft
pca	451283	real	0.04552845528455285	216	18.019000000000002	tcga	14	gpc3tft
pca	486191	real	0.04552845528455285	217	18.019000000000002	tcga	14	gpc3tft
pca	908341	real	0.04552845528455285	218	18.019000000000002	tcga	14	gpc3tft
pca	978124	real	0.04552845528455285	219	18.019000000000002	tcga	14	gpc3tft
vae	165158	real	0.03739837398373984	305	14.7978	tcga	14	gpc3tft
vae	451283	real	0.032520325203252036	301	26.3943	tcga	14	gpc3tft
vae	486191	real	0.032520325203252036	322	16.7	tcga	14	gpc3tft
vae	908341	real	0.04065040650406504	298	18.26	tcga	14	gpc3tft
vae	978124	real	0.03414634146341464	284	21.8208	tcga	14	gpc3tft
dae	165158	real	0.11219512195121951	35	16.5677	tcga	80	gpc3tft
dae	451283	real	0.12195121951219512	266	16.8264	tcga	80	gpc3tft
dae	486191	real	0.11544715447154472	22	14.529000000000002	tcga	80	gpc3tft
dae	908341	real	0.07479674796747968	23	14.9479	tcga	80	gpc3tft
dae	978124	real	0.11219512195121951	159	18.1312	tcga	80	gpc3tft
ica	165158	real	0.208130081300813	445	20.729	tcga	80	gpc3tft
ica	451283	real	0.208130081300813	686	19.0844	tcga	80	gpc3tft
ica	486191	real	0.21138211382113822	542	19.4065	tcga	80	gpc3tft
ica	908341	real	0.2016260162601626	613	19.2038	tcga	80	gpc3tft
ica	978124	real	0.2048780487804878	584	18.805	tcga	80	gpc3tft
nmf	165158	real	0.17886178861788618	925	43.5315	tcga	80	gpc3tft
nmf	451283	real	0.15934959349593497	926	41.0575	tcga	80	gpc3tft
nmf	486191	real	0.17073170731707318	927	40.6422	tcga	80	gpc3tft
nmf	908341	real	0.16097560975609757	928	42.5696	tcga	80	gpc3tft
nmf	978124	real	0.16747967479674797	929	42.0466	tcga	80	gpc3tft
pca	165158	real	0.21300813008130082	1205	18.019000000000002	tcga	80	gpc3tft
pca	451283	real	0.208130081300813	1206	18.019000000000002	tcga	80	gpc3tft
pca	486191	real	0.20650406504065041	1207	18.019000000000002	tcga	80	gpc3tft
pca	908341	real	0.21300813008130082	1208	18.019000000000002	tcga	80	gpc3tft
pca	978124	real	0.2097560975609756	1209	18.019000000000002	tcga	80	gpc3tft
vae	165158	real	0.16260162601626016	1980	20.4398	tcga	80	gpc3tft
vae	451283	real	0.15934959349593497	1716	23.6334	tcga	80	gpc3tft
vae	486191	real	0.16422764227642275	1652	17.6105	tcga	80	gpc3tft
vae	908341	real	0.15121951219512195	1758	24.7252	tcga	80	gpc3tft
vae	978124	real	0.15934959349593497	1674	15.0682	tcga	80	gpc3tft
dae	165158	real	0.030894308943089432	105	18.5045	tcga	25	gpc3tft
dae	451283	real	0.03739837398373984	71	15.9371	tcga	25	gpc3tft
dae	486191	real	0.022764227642276424	82	12.8362	tcga	25	gpc3tft
dae	908341	real	0.030894308943089432	63	12.5737	tcga	25	gpc3tft
dae	978124	real	0.02926829268292683	114	15.4828	tcga	25	gpc3tft
ica	165158	real	0.06829268292682927	140	21.5212	tcga	25	gpc3tft
ica	451283	real	0.06829268292682927	166	21.6869	tcga	25	gpc3tft
ica	486191	real	0.06829268292682927	172	21.5035	tcga	25	gpc3tft
ica	908341	real	0.06829268292682927	223	21.5142	tcga	25	gpc3tft
ica	978124	real	0.07154471544715447	209	21.5898	tcga	25	gpc3tft
nmf	165158	real	0.05365853658536585	365	23.958000000000002	tcga	25	gpc3tft
nmf	451283	real	0.05365853658536585	366	23.9553	tcga	25	gpc3tft
nmf	486191	real	0.05365853658536585	367	23.954	tcga	25	gpc3tft
nmf	908341	real	0.05365853658536585	368	23.9574	tcga	25	gpc3tft
nmf	978124	real	0.05365853658536585	369	23.9446	tcga	25	gpc3tft
pca	165158	real	0.07317073170731707	380	18.019000000000002	tcga	25	gpc3tft
pca	451283	real	0.07317073170731707	381	18.019000000000002	tcga	25	gpc3tft
pca	486191	real	0.07317073170731707	382	18.019000000000002	tcga	25	gpc3tft
pca	908341	real	0.07479674796747968	383	18.019000000000002	tcga	25	gpc3tft
pca	978124	real	0.07479674796747968	384	18.019000000000002	tcga	25	gpc3tft
vae	165158	real	0.056910569105691054	505	22.9559	tcga	25	gpc3tft
vae	451283	real	0.06666666666666667	606	15.6812	tcga	25	gpc3tft
vae	486191	real	0.06341463414634146	622	14.7968	tcga	25	gpc3tft
vae	908341	real	0.061788617886178863	533	14.113	tcga	25	gpc3tft
vae	978124	real	0.06016260162601626	579	18.8392	tcga	25	gpc3tft
dae	165158	real	0.0065040650406504065	5	8.82244	tcga	4	gpc3tft
dae	451283	real	0.0065040650406504065	6	8.6949	tcga	4	gpc3tft
dae	486191	real	0.0065040650406504065	2	9.00878	tcga	4	gpc3tft
dae	908341	real	0.00975609756097561	8	10.4402	tcga	4	gpc3tft
dae	978124	real	0.0065040650406504065	4	8.73757	tcga	4	gpc3tft
ica	165158	real	0.011382113821138212	20	15.4941	tcga	4	gpc3tft
ica	451283	real	0.013008130081300813	36	21.2104	tcga	4	gpc3tft
ica	486191	real	0.013008130081300813	22	21.1257	tcga	4	gpc3tft
ica	908341	real	0.011382113821138212	33	15.4773	tcga	4	gpc3tft
ica	978124	real	0.013008130081300813	29	20.5694	tcga	4	gpc3tft
nmf	165158	real	0.00975609756097561	40	17.913	tcga	4	gpc3tft
nmf	451283	real	0.00975609756097561	41	17.9131	tcga	4	gpc3tft
nmf	486191	real	0.00975609756097561	42	17.9132	tcga	4	gpc3tft
nmf	908341	real	0.00975609756097561	43	17.9134	tcga	4	gpc3tft
nmf	978124	real	0.00975609756097561	44	17.9134	tcga	4	gpc3tft
pca	165158	real	0.013008130081300813	65	18.019000000000002	tcga	4	gpc3tft
pca	451283	real	0.013008130081300813	66	18.019000000000002	tcga	4	gpc3tft
pca	486191	real	0.013008130081300813	67	18.019000000000002	tcga	4	gpc3tft
pca	908341	real	0.013008130081300813	68	18.019000000000002	tcga	4	gpc3tft
pca	978124	real	0.013008130081300813	69	18.019000000000002	tcga	4	gpc3tft
vae	165158	real	0.011382113821138212	90	16.4365	tcga	4	gpc3tft
vae	451283	real	0.011382113821138212	86	16.2738	tcga	4	gpc3tft
vae	486191	real	0.011382113821138212	92	16.016	tcga	4	gpc3tft
vae	908341	real	0.011382113821138212	83	17.5374	tcga	4	gpc3tft
vae	978124	real	0.011382113821138212	94	17.6268	tcga	4	gpc3tft
dae	165158	real	0.022764227642276424	0	12.6644	tcga	18	gpc3tft
dae	451283	real	0.03414634146341464	86	15.3983	tcga	18	gpc3tft
dae	486191	real	0.030894308943089432	47	13.9676	tcga	18	gpc3tft
dae	908341	real	0.026016260162601626	58	14.1637	tcga	18	gpc3tft
dae	978124	real	0.03414634146341464	24	12.3641	tcga	18	gpc3tft
ica	165158	real	0.055284552845528454	140	22.0743	tcga	18	gpc3tft
ica	451283	real	0.055284552845528454	146	22.0732	tcga	18	gpc3tft
ica	486191	real	0.055284552845528454	117	22.0766	tcga	18	gpc3tft
ica	908341	real	0.055284552845528454	98	22.0561	tcga	18	gpc3tft
ica	978124	real	0.055284552845528454	134	22.081999999999997	tcga	18	gpc3tft
nmf	165158	real	0.04227642276422764	180	23.3932	tcga	18	gpc3tft
nmf	451283	real	0.04227642276422764	181	23.3943	tcga	18	gpc3tft
nmf	486191	real	0.04227642276422764	182	23.4023	tcga	18	gpc3tft
nmf	908341	real	0.04227642276422764	183	23.3948	tcga	18	gpc3tft
nmf	978124	real	0.04227642276422764	184	23.3949	tcga	18	gpc3tft
pca	165158	real	0.055284552845528454	275	18.019000000000002	tcga	18	gpc3tft
pca	451283	real	0.056910569105691054	276	18.019000000000002	tcga	18	gpc3tft
pca	486191	real	0.056910569105691054	277	18.019000000000002	tcga	18	gpc3tft
pca	908341	real	0.056910569105691054	278	18.019000000000002	tcga	18	gpc3tft
pca	978124	real	0.056910569105691054	279	18.019000000000002	tcga	18	gpc3tft
vae	165158	real	0.04552845528455285	445	12.6379	tcga	18	gpc3tft
vae	451283	real	0.05203252032520325	366	16.6315	tcga	18	gpc3tft
vae	486191	real	0.04390243902439024	392	15.1863	tcga	18	gpc3tft
vae	908341	real	0.04878048780487805	408	12.793	tcga	18	gpc3tft
vae	978124	real	0.03902439024390244	394	16.3785	tcga	18	gpc3tft
dae	165158	real	0.03577235772357724	140	15.6374	tcga	35	gpc3tft
dae	451283	real	0.03577235772357724	141	13.4344	tcga	35	gpc3tft
dae	486191	real	0.04390243902439024	12	18.8327	tcga	35	gpc3tft
dae	908341	real	0.027642276422764227	168	13.7076	tcga	35	gpc3tft
dae	978124	real	0.03577235772357724	134	13.0115	tcga	35	gpc3tft
ica	165158	real	0.09268292682926829	195	21.2431	tcga	35	gpc3tft
ica	451283	real	0.0959349593495935	236	21.3337	tcga	35	gpc3tft
ica	486191	real	0.08617886178861789	262	21.4436	tcga	35	gpc3tft
ica	908341	real	0.08943089430894309	313	21.4971	tcga	35	gpc3tft
ica	978124	real	0.0910569105691057	264	20.6806	tcga	35	gpc3tft
nmf	165158	real	0.07479674796747968	465	23.4696	tcga	35	gpc3tft
nmf	451283	real	0.07642276422764227	431	22.5069	tcga	35	gpc3tft
nmf	486191	real	0.07479674796747968	467	22.8304	tcga	35	gpc3tft
nmf	908341	real	0.07642276422764227	468	23.5388	tcga	35	gpc3tft
nmf	978124	real	0.07479674796747968	469	23.6882	tcga	35	gpc3tft
pca	165158	real	0.0959349593495935	530	18.019000000000002	tcga	35	gpc3tft
pca	451283	real	0.0975609756097561	531	18.019000000000002	tcga	35	gpc3tft
pca	486191	real	0.0975609756097561	532	18.019000000000002	tcga	35	gpc3tft
pca	908341	real	0.0943089430894309	533	18.019000000000002	tcga	35	gpc3tft
pca	978124	real	0.0975609756097561	534	18.019000000000002	tcga	35	gpc3tft
vae	165158	real	0.08455284552845528	820	27.2522	tcga	35	gpc3tft
vae	451283	real	0.07967479674796749	786	16.854	tcga	35	gpc3tft
vae	486191	real	0.08780487804878048	717	16.0287	tcga	35	gpc3tft
vae	908341	real	0.08292682926829269	803	18.5656	tcga	35	gpc3tft
vae	978124	real	0.08455284552845528	849	15.5519	tcga	35	gpc3tft
dae	165158	real	0.014634146341463415	20	16.1044	tcga	8	gpc3tft
dae	451283	real	0.014634146341463415	31	16.0673	tcga	8	gpc3tft
dae	486191	real	0.014634146341463415	32	16.3781	tcga	8	gpc3tft
dae	908341	real	0.011382113821138212	18	9.59484	tcga	8	gpc3tft
dae	978124	real	0.01951219512195122	24	11.772	tcga	8	gpc3tft
ica	165158	real	0.026016260162601626	45	16.3584	tcga	8	gpc3tft
ica	451283	real	0.026016260162601626	51	17.2281	tcga	8	gpc3tft
ica	486191	real	0.026016260162601626	77	16.0148	tcga	8	gpc3tft
ica	908341	real	0.026016260162601626	68	23.9546	tcga	8	gpc3tft
ica	978124	real	0.026016260162601626	79	14.8389	tcga	8	gpc3tft
nmf	165158	real	0.022764227642276424	110	21.4436	tcga	8	gpc3tft
nmf	451283	real	0.022764227642276424	111	21.4436	tcga	8	gpc3tft
nmf	486191	real	0.022764227642276424	112	21.4436	tcga	8	gpc3tft
nmf	908341	real	0.022764227642276424	113	21.4436	tcga	8	gpc3tft
nmf	978124	real	0.022764227642276424	114	21.4437	tcga	8	gpc3tft
pca	165158	real	0.026016260162601626	125	18.019000000000002	tcga	8	gpc3tft
pca	451283	real	0.026016260162601626	126	18.019000000000002	tcga	8	gpc3tft
pca	486191	real	0.026016260162601626	127	18.019000000000002	tcga	8	gpc3tft
pca	908341	real	0.026016260162601626	128	18.019000000000002	tcga	8	gpc3tft
pca	978124	real	0.026016260162601626	129	18.019000000000002	tcga	8	gpc3tft
vae	165158	real	0.024390243902439025	165	17.8284	tcga	8	gpc3tft
vae	451283	real	0.024390243902439025	166	16.3631	tcga	8	gpc3tft
vae	486191	real	0.02113821138211382	182	12.800999999999998	tcga	8	gpc3tft
vae	908341	real	0.024390243902439025	163	16.491	tcga	8	gpc3tft
vae	978124	real	0.022764227642276424	199	15.0774	tcga	8	gpc3tft
dae	165158	real	0.0991869918699187	210	24.7703	tcga	60	gpc3tft
dae	451283	real	0.07804878048780488	96	17.2921	tcga	60	gpc3tft
dae	486191	real	0.07479674796747968	127	14.9251	tcga	60	gpc3tft
dae	908341	real	0.08943089430894309	253	19.7543	tcga	60	gpc3tft
dae	978124	real	0.0910569105691057	44	20.7106	tcga	60	gpc3tft
ica	165158	real	0.16585365853658537	320	30.488000000000003	tcga	60	gpc3tft
ica	451283	real	0.16585365853658537	556	31.3891	tcga	60	gpc3tft
ica	486191	real	0.16097560975609757	302	30.9917	tcga	60	gpc3tft
ica	908341	real	0.15447154471544716	548	30.1134	tcga	60	gpc3tft
ica	978124	real	0.15772357723577235	394	28.9439	tcga	60	gpc3tft
nmf	165158	real	0.12032520325203253	725	38.4293	tcga	60	gpc3tft
nmf	451283	real	0.13008130081300814	726	42.9036	tcga	60	gpc3tft
nmf	486191	real	0.11869918699186992	727	42.0293	tcga	60	gpc3tft
nmf	908341	real	0.12682926829268293	728	41.8129	tcga	60	gpc3tft
nmf	978124	real	0.12520325203252033	729	40.4899	tcga	60	gpc3tft
pca	165158	real	0.15934959349593497	905	18.019000000000002	tcga	60	gpc3tft
pca	451283	real	0.15934959349593497	906	18.019000000000002	tcga	60	gpc3tft
pca	486191	real	0.16097560975609757	907	18.019000000000002	tcga	60	gpc3tft
pca	908341	real	0.15609756097560976	908	18.019000000000002	tcga	60	gpc3tft
pca	978124	real	0.16260162601626016	909	18.019000000000002	tcga	60	gpc3tft
vae	165158	real	0.12357723577235773	1295	17.6836	tcga	60	gpc3tft
vae	451283	real	0.13008130081300814	1271	16.8011	tcga	60	gpc3tft
vae	486191	real	0.12520325203252033	1422	18.1028	tcga	60	gpc3tft
vae	908341	real	0.13008130081300814	1238	15.8576	tcga	60	gpc3tft
vae	978124	real	0.12845528455284552	1464	19.1158	tcga	60	gpc3tft
dae	165158	real	0.013008130081300813	0	11.4188	tcga	9	gpc3tft
dae	451283	real	0.01788617886178862	21	15.5757	tcga	9	gpc3tft
dae	486191	real	0.011382113821138212	22	9.325560000000001	tcga	9	gpc3tft
dae	908341	real	0.014634146341463415	33	15.902999999999999	tcga	9	gpc3tft
dae	978124	real	0.01788617886178862	44	15.6883	tcga	9	gpc3tft
ica	165158	real	0.027642276422764227	85	15.6583	tcga	9	gpc3tft
ica	451283	real	0.027642276422764227	51	21.5746	tcga	9	gpc3tft
ica	486191	real	0.027642276422764227	72	21.5549	tcga	9	gpc3tft
ica	908341	real	0.027642276422764227	63	15.8953	tcga	9	gpc3tft
ica	978124	real	0.026016260162601626	84	15.5431	tcga	9	gpc3tft
nmf	165158	real	0.026016260162601626	120	20.8341	tcga	9	gpc3tft
nmf	451283	real	0.026016260162601626	121	20.8379	tcga	9	gpc3tft
nmf	486191	real	0.026016260162601626	122	20.8355	tcga	9	gpc3tft
nmf	908341	real	0.026016260162601626	123	20.8373	tcga	9	gpc3tft
nmf	978124	real	0.026016260162601626	124	20.8354	tcga	9	gpc3tft
pca	165158	real	0.02926829268292683	140	18.019000000000002	tcga	9	gpc3tft
pca	451283	real	0.02926829268292683	141	18.019000000000002	tcga	9	gpc3tft
pca	486191	real	0.02926829268292683	142	18.019000000000002	tcga	9	gpc3tft
pca	908341	real	0.02926829268292683	143	18.019000000000002	tcga	9	gpc3tft
pca	978124	real	0.02926829268292683	144	18.019000000000002	tcga	9	gpc3tft
vae	165158	real	0.024390243902439025	180	15.4534	tcga	9	gpc3tft
vae	451283	real	0.027642276422764227	221	11.9237	tcga	9	gpc3tft
vae	486191	real	0.027642276422764227	187	15.4929	tcga	9	gpc3tft
vae	908341	real	0.026016260162601626	193	18.4175	tcga	9	gpc3tft
vae	978124	real	0.024390243902439025	214	13.4562	tcga	9	gpc3tft
dae	165158	real	0.013008130081300813	10	16.1	tcga	5	gpc3tft
dae	451283	real	0.013008130081300813	21	16.3151	tcga	5	gpc3tft
dae	486191	real	0.00975609756097561	17	10.931	tcga	5	gpc3tft
dae	908341	real	0.0065040650406504065	3	9.04411	tcga	5	gpc3tft
dae	978124	real	0.00975609756097561	19	9.98092	tcga	5	gpc3tft
ica	165158	real	0.016260162601626018	40	14.6669	tcga	5	gpc3tft
ica	451283	real	0.016260162601626018	26	14.687999999999999	tcga	5	gpc3tft
ica	486191	real	0.016260162601626018	42	14.6885	tcga	5	gpc3tft
ica	908341	real	0.016260162601626018	43	14.7179	tcga	5	gpc3tft
ica	978124	real	0.016260162601626018	44	14.7186	tcga	5	gpc3tft
nmf	165158	real	0.013008130081300813	50	18.2444	tcga	5	gpc3tft
nmf	451283	real	0.013008130081300813	51	18.2441	tcga	5	gpc3tft
nmf	486191	real	0.013008130081300813	52	18.2445	tcga	5	gpc3tft
nmf	908341	real	0.013008130081300813	53	18.244	tcga	5	gpc3tft
nmf	978124	real	0.013008130081300813	54	18.2439	tcga	5	gpc3tft
pca	165158	real	0.016260162601626018	80	18.019000000000002	tcga	5	gpc3tft
pca	451283	real	0.016260162601626018	81	18.019000000000002	tcga	5	gpc3tft
pca	486191	real	0.016260162601626018	82	18.019000000000002	tcga	5	gpc3tft
pca	908341	real	0.016260162601626018	83	18.019000000000002	tcga	5	gpc3tft
pca	978124	real	0.016260162601626018	84	18.019000000000002	tcga	5	gpc3tft
vae	165158	real	0.013008130081300813	100	15.874	tcga	5	gpc3tft
vae	451283	real	0.014634146341463415	111	13.5061	tcga	5	gpc3tft
vae	486191	real	0.014634146341463415	112	14.7614	tcga	5	gpc3tft
vae	908341	real	0.014634146341463415	118	15.4654	tcga	5	gpc3tft
vae	978124	real	0.014634146341463415	104	12.315	tcga	5	gpc3tft
dae	165158	real	0.18536585365853658	480	16.0587	tcga	150	gpc3tft
dae	451283	real	0.183739837398374	351	24.9679	tcga	150	gpc3tft
dae	486191	real	0.19349593495934958	617	16.9669	tcga	150	gpc3tft
dae	908341	real	0.1886178861788618	478	18.1176	tcga	150	gpc3tft
dae	978124	real	0.2032520325203252	614	15.2878	tcga	150	gpc3tft
ica	165158	real	0.34471544715447155	910	16.9749	tcga	150	gpc3tft
ica	451283	real	0.34959349593495936	1096	19.5154	tcga	150	gpc3tft
ica	486191	real	0.34796747967479674	787	17.3095	tcga	150	gpc3tft
ica	908341	real	0.359349593495935	978	18.465999999999998	tcga	150	gpc3tft
ica	978124	real	0.33170731707317075	1499	18.6101	tcga	150	gpc3tft
nmf	165158	real	0.2780487804878049	1620	43.9897	tcga	150	gpc3tft
nmf	451283	real	0.2861788617886179	2196	98.7744	tcga	150	gpc3tft
nmf	486191	real	0.27967479674796747	1622	48.3439	tcga	150	gpc3tft
nmf	908341	real	0.26991869918699185	2198	104.325	tcga	150	gpc3tft
nmf	978124	real	0.2894308943089431	1624	44.2446	tcga	150	gpc3tft
pca	165158	real	0.33495934959349594	2255	18.019000000000002	tcga	150	gpc3tft
pca	451283	real	0.33170731707317075	2256	18.019000000000002	tcga	150	gpc3tft
pca	486191	real	0.3382113821138211	2257	18.019000000000002	tcga	150	gpc3tft
pca	908341	real	0.34471544715447155	2258	18.019000000000002	tcga	150	gpc3tft
pca	978124	real	0.34308943089430893	2259	18.019000000000002	tcga	150	gpc3tft
vae	165158	real	0.2146341463414634	3590	21.4421	tcga	150	gpc3tft
vae	451283	real	0.21138211382113822	3041	16.9852	tcga	150	gpc3tft
vae	486191	real	0.216260162601626	3102	17.4579	tcga	150	gpc3tft
vae	908341	real	0.23089430894308943	3043	17.4783	tcga	150	gpc3tft
vae	978124	real	0.2032520325203252	3689	22.2522	tcga	150	gpc3tft
dae	165158	real	0.08943089430894309	235	14.3585	tcga	70	gpc3tft
dae	451283	real	0.11707317073170732	201	16.9532	tcga	70	gpc3tft
dae	486191	real	0.11544715447154472	227	15.6096	tcga	70	gpc3tft
dae	908341	real	0.1008130081300813	173	21.7513	tcga	70	gpc3tft
dae	978124	real	0.11056910569105691	194	13.4908	tcga	70	gpc3tft
ica	165158	real	0.17560975609756097	615	33.7101	tcga	70	gpc3tft
ica	451283	real	0.1772357723577236	451	34.1983	tcga	70	gpc3tft
ica	486191	real	0.1902439024390244	692	33.2994	tcga	70	gpc3tft
ica	908341	real	0.1772357723577236	433	33.7683	tcga	70	gpc3tft
ica	978124	real	0.17886178861788618	649	32.3277	tcga	70	gpc3tft
nmf	165158	real	0.14796747967479676	825	43.6861	tcga	70	gpc3tft
nmf	451283	real	0.14796747967479676	826	44.2679	tcga	70	gpc3tft
nmf	486191	real	0.14146341463414633	827	42.9881	tcga	70	gpc3tft
nmf	908341	real	0.15447154471544716	828	43.6696	tcga	70	gpc3tft
nmf	978124	real	0.15284552845528454	829	44.2337	tcga	70	gpc3tft
pca	165158	real	0.183739837398374	1055	18.019000000000002	tcga	70	gpc3tft
pca	451283	real	0.18536585365853658	1056	18.019000000000002	tcga	70	gpc3tft
pca	486191	real	0.18699186991869918	1057	18.019000000000002	tcga	70	gpc3tft
pca	908341	real	0.18699186991869918	1058	18.019000000000002	tcga	70	gpc3tft
pca	978124	real	0.18048780487804877	1059	18.019000000000002	tcga	70	gpc3tft
vae	165158	real	0.14634146341463414	1580	16.6246	tcga	70	gpc3tft
vae	451283	real	0.13333333333333333	1696	19.2861	tcga	70	gpc3tft
vae	486191	real	0.12845528455284552	1482	19.8989	tcga	70	gpc3tft
vae	908341	real	0.14146341463414633	1408	16.6154	tcga	70	gpc3tft
vae	978124	real	0.13658536585365855	1669	19.7305	tcga	70	gpc3tft
dae	165158	real	0.05040650406504065	15	17.2076	tcga	30	gpc3tft
dae	451283	real	0.03414634146341464	76	15.6929	tcga	30	gpc3tft
dae	486191	real	0.030894308943089432	122	14.6405	tcga	30	gpc3tft
dae	908341	real	0.03577235772357724	88	15.4557	tcga	30	gpc3tft
dae	978124	real	0.03577235772357724	129	14.6763	tcga	30	gpc3tft
ica	165158	real	0.08130081300813008	165	23.3081	tcga	30	gpc3tft
ica	451283	real	0.08292682926829269	296	23.8878	tcga	30	gpc3tft
ica	486191	real	0.08292682926829269	192	23.9896	tcga	30	gpc3tft
ica	908341	real	0.08617886178861789	258	23.8676	tcga	30	gpc3tft
ica	978124	real	0.08292682926829269	214	24.0051	tcga	30	gpc3tft
nmf	165158	real	0.06504065040650407	415	24.4649	tcga	30	gpc3tft
nmf	451283	real	0.06341463414634146	416	24.4542	tcga	30	gpc3tft
nmf	486191	real	0.06504065040650407	417	24.403000000000002	tcga	30	gpc3tft
nmf	908341	real	0.06341463414634146	418	24.416999999999998	tcga	30	gpc3tft
nmf	978124	real	0.06504065040650407	419	24.3856	tcga	30	gpc3tft
pca	165158	real	0.08780487804878048	455	18.019000000000002	tcga	30	gpc3tft
