algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
dae	165158	real	0.2111368909512761	25	33.4722	tcga	125	gpc4cm
dae	451283	real	0.19721577726218098	516	29.8493	tcga	125	gpc4cm
dae	486191	real	0.20649651972157773	342	30.38	tcga	125	gpc4cm
dae	908341	real	0.1902552204176334	213	29.4168	tcga	125	gpc4cm
dae	978124	real	0.1902552204176334	54	38.5165	tcga	125	gpc4cm
ica	165158	real	0.33178654292343385	920	36.9989	tcga	125	gpc4cm
ica	451283	real	0.33874709976798145	1036	41.3277	tcga	125	gpc4cm
ica	486191	real	0.3619489559164733	1147	41.5654	tcga	125	gpc4cm
ica	908341	real	0.3503480278422274	638	44.7374	tcga	125	gpc4cm
ica	978124	real	0.3480278422273782	919	41.3326	tcga	125	gpc4cm
nmf	165158	real	0.22505800464037123	1540	120.889	tcga	125	gpc4cm
nmf	451283	real	0.2296983758700696	1541	93.4186	tcga	125	gpc4cm
nmf	486191	real	0.21577726218097448	1542	72.5254	tcga	125	gpc4cm
nmf	908341	real	0.22505800464037123	1653	916.044	tcga	125	gpc4cm
nmf	978124	real	0.2296983758700696	1714	89.7971	tcga	125	gpc4cm
pca	165158	real	0.308584686774942	1880	33.8286	tcga	125	gpc4cm
pca	451283	real	0.3109048723897912	1881	33.8286	tcga	125	gpc4cm
pca	486191	real	0.308584686774942	1882	33.8286	tcga	125	gpc4cm
pca	908341	real	0.29930394431554525	1883	33.8286	tcga	125	gpc4cm
pca	978124	real	0.3039443155452436	1884	33.8286	tcga	125	gpc4cm
vae	165158	real	0.16009280742459397	3015	34.7838	tcga	125	gpc4cm
vae	451283	real	0.1740139211136891	2781	39.2832	tcga	125	gpc4cm
vae	486191	real	0.1716937354988399	2667	37.5502	tcga	125	gpc4cm
vae	908341	real	0.16705336426914152	2958	36.4152	tcga	125	gpc4cm
vae	978124	real	0.1716937354988399	2739	37.5417	tcga	125	gpc4cm
dae	165158	real	0.025522041763341066	25	28.9061	tcga	14	gpc4cm
dae	451283	real	0.027842227378190254	1	25.1973	tcga	14	gpc4cm
dae	486191	real	0.01160092807424594	52	27.6459	tcga	14	gpc4cm
dae	908341	real	0.03248259860788863	43	23.1584	tcga	14	gpc4cm
dae	978124	real	0.03248259860788863	59	28.5874	tcga	14	gpc4cm
ica	165158	real	0.04640371229698376	130	33.7094	tcga	14	gpc4cm
ica	451283	real	0.04640371229698376	91	33.7006	tcga	14	gpc4cm
ica	486191	real	0.04640371229698376	132	33.7122	tcga	14	gpc4cm
ica	908341	real	0.05104408352668213	78	33.7328	tcga	14	gpc4cm
ica	978124	real	0.04640371229698376	139	33.7093	tcga	14	gpc4cm
nmf	165158	real	0.048723897911832945	150	44.0061	tcga	14	gpc4cm
nmf	451283	real	0.048723897911832945	151	43.897	tcga	14	gpc4cm
nmf	486191	real	0.048723897911832945	152	44.0023	tcga	14	gpc4cm
nmf	908341	real	0.048723897911832945	153	44.0072	tcga	14	gpc4cm
nmf	978124	real	0.048723897911832945	154	44.0001	tcga	14	gpc4cm
pca	165158	real	0.04640371229698376	215	33.8286	tcga	14	gpc4cm
pca	451283	real	0.04640371229698376	216	33.8286	tcga	14	gpc4cm
pca	486191	real	0.04640371229698376	217	33.8286	tcga	14	gpc4cm
pca	908341	real	0.04640371229698376	218	33.8286	tcga	14	gpc4cm
pca	978124	real	0.04640371229698376	219	33.8286	tcga	14	gpc4cm
vae	165158	real	0.05104408352668213	290	35.7736	tcga	14	gpc4cm
vae	451283	real	0.04640371229698376	301	26.4347	tcga	14	gpc4cm
vae	486191	real	0.05336426914153132	307	31.0085	tcga	14	gpc4cm
vae	908341	real	0.05336426914153132	328	41.8843	tcga	14	gpc4cm
vae	978124	real	0.060324825986078884	334	31.4034	tcga	14	gpc4cm
dae	165158	real	0.10440835266821345	225	27.7671	tcga	60	gpc4cm
dae	451283	real	0.12296983758700696	46	30.7068	tcga	60	gpc4cm
dae	486191	real	0.09048723897911833	107	41.1091	tcga	60	gpc4cm
dae	908341	real	0.09976798143851508	198	40.3114	tcga	60	gpc4cm
dae	978124	real	0.10440835266821345	269	42.6032	tcga	60	gpc4cm
ica	165158	real	0.1925754060324826	410	26.4767	tcga	60	gpc4cm
ica	451283	real	0.19489559164733178	591	26.4853	tcga	60	gpc4cm
ica	486191	real	0.1925754060324826	527	26.6267	tcga	60	gpc4cm
ica	908341	real	0.18793503480278423	543	26.9734	tcga	60	gpc4cm
ica	978124	real	0.1902552204176334	469	26.4055	tcga	60	gpc4cm
nmf	165158	real	0.12529002320185614	765	56.8528	tcga	60	gpc4cm
nmf	451283	real	0.11832946635730858	891	62.9239	tcga	60	gpc4cm
nmf	486191	real	0.13225058004640372	892	82.2201	tcga	60	gpc4cm
nmf	908341	real	0.11832946635730858	768	66.0635	tcga	60	gpc4cm
nmf	978124	real	0.12296983758700696	769	59.9972	tcga	60	gpc4cm
pca	165158	real	0.1740139211136891	905	33.8286	tcga	60	gpc4cm
pca	451283	real	0.16937354988399073	906	33.8286	tcga	60	gpc4cm
pca	486191	real	0.1740139211136891	907	33.8286	tcga	60	gpc4cm
pca	908341	real	0.16937354988399073	908	33.8286	tcga	60	gpc4cm
pca	978124	real	0.1716937354988399	909	33.8286	tcga	60	gpc4cm
vae	165158	real	0.12993039443155452	1270	23.7532	tcga	60	gpc4cm
vae	451283	real	0.12064965197215777	1356	46.2515	tcga	60	gpc4cm
vae	486191	real	0.11832946635730858	1352	25.2392	tcga	60	gpc4cm
vae	908341	real	0.12761020881670534	1268	32.9094	tcga	60	gpc4cm
vae	978124	real	0.12064965197215777	1214	31.2953	tcga	60	gpc4cm
dae	165158	real	0.02088167053364269	15	25.5964	tcga	8	gpc4cm
dae	451283	real	0.02320185614849188	31	34.1306	tcga	8	gpc4cm
dae	486191	real	0.02088167053364269	17	29.0018	tcga	8	gpc4cm
dae	908341	real	0.013921113689095127	13	25.4352	tcga	8	gpc4cm
dae	978124	real	0.02320185614849188	19	27.6969	tcga	8	gpc4cm
ica	165158	real	0.03480278422273782	40	35.3843	tcga	8	gpc4cm
ica	451283	real	0.03480278422273782	71	35.4883	tcga	8	gpc4cm
ica	486191	real	0.03480278422273782	62	35.3135	tcga	8	gpc4cm
ica	908341	real	0.03480278422273782	43	39.1851	tcga	8	gpc4cm
ica	978124	real	0.03248259860788863	69	34.9236	tcga	8	gpc4cm
nmf	165158	real	0.030162412993039442	90	40.9991	tcga	8	gpc4cm
nmf	451283	real	0.030162412993039442	91	40.9988	tcga	8	gpc4cm
nmf	486191	real	0.030162412993039442	92	40.9994	tcga	8	gpc4cm
nmf	908341	real	0.030162412993039442	93	40.9986	tcga	8	gpc4cm
nmf	978124	real	0.030162412993039442	94	41.0	tcga	8	gpc4cm
pca	165158	real	0.03248259860788863	125	33.8286	tcga	8	gpc4cm
pca	451283	real	0.03248259860788863	126	33.8286	tcga	8	gpc4cm
pca	486191	real	0.03248259860788863	127	33.8286	tcga	8	gpc4cm
pca	908341	real	0.03248259860788863	128	33.8286	tcga	8	gpc4cm
pca	978124	real	0.03248259860788863	129	33.8286	tcga	8	gpc4cm
vae	165158	real	0.03480278422273782	190	27.8405	tcga	8	gpc4cm
vae	451283	real	0.03248259860788863	171	25.465999999999998	tcga	8	gpc4cm
vae	486191	real	0.03480278422273782	167	29.0753	tcga	8	gpc4cm
vae	908341	real	0.03480278422273782	163	28.8778	tcga	8	gpc4cm
vae	978124	real	0.030162412993039442	169	25.1484	tcga	8	gpc4cm
dae	165158	real	0.08120649651972157	170	27.191	tcga	45	gpc4cm
dae	451283	real	0.09048723897911833	201	43.2338	tcga	45	gpc4cm
dae	486191	real	0.0951276102088167	7	39.1941	tcga	45	gpc4cm
dae	908341	real	0.09048723897911833	43	31.6474	tcga	45	gpc4cm
dae	978124	real	0.08584686774941995	204	35.6855	tcga	45	gpc4cm
ica	165158	real	0.15081206496519722	290	29.6011	tcga	45	gpc4cm
ica	451283	real	0.15777262180974477	406	30.3747	tcga	45	gpc4cm
ica	486191	real	0.15777262180974477	302	32.7286	tcga	45	gpc4cm
ica	908341	real	0.16009280742459397	368	30.3772	tcga	45	gpc4cm
ica	978124	real	0.1554524361948956	314	29.7573	tcga	45	gpc4cm
nmf	165158	real	0.0951276102088167	500	47.025	tcga	45	gpc4cm
nmf	451283	real	0.09280742459396751	616	49.1814	tcga	45	gpc4cm
nmf	486191	real	0.09048723897911833	617	43.8804	tcga	45	gpc4cm
nmf	908341	real	0.09976798143851508	533	51.0596	tcga	45	gpc4cm
nmf	978124	real	0.10672853828306264	534	44.2722	tcga	45	gpc4cm
pca	165158	real	0.14153132250580047	680	33.8286	tcga	45	gpc4cm
pca	451283	real	0.14385150812064965	681	33.8286	tcga	45	gpc4cm
pca	486191	real	0.13921113689095127	682	33.8286	tcga	45	gpc4cm
pca	908341	real	0.14153132250580047	683	33.8286	tcga	45	gpc4cm
pca	978124	real	0.14153132250580047	684	33.8286	tcga	45	gpc4cm
vae	165158	real	0.10672853828306264	925	26.5239	tcga	45	gpc4cm
vae	451283	real	0.10672853828306264	1036	22.2696	tcga	45	gpc4cm
vae	486191	real	0.10672853828306264	997	25.495	tcga	45	gpc4cm
vae	908341	real	0.10440835266821345	1028	37.4713	tcga	45	gpc4cm
vae	978124	real	0.1136890951276102	959	28.4826	tcga	45	gpc4cm
dae	165158	real	0.04408352668213457	85	23.325	tcga	20	gpc4cm
dae	451283	real	0.030162412993039442	36	25.4175	tcga	20	gpc4cm
dae	486191	real	0.03248259860788863	42	27.1179	tcga	20	gpc4cm
dae	908341	real	0.025522041763341066	8	26.0039	tcga	20	gpc4cm
dae	978124	real	0.037122969837587005	34	25.0969	tcga	20	gpc4cm
ica	165158	real	0.06728538283062645	125	38.9743	tcga	20	gpc4cm
ica	451283	real	0.06728538283062645	131	38.72	tcga	20	gpc4cm
ica	486191	real	0.07424593967517401	177	39.109	tcga	20	gpc4cm
ica	908341	real	0.07424593967517401	123	40.708	tcga	20	gpc4cm
ica	978124	real	0.07424593967517401	179	39.9292	tcga	20	gpc4cm
nmf	165158	real	0.06264501160092807	280	45.8414	tcga	20	gpc4cm
nmf	451283	real	0.06264501160092807	281	45.5419	tcga	20	gpc4cm
nmf	486191	real	0.06264501160092807	282	45.665	tcga	20	gpc4cm
nmf	908341	real	0.06264501160092807	283	45.4545	tcga	20	gpc4cm
nmf	978124	real	0.06264501160092807	284	45.1331	tcga	20	gpc4cm
pca	165158	real	0.060324825986078884	305	33.8286	tcga	20	gpc4cm
pca	451283	real	0.060324825986078884	306	33.8286	tcga	20	gpc4cm
pca	486191	real	0.060324825986078884	307	33.8286	tcga	20	gpc4cm
pca	908341	real	0.060324825986078884	308	33.8286	tcga	20	gpc4cm
pca	978124	real	0.060324825986078884	309	33.8286	tcga	20	gpc4cm
vae	165158	real	0.060324825986078884	475	31.3051	tcga	20	gpc4cm
vae	451283	real	0.05568445475638051	436	28.8557	tcga	20	gpc4cm
vae	486191	real	0.06496519721577726	457	25.8794	tcga	20	gpc4cm
vae	908341	real	0.058004640371229696	488	32.3514	tcga	20	gpc4cm
vae	978124	real	0.06496519721577726	459	27.3006	tcga	20	gpc4cm
dae	165158	real	0.16241299303944315	300	36.8748	tcga	90	gpc4cm
dae	451283	real	0.12761020881670534	426	36.2332	tcga	90	gpc4cm
dae	486191	real	0.1531322505800464	262	30.4766	tcga	90	gpc4cm
dae	908341	real	0.1554524361948956	58	34.9187	tcga	90	gpc4cm
dae	978124	real	0.16937354988399073	394	30.6954	tcga	90	gpc4cm
ica	165158	real	0.2552204176334107	490	27.309	tcga	90	gpc4cm
ica	451283	real	0.2529002320185615	621	26.6071	tcga	90	gpc4cm
ica	486191	real	0.2505800464037123	697	26.4169	tcga	90	gpc4cm
ica	908341	real	0.26218097447795824	558	30.8994	tcga	90	gpc4cm
ica	978124	real	0.2482598607888631	809	30.7115	tcga	90	gpc4cm
nmf	165158	real	0.18329466357308585	1190	84.4996	tcga	90	gpc4cm
nmf	451283	real	0.18793503480278423	1191	82.3475	tcga	90	gpc4cm
nmf	486191	real	0.16937354988399073	1192	82.63600000000001	tcga	90	gpc4cm
nmf	908341	real	0.17865429234338748	1193	76.7346	tcga	90	gpc4cm
nmf	978124	real	0.1740139211136891	1194	83.934	tcga	90	gpc4cm
pca	165158	real	0.24129930394431554	1355	33.8286	tcga	90	gpc4cm
pca	451283	real	0.23201856148491878	1356	33.8286	tcga	90	gpc4cm
pca	486191	real	0.2296983758700696	1357	33.8286	tcga	90	gpc4cm
pca	908341	real	0.24129930394431554	1358	33.8286	tcga	90	gpc4cm
pca	978124	real	0.2296983758700696	1359	33.8286	tcga	90	gpc4cm
vae	165158	real	0.16473317865429235	1940	33.7144	tcga	90	gpc4cm
vae	451283	real	0.16009280742459397	1826	39.8355	tcga	90	gpc4cm
vae	486191	real	0.13921113689095127	2097	35.0313	tcga	90	gpc4cm
vae	908341	real	0.1554524361948956	2153	32.4776	tcga	90	gpc4cm
vae	978124	real	0.1531322505800464	1839	28.1231	tcga	90	gpc4cm
dae	165158	real	0.06960556844547564	135	32.3783	tcga	30	gpc4cm
dae	451283	real	0.05104408352668213	76	27.581	tcga	30	gpc4cm
dae	486191	real	0.04176334106728538	117	29.8179	tcga	30	gpc4cm
dae	908341	real	0.05336426914153132	88	25.1617	tcga	30	gpc4cm
dae	978124	real	0.04640371229698376	94	28.4307	tcga	30	gpc4cm
ica	165158	real	0.10904872389791183	205	30.9151	tcga	30	gpc4cm
ica	451283	real	0.10440835266821345	276	33.3303	tcga	30	gpc4cm
ica	486191	real	0.10208816705336426	172	32.4013	tcga	30	gpc4cm
ica	908341	real	0.10208816705336426	218	33.6527	tcga	30	gpc4cm
ica	978124	real	0.10208816705336426	184	32.8032	tcga	30	gpc4cm
nmf	165158	real	0.07192575406032482	380	53.9979	tcga	30	gpc4cm
nmf	451283	real	0.06960556844547564	381	54.2832	tcga	30	gpc4cm
nmf	486191	real	0.06960556844547564	382	54.0972	tcga	30	gpc4cm
nmf	908341	real	0.07192575406032482	383	54.0538	tcga	30	gpc4cm
nmf	978124	real	0.07192575406032482	384	54.1011	tcga	30	gpc4cm
pca	165158	real	0.0951276102088167	455	33.8286	tcga	30	gpc4cm
pca	451283	real	0.0951276102088167	456	33.8286	tcga	30	gpc4cm
pca	486191	real	0.0951276102088167	457	33.8286	tcga	30	gpc4cm
pca	908341	real	0.0951276102088167	458	33.8286	tcga	30	gpc4cm
pca	978124	real	0.09280742459396751	459	33.8286	tcga	30	gpc4cm
vae	165158	real	0.09280742459396751	725	28.4354	tcga	30	gpc4cm
vae	451283	real	0.0951276102088167	601	28.1005	tcga	30	gpc4cm
vae	486191	real	0.08584686774941995	672	27.9667	tcga	30	gpc4cm
vae	908341	real	0.08120649651972157	693	31.726	tcga	30	gpc4cm
vae	978124	real	0.08352668213457076	679	36.8567	tcga	30	gpc4cm
dae	165158	real	0.009280742459396751	5	27.6346	tcga	2	gpc4cm
dae	451283	real	0.004640371229698376	6	19.3101	tcga	2	gpc4cm
dae	486191	real	0.004640371229698376	7	18.9113	tcga	2	gpc4cm
dae	908341	real	0.009280742459396751	3	27.435	tcga	2	gpc4cm
dae	978124	real	0.009280742459396751	4	27.9592	tcga	2	gpc4cm
ica	165158	real	0.009280742459396751	15	29.953000000000003	tcga	2	gpc4cm
ica	451283	real	0.009280742459396751	16	29.9473	tcga	2	gpc4cm
ica	486191	real	0.009280742459396751	17	30.046999999999997	tcga	2	gpc4cm
ica	908341	real	0.009280742459396751	13	30.0436	tcga	2	gpc4cm
ica	978124	real	0.009280742459396751	14	30.0546	tcga	2	gpc4cm
nmf	165158	real	0.009280742459396751	20	28.5667	tcga	2	gpc4cm
nmf	451283	real	0.009280742459396751	21	28.5667	tcga	2	gpc4cm
nmf	486191	real	0.009280742459396751	22	28.5667	tcga	2	gpc4cm
nmf	908341	real	0.009280742459396751	23	28.5667	tcga	2	gpc4cm
nmf	978124	real	0.009280742459396751	24	28.5667	tcga	2	gpc4cm
pca	165158	real	0.009280742459396751	35	33.8286	tcga	2	gpc4cm
pca	451283	real	0.009280742459396751	36	33.8286	tcga	2	gpc4cm
pca	486191	real	0.009280742459396751	37	33.8285	tcga	2	gpc4cm
pca	908341	real	0.009280742459396751	38	33.8286	tcga	2	gpc4cm
pca	978124	real	0.009280742459396751	39	33.8286	tcga	2	gpc4cm
vae	165158	real	0.009280742459396751	45	23.6697	tcga	2	gpc4cm
vae	451283	real	0.009280742459396751	41	20.1707	tcga	2	gpc4cm
vae	486191	real	0.0069605568445475635	42	20.7341	tcga	2	gpc4cm
vae	908341	real	0.0069605568445475635	48	25.7741	tcga	2	gpc4cm
vae	978124	real	0.0069605568445475635	49	20.5129	tcga	2	gpc4cm
dae	165158	real	0.04408352668213457	20	26.6212	tcga	25	gpc4cm
dae	451283	real	0.05336426914153132	21	30.0259	tcga	25	gpc4cm
dae	486191	real	0.03944315545243619	47	37.0555	tcga	25	gpc4cm
dae	908341	real	0.048723897911832945	23	27.4112	tcga	25	gpc4cm
dae	978124	real	0.037122969837587005	59	26.5099	tcga	25	gpc4cm
ica	165158	real	0.0951276102088167	140	51.0503	tcga	25	gpc4cm
ica	451283	real	0.08816705336426914	166	50.527	tcga	25	gpc4cm
ica	486191	real	0.0951276102088167	172	51.0031	tcga	25	gpc4cm
ica	908341	real	0.0951276102088167	223	50.9944	tcga	25	gpc4cm
ica	978124	real	0.09280742459396751	234	50.907	tcga	25	gpc4cm
nmf	165158	real	0.06264501160092807	330	52.3405	tcga	25	gpc4cm
nmf	451283	real	0.06264501160092807	331	52.3879	tcga	25	gpc4cm
nmf	486191	real	0.06264501160092807	332	52.3484	tcga	25	gpc4cm
nmf	908341	real	0.06264501160092807	333	52.3036	tcga	25	gpc4cm
nmf	978124	real	0.06264501160092807	334	52.3795	tcga	25	gpc4cm
pca	165158	real	0.07888631090487239	380	33.8286	tcga	25	gpc4cm
pca	451283	real	0.07888631090487239	381	33.8286	tcga	25	gpc4cm
pca	486191	real	0.07888631090487239	382	33.8286	tcga	25	gpc4cm
pca	908341	real	0.07888631090487239	383	33.8286	tcga	25	gpc4cm
pca	978124	real	0.07888631090487239	384	33.8286	tcga	25	gpc4cm
vae	165158	real	0.07424593967517401	620	29.0114	tcga	25	gpc4cm
vae	451283	real	0.08120649651972157	601	26.6219	tcga	25	gpc4cm
vae	486191	real	0.06728538283062645	547	31.8783	tcga	25	gpc4cm
vae	908341	real	0.06728538283062645	513	35.6878	tcga	25	gpc4cm
vae	978124	real	0.09048723897911833	589	32.6242	tcga	25	gpc4cm
dae	165158	real	0.05336426914153132	75	31.8411	tcga	35	gpc4cm
dae	451283	real	0.04640371229698376	81	25.0138	tcga	35	gpc4cm
dae	486191	real	0.058004640371229696	102	27.6155	tcga	35	gpc4cm
dae	908341	real	0.03944315545243619	58	43.1285	tcga	35	gpc4cm
dae	978124	real	0.058004640371229696	44	32.379	tcga	35	gpc4cm
ica	165158	real	0.12529002320185614	340	44.0573	tcga	35	gpc4cm
ica	451283	real	0.12761020881670534	306	41.8528	tcga	35	gpc4cm
ica	486191	real	0.12761020881670534	332	56.3353	tcga	35	gpc4cm
ica	908341	real	0.12761020881670534	293	56.0059	tcga	35	gpc4cm
ica	978124	real	0.12529002320185614	334	44.8246	tcga	35	gpc4cm
nmf	165158	real	0.07888631090487239	430	57.4427	tcga	35	gpc4cm
nmf	451283	real	0.08584686774941995	431	59.0925	tcga	35	gpc4cm
nmf	486191	real	0.08584686774941995	432	60.2739	tcga	35	gpc4cm
nmf	908341	real	0.07888631090487239	433	57.2993	tcga	35	gpc4cm
nmf	978124	real	0.07888631090487239	434	57.6176	tcga	35	gpc4cm
pca	165158	real	0.10904872389791183	530	33.8286	tcga	35	gpc4cm
pca	451283	real	0.10904872389791183	531	33.8286	tcga	35	gpc4cm
pca	486191	real	0.11136890951276102	532	33.8286	tcga	35	gpc4cm
pca	908341	real	0.11136890951276102	533	33.8286	tcga	35	gpc4cm
pca	978124	real	0.10904872389791183	534	33.8286	tcga	35	gpc4cm
vae	165158	real	0.09744779582366589	845	36.1828	tcga	35	gpc4cm
vae	451283	real	0.09280742459396751	746	26.803	tcga	35	gpc4cm
