algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
pca	451283	real	0.11136890951276102	451	30.0821	target	30	gpc4cm
pca	486191	real	0.10904872389791183	452	30.0821	target	30	gpc4cm
pca	908341	real	0.10904872389791183	453	30.0821	target	30	gpc4cm
pca	978124	real	0.10672853828306264	454	30.0821	target	30	gpc4cm
vae	165158	real	0.08352668213457076	690	44.8151	target	30	gpc4cm
vae	451283	real	0.07424593967517401	646	22.5022	target	30	gpc4cm
vae	486191	real	0.06496519721577726	617	29.194000000000003	target	30	gpc4cm
vae	908341	real	0.08352668213457076	748	21.845	target	30	gpc4cm
vae	978124	real	0.08352668213457076	744	23.1528	target	30	gpc4cm
dae	165158	real	0.12761020881670534	225	38.1292	target	90	gpc4cm
dae	451283	real	0.1554524361948956	236	32.2078	target	90	gpc4cm
dae	486191	real	0.1531322505800464	82	36.7459	target	90	gpc4cm
dae	908341	real	0.16705336426914152	283	30.8583	target	90	gpc4cm
dae	978124	real	0.1531322505800464	244	33.9216	target	90	gpc4cm
ica	165158	real	0.26218097447795824	450	36.0883	target	90	gpc4cm
ica	451283	real	0.26450116009280744	836	39.9571	target	90	gpc4cm
ica	486191	real	0.25754060324825984	712	36.2029	target	90	gpc4cm
ica	908341	real	0.25986078886310904	688	35.9341	target	90	gpc4cm
ica	978124	real	0.26450116009280744	859	37.2304	target	90	gpc4cm
nmf	165158	real	0.08816705336426914	1000	46.7329	target	90	gpc4cm
nmf	451283	real	0.08584686774941995	1001	35.515	target	90	gpc4cm
nmf	486191	real	0.08352668213457076	1002	45.1441	target	90	gpc4cm
nmf	908341	real	0.08816705336426914	1348	39.1644	target	90	gpc4cm
nmf	978124	real	0.10440835266821345	979	33.8289	target	90	gpc4cm
pca	165158	real	0.2668213457076566	1350	30.0821	target	90	gpc4cm
pca	451283	real	0.2737819025522042	1351	30.0821	target	90	gpc4cm
pca	486191	real	0.26218097447795824	1352	30.0821	target	90	gpc4cm
pca	908341	real	0.26450116009280744	1353	30.0821	target	90	gpc4cm
pca	978124	real	0.2668213457076566	1354	30.0821	target	90	gpc4cm
vae	165158	real	0.17633410672853828	2165	29.625999999999998	target	90	gpc4cm
vae	451283	real	0.18097447795823665	2211	33.371	target	90	gpc4cm
vae	486191	real	0.20417633410672853	2127	25.2022	target	90	gpc4cm
vae	908341	real	0.14617169373549885	2028	28.0897	target	90	gpc4cm
vae	978124	real	0.16241299303944315	2079	27.8327	target	90	gpc4cm
dae	165158	real	0.01160092807424594	0	27.2364	target	3	gpc4cm
dae	451283	real	0.01160092807424594	11	25.724	target	3	gpc4cm
dae	486191	real	0.01160092807424594	7	17.1877	target	3	gpc4cm
dae	908341	real	0.01160092807424594	13	26.1828	target	3	gpc4cm
dae	978124	real	0.01160092807424594	14	25.83	target	3	gpc4cm
ica	165158	real	0.013921113689095127	20	20.3285	target	3	gpc4cm
ica	451283	real	0.013921113689095127	26	20.3027	target	3	gpc4cm
ica	486191	real	0.013921113689095127	22	20.3245	target	3	gpc4cm
ica	908341	real	0.013921113689095127	28	20.3055	target	3	gpc4cm
ica	978124	real	0.013921113689095127	29	20.3212	target	3	gpc4cm
nmf	165158	real	0.01160092807424594	40	43.3888	target	3	gpc4cm
nmf	451283	real	0.01160092807424594	41	43.388999999999996	target	3	gpc4cm
nmf	486191	real	0.01160092807424594	42	43.3888	target	3	gpc4cm
nmf	908341	real	0.01160092807424594	43	43.3888	target	3	gpc4cm
nmf	978124	real	0.01160092807424594	44	43.3888	target	3	gpc4cm
pca	165158	real	0.013921113689095127	45	30.0821	target	3	gpc4cm
pca	451283	real	0.013921113689095127	46	30.0821	target	3	gpc4cm
pca	486191	real	0.013921113689095127	47	30.0821	target	3	gpc4cm
pca	908341	real	0.013921113689095127	48	30.0821	target	3	gpc4cm
pca	978124	real	0.013921113689095127	49	30.0821	target	3	gpc4cm
vae	165158	real	0.01160092807424594	70	33.7637	target	3	gpc4cm
vae	451283	real	0.013921113689095127	71	23.8919	target	3	gpc4cm
vae	486191	real	0.01160092807424594	72	35.3308	target	3	gpc4cm
vae	908341	real	0.013921113689095127	73	24.3316	target	3	gpc4cm
vae	978124	real	0.01160092807424594	64	31.581999999999997	target	3	gpc4cm
dae	165158	real	0.04640371229698376	60	26.9352	target	16	gpc4cm
dae	451283	real	0.05104408352668213	76	31.4157	target	16	gpc4cm
dae	486191	real	0.05568445475638051	72	29.2552	target	16	gpc4cm
dae	908341	real	0.04408352668213457	53	26.6624	target	16	gpc4cm
dae	978124	real	0.05568445475638051	64	30.2733	target	16	gpc4cm
ica	165158	real	0.06264501160092807	105	15.2008	target	16	gpc4cm
ica	451283	real	0.06264501160092807	126	17.2297	target	16	gpc4cm
ica	486191	real	0.06496519721577726	152	15.0806	target	16	gpc4cm
ica	908341	real	0.06264501160092807	143	15.1825	target	16	gpc4cm
ica	978124	real	0.06264501160092807	109	15.1809	target	16	gpc4cm
nmf	165158	real	0.04408352668213457	235	35.2117	target	16	gpc4cm
nmf	451283	real	0.04408352668213457	236	35.3086	target	16	gpc4cm
nmf	486191	real	0.04408352668213457	237	35.3876	target	16	gpc4cm
nmf	908341	real	0.04408352668213457	238	35.4772	target	16	gpc4cm
nmf	978124	real	0.04176334106728538	239	35.4158	target	16	gpc4cm
pca	165158	real	0.060324825986078884	240	30.0821	target	16	gpc4cm
pca	451283	real	0.060324825986078884	241	30.0821	target	16	gpc4cm
pca	486191	real	0.060324825986078884	242	30.0821	target	16	gpc4cm
pca	908341	real	0.060324825986078884	243	30.0821	target	16	gpc4cm
pca	978124	real	0.060324825986078884	244	30.0821	target	16	gpc4cm
vae	165158	real	0.060324825986078884	375	28.1458	target	16	gpc4cm
vae	451283	real	0.048723897911832945	321	28.621	target	16	gpc4cm
vae	486191	real	0.05104408352668213	342	32.5034	target	16	gpc4cm
vae	908341	real	0.04408352668213457	323	27.6718	target	16	gpc4cm
vae	978124	real	0.05104408352668213	349	24.989	target	16	gpc4cm
dae	165158	real	0.009280742459396751	0	21.151999999999997	target	2	gpc4cm
dae	451283	real	0.009280742459396751	1	20.442	target	2	gpc4cm
dae	486191	real	0.0069605568445475635	7	15.2097	target	2	gpc4cm
dae	908341	real	0.009280742459396751	3	19.3119	target	2	gpc4cm
dae	978124	real	0.009280742459396751	4	24.1619	target	2	gpc4cm
ica	165158	real	0.009280742459396751	15	31.1981	target	2	gpc4cm
ica	451283	real	0.009280742459396751	16	31.19	target	2	gpc4cm
ica	486191	real	0.009280742459396751	12	31.1943	target	2	gpc4cm
ica	908341	real	0.009280742459396751	13	31.2761	target	2	gpc4cm
ica	978124	real	0.009280742459396751	14	31.1988	target	2	gpc4cm
nmf	165158	real	0.009280742459396751	25	35.0737	target	2	gpc4cm
nmf	451283	real	0.009280742459396751	26	35.0737	target	2	gpc4cm
nmf	486191	real	0.009280742459396751	27	35.0737	target	2	gpc4cm
nmf	908341	real	0.009280742459396751	28	35.0737	target	2	gpc4cm
nmf	978124	real	0.009280742459396751	29	35.0737	target	2	gpc4cm
pca	165158	real	0.009280742459396751	30	30.0821	target	2	gpc4cm
pca	451283	real	0.009280742459396751	31	30.0821	target	2	gpc4cm
pca	486191	real	0.009280742459396751	32	30.0821	target	2	gpc4cm
pca	908341	real	0.009280742459396751	33	30.0821	target	2	gpc4cm
pca	978124	real	0.009280742459396751	34	30.0821	target	2	gpc4cm
vae	165158	real	0.009280742459396751	40	33.9695	target	2	gpc4cm
vae	451283	real	0.009280742459396751	46	34.0348	target	2	gpc4cm
vae	486191	real	0.009280742459396751	42	24.1033	target	2	gpc4cm
vae	908341	real	0.009280742459396751	48	24.0452	target	2	gpc4cm
vae	978124	real	0.009280742459396751	44	24.5859	target	2	gpc4cm
dae	165158	real	0.02320185614849188	20	19.153	target	5	gpc4cm
dae	451283	real	0.02320185614849188	1	22.1412	target	5	gpc4cm
dae	486191	real	0.013921113689095127	17	33.2997	target	5	gpc4cm
dae	908341	real	0.013921113689095127	8	28.0589	target	5	gpc4cm
dae	978124	real	0.016241299303944315	9	16.2905	target	5	gpc4cm
ica	165158	real	0.02320185614849188	40	20.859	target	5	gpc4cm
ica	451283	real	0.02320185614849188	46	20.8003	target	5	gpc4cm
ica	486191	real	0.02320185614849188	27	20.8928	target	5	gpc4cm
ica	908341	real	0.02320185614849188	28	20.8692	target	5	gpc4cm
ica	978124	real	0.02320185614849188	49	20.9074	target	5	gpc4cm
nmf	165158	real	0.016241299303944315	55	45.2653	target	5	gpc4cm
nmf	451283	real	0.016241299303944315	56	45.2653	target	5	gpc4cm
nmf	486191	real	0.016241299303944315	57	45.2651	target	5	gpc4cm
nmf	908341	real	0.016241299303944315	58	45.2655	target	5	gpc4cm
nmf	978124	real	0.016241299303944315	59	45.2655	target	5	gpc4cm
pca	165158	real	0.02320185614849188	75	30.0821	target	5	gpc4cm
pca	451283	real	0.02320185614849188	76	30.0821	target	5	gpc4cm
pca	486191	real	0.02320185614849188	77	30.0821	target	5	gpc4cm
pca	908341	real	0.02320185614849188	78	30.0821	target	5	gpc4cm
pca	978124	real	0.02320185614849188	79	30.0821	target	5	gpc4cm
vae	165158	real	0.02088167053364269	110	22.7278	target	5	gpc4cm
vae	451283	real	0.018561484918793503	106	36.2229	target	5	gpc4cm
vae	486191	real	0.018561484918793503	102	22.5396	target	5	gpc4cm
vae	908341	real	0.02088167053364269	123	20.8938	target	5	gpc4cm
vae	978124	real	0.018561484918793503	109	21.9526	target	5	gpc4cm
dae	165158	real	0.10208816705336426	205	32.7815	target	45	gpc4cm
dae	451283	real	0.09976798143851508	21	29.1635	target	45	gpc4cm
dae	486191	real	0.08816705336426914	192	31.4215	target	45	gpc4cm
dae	908341	real	0.0951276102088167	198	36.0724	target	45	gpc4cm
dae	978124	real	0.08584686774941995	159	35.1457	target	45	gpc4cm
ica	165158	real	0.15777262180974477	290	30.2467	target	45	gpc4cm
ica	451283	real	0.14153132250580047	361	30.8311	target	45	gpc4cm
ica	486191	real	0.16241299303944315	377	30.5994	target	45	gpc4cm
ica	908341	real	0.14849187935034802	398	29.9033	target	45	gpc4cm
ica	978124	real	0.1554524361948956	284	30.4997	target	45	gpc4cm
nmf	165158	real	0.07424593967517401	570	45.7053	target	45	gpc4cm
nmf	451283	real	0.07192575406032482	486	35.0688	target	45	gpc4cm
nmf	486191	real	0.08352668213457076	487	42.1565	target	45	gpc4cm
nmf	908341	real	0.0765661252900232	488	44.5717	target	45	gpc4cm
nmf	978124	real	0.07888631090487239	464	35.7423	target	45	gpc4cm
pca	165158	real	0.15081206496519722	675	30.0821	target	45	gpc4cm
pca	451283	real	0.14849187935034802	676	30.0821	target	45	gpc4cm
pca	486191	real	0.15081206496519722	677	30.0821	target	45	gpc4cm
pca	908341	real	0.15081206496519722	678	30.0821	target	45	gpc4cm
pca	978124	real	0.14849187935034802	679	30.0821	target	45	gpc4cm
vae	165158	real	0.11136890951276102	1030	25.326999999999998	target	45	gpc4cm
vae	451283	real	0.10208816705336426	1036	31.6483	target	45	gpc4cm
vae	486191	real	0.10208816705336426	1047	23.2656	target	45	gpc4cm
vae	908341	real	0.10208816705336426	1068	23.3303	target	45	gpc4cm
vae	978124	real	0.11136890951276102	944	39.5613	target	45	gpc4cm
dae	165158	real	0.027842227378190254	15	28.8787	target	7	gpc4cm
dae	451283	real	0.02320185614849188	16	15.3781	target	7	gpc4cm
dae	486191	real	0.025522041763341066	27	17.1349	target	7	gpc4cm
dae	908341	real	0.02320185614849188	18	17.0492	target	7	gpc4cm
dae	978124	real	0.025522041763341066	9	22.6477	target	7	gpc4cm
ica	165158	real	0.030162412993039442	40	31.3564	target	7	gpc4cm
ica	451283	real	0.030162412993039442	61	31.2924	target	7	gpc4cm
ica	486191	real	0.030162412993039442	47	31.2709	target	7	gpc4cm
ica	908341	real	0.030162412993039442	38	30.8904	target	7	gpc4cm
ica	978124	real	0.030162412993039442	44	19.1282	target	7	gpc4cm
nmf	165158	real	0.025522041763341066	75	48.1438	target	7	gpc4cm
nmf	451283	real	0.025522041763341066	76	48.1523	target	7	gpc4cm
nmf	486191	real	0.025522041763341066	77	48.1496	target	7	gpc4cm
nmf	908341	real	0.027842227378190254	78	48.1316	target	7	gpc4cm
nmf	978124	real	0.025522041763341066	79	48.1431	target	7	gpc4cm
pca	165158	real	0.03248259860788863	105	30.0821	target	7	gpc4cm
pca	451283	real	0.03248259860788863	106	30.0821	target	7	gpc4cm
pca	486191	real	0.03248259860788863	107	30.0821	target	7	gpc4cm
pca	908341	real	0.03248259860788863	108	30.0821	target	7	gpc4cm
pca	978124	real	0.03248259860788863	109	30.0821	target	7	gpc4cm
vae	165158	real	0.025522041763341066	170	25.3768	target	7	gpc4cm
vae	451283	real	0.030162412993039442	141	22.052	target	7	gpc4cm
vae	486191	real	0.030162412993039442	147	31.0654	target	7	gpc4cm
vae	908341	real	0.027842227378190254	168	30.7354	target	7	gpc4cm
vae	978124	real	0.025522041763341066	174	24.3164	target	7	gpc4cm
dae	165158	real	0.013921113689095127	10	22.5741	target	4	gpc4cm
dae	451283	real	0.016241299303944315	16	26.4646	target	4	gpc4cm
dae	486191	real	0.016241299303944315	17	22.765	target	4	gpc4cm
dae	908341	real	0.018561484918793503	13	17.8707	target	4	gpc4cm
dae	978124	real	0.01160092807424594	4	30.4824	target	4	gpc4cm
ica	165158	real	0.018561484918793503	25	28.8377	target	4	gpc4cm
ica	451283	real	0.018561484918793503	31	28.5971	target	4	gpc4cm
ica	486191	real	0.018561484918793503	32	28.6138	target	4	gpc4cm
ica	908341	real	0.018561484918793503	28	28.819000000000003	target	4	gpc4cm
ica	978124	real	0.018561484918793503	34	28.7997	target	4	gpc4cm
nmf	165158	real	0.016241299303944315	45	44.4886	target	4	gpc4cm
nmf	451283	real	0.016241299303944315	46	44.4885	target	4	gpc4cm
nmf	486191	real	0.016241299303944315	47	44.4886	target	4	gpc4cm
nmf	908341	real	0.016241299303944315	48	44.4886	target	4	gpc4cm
nmf	978124	real	0.016241299303944315	49	44.4886	target	4	gpc4cm
pca	165158	real	0.018561484918793503	60	30.0821	target	4	gpc4cm
pca	451283	real	0.018561484918793503	61	30.0821	target	4	gpc4cm
pca	486191	real	0.018561484918793503	62	30.0821	target	4	gpc4cm
pca	908341	real	0.018561484918793503	63	30.0821	target	4	gpc4cm
pca	978124	real	0.018561484918793503	64	30.0821	target	4	gpc4cm
vae	165158	real	0.016241299303944315	80	21.1005	target	4	gpc4cm
vae	451283	real	0.013921113689095127	96	23.7543	target	4	gpc4cm
vae	486191	real	0.016241299303944315	82	40.2601	target	4	gpc4cm
vae	908341	real	0.018561484918793503	83	22.2252	target	4	gpc4cm
vae	978124	real	0.016241299303944315	99	35.7423	target	4	gpc4cm
dae	165158	real	0.027842227378190254	5	19.2836	target	10	gpc4cm
dae	451283	real	0.03248259860788863	26	24.519000000000002	target	10	gpc4cm
dae	486191	real	0.03248259860788863	12	37.0308	target	10	gpc4cm
dae	908341	real	0.025522041763341066	28	20.2233	target	10	gpc4cm
dae	978124	real	0.025522041763341066	29	19.0512	target	10	gpc4cm
ica	165158	real	0.037122969837587005	50	22.5232	target	10	gpc4cm
ica	451283	real	0.037122969837587005	76	22.5051	target	10	gpc4cm
ica	486191	real	0.037122969837587005	92	22.5375	target	10	gpc4cm
ica	908341	real	0.03480278422273782	68	21.3408	target	10	gpc4cm
ica	978124	real	0.037122969837587005	69	22.5058	target	10	gpc4cm
nmf	165158	real	0.03480278422273782	135	53.1015	target	10	gpc4cm
nmf	451283	real	0.03480278422273782	136	53.0922	target	10	gpc4cm
nmf	486191	real	0.03480278422273782	137	53.0923	target	10	gpc4cm
nmf	908341	real	0.03480278422273782	138	53.118	target	10	gpc4cm
nmf	978124	real	0.03480278422273782	139	53.1119	target	10	gpc4cm
pca	165158	real	0.04408352668213457	150	30.0821	target	10	gpc4cm
pca	451283	real	0.04408352668213457	151	30.0821	target	10	gpc4cm
pca	486191	real	0.04408352668213457	152	30.0821	target	10	gpc4cm
pca	908341	real	0.04408352668213457	153	30.0821	target	10	gpc4cm
pca	978124	real	0.04408352668213457	154	30.0821	target	10	gpc4cm
vae	165158	real	0.037122969837587005	225	31.8896	target	10	gpc4cm
vae	451283	real	0.037122969837587005	201	25.4797	target	10	gpc4cm
vae	486191	real	0.03480278422273782	242	24.2517	target	10	gpc4cm
vae	908341	real	0.037122969837587005	208	28.285	target	10	gpc4cm
vae	978124	real	0.03944315545243619	219	33.2795	target	10	gpc4cm
dae	165158	real	0.060324825986078884	110	26.9575	target	25	gpc4cm
dae	451283	real	0.06264501160092807	71	35.3643	target	25	gpc4cm
dae	486191	real	0.07192575406032482	57	42.3728	target	25	gpc4cm
dae	908341	real	0.06728538283062645	58	37.9023	target	25	gpc4cm
dae	978124	real	0.06960556844547564	54	31.9059	target	25	gpc4cm
ica	165158	real	0.09048723897911833	195	15.7704	target	25	gpc4cm
ica	451283	real	0.09048723897911833	131	15.7737	target	25	gpc4cm
ica	486191	real	0.09048723897911833	207	15.2638	target	25	gpc4cm
ica	908341	real	0.09048723897911833	158	15.5663	target	25	gpc4cm
ica	978124	real	0.09280742459396751	194	15.4712	target	25	gpc4cm
nmf	165158	real	0.058004640371229696	285	66.3077	target	25	gpc4cm
nmf	451283	real	0.05568445475638051	286	65.4777	target	25	gpc4cm
nmf	486191	real	0.058004640371229696	287	65.3624	target	25	gpc4cm
nmf	908341	real	0.05568445475638051	288	65.91	target	25	gpc4cm
nmf	978124	real	0.058004640371229696	289	65.5331	target	25	gpc4cm
pca	165158	real	0.08584686774941995	375	30.0821	target	25	gpc4cm
pca	451283	real	0.09048723897911833	376	30.0821	target	25	gpc4cm
pca	486191	real	0.08816705336426914	377	30.0821	target	25	gpc4cm
pca	908341	real	0.08816705336426914	378	30.0821	target	25	gpc4cm
pca	978124	real	0.09048723897911833	379	30.0821	target	25	gpc4cm
vae	165158	real	0.07424593967517401	600	63.3065	target	25	gpc4cm
vae	451283	real	0.06496519721577726	556	24.7874	target	25	gpc4cm
vae	486191	real	0.07424593967517401	577	19.2822	target	25	gpc4cm
vae	908341	real	0.06960556844547564	598	28.5798	target	25	gpc4cm
vae	978124	real	0.07424593967517401	569	26.961	target	25	gpc4cm
dae	165158	real	0.28074245939675174	460	35.2354	target	200	gpc4cm
dae	451283	real	0.3039443155452436	351	37.0285	target	200	gpc4cm
dae	486191	real	0.271461716937355	717	33.4479	target	200	gpc4cm
dae	908341	real	0.28074245939675174	123	36.2771	target	200	gpc4cm
dae	978124	real	0.2668213457076566	134	37.5575	target	200	gpc4cm
ica	165158	real	0.4060324825986079	1645	17.4599	target	200	gpc4cm
ica	451283	real	0.4431554524361949	1556	21.7587	target	200	gpc4cm
ica	486191	real	0.41299303944315546	1882	17.6635	target	200	gpc4cm
ica	908341	real	0.42691415313225056	1238	19.0959	target	200	gpc4cm
ica	978124	real	0.40835266821345706	1649	22.9398	target	200	gpc4cm
nmf	165158	real	0.10904872389791183	2100	49.9507	target	200	gpc4cm
nmf	451283	real	0.11832946635730858	2101	45.1025	target	200	gpc4cm
nmf	486191	real	0.1136890951276102	2102	39.8472	target	200	gpc4cm
nmf	908341	real	0.11136890951276102	2103	43.9711	target	200	gpc4cm
nmf	978124	real	0.10208816705336426	2104	43.8439	target	200	gpc4cm
pca	165158	real	0.4431554524361949	3000	30.0821	target	200	gpc4cm
pca	451283	real	0.41299303944315546	3001	30.0821	target	200	gpc4cm
pca	486191	real	0.41531322505800466	3002	30.0821	target	200	gpc4cm
pca	908341	real	0.4222737819025522	3003	30.0821	target	200	gpc4cm
pca	978124	real	0.41531322505800466	3004	30.0821	target	200	gpc4cm
vae	165158	real	0.2273781902552204	4450	28.959	target	200	gpc4cm
vae	451283	real	0.2296983758700696	4046	29.1112	target	200	gpc4cm
vae	486191	real	0.23201856148491878	4647	25.3283	target	200	gpc4cm
vae	908341	real	0.22505800464037123	4918	33.6575	target	200	gpc4cm
vae	978124	real	0.2482598607888631	4844	30.8057	target	200	gpc4cm
dae	165158	real	0.12529002320185614	20	31.8262	target	70	gpc4cm
dae	451283	real	0.12296983758700696	271	35.1503	target	70	gpc4cm
dae	486191	real	0.13225058004640372	262	37.5912	target	70	gpc4cm
dae	908341	real	0.15081206496519722	313	40.7544	target	70	gpc4cm
dae	978124	real	0.12064965197215777	124	32.2314	target	70	gpc4cm
ica	165158	real	0.2296983758700696	615	29.6592	target	70	gpc4cm
ica	451283	real	0.22273781902552203	386	29.1237	target	70	gpc4cm
ica	486191	real	0.2296983758700696	572	30.811	target	70	gpc4cm
ica	908341	real	0.24129930394431554	368	30.2871	target	70	gpc4cm
ica	978124	real	0.20649651972157773	449	33.3426	target	70	gpc4cm
nmf	165158	real	0.08584686774941995	710	39.2265	target	70	gpc4cm
nmf	451283	real	0.09280742459396751	821	51.2354	target	70	gpc4cm
nmf	486191	real	0.09048723897911833	1037	36.4876	target	70	gpc4cm
nmf	908341	real	0.0951276102088167	823	36.5266	target	70	gpc4cm
nmf	978124	real	0.09280742459396751	919	36.2781	target	70	gpc4cm
pca	165158	real	0.21577726218097448	1050	30.0821	target	70	gpc4cm
pca	451283	real	0.21345707656612528	1051	30.0821	target	70	gpc4cm
pca	486191	real	0.21345707656612528	1052	30.0821	target	70	gpc4cm
pca	908341	real	0.20649651972157773	1053	30.0821	target	70	gpc4cm
pca	978124	real	0.2111368909512761	1054	30.0821	target	70	gpc4cm
vae	165158	real	0.14385150812064965	1530	24.2157	target	70	gpc4cm
vae	451283	real	0.14849187935034802	1501	30.9885	target	70	gpc4cm
vae	486191	real	0.1345707656612529	1412	29.1502	target	70	gpc4cm
vae	908341	real	0.13225058004640372	1723	26.8378	target	70	gpc4cm
vae	978124	real	0.1345707656612529	1454	25.1453	target	70	gpc4cm
dae	165158	real	0.030162412993039442	30	23.6599	target	9	gpc4cm
dae	451283	real	0.03248259860788863	31	27.5477	target	9	gpc4cm
dae	486191	real	0.037122969837587005	2	20.0989	target	9	gpc4cm
dae	908341	real	0.027842227378190254	18	38.9975	target	9	gpc4cm
dae	978124	real	0.030162412993039442	29	38.7324	target	9	gpc4cm
ica	165158	real	0.03248259860788863	65	20.3074	target	9	gpc4cm
ica	451283	real	0.03248259860788863	51	20.2075	target	9	gpc4cm
ica	486191	real	0.03248259860788863	52	20.7342	target	9	gpc4cm
ica	908341	real	0.03248259860788863	83	20.6655	target	9	gpc4cm
ica	978124	real	0.03248259860788863	79	20.7352	target	9	gpc4cm
nmf	165158	real	0.030162412993039442	125	56.4365	target	9	gpc4cm
nmf	451283	real	0.030162412993039442	126	56.4401	target	9	gpc4cm
nmf	486191	real	0.030162412993039442	127	56.4477	target	9	gpc4cm
nmf	908341	real	0.030162412993039442	128	56.4406	target	9	gpc4cm
nmf	978124	real	0.030162412993039442	129	56.4377	target	9	gpc4cm
pca	165158	real	0.03944315545243619	135	30.0821	target	9	gpc4cm
pca	451283	real	0.03944315545243619	136	30.0821	target	9	gpc4cm
pca	486191	real	0.03944315545243619	137	30.0821	target	9	gpc4cm
