algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
dae	451283	real	0.02044989775051125	6	26.174	gtex	9	gpxcell
dae	486191	real	0.024539877300613498	22	28.7136	gtex	9	gpxcell
dae	908341	real	0.022494887525562373	43	27.7007	gtex	9	gpxcell
dae	978124	real	0.016359918200409	9	26.6341	gtex	9	gpxcell
ica	165158	real	0.028629856850715747	65	48.7271	gtex	9	gpxcell
ica	451283	real	0.028629856850715747	66	48.5363	gtex	9	gpxcell
ica	486191	real	0.028629856850715747	47	48.6044	gtex	9	gpxcell
ica	908341	real	0.03067484662576687	73	50.0116	gtex	9	gpxcell
ica	978124	real	0.032719836400818	64	49.7967	gtex	9	gpxcell
nmf	165158	real	0.028629856850715747	105	27.9346	gtex	9	gpxcell
nmf	451283	real	0.028629856850715747	106	27.9346	gtex	9	gpxcell
nmf	486191	real	0.028629856850715747	107	27.9346	gtex	9	gpxcell
nmf	908341	real	0.028629856850715747	108	27.9346	gtex	9	gpxcell
nmf	978124	real	0.028629856850715747	109	27.9346	gtex	9	gpxcell
pca	165158	real	0.034764826175869123	170	32.1192	gtex	9	gpxcell
pca	451283	real	0.034764826175869123	171	32.12	gtex	9	gpxcell
pca	486191	real	0.034764826175869123	172	32.1205	gtex	9	gpxcell
pca	908341	real	0.034764826175869123	173	32.1211	gtex	9	gpxcell
pca	978124	real	0.034764826175869123	174	32.1224	gtex	9	gpxcell
vae	165158	real	0.032719836400818	200	34.091	gtex	9	gpxcell
vae	451283	real	0.032719836400818	211	36.6754	gtex	9	gpxcell
vae	486191	real	0.03067484662576687	217	31.7698	gtex	9	gpxcell
vae	908341	real	0.028629856850715747	183	36.4844	gtex	9	gpxcell
vae	978124	real	0.034764826175869123	224	38.7039	gtex	9	gpxcell
dae	165158	real	0.18200408997955012	655	40.5549	gtex	150	gpxcell
dae	451283	real	0.17791411042944785	466	43.4304	gtex	150	gpxcell
dae	486191	real	0.18404907975460122	687	37.378	gtex	150	gpxcell
dae	908341	real	0.17995910020449898	248	49.4473	gtex	150	gpxcell
dae	978124	real	0.19631901840490798	274	36.3216	gtex	150	gpxcell
ica	165158	real	0.35787321063394684	965	23.6189	gtex	150	gpxcell
ica	451283	real	0.36809815950920244	831	23.4394	gtex	150	gpxcell
ica	486191	real	0.3660531697341513	1302	22.7045	gtex	150	gpxcell
ica	908341	real	0.3660531697341513	988	23.4396	gtex	150	gpxcell
ica	978124	real	0.37014314928425357	1094	24.0395	gtex	150	gpxcell
nmf	165158	real	0.20040899795501022	1910	73.8874	gtex	150	gpxcell
nmf	451283	real	0.1983640081799591	1911	67.2789	gtex	150	gpxcell
nmf	486191	real	0.2147239263803681	1912	60.7178	gtex	150	gpxcell
nmf	908341	real	0.20449897750511248	1913	74.5482	gtex	150	gpxcell
nmf	978124	real	0.19631901840490798	1684	57.6284	gtex	150	gpxcell
pca	165158	real	0.2985685071574642	2360	38.3679	gtex	150	gpxcell
pca	451283	real	0.294478527607362	2361	38.3679	gtex	150	gpxcell
pca	486191	real	0.3006134969325153	2362	38.3679	gtex	150	gpxcell
pca	908341	real	0.2965235173824131	2363	38.3679	gtex	150	gpxcell
pca	978124	real	0.3047034764826176	2364	38.3679	gtex	150	gpxcell
vae	165158	real	0.2085889570552147	3255	43.6074	gtex	150	gpxcell
vae	451283	real	0.19631901840490798	3476	43.5899	gtex	150	gpxcell
vae	486191	real	0.19222903885480572	3747	49.7435	gtex	150	gpxcell
vae	908341	real	0.20245398773006135	3113	40.1678	gtex	150	gpxcell
vae	978124	real	0.19427402862985685	3439	29.3845	gtex	150	gpxcell
dae	165158	real	0.028629856850715747	55	41.533	gtex	12	gpxcell
dae	451283	real	0.02044989775051125	51	30.546	gtex	12	gpxcell
dae	486191	real	0.032719836400818	47	29.2803	gtex	12	gpxcell
dae	908341	real	0.024539877300613498	28	32.1262	gtex	12	gpxcell
dae	978124	real	0.032719836400818	39	26.6589	gtex	12	gpxcell
ica	165158	real	0.0408997955010225	85	52.117	gtex	12	gpxcell
ica	451283	real	0.03885480572597137	61	52.1739	gtex	12	gpxcell
ica	486191	real	0.0408997955010225	117	52.1253	gtex	12	gpxcell
ica	908341	real	0.04294478527607362	118	55.1516	gtex	12	gpxcell
ica	978124	real	0.04294478527607362	94	52.8787	gtex	12	gpxcell
nmf	165158	real	0.034764826175869123	135	30.9574	gtex	12	gpxcell
nmf	451283	real	0.034764826175869123	136	30.9565	gtex	12	gpxcell
nmf	486191	real	0.034764826175869123	137	30.9579	gtex	12	gpxcell
nmf	908341	real	0.034764826175869123	138	30.9573	gtex	12	gpxcell
nmf	978124	real	0.034764826175869123	139	30.9571	gtex	12	gpxcell
pca	165158	real	0.044989775051124746	215	32.1205	gtex	12	gpxcell
pca	451283	real	0.044989775051124746	216	32.1206	gtex	12	gpxcell
pca	486191	real	0.044989775051124746	217	32.1206	gtex	12	gpxcell
pca	908341	real	0.044989775051124746	218	32.1206	gtex	12	gpxcell
pca	978124	real	0.044989775051124746	219	32.1207	gtex	12	gpxcell
vae	165158	real	0.034764826175869123	280	28.3699	gtex	12	gpxcell
vae	451283	real	0.03067484662576687	296	36.1739	gtex	12	gpxcell
vae	486191	real	0.03885480572597137	262	40.3001	gtex	12	gpxcell
vae	908341	real	0.034764826175869123	278	27.3072	gtex	12	gpxcell
vae	978124	real	0.03885480572597137	284	36.3857	gtex	12	gpxcell
dae	165158	real	0.07566462167689161	90	32.9783	gtex	45	gpxcell
dae	451283	real	0.07566462167689161	166	35.1495	gtex	45	gpxcell
dae	486191	real	0.09406952965235174	177	25.6919	gtex	45	gpxcell
dae	908341	real	0.09202453987730061	178	33.1144	gtex	45	gpxcell
dae	978124	real	0.0736196319018405	9	29.6062	gtex	45	gpxcell
ica	165158	real	0.147239263803681	315	40.6872	gtex	45	gpxcell
ica	451283	real	0.14519427402862986	426	41.2585	gtex	45	gpxcell
ica	486191	real	0.14314928425357873	232	41.5334	gtex	45	gpxcell
ica	908341	real	0.1411042944785276	273	41.2387	gtex	45	gpxcell
ica	978124	real	0.1492842535787321	259	39.669000000000004	gtex	45	gpxcell
nmf	165158	real	0.08997955010224949	630	52.34	gtex	45	gpxcell
nmf	451283	real	0.08793456032719836	631	51.9427	gtex	45	gpxcell
nmf	486191	real	0.08997955010224949	632	52.2975	gtex	45	gpxcell
nmf	908341	real	0.08997955010224949	633	51.9678	gtex	45	gpxcell
nmf	978124	real	0.08997955010224949	634	52.338	gtex	45	gpxcell
pca	165158	real	0.10633946830265849	785	38.3679	gtex	45	gpxcell
pca	451283	real	0.10633946830265849	786	38.3679	gtex	45	gpxcell
pca	486191	real	0.10633946830265849	787	38.3679	gtex	45	gpxcell
pca	908341	real	0.10633946830265849	788	38.3679	gtex	45	gpxcell
pca	978124	real	0.10429447852760736	789	38.3679	gtex	45	gpxcell
vae	165158	real	0.081799591002045	1065	38.2811	gtex	45	gpxcell
vae	451283	real	0.09611451942740286	1061	30.105	gtex	45	gpxcell
vae	486191	real	0.09406952965235174	1037	35.5078	gtex	45	gpxcell
vae	908341	real	0.09611451942740286	1033	38.959	gtex	45	gpxcell
vae	978124	real	0.081799591002045	989	36.6158	gtex	45	gpxcell
dae	165158	real	0.04703476482617587	0	27.8053	gtex	20	gpxcell
dae	451283	real	0.032719836400818	1	24.7805	gtex	20	gpxcell
dae	486191	real	0.03885480572597137	17	23.9863	gtex	20	gpxcell
dae	908341	real	0.053169734151329244	53	32.3784	gtex	20	gpxcell
dae	978124	real	0.044989775051124746	59	29.345	gtex	20	gpxcell
ica	165158	real	0.06748466257668712	145	24.649	gtex	20	gpxcell
ica	451283	real	0.06748466257668712	116	24.6224	gtex	20	gpxcell
ica	486191	real	0.06952965235173825	117	24.9598	gtex	20	gpxcell
ica	908341	real	0.06748466257668712	198	24.6062	gtex	20	gpxcell
ica	978124	real	0.06952965235173825	124	24.9561	gtex	20	gpxcell
nmf	165158	real	0.05112474437627812	260	30.4123	gtex	20	gpxcell
nmf	451283	real	0.05112474437627812	261	30.4204	gtex	20	gpxcell
nmf	486191	real	0.05112474437627812	262	30.4103	gtex	20	gpxcell
nmf	908341	real	0.05112474437627812	263	30.4159	gtex	20	gpxcell
nmf	978124	real	0.05112474437627812	264	30.4172	gtex	20	gpxcell
pca	165158	real	0.065439672801636	335	32.1206	gtex	20	gpxcell
pca	451283	real	0.065439672801636	336	32.1206	gtex	20	gpxcell
pca	486191	real	0.065439672801636	337	32.1206	gtex	20	gpxcell
pca	908341	real	0.065439672801636	338	32.1206	gtex	20	gpxcell
pca	978124	real	0.065439672801636	339	32.1206	gtex	20	gpxcell
vae	165158	real	0.053169734151329244	415	30.3766	gtex	20	gpxcell
vae	451283	real	0.049079754601226995	466	25.7098	gtex	20	gpxcell
vae	486191	real	0.05112474437627812	427	28.0825	gtex	20	gpxcell
vae	908341	real	0.053169734151329244	483	27.5256	gtex	20	gpxcell
vae	978124	real	0.05112474437627812	424	25.7538	gtex	20	gpxcell
dae	165158	real	0.17177914110429449	255	36.7157	gtex	125	gpxcell
dae	451283	real	0.1574642126789366	56	35.9124	gtex	125	gpxcell
dae	486191	real	0.15950920245398773	232	29.3865	gtex	125	gpxcell
dae	908341	real	0.16768916155419222	163	35.5269	gtex	125	gpxcell
dae	978124	real	0.16155419222903886	614	48.3899	gtex	125	gpxcell
ica	165158	real	0.3333333333333333	860	30.5836	gtex	125	gpxcell
ica	451283	real	0.35173824130879344	751	30.5399	gtex	125	gpxcell
ica	486191	real	0.3394683026584867	972	29.7849	gtex	125	gpxcell
ica	908341	real	0.32719836400818	838	30.3428	gtex	125	gpxcell
ica	978124	real	0.3312883435582822	944	28.944000000000003	gtex	125	gpxcell
nmf	165158	real	0.1738241308793456	1660	61.7368	gtex	125	gpxcell
nmf	451283	real	0.16973415132924335	1431	57.9736	gtex	125	gpxcell
nmf	486191	real	0.16768916155419222	1662	58.1008	gtex	125	gpxcell
nmf	908341	real	0.16359918200409	1663	70.2859	gtex	125	gpxcell
nmf	978124	real	0.1738241308793456	1664	61.2162	gtex	125	gpxcell
pca	165158	real	0.25766871165644173	1985	38.3679	gtex	125	gpxcell
pca	451283	real	0.26993865030674846	1986	38.3679	gtex	125	gpxcell
pca	486191	real	0.25971370143149286	1987	38.3679	gtex	125	gpxcell
pca	908341	real	0.25766871165644173	1988	38.3679	gtex	125	gpxcell
pca	978124	real	0.261758691206544	1989	38.3679	gtex	125	gpxcell
vae	165158	real	0.18609406952965235	3010	44.8902	gtex	125	gpxcell
vae	451283	real	0.18404907975460122	2526	35.3323	gtex	125	gpxcell
vae	486191	real	0.16973415132924335	2937	46.0343	gtex	125	gpxcell
vae	908341	real	0.18200408997955012	2818	32.9395	gtex	125	gpxcell
vae	978124	real	0.1901840490797546	2569	34.9882	gtex	125	gpxcell
dae	165158	real	0.0081799591002045	0	31.3045	gtex	2	gpxcell
dae	451283	real	0.00408997955010225	1	15.2418	gtex	2	gpxcell
dae	486191	real	0.0081799591002045	2	30.1893	gtex	2	gpxcell
dae	908341	real	0.0081799591002045	3	29.2541	gtex	2	gpxcell
dae	978124	real	0.00408997955010225	4	15.3258	gtex	2	gpxcell
ica	165158	real	0.0081799591002045	10	26.1536	gtex	2	gpxcell
ica	451283	real	0.0081799591002045	16	26.1289	gtex	2	gpxcell
ica	486191	real	0.0081799591002045	17	26.1295	gtex	2	gpxcell
ica	908341	real	0.0081799591002045	18	26.1473	gtex	2	gpxcell
ica	978124	real	0.0081799591002045	19	26.1412	gtex	2	gpxcell
nmf	165158	real	0.006134969325153374	20	17.4239	gtex	2	gpxcell
nmf	451283	real	0.006134969325153374	21	17.4239	gtex	2	gpxcell
nmf	486191	real	0.006134969325153374	22	17.4239	gtex	2	gpxcell
nmf	908341	real	0.006134969325153374	23	17.4239	gtex	2	gpxcell
nmf	978124	real	0.006134969325153374	24	17.4239	gtex	2	gpxcell
pca	165158	real	0.0081799591002045	35	26.2351	gtex	2	gpxcell
pca	451283	real	0.0081799591002045	36	26.2351	gtex	2	gpxcell
pca	486191	real	0.0081799591002045	37	26.2351	gtex	2	gpxcell
pca	908341	real	0.0081799591002045	38	26.2351	gtex	2	gpxcell
pca	978124	real	0.0081799591002045	39	26.2351	gtex	2	gpxcell
vae	165158	real	0.0081799591002045	45	27.5817	gtex	2	gpxcell
vae	451283	real	0.0081799591002045	46	33.0596	gtex	2	gpxcell
vae	486191	real	0.0081799591002045	47	27.8067	gtex	2	gpxcell
vae	908341	real	0.0081799591002045	48	30.3263	gtex	2	gpxcell
vae	978124	real	0.0081799591002045	44	26.4731	gtex	2	gpxcell
dae	165158	real	0.05112474437627812	140	27.2432	gtex	30	gpxcell
dae	451283	real	0.044989775051124746	121	31.6065	gtex	30	gpxcell
dae	486191	real	0.06134969325153374	67	20.2409	gtex	30	gpxcell
dae	908341	real	0.05521472392638037	78	26.7655	gtex	30	gpxcell
dae	978124	real	0.05521472392638037	134	28.271	gtex	30	gpxcell
ica	165158	real	0.10429447852760736	280	40.6008	gtex	30	gpxcell
ica	451283	real	0.10429447852760736	231	40.575	gtex	30	gpxcell
ica	486191	real	0.10429447852760736	157	40.5659	gtex	30	gpxcell
ica	908341	real	0.10429447852760736	228	40.5539	gtex	30	gpxcell
ica	978124	real	0.10429447852760736	189	40.5898	gtex	30	gpxcell
nmf	165158	real	0.05930470347648262	410	35.6591	gtex	30	gpxcell
nmf	451283	real	0.05930470347648262	411	35.6592	gtex	30	gpxcell
nmf	486191	real	0.05930470347648262	412	35.6612	gtex	30	gpxcell
nmf	908341	real	0.05930470347648262	413	35.6615	gtex	30	gpxcell
nmf	978124	real	0.05930470347648262	414	35.6585	gtex	30	gpxcell
pca	165158	real	0.081799591002045	560	38.3685	gtex	30	gpxcell
pca	451283	real	0.081799591002045	561	38.3681	gtex	30	gpxcell
pca	486191	real	0.081799591002045	562	38.3687	gtex	30	gpxcell
pca	908341	real	0.081799591002045	563	38.3684	gtex	30	gpxcell
pca	978124	real	0.081799591002045	564	38.3691	gtex	30	gpxcell
vae	165158	real	0.07566462167689161	725	29.7531	gtex	30	gpxcell
vae	451283	real	0.07770961145194274	721	30.3376	gtex	30	gpxcell
vae	486191	real	0.05930470347648262	652	31.6718	gtex	30	gpxcell
vae	908341	real	0.06952965235173825	743	26.4871	gtex	30	gpxcell
vae	978124	real	0.06748466257668712	724	39.137	gtex	30	gpxcell
dae	165158	real	0.07566462167689161	175	27.8327	gtex	40	gpxcell
dae	451283	real	0.08384458077709611	106	24.7616	gtex	40	gpxcell
dae	486191	real	0.08997955010224949	42	31.8897	gtex	40	gpxcell
dae	908341	real	0.053169734151329244	78	26.0594	gtex	40	gpxcell
dae	978124	real	0.08793456032719836	14	38.4428	gtex	40	gpxcell
ica	165158	real	0.12269938650306748	305	38.7096	gtex	40	gpxcell
ica	451283	real	0.130879345603272	266	39.5971	gtex	40	gpxcell
ica	486191	real	0.12883435582822086	302	39.6652	gtex	40	gpxcell
ica	908341	real	0.12883435582822086	228	39.5815	gtex	40	gpxcell
ica	978124	real	0.12065439672801637	209	38.7176	gtex	40	gpxcell
nmf	165158	real	0.081799591002045	580	52.3415	gtex	40	gpxcell
nmf	451283	real	0.081799591002045	581	52.3383	gtex	40	gpxcell
nmf	486191	real	0.081799591002045	582	52.3432	gtex	40	gpxcell
nmf	908341	real	0.081799591002045	583	52.3404	gtex	40	gpxcell
nmf	978124	real	0.081799591002045	584	52.3409	gtex	40	gpxcell
pca	165158	real	0.09815950920245399	710	38.368	gtex	40	gpxcell
pca	451283	real	0.09815950920245399	711	38.368	gtex	40	gpxcell
pca	486191	real	0.09815950920245399	712	38.3679	gtex	40	gpxcell
pca	908341	real	0.09815950920245399	713	38.368	gtex	40	gpxcell
pca	978124	real	0.09815950920245399	714	38.368	gtex	40	gpxcell
vae	165158	real	0.08384458077709611	860	35.9954	gtex	40	gpxcell
vae	451283	real	0.08384458077709611	966	26.386	gtex	40	gpxcell
vae	486191	real	0.08384458077709611	987	45.4907	gtex	40	gpxcell
vae	908341	real	0.08793456032719836	803	29.4522	gtex	40	gpxcell
vae	978124	real	0.08997955010224949	949	25.741999999999997	gtex	40	gpxcell
dae	165158	real	0.14314928425357873	170	49.6252	gtex	100	gpxcell
dae	451283	real	0.1329243353783231	476	31.2533	gtex	100	gpxcell
dae	486191	real	0.1738241308793456	172	32.4927	gtex	100	gpxcell
dae	908341	real	0.14519427402862986	173	33.3215	gtex	100	gpxcell
dae	978124	real	0.11860940695296524	464	41.3402	gtex	100	gpxcell
ica	165158	real	0.2719836400817996	930	25.8261	gtex	100	gpxcell
ica	451283	real	0.278118609406953	551	25.3502	gtex	100	gpxcell
ica	486191	real	0.26993865030674846	622	25.8034	gtex	100	gpxcell
ica	908341	real	0.25971370143149286	708	25.886	gtex	100	gpxcell
ica	978124	real	0.28016359918200406	539	25.9028	gtex	100	gpxcell
nmf	165158	real	0.1554192229038855	1180	54.8594	gtex	100	gpxcell
nmf	451283	real	0.1492842535787321	1181	56.262	gtex	100	gpxcell
nmf	486191	real	0.1554192229038855	1182	54.703	gtex	100	gpxcell
nmf	908341	real	0.16155419222903886	1183	55.1518	gtex	100	gpxcell
nmf	978124	real	0.15132924335378323	1184	55.7847	gtex	100	gpxcell
pca	165158	real	0.2147239263803681	1610	38.3679	gtex	100	gpxcell
pca	451283	real	0.2310838445807771	1611	38.3679	gtex	100	gpxcell
pca	486191	real	0.21881390593047034	1612	38.3679	gtex	100	gpxcell
pca	908341	real	0.2147239263803681	1613	38.3679	gtex	100	gpxcell
pca	978124	real	0.2229038854805726	1614	38.3679	gtex	100	gpxcell
vae	165158	real	0.1554192229038855	2440	30.4425	gtex	100	gpxcell
vae	451283	real	0.15132924335378323	2191	31.2392	gtex	100	gpxcell
vae	486191	real	0.16359918200409	2402	31.1252	gtex	100	gpxcell
vae	908341	real	0.15950920245398773	2178	29.5461	gtex	100	gpxcell
vae	978124	real	0.16155419222903886	2384	32.6689	gtex	100	gpxcell
dae	165158	real	0.10224948875255624	40	25.2225	gtex	60	gpxcell
dae	451283	real	0.09202453987730061	181	36.7741	gtex	60	gpxcell
dae	486191	real	0.08997955010224949	92	39.4054	gtex	60	gpxcell
dae	908341	real	0.10020449897750511	33	23.342	gtex	60	gpxcell
dae	978124	real	0.10633946830265849	74	28.9114	gtex	60	gpxcell
ica	165158	real	0.19631901840490798	425	39.1853	gtex	60	gpxcell
ica	451283	real	0.19222903885480572	361	38.7762	gtex	60	gpxcell
ica	486191	real	0.18609406952965235	367	38.8205	gtex	60	gpxcell
ica	908341	real	0.19222903885480572	478	38.8183	gtex	60	gpxcell
ica	978124	real	0.18813905930470348	324	38.4651	gtex	60	gpxcell
nmf	165158	real	0.10633946830265849	780	53.1924	gtex	60	gpxcell
nmf	451283	real	0.10429447852760736	781	51.0763	gtex	60	gpxcell
nmf	486191	real	0.10633946830265849	782	52.3887	gtex	60	gpxcell
nmf	908341	real	0.1083844580777096	783	52.0891	gtex	60	gpxcell
nmf	978124	real	0.10429447852760736	784	55.9201	gtex	60	gpxcell
pca	165158	real	0.14314928425357873	1010	38.3679	gtex	60	gpxcell
pca	451283	real	0.14314928425357873	1011	38.3679	gtex	60	gpxcell
pca	486191	real	0.14519427402862986	1012	38.3679	gtex	60	gpxcell
pca	908341	real	0.1390593047034765	1013	38.3679	gtex	60	gpxcell
pca	978124	real	0.147239263803681	1014	38.3679	gtex	60	gpxcell
vae	165158	real	0.11860940695296524	1235	40.9272	gtex	60	gpxcell
vae	451283	real	0.11042944785276074	1291	28.6914	gtex	60	gpxcell
vae	486191	real	0.11451942740286299	1312	27.8195	gtex	60	gpxcell
vae	908341	real	0.11451942740286299	1243	31.4857	gtex	60	gpxcell
vae	978124	real	0.11451942740286299	1204	27.0255	gtex	60	gpxcell
dae	165158	real	0.018404907975460124	30	29.7166	gtex	7	gpxcell
dae	451283	real	0.016359918200409	11	26.3088	gtex	7	gpxcell
dae	486191	real	0.022494887525562373	7	24.0743	gtex	7	gpxcell
dae	908341	real	0.0081799591002045	13	32.8162	gtex	7	gpxcell
dae	978124	real	0.016359918200409	24	31.5571	gtex	7	gpxcell
ica	165158	real	0.026584867075664622	55	41.5011	gtex	7	gpxcell
ica	451283	real	0.024539877300613498	51	41.6703	gtex	7	gpxcell
ica	486191	real	0.024539877300613498	67	41.7998	gtex	7	gpxcell
ica	908341	real	0.024539877300613498	63	41.2995	gtex	7	gpxcell
ica	978124	real	0.024539877300613498	64	38.336	gtex	7	gpxcell
nmf	165158	real	0.024539877300613498	85	24.9825	gtex	7	gpxcell
nmf	451283	real	0.024539877300613498	86	24.9825	gtex	7	gpxcell
nmf	486191	real	0.024539877300613498	87	24.9825	gtex	7	gpxcell
nmf	908341	real	0.024539877300613498	88	24.9826	gtex	7	gpxcell
nmf	978124	real	0.024539877300613498	89	24.9826	gtex	7	gpxcell
pca	165158	real	0.028629856850715747	110	26.2351	gtex	7	gpxcell
pca	451283	real	0.028629856850715747	111	26.2351	gtex	7	gpxcell
pca	486191	real	0.028629856850715747	112	26.2351	gtex	7	gpxcell
pca	908341	real	0.028629856850715747	113	26.2351	gtex	7	gpxcell
pca	978124	real	0.028629856850715747	114	26.2351	gtex	7	gpxcell
vae	165158	real	0.022494887525562373	170	29.6947	gtex	7	gpxcell
vae	451283	real	0.02044989775051125	166	26.4964	gtex	7	gpxcell
vae	486191	real	0.026584867075664622	142	35.4666	gtex	7	gpxcell
vae	908341	real	0.022494887525562373	143	27.8547	gtex	7	gpxcell
vae	978124	real	0.024539877300613498	164	36.1692	gtex	7	gpxcell
dae	165158	real	0.012269938650306749	15	27.7943	gtex	4	gpxcell
dae	451283	real	0.012269938650306749	6	28.3448	gtex	4	gpxcell
dae	486191	real	0.012269938650306749	7	27.8096	gtex	4	gpxcell
dae	908341	real	0.012269938650306749	3	27.689	gtex	4	gpxcell
dae	978124	real	0.012269938650306749	19	29.0584	gtex	4	gpxcell
ica	165158	real	0.016359918200409	35	26.2405	gtex	4	gpxcell
ica	451283	real	0.016359918200409	21	26.2973	gtex	4	gpxcell
ica	486191	real	0.016359918200409	27	26.2471	gtex	4	gpxcell
