	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	4.809946983492262	3.2703223716232563	125	0.002	100	100	0.001	0.1	9872
1	2.841672903804005	3.779633679535831	125	0.002	100	100	0.001	0.1	9872
2	2.8705239958082034	4.056180919789448	125	0.002	100	100	0.001	0.1	9872
3	2.8569598493648996	3.7149372766396285	125	0.002	100	100	0.001	0.1	9872
4	2.7744268343386076	3.5612988166553796	125	0.002	100	100	0.001	0.1	9872
5	2.7650411490374314	3.55455061787629	125	0.002	100	100	0.001	0.1	9872
6	2.6693070834202	3.2928022096079577	125	0.002	100	100	0.001	0.1	9872
7	2.721647368611634	4.250793643936828	125	0.002	100	100	0.001	0.1	9872
8	3.146652869285768	4.449727554394228	125	0.002	100	100	0.001	0.1	9872
9	2.9085999109989955	3.978123581888115	125	0.002	100	100	0.001	0.1	9872
10	2.9064193667532674	3.7465913031342835	125	0.002	100	100	0.001	0.1	9872
11	2.671557880218561	4.038257304842568	125	0.002	100	100	0.001	0.1	9872
12	2.8505732044680494	4.107073891231252	125	0.002	100	100	0.001	0.1	9872
13	2.880585395272247	3.732591626748984	125	0.002	100	100	0.001	0.1	9872
14	2.7813352049315228	4.122087201242465	125	0.002	100	100	0.001	0.1	9872
15	2.8854306088260846	4.62649273781202	125	0.002	100	100	0.001	0.1	9872
16	2.985980140922883	4.127066698858433	125	0.002	100	100	0.001	0.1	9872
17	3.0753389272194136	4.416737196778248	125	0.002	100	100	0.001	0.1	9872
18	3.0597426697942662	4.609287491264125	125	0.002	100	100	0.001	0.1	9872
19	3.0560755034910434	4.361555957885363	125	0.002	100	100	0.001	0.1	9872
20	3.115739282298567	3.8949907940614747	125	0.002	100	100	0.001	0.1	9872
21	2.9252297198887676	4.664419576269263	125	0.002	100	100	0.001	0.1	9872
22	3.2448602909807773	4.38357997897934	125	0.002	100	100	0.001	0.1	9872
23	3.002059114197166	3.97093478899385	125	0.002	100	100	0.001	0.1	9872
24	3.0877687229077266	4.682289633650624	125	0.002	100	100	0.001	0.1	9872
25	3.0362631941524283	3.918558701958301	125	0.002	100	100	0.001	0.1	9872
26	3.117074466626753	4.321608052426953	125	0.002	100	100	0.001	0.1	9872
27	3.2342291993927934	4.579809684370489	125	0.002	100	100	0.001	0.1	9872
28	3.1331683024740316	4.663882926134945	125	0.002	100	100	0.001	0.1	9872
29	3.152747151870777	4.315825917296838	125	0.002	100	100	0.001	0.1	9872
30	3.084679644184818	4.3827075110338845	125	0.002	100	100	0.001	0.1	9872
31	3.0278944574176956	4.1983854351262515	125	0.002	100	100	0.001	0.1	9872
32	3.199801513439003	4.351405264998485	125	0.002	100	100	0.001	0.1	9872
33	3.1883288708843054	4.807081630079514	125	0.002	100	100	0.001	0.1	9872
34	3.0039302557342733	4.955205497960516	125	0.002	100	100	0.001	0.1	9872
35	3.5187757867157403	4.730567091509672	125	0.002	100	100	0.001	0.1	9872
36	3.111793286226944	4.0904626702715285	125	0.002	100	100	0.001	0.1	9872
37	3.284213833027257	4.385057057294973	125	0.002	100	100	0.001	0.1	9872
38	3.2414394785104617	4.4766142309053905	125	0.002	100	100	0.001	0.1	9872
39	3.341409013329081	4.780602445565948	125	0.002	100	100	0.001	0.1	9872
40	3.44400265521911	5.206281826555387	125	0.002	100	100	0.001	0.1	9872
41	3.183877005636483	4.353593590154703	125	0.002	100	100	0.001	0.1	9872
42	3.1794412538296837	4.420441937036314	125	0.002	100	100	0.001	0.1	9872
