	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.028445121021378337	0.01879718573496857	50	0.001	50	100	0.0	0.5	9244
1	0.016991624056253672	0.015187402116936092	50	0.001	50	100	0.0	0.5	9244
2	0.014975154821870874	0.01393074766834254	50	0.001	50	100	0.0	0.5	9244
3	0.014178967559673537	0.01341437146487872	50	0.001	50	100	0.0	0.5	9244
4	0.013776825878954771	0.013095998201683078	50	0.001	50	100	0.0	0.5	9244
5	0.013502296314500672	0.012793163354036685	50	0.001	50	100	0.0	0.5	9244
6	0.01338398022009053	0.012750194210338319	50	0.001	50	100	0.0	0.5	9244
7	0.013302375045725215	0.012651177863973276	50	0.001	50	100	0.0	0.5	9244
8	0.013268889539148771	0.012621344653016979	50	0.001	50	100	0.0	0.5	9244
9	0.013234493514218373	0.012604773231562989	50	0.001	50	100	0.0	0.5	9244
10	0.013234672655941044	0.012606707643753143	50	0.001	50	100	0.0	0.5	9244
11	0.013221139000414295	0.012574203846616453	50	0.001	50	100	0.0	0.5	9244
12	0.013209053707717393	0.01271385921211646	50	0.001	50	100	0.0	0.5	9244
13	0.013181746333206668	0.012560764010675095	50	0.001	50	100	0.0	0.5	9244
14	0.013177198705456469	0.012545896161625422	50	0.001	50	100	0.0	0.5	9244
15	0.013165424662188738	0.012554941405088109	50	0.001	50	100	0.0	0.5	9244
16	0.013165808089661614	0.012565229435310651	50	0.001	50	100	0.0	0.5	9244
17	0.013150560647933095	0.01252378575703268	50	0.001	50	100	0.0	0.5	9244
18	0.013154415092182174	0.01258656802813364	50	0.001	50	100	0.0	0.5	9244
19	0.013135638280129452	0.012612514204949311	50	0.001	50	100	0.0	0.5	9244
20	0.013134552287760025	0.012547226670780441	50	0.001	50	100	0.0	0.5	9244
21	0.01312517660779707	0.012517802825065804	50	0.001	50	100	0.0	0.5	9244
22	0.013122111543380598	0.012543813049451343	50	0.001	50	100	0.0	0.5	9244
23	0.013129356377872362	0.012528998657961306	50	0.001	50	100	0.0	0.5	9244
24	0.013114236285823932	0.012511036513697348	50	0.001	50	100	0.0	0.5	9244
25	0.013106460143824565	0.01253883050929178	50	0.001	50	100	0.0	0.5	9244
26	0.013095708349718654	0.012522277181850564	50	0.001	50	100	0.0	0.5	9244
27	0.01310676574832883	0.012473217336314927	50	0.001	50	100	0.0	0.5	9244
28	0.01307551469762679	0.012549778617505362	50	0.001	50	100	0.0	0.5	9244
29	0.013075344725765749	0.01250506393134195	50	0.001	50	100	0.0	0.5	9244
30	0.013079785690713636	0.012465079343498437	50	0.001	50	100	0.0	0.5	9244
31	0.013071452506309226	0.012513627766508674	50	0.001	50	100	0.0	0.5	9244
32	0.01309023917051408	0.012698809514765985	50	0.001	50	100	0.0	0.5	9244
33	0.013068815848990858	0.012510270932707117	50	0.001	50	100	0.0	0.5	9244
34	0.013069558121492731	0.012509873745888187	50	0.001	50	100	0.0	0.5	9244
35	0.013066389880722994	0.01244559728435417	50	0.001	50	100	0.0	0.5	9244
36	0.013055828812635124	0.012504335307653274	50	0.001	50	100	0.0	0.5	9244
37	0.01305225143244916	0.012500809710365978	50	0.001	50	100	0.0	0.5	9244
38	0.013043413911195657	0.012468428329616272	50	0.001	50	100	0.0	0.5	9244
39	0.013052685467949186	0.01261629963589273	50	0.001	50	100	0.0	0.5	9244
40	0.013039754754397177	0.012538650601988314	50	0.001	50	100	0.0	0.5	9244
41	0.01303318864500201	0.012506315246024961	50	0.001	50	100	0.0	0.5	9244
42	0.013029373616485138	0.01245018890230822	50	0.001	50	100	0.0	0.5	9244
43	0.013049521178448794	0.01252412087645517	50	0.001	50	100	0.0	0.5	9244
44	0.013022593408170009	0.01249856436286784	50	0.001	50	100	0.0	0.5	9244
45	0.013034642442113425	0.012501054071246097	50	0.001	50	100	0.0	0.5	9244
46	0.013027767536012619	0.01245122699932432	50	0.001	50	100	0.0	0.5	9244
47	0.013009302743142563	0.01254253879894661	50	0.001	50	100	0.0	0.5	9244
48	0.013017650374870213	0.012468721847589454	50	0.001	50	100	0.0	0.5	9244
49	0.013026118644779438	0.01248250120314084	50	0.001	50	100	0.0	0.5	9244
50	0.013014513743661592	0.012498561040022862	50	0.001	50	100	0.0	0.5	9244
51	0.012997224473605296	0.012576979990998714	50	0.001	50	100	0.0	0.5	9244
52	0.01302089930044915	0.012520060425777394	50	0.001	50	100	0.0	0.5	9244
53	0.012990260712424855	0.012518232187922211	50	0.001	50	100	0.0	0.5	9244
54	0.01298394807078428	0.012500739506807313	50	0.001	50	100	0.0	0.5	9244
55	0.012981708852134342	0.012489709315775229	50	0.001	50	100	0.0	0.5	9244
56	0.012980199183187891	0.01252219777903297	50	0.001	50	100	0.0	0.5	9244
57	0.012970946687430502	0.012432442767898165	50	0.001	50	100	0.0	0.5	9244
58	0.012979501664925841	0.01247561182007621	50	0.001	50	100	0.0	0.5	9244
