	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.02692706281892915	0.019179308352489773	125	0.0015	50	100	1e-06	0.0	6221
1	0.016800746372929103	0.015651244541939995	125	0.0015	50	100	1e-06	0.0	6221
2	0.015313582405314193	0.014349597636218509	125	0.0015	50	100	1e-06	0.0	6221
3	0.014328950439643799	0.014174759092368542	125	0.0015	50	100	1e-06	0.0	6221
4	0.013874848096894746	0.014629557723425201	125	0.0015	50	100	1e-06	0.0	6221
5	0.01352537607915227	0.013744861744059318	125	0.0015	50	100	1e-06	0.0	6221
6	0.013354345257151118	0.014711716351229306	125	0.0015	50	100	1e-06	0.0	6221
7	0.013069500033697673	0.013496382436207557	125	0.0015	50	100	1e-06	0.0	6221
8	0.012815786850625132	0.013844184671843826	125	0.0015	50	100	1e-06	0.0	6221
9	0.012697160243889097	0.01335274804041616	125	0.0015	50	100	1e-06	0.0	6221
10	0.012448924650023275	0.012359665952494677	125	0.0015	50	100	1e-06	0.0	6221
11	0.012612217808795111	0.012372846773916403	125	0.0015	50	100	1e-06	0.0	6221
12	0.01236510842424735	0.012712616852732166	125	0.0015	50	100	1e-06	0.0	6221
13	0.01238975979430898	0.012628594817625747	125	0.0015	50	100	1e-06	0.0	6221
14	0.012351644466832259	0.01380381739945872	125	0.0015	50	100	1e-06	0.0	6221
15	0.01250121866518185	0.012780989096437654	125	0.0015	50	100	1e-06	0.0	6221
16	0.012173236781586994	0.013194946791214537	125	0.0015	50	100	1e-06	0.0	6221
17	0.012086618162254674	0.013119616100553915	125	0.0015	50	100	1e-06	0.0	6221
18	0.0122756118872618	0.011700443880735802	125	0.0015	50	100	1e-06	0.0	6221
19	0.01187388607229878	0.013488113240874863	125	0.0015	50	100	1e-06	0.0	6221
20	0.01223960873319342	0.012404312703751355	125	0.0015	50	100	1e-06	0.0	6221
21	0.011979862499570924	0.012394255452769778	125	0.0015	50	100	1e-06	0.0	6221
22	0.01190321916730339	0.012637379524043368	125	0.0015	50	100	1e-06	0.0	6221
23	0.012184716311726561	0.012180752703211275	125	0.0015	50	100	1e-06	0.0	6221
24	0.011944073453920751	0.0113934915918807	125	0.0015	50	100	1e-06	0.0	6221
25	0.0121360429355151	0.011750796859653	125	0.0015	50	100	1e-06	0.0	6221
26	0.012056741603276851	0.01185409740382809	125	0.0015	50	100	1e-06	0.0	6221
27	0.011909967651188019	0.012823311784740958	125	0.0015	50	100	1e-06	0.0	6221
28	0.01178279958552975	0.012411045250669835	125	0.0015	50	100	1e-06	0.0	6221
29	0.011773863915462056	0.013518332257995072	125	0.0015	50	100	1e-06	0.0	6221
30	0.012105236218585847	0.015729498057617284	125	0.0015	50	100	1e-06	0.0	6221
31	0.011794143479761075	0.013107962806639662	125	0.0015	50	100	1e-06	0.0	6221
32	0.011918478398627858	0.012155321367925485	125	0.0015	50	100	1e-06	0.0	6221
33	0.011837165476709785	0.011283153292311651	125	0.0015	50	100	1e-06	0.0	6221
34	0.011864225749366882	0.011723203288950382	125	0.0015	50	100	1e-06	0.0	6221
35	0.011779142601058737	0.011866830816460385	125	0.0015	50	100	1e-06	0.0	6221
36	0.011743569874938731	0.012682493126115996	125	0.0015	50	100	1e-06	0.0	6221
37	0.011822690628350263	0.012580489542114461	125	0.0015	50	100	1e-06	0.0	6221
38	0.011792115023575148	0.01272378347628887	125	0.0015	50	100	1e-06	0.0	6221
39	0.0116309043249353	0.011985234889499203	125	0.0015	50	100	1e-06	0.0	6221
40	0.01188489857379972	0.012138891849403286	125	0.0015	50	100	1e-06	0.0	6221
41	0.011800028866954986	0.011324142595578563	125	0.0015	50	100	1e-06	0.0	6221
42	0.011845743898640692	0.01209360365551072	125	0.0015	50	100	1e-06	0.0	6221
43	0.011545342872485013	0.011209638091249401	125	0.0015	50	100	1e-06	0.0	6221
44	0.01171067804836222	0.012537145221438508	125	0.0015	50	100	1e-06	0.0	6221
45	0.011829544303600965	0.012223010184688504	125	0.0015	50	100	1e-06	0.0	6221
46	0.011772318808766552	0.013150946384947569	125	0.0015	50	100	1e-06	0.0	6221
47	0.01170120555349466	0.012868993178394624	125	0.0015	50	100	1e-06	0.0	6221
48	0.011733577809127657	0.012966912991258656	125	0.0015	50	100	1e-06	0.0	6221
49	0.011732062559864143	0.011735652753260578	125	0.0015	50	100	1e-06	0.0	6221
50	0.011639246722833898	0.011377296706102432	125	0.0015	50	100	1e-06	0.0	6221
51	0.011805768953579893	0.013003788163696716	125	0.0015	50	100	1e-06	0.0	6221
52	0.011670031836008045	0.01323616492204069	125	0.0015	50	100	1e-06	0.0	6221
53	0.011618094499586342	0.011674777207536405	125	0.0015	50	100	1e-06	0.0	6221
54	0.011602477664633529	0.012372445560863551	125	0.0015	50	100	1e-06	0.0	6221
55	0.011849674013417863	0.012128140344631718	125	0.0015	50	100	1e-06	0.0	6221
56	0.011508540300226744	0.011929396082278533	125	0.0015	50	100	1e-06	0.0	6221
