	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3474.0214069552526	2843.3477249528896	50	0.0015	100	100	0.0	9777	1	100
1	2725.4706018879847	2874.4510393765704	50	0.0015	100	100	0.0	9777	1	100
2	2661.9496461255353	2711.8470833169754	50	0.0015	100	100	0.0	9777	1	100
3	2631.742753310001	2661.814697265625	50	0.0015	100	100	0.0	9777	1	100
4	2613.158310575216	2646.6009417203204	50	0.0015	100	100	0.0	9777	1	100
5	2597.806392178736	2578.253503847362	50	0.0015	100	100	0.0	9777	1	100
6	2585.252018499859	2571.008295873901	50	0.0015	100	100	0.0	9777	1	100
7	2574.7448307807617	2571.083916898948	50	0.0015	100	100	0.0	9777	1	100
8	2568.088013662719	2566.678324483747	50	0.0015	100	100	0.0	9777	1	100
9	2563.080354939429	2549.79259456462	50	0.0015	100	100	0.0	9777	1	100
10	2557.0903078052183	2546.2027569488064	50	0.0015	100	100	0.0	9777	1	100
11	2551.186012565271	2552.7151811302606	50	0.0015	100	100	0.0	9777	1	100
12	2546.9642412058142	2551.066008754711	50	0.0015	100	100	0.0	9777	1	100
13	2542.3257452079874	2532.285648211762	50	0.0015	100	100	0.0	9777	1	100
14	2539.0454217378738	2538.434014555198	50	0.0015	100	100	0.0	9777	1	100
15	2535.7234263870914	2531.4755724422894	50	0.0015	100	100	0.0	9777	1	100
16	2532.784092293931	2529.6995426350504	50	0.0015	100	100	0.0	9777	1	100
17	2529.306534401074	2523.351385835427	50	0.0015	100	100	0.0	9777	1	100
18	2526.4948470222857	2519.872374568153	50	0.0015	100	100	0.0	9777	1	100
19	2524.7799780379714	2521.978469005182	50	0.0015	100	100	0.0	9777	1	100
20	2521.8867319939272	2515.569426723461	50	0.0015	100	100	0.0	9777	1	100
21	2520.393895705	2515.340389692604	50	0.0015	100	100	0.0	9777	1	100
22	2517.9458488518007	2517.7927184751884	50	0.0015	100	100	0.0	9777	1	100
23	2516.4863346924617	2512.5844309437816	50	0.0015	100	100	0.0	9777	1	100
24	2513.9484841208036	2507.859252316269	50	0.0015	100	100	0.0	9777	1	100
25	2512.586478756959	2505.1448956206814	50	0.0015	100	100	0.0	9777	1	100
26	2510.96703000627	2508.975675496624	50	0.0015	100	100	0.0	9777	1	100
27	2509.0854682398635	2504.2300442642904	50	0.0015	100	100	0.0	9777	1	100
28	2507.7320375558534	2502.79624072511	50	0.0015	100	100	0.0	9777	1	100
29	2506.3239887798322	2503.614186655936	50	0.0015	100	100	0.0	9777	1	100
30	2504.7177355587783	2499.0098380084014	50	0.0015	100	100	0.0	9777	1	100
