	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3388.1052564656525	3209.6485577300564	50	0.0025	150	100	0.5	6214	1	100
1	2711.052773997778	2928.310841315955	50	0.0025	150	100	0.5	6214	1	100
2	2655.494455672412	2802.7790110219066	50	0.0025	150	100	0.5	6214	1	100
3	2622.695399648311	2653.7033311086684	50	0.0025	150	100	0.5	6214	1	100
4	2602.928296506132	2602.887844986652	50	0.0025	150	100	0.5	6214	1	100
5	2589.119557726954	2582.4720722754396	50	0.0025	150	100	0.5	6214	1	100
6	2577.4481925363984	2577.637108884265	50	0.0025	150	100	0.5	6214	1	100
7	2566.1126642628483	2582.2318685713726	50	0.0025	150	100	0.5	6214	1	100
8	2562.153637676237	2567.925355537453	50	0.0025	150	100	0.5	6214	1	100
9	2553.8986302454673	2563.8484217964824	50	0.0025	150	100	0.5	6214	1	100
10	2548.4379561797145	2552.281900223775	50	0.0025	150	100	0.5	6214	1	100
11	2544.5736290682294	2548.0200833267904	50	0.0025	150	100	0.5	6214	1	100
12	2540.1253971815613	2542.7424304137876	50	0.0025	150	100	0.5	6214	1	100
13	2537.12723492634	2546.475224020493	50	0.0025	150	100	0.5	6214	1	100
14	2533.1124210215025	2536.7666898947864	50	0.0025	150	100	0.5	6214	1	100
15	2529.9241454069843	2529.849766410176	50	0.0025	150	100	0.5	6214	1	100
16	2528.3366650984694	2531.770928617698	50	0.0025	150	100	0.5	6214	1	100
17	2524.6797128160665	2525.413975394551	50	0.0025	150	100	0.5	6214	1	100
18	2522.5564360526514	2522.6602752532194	50	0.0025	150	100	0.5	6214	1	100
19	2519.904130181373	2522.35084602701	50	0.0025	150	100	0.5	6214	1	100
20	2517.7877258988865	2522.124463872095	50	0.0025	150	100	0.5	6214	1	100
21	2515.498309273714	2519.080854713018	50	0.0025	150	100	0.5	6214	1	100
22	2514.394775390625	2515.992837723775	50	0.0025	150	100	0.5	6214	1	100
23	2512.588558353288	2515.013021651225	50	0.0025	150	100	0.5	6214	1	100
24	2511.0415107462204	2512.172418488929	50	0.0025	150	100	0.5	6214	1	100
25	2508.5268108590612	2510.5647107608356	50	0.0025	150	100	0.5	6214	1	100
26	2507.9004571443957	2509.4046845555904	50	0.0025	150	100	0.5	6214	1	100
27	2506.5226162130084	2509.245136816897	50	0.0025	150	100	0.5	6214	1	100
28	2505.2276898143627	2507.369530759265	50	0.0025	150	100	0.5	6214	1	100
29	2503.8935422065974	2505.525626177764	50	0.0025	150	100	0.5	6214	1	100
30	2502.8266158735714	2505.206066955873	50	0.0025	150	100	0.5	6214	1	100
31	2502.0766703753297	2503.6148184771514	50	0.0025	150	100	0.5	6214	1	100
32	2500.2363237376085	2501.8500436754084	50	0.0025	150	100	0.5	6214	1	100
33	2499.714128032914	2500.147843710741	50	0.0025	150	100	0.5	6214	1	100
34	2498.5159068285907	2500.2919860533134	50	0.0025	150	100	0.5	6214	1	100
35	2497.8006543426563	2498.89671256674	50	0.0025	150	100	0.5	6214	1	100
36	2496.9749054012987	2499.8152947353956	50	0.0025	150	100	0.5	6214	1	100
37	2495.924420014092	2501.2410465413004	50	0.0025	150	100	0.5	6214	1	100
38	2495.3150361030544	2497.6789771611966	50	0.0025	150	100	0.5	6214	1	100
39	2494.082736693505	2497.746275321922	50	0.0025	150	100	0.5	6214	1	100
40	2494.049751085021	2495.601503611809	50	0.0025	150	100	0.5	6214	1	100
41	2493.154600967559	2495.458861691269	50	0.0025	150	100	0.5	6214	1	100
42	2492.0295579656718	2495.593416300251	50	0.0025	150	100	0.5	6214	1	100
43	2491.5192531820308	2493.606233069645	50	0.0025	150	100	0.5	6214	1	100
44	2490.925608452176	2493.585720349796	50	0.0025	150	100	0.5	6214	1	100
45	2490.0841775292306	2491.7285413885834	50	0.0025	150	100	0.5	6214	1	100
46	2489.741926109569	2492.5653094574436	50	0.0025	150	100	0.5	6214	1	100
47	2488.702414923846	2491.308636689306	50	0.0025	150	100	0.5	6214	1	100
48	2488.5081277381682	2491.324423631831	50	0.0025	150	100	0.5	6214	1	100
49	2487.950090560121	2490.180332816426	50	0.0025	150	100	0.5	6214	1	100
50	2487.2892955222665	2489.5151502139606	50	0.0025	150	100	0.5	6214	1	100
51	2486.8045612466776	2489.5273449768374	50	0.0025	150	100	0.5	6214	1	100
52	2486.190660992961	2489.463177704931	50	0.0025	150	100	0.5	6214	1	100
53	2485.7305330348236	2489.4353334053076	50	0.0025	150	100	0.5	6214	1	100
54	2485.377972089868	2488.744431385443	50	0.0025	150	100	0.5	6214	1	100
55	2485.0570590077455	2488.33611539141	50	0.0025	150	100	0.5	6214	1	100
56	2484.4984456643633	2487.6769222086996	50	0.0025	150	100	0.5	6214	1	100
57	2484.34739521383	2488.998267705716	50	0.0025	150	100	0.5	6214	1	100
58	2483.39205635242	2485.5664835407506	50	0.0025	150	100	0.5	6214	1	100
59	2483.447730497745	2486.5900179608984	50	0.0025	150	100	0.5	6214	1	100
60	2482.8268405025674	2485.15349820391	50	0.0025	150	100	0.5	6214	1	100
61	2482.3887756463473	2485.286644403659	50	0.0025	150	100	0.5	6214	1	100
62	2481.9143894287954	2483.970101974717	50	0.0025	150	100	0.5	6214	1	100
63	2481.7966068786013	2484.971320224168	50	0.0025	150	100	0.5	6214	1	100
64	2481.4333677312097	2484.9170167242464	50	0.0025	150	100	0.5	6214	1	100
65	2481.0646368231755	2483.291651126727	50	0.0025	150	100	0.5	6214	1	100
66	2481.0495864079594	2484.996862976994	50	0.0025	150	100	0.5	6214	1	100
67	2480.640383039445	2484.199538954538	50	0.0025	150	100	0.5	6214	1	100
68	2480.620814673748	2483.072320832679	50	0.0025	150	100	0.5	6214	1	100
69	2479.841430950197	2484.049407192211	50	0.0025	150	100	0.5	6214	1	100
70	2479.4937155657894	2482.794590628926	50	0.0025	150	100	0.5	6214	1	100
71	2479.367187745258	2481.687179795462	50	0.0025	150	100	0.5	6214	1	100
72	2479.0376189119356	2480.9142526597834	50	0.0025	150	100	0.5	6214	1	100
73	2479.0162205407096	2480.76857309006	50	0.0025	150	100	0.5	6214	1	100
74	2478.252740757156	2481.351897426586	50	0.0025	150	100	0.5	6214	1	100
75	2478.6765614699166	2480.374208689934	50	0.0025	150	100	0.5	6214	1	100
76	2478.0867669622553	2480.4979622232254	50	0.0025	150	100	0.5	6214	1	100
77	2477.9982457791657	2480.9220504377354	50	0.0025	150	100	0.5	6214	1	100
78	2477.5177351990665	2480.014774801743	50	0.0025	150	100	0.5	6214	1	100
79	2477.3969687593744	2480.655528619661	50	0.0025	150	100	0.5	6214	1	100
80	2477.3558039358118	2481.2385977740264	50	0.0025	150	100	0.5	6214	1	100
81	2476.702324096666	2479.2905678293814	50	0.0025	150	100	0.5	6214	1	100
82	2476.806505569644	2479.7653661373274	50	0.0025	150	100	0.5	6214	1	100
83	2476.3812802103243	2479.0308574120604	50	0.0025	150	100	0.5	6214	1	100
84	2476.2638418387323	2478.801414298053	50	0.0025	150	100	0.5	6214	1	100
85	2476.2497589114732	2479.381541496545	50	0.0025	150	100	0.5	6214	1	100
86	2475.8281025725264	2478.7734473146984	50	0.0025	150	100	0.5	6214	1	100
87	2475.66463479571	2478.140320744347	50	0.0025	150	100	0.5	6214	1	100
88	2475.828766267685	2477.532124735003	50	0.0025	150	100	0.5	6214	1	100
89	2475.41642825781	2478.625874735003	50	0.0025	150	100	0.5	6214	1	100
90	2475.346133089369	2477.4577894354584	50	0.0025	150	100	0.5	6214	1	100
91	2475.0552387307803	2478.752394786432	50	0.0025	150	100	0.5	6214	1	100
92	2474.934050283976	2477.6076046737594	50	0.0025	150	100	0.5	6214	1	100
93	2475.0159864011575	2477.8540578870916	50	0.0025	150	100	0.5	6214	1	100
94	2474.679305442676	2477.143684732255	50	0.0025	150	100	0.5	6214	1	100
95	2474.763890617806	2476.614780445195	50	0.0025	150	100	0.5	6214	1	100
96	2474.346498605409	2477.1859002041456	50	0.0025	150	100	0.5	6214	1	100
97	2474.152429563018	2476.253422876099	50	0.0025	150	100	0.5	6214	1	100
98	2474.2596149003884	2477.3657238830874	50	0.0025	150	100	0.5	6214	1	100
99	2474.0540806501754	2476.6265740322706	50	0.0025	150	100	0.5	6214	1	100
