	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3766.3945388802463	3380.160459278816	50	0.001	100	100	0.5	7495	1	100
1	2785.816139572898	3174.522253601994	50	0.001	100	100	0.5	7495	1	100
2	2697.040795138138	2819.0613173288316	50	0.001	100	100	0.5	7495	1	100
3	2663.84559957166	2692.833067927528	50	0.001	100	100	0.5	7495	1	100
4	2639.6440210862943	2639.773739301979	50	0.001	100	100	0.5	7495	1	100
5	2623.425723205628	2699.798279728722	50	0.001	100	100	0.5	7495	1	100
6	2610.761519382569	2622.2607483216866	50	0.001	100	100	0.5	7495	1	100
7	2598.5204110173777	2600.896756732883	50	0.001	100	100	0.5	7495	1	100
8	2593.3572146320653	2593.741786324199	50	0.001	100	100	0.5	7495	1	100
9	2582.995486055398	2584.05844775636	50	0.001	100	100	0.5	7495	1	100
10	2576.7972179795634	2576.3854882321766	50	0.001	100	100	0.5	7495	1	100
11	2571.6013804641284	2568.925345722754	50	0.001	100	100	0.5	7495	1	100
12	2566.5428747072165	2572.4357223127354	50	0.001	100	100	0.5	7495	1	100
13	2561.654524828603	2570.482138475581	50	0.001	100	100	0.5	7495	1	100
14	2556.768932766195	2569.086322726916	50	0.001	100	100	0.5	7495	1	100
15	2553.175868398311	2549.2834300899026	50	0.001	100	100	0.5	7495	1	100
16	2548.9929605801863	2547.207084004004	50	0.001	100	100	0.5	7495	1	100
17	2546.0315385050562	2548.596942230685	50	0.001	100	100	0.5	7495	1	100
18	2543.2236345020547	2538.697955107569	50	0.001	100	100	0.5	7495	1	100
19	2539.83183531618	2544.7510219554806	50	0.001	100	100	0.5	7495	1	100
20	2538.1195665562386	2537.563815169598	50	0.001	100	100	0.5	7495	1	100
21	2535.364462166842	2535.7673560674466	50	0.001	100	100	0.5	7495	1	100
22	2533.0327766759947	2531.2735147907506	50	0.001	100	100	0.5	7495	1	100
23	2529.7759076014254	2530.423623243169	50	0.001	100	100	0.5	7495	1	100
24	2528.6210881908205	2527.604825887249	50	0.001	100	100	0.5	7495	1	100
25	2526.0490586129345	2523.8912874921484	50	0.001	100	100	0.5	7495	1	100
26	2523.5179340759814	2526.6643716630024	50	0.001	100	100	0.5	7495	1	100
