	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3456.3590636314566	3025.0208954930904	50	0.0015	100	100	0.5	5324	1	100
1	2719.585117711807	2846.613630898634	50	0.0015	100	100	0.5	5324	1	100
2	2661.6101651664876	2715.80141552489	50	0.0015	100	100	0.5	5324	1	100
3	2632.0410880305853	2704.1925815601444	50	0.0015	100	100	0.5	5324	1	100
4	2613.105599009202	2613.629866863615	50	0.0015	100	100	0.5	5324	1	100
5	2596.8178575500633	2602.9702688245916	50	0.0015	100	100	0.5	5324	1	100
6	2584.947924633007	2577.2017767057946	50	0.0015	100	100	0.5	5324	1	100
7	2574.126928081442	2587.68051806886	50	0.0015	100	100	0.5	5324	1	100
8	2568.393096736478	2563.5138988399026	50	0.0015	100	100	0.5	5324	1	100
9	2560.085954613552	2574.528151008951	50	0.0015	100	100	0.5	5324	1	100
10	2554.444331141345	2551.527930178235	50	0.0015	100	100	0.5	5324	1	100
11	2550.0242730119503	2547.6313893687184	50	0.0015	100	100	0.5	5324	1	100
12	2545.4570059339335	2542.993885442839	50	0.0015	100	100	0.5	5324	1	100
13	2541.7226155916887	2547.838250088332	50	0.0015	100	100	0.5	5324	1	100
14	2537.068283481302	2535.4536427253456	50	0.0015	100	100	0.5	5324	1	100
15	2534.5433144274	2529.7799360572394	50	0.0015	100	100	0.5	5324	1	100
16	2530.766629658156	2529.895337282114	50	0.0015	100	100	0.5	5324	1	100
17	2528.232379772392	2526.977145247723	50	0.0015	100	100	0.5	5324	1	100
18	2525.216439288966	2524.2742312637406	50	0.0015	100	100	0.5	5324	1	100
19	2524.134815385105	2526.011182622095	50	0.0015	100	100	0.5	5324	1	100
20	2520.4219795616227	2522.22888981038	50	0.0015	100	100	0.5	5324	1	100
21	2518.932008484616	2520.723135943389	50	0.0015	100	100	0.5	5324	1	100
22	2516.934547776023	2516.636288130104	50	0.0015	100	100	0.5	5324	1	100
23	2514.593071316858	2516.0731329989794	50	0.0015	100	100	0.5	5324	1	100
24	2513.745193571714	2512.8366085800094	50	0.0015	100	100	0.5	5324	1	100
25	2510.9539262303447	2515.8890252041456	50	0.0015	100	100	0.5	5324	1	100
26	2509.2472053133547	2512.4959821078046	50	0.0015	100	100	0.5	5324	1	100
27	2508.1223871312195	2508.975594525361	50	0.0015	100	100	0.5	5324	1	100
28	2506.639432065521	2508.530708964746	50	0.0015	100	100	0.5	5324	1	100
29	2505.109040985976	2505.6135891861654	50	0.0015	100	100	0.5	5324	1	100
30	2503.856277501587	2505.1273616618246	50	0.0015	100	100	0.5	5324	1	100
31	2503.086834789693	2503.4807693251414	50	0.0015	100	100	0.5	5324	1	100
32	2501.807432453791	2501.3137452398714	50	0.0015	100	100	0.5	5324	1	100
33	2500.3075375059298	2501.8922493326004	50	0.0015	100	100	0.5	5324	1	100
