	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3862.5896866486823	3150.692787668813	25	0.0025	150	100	0.0	7726	1	100
1	2821.5555747341186	2971.015475325848	25	0.0025	150	100	0.0	7726	1	100
2	2716.3529828430646	2832.233519894394	25	0.0025	150	100	0.0	7726	1	100
3	2681.08827194655	2804.405326191504	25	0.0025	150	100	0.0	7726	1	100
4	2651.500290221861	2686.483638897613	25	0.0025	150	100	0.0	7726	1	100
5	2636.0449048704513	2647.7371292497646	25	0.0025	150	100	0.0	7726	1	100
6	2622.012684357647	2629.2152670088726	25	0.0025	150	100	0.0	7726	1	100
7	2610.5265143422466	2635.3668071804336	25	0.0025	150	100	0.0	7726	1	100
8	2602.822478699623	2613.428477838411	25	0.0025	150	100	0.0	7726	1	100
9	2593.93414062064	2611.5660970869976	25	0.0025	150	100	0.0	7726	1	100
10	2584.785044357891	2596.730949670226	25	0.0025	150	100	0.0	7726	1	100
11	2578.5767532725035	2586.3003886620604	25	0.0025	150	100	0.0	7726	1	100
12	2573.7748698334512	2570.589261002277	25	0.0025	150	100	0.0	7726	1	100
13	2568.251630638098	2564.7186138210586	25	0.0025	150	100	0.0	7726	1	100
14	2563.6761412886135	2561.2467807788944	25	0.0025	150	100	0.0	7726	1	100
15	2559.3155027743574	2558.1672780405934	25	0.0025	150	100	0.0	7726	1	100
16	2555.2462791377297	2554.374532574984	25	0.0025	150	100	0.0	7726	1	100
17	2551.4051802667445	2550.732787472519	25	0.0025	150	100	0.0	7726	1	100
18	2548.744547889387	2549.095800045148	25	0.0025	150	100	0.0	7726	1	100
19	2544.253826295921	2553.112816278659	25	0.0025	150	100	0.0	7726	1	100
20	2542.632002304116	2542.6401906995916	25	0.0025	150	100	0.0	7726	1	100
21	2540.637928198512	2539.685189865342	25	0.0025	150	100	0.0	7726	1	100
22	2536.7264410428324	2535.121459347519	25	0.0025	150	100	0.0	7726	1	100
23	2534.785620931989	2535.2905518804964	25	0.0025	150	100	0.0	7726	1	100
24	2533.3350178645865	2530.748223539573	25	0.0025	150	100	0.0	7726	1	100
25	2531.6584570759414	2531.7417875510364	25	0.0025	150	100	0.0	7726	1	100
26	2529.3570174719557	2525.2311839961526	25	0.0025	150	100	0.0	7726	1	100
27	2527.6447266115515	2525.073543989479	25	0.0025	150	100	0.0	7726	1	100
28	2525.9448653130758	2522.7898354075064	25	0.0025	150	100	0.0	7726	1	100
29	2524.640728144577	2520.9240477288786	25	0.0025	150	100	0.0	7726	1	100
30	2522.8349164640654	2522.084838253769	25	0.0025	150	100	0.0	7726	1	100
31	2520.619731451308	2519.570568908998	25	0.0025	150	100	0.0	7726	1	100
32	2520.1464750006976	2520.223128582365	25	0.0025	150	100	0.0	7726	1	100
33	2518.869369505133	2517.203608373901	25	0.0025	150	100	0.0	7726	1	100
34	2516.945352340785	2515.160393029601	25	0.0025	150	100	0.0	7726	1	100
35	2516.1928888068214	2514.33442235592	25	0.0025	150	100	0.0	7726	1	100
36	2515.657448902422	2516.194897828989	25	0.0025	150	100	0.0	7726	1	100
37	2513.976051464266	2510.482662335113	25	0.0025	150	100	0.0	7726	1	100
