	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	5280.710637461858	6426.678000710227	25	TARGET	1	100	100	0.0	0.0005	125	3321
1	4815.333482941393	6108.441324869792	25	TARGET	1	100	100	0.0	0.0005	125	3321
2	4635.301873717645	5429.790593927557	25	TARGET	1	100	100	0.0	0.0005	125	3321
3	4549.541723386205	5182.900072502367	25	TARGET	1	100	100	0.0	0.0005	125	3321
4	4503.8186569470745	4648.978574810606	25	TARGET	1	100	100	0.0	0.0005	125	3321
5	4456.12278300584	4640.325602213542	25	TARGET	1	100	100	0.0	0.0005	125	3321
6	4443.068907663878	4635.586063269413	25	TARGET	1	100	100	0.0	0.0005	125	3321
7	4422.204860289089	4515.433445785985	25	TARGET	1	100	100	0.0	0.0005	125	3321
8	4416.105869896885	4459.335042317708	25	TARGET	1	100	100	0.0	0.0005	125	3321
9	4398.941535307502	4543.866247928504	25	TARGET	1	100	100	0.0	0.0005	125	3321
10	4388.7311107494215	4394.03164210464	25	TARGET	1	100	100	0.0	0.0005	125	3321
11	4368.886960424558	4392.176225142045	25	TARGET	1	100	100	0.0	0.0005	125	3321
12	4361.071500322233	4384.264374704072	25	TARGET	1	100	100	0.0	0.0005	125	3321
13	4352.911248717645	4321.114405776515	25	TARGET	1	100	100	0.0	0.0005	125	3321
14	4360.618397516835	4319.131110913826	25	TARGET	1	100	100	0.0	0.0005	125	3321
15	4344.885109230324	4323.736217151989	25	TARGET	1	100	100	0.0	0.0005	125	3321
16	4335.119619041982	4294.779725970644	25	TARGET	1	100	100	0.0	0.0005	125	3321
17	4340.052716290509	4282.564194187973	25	TARGET	1	100	100	0.0	0.0005	125	3321
18	4331.512433087384	4289.098196318655	25	TARGET	1	100	100	0.0	0.0005	125	3321
19	4319.810467960859	4304.074092980587	25	TARGET	1	100	100	0.0	0.0005	125	3321
20	4327.067222518151	4292.37715287642	25	TARGET	1	100	100	0.0	0.0005	125	3321
21	4314.35271004314	4302.978700580019	25	TARGET	1	100	100	0.0	0.0005	125	3321
22	4312.367029671717	4284.09003610322	25	TARGET	1	100	100	0.0	0.0005	125	3321
