	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.10067726414326758	0.017070814059232945	75	0.002	50	100	0.001	0.0	4953
1	0.00779195808310601	0.005592207209062037	75	0.002	50	100	0.001	0.0	4953
2	0.005371233745720202	0.0054329243399689545	75	0.002	50	100	0.001	0.0	4953
3	0.005317342229135927	0.005421143245120444	75	0.002	50	100	0.001	0.0	4953
4	0.005311772887498217	0.005419183824323679	75	0.002	50	100	0.001	0.0	4953
5	0.005310793118321636	0.005418285444360133	75	0.002	50	100	0.001	0.0	4953
6	0.005310471753975166	0.005417762675214952	75	0.002	50	100	0.001	0.0	4953
7	0.0053104761784071065	0.005418242481841364	75	0.002	50	100	0.001	0.0	4953
8	0.005310549384530021	0.005417978472951519	75	0.002	50	100	0.001	0.0	4953
9	0.0053105345161142915	0.005417739244730179	75	0.002	50	100	0.001	0.0	4953
10	0.005310707859581024	0.005419169880225131	75	0.002	50	100	0.001	0.0	4953
11	0.005310964746497807	0.00541917317495424	75	0.002	50	100	0.001	0.0	4953
12	0.005310968299952385	0.005418618963142136	75	0.002	50	100	0.001	0.0	4953
13	0.0053109705164044755	0.005418519012105824	75	0.002	50	100	0.001	0.0	4953
14	0.00531098535701255	0.005418987008719588	75	0.002	50	100	0.001	0.0	4953
15	0.0053113404680284635	0.005418874145527581	75	0.002	50	100	0.001	0.0	4953
16	0.005311654844311019	0.005420115682759776	75	0.002	50	100	0.001	0.0	4953
17	0.0053114442579208715	0.005420126643350076	75	0.002	50	100	0.001	0.0	4953
18	0.005311764794794666	0.005419271628386411	75	0.002	50	100	0.001	0.0	4953
19	0.005312022835963062	0.005418120476244083	75	0.002	50	100	0.001	0.0	4953
20	0.005311727595375939	0.005420725280184991	75	0.002	50	100	0.001	0.0	4953
21	0.0053122390528577606	0.005419555017209832	75	0.002	50	100	0.001	0.0	4953
22	0.005312186457873312	0.005423721911189095	75	0.002	50	100	0.001	0.0	4953
23	0.005312573635040672	0.005419328771344382	75	0.002	50	100	0.001	0.0	4953
24	0.005312406789365491	0.005419718066520577	75	0.002	50	100	0.001	0.0	4953
25	0.00531259693447777	0.0054203820784562195	75	0.002	50	100	0.001	0.0	4953
26	0.005313048171388233	0.005420403248494744	75	0.002	50	100	0.001	0.0	4953
27	0.005313384794133315	0.00542084462987493	75	0.002	50	100	0.001	0.0	4953
28	0.005313459038859181	0.005420138408902602	75	0.002	50	100	0.001	0.0	4953
29	0.00531320013773253	0.005420625902450265	75	0.002	50	100	0.001	0.0	4953
30	0.005313877474014741	0.005421807329596287	75	0.002	50	100	0.001	0.0	4953
31	0.005314213996184469	0.0054202901723621475	75	0.002	50	100	0.001	0.0	4953
32	0.00531454013861389	0.005422646228935401	75	0.002	50	100	0.001	0.0	4953
33	0.0053152323428440375	0.005423195676494333	75	0.002	50	100	0.001	0.0	4953
34	0.005314560369541136	0.005425180250020633	75	0.002	50	100	0.001	0.0	4953
35	0.005314545407047168	0.005422440100105563	75	0.002	50	100	0.001	0.0	4953
36	0.005314646451440337	0.005425059894127912	75	0.002	50	100	0.001	0.0	4953
37	0.00531521985050154	0.005421472900551767	75	0.002	50	100	0.001	0.0	4953
38	0.005315449816696758	0.005420927421643806	75	0.002	50	100	0.001	0.0	4953
39	0.0053155852861362304	0.005421896549362933	75	0.002	50	100	0.001	0.0	4953
40	0.0053165105698235815	0.005421179653281093	75	0.002	50	100	0.001	0.0	4953
41	0.0053161370664342655	0.005423828264483106	75	0.002	50	100	0.001	0.0	4953
42	0.005316074159721317	0.005422721322082994	75	0.002	50	100	0.001	0.0	4953
43	0.005317169701862876	0.0054251030859673146	75	0.002	50	100	0.001	0.0	4953
44	0.005316040556092376	0.0054272480622570415	75	0.002	50	100	0.001	0.0	4953
45	0.0053177307589508315	0.0054281625484851135	75	0.002	50	100	0.001	0.0	4953
46	0.005317158425000812	0.0054234042061708084	75	0.002	50	100	0.001	0.0	4953
47	0.005316411150904845	0.005420685476674955	75	0.002	50	100	0.001	0.0	4953
48	0.005316619837642271	0.005422725583234774	75	0.002	50	100	0.001	0.0	4953
