	loss	val_loss	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	num_components	seed
0	5486.583134403935	5572.998964251894	50	TARGET	1	50	100	0.0	0.0005	50	2992
1	5291.68119508891	5967.688683712121	50	TARGET	1	50	100	0.0	0.0005	50	2992
2	5122.767070115215	6119.898763020833	50	TARGET	1	50	100	0.0	0.0005	50	2992
3	4999.3827516703495	5532.784120501894	50	TARGET	1	50	100	0.0	0.0005	50	2992
4	4897.248147161721	5445.569306344697	50	TARGET	1	50	100	0.0	0.0005	50	2992
5	4821.615482625736	5607.103293678977	50	TARGET	1	50	100	0.0	0.0005	50	2992
6	4763.0681505813345	5276.223218513258	50	TARGET	1	50	100	0.0	0.0005	50	2992
7	4688.5666265519785	5055.765891335227	50	TARGET	1	50	100	0.0	0.0005	50	2992
8	4663.218791101115	5233.922407670455	50	TARGET	1	50	100	0.0	0.0005	50	2992
9	4637.696747750947	4922.656501538826	50	TARGET	1	50	100	0.0	0.0005	50	2992
10	4604.570345380892	4974.584058357008	50	TARGET	1	50	100	0.0	0.0005	50	2992
11	4594.610170717592	4837.507842092803	50	TARGET	1	50	100	0.0	0.0005	50	2992
12	4561.407912129103	4866.100082859848	50	TARGET	1	50	100	0.0	0.0005	50	2992
13	4554.36481021149	4672.810206557765	50	TARGET	1	50	100	0.0	0.0005	50	2992
14	4529.275770399306	4689.689053622159	50	TARGET	1	50	100	0.0	0.0005	50	2992
15	4501.03453973327	4623.598573626894	50	TARGET	1	50	100	0.0	0.0005	50	2992
16	4494.206227312185	4625.893761837121	50	TARGET	1	50	100	0.0	0.0005	50	2992
17	4491.1975336042715	4575.788411458333	50	TARGET	1	50	100	0.0	0.0005	50	2992
18	4475.474139178241	4585.661857836174	50	TARGET	1	50	100	0.0	0.0005	50	2992
19	4461.6552126078495	4662.829826586174	50	TARGET	1	50	100	0.0	0.0005	50	2992
20	4452.938183922559	4574.560813210227	50	TARGET	1	50	100	0.0	0.0005	50	2992
21	4438.014013836279	4538.041074810606	50	TARGET	1	50	100	0.0	0.0005	50	2992
22	4443.058398108691	4501.054865056818	50	TARGET	1	50	100	0.0	0.0005	50	2992
23	4437.384231310501	4500.165172230114	50	TARGET	1	50	100	0.0	0.0005	50	2992
24	4436.577367095433	4488.849920099432	50	TARGET	1	50	100	0.0	0.0005	50	2992
25	4424.576115977483	4530.246152935606	50	TARGET	1	50	100	0.0	0.0005	50	2992
26	4427.818512271149	4465.411828243371	50	TARGET	1	50	100	0.0	0.0005	50	2992
27	4419.233467487374	4451.601518110795	50	TARGET	1	50	100	0.0	0.0005	50	2992
28	4409.785272977168	4446.972434303977	50	TARGET	1	50	100	0.0	0.0005	50	2992
29	4399.490650318287	4459.083274147727	50	TARGET	1	50	100	0.0	0.0005	50	2992
30	4402.754440564499	4472.841027462121	50	TARGET	1	50	100	0.0	0.0005	50	2992
31	4388.8091132680975	4469.074055989583	50	TARGET	1	50	100	0.0	0.0005	50	2992
32	4399.002831044823	4488.528823390152	50	TARGET	1	50	100	0.0	0.0005	50	2992
33	4385.221247303767	4492.010505445076	50	TARGET	1	50	100	0.0	0.0005	50	2992
34	4384.906276304714	4450.598943536932	50	TARGET	1	50	100	0.0	0.0005	50	2992
35	4387.658914996317	4463.695638020833	50	TARGET	1	50	100	0.0	0.0005	50	2992
36	4391.49866339173	4480.735233191288	50	TARGET	1	50	100	0.0	0.0005	50	2992
37	4376.30995173085	4466.765284682765	50	TARGET	1	50	100	0.0	0.0005	50	2992
38	4378.577853732639	4440.24579782197	50	TARGET	1	50	100	0.0	0.0005	50	2992
39	4382.1563996080595	4441.084724195076	50	TARGET	1	50	100	0.0	0.0005	50	2992
40	4368.7597376762415	4425.674109256629	50	TARGET	1	50	100	0.0	0.0005	50	2992
41	4368.125611584596	4438.422452059659	50	TARGET	1	50	100	0.0	0.0005	50	2992
42	4361.334410182555	4461.983531605114	50	TARGET	1	50	100	0.0	0.0005	50	2992
43	4356.788651488847	4439.44989938447	50	TARGET	1	50	100	0.0	0.0005	50	2992
44	4358.373244160353	4450.86542672822	50	TARGET	1	50	100	0.0	0.0005	50	2992
45	4347.0481491345745	4428.331187855114	50	TARGET	1	50	100	0.0	0.0005	50	2992
46	4357.096821075336	4429.695490056818	50	TARGET	1	50	100	0.0	0.0005	50	2992
47	4356.155643347538	4414.664506392045	50	TARGET	1	50	100	0.0	0.0005	50	2992
48	4349.854781539352	4412.478116122159	50	TARGET	1	50	100	0.0	0.0005	50	2992
49	4348.228905263573	4416.299198035038	50	TARGET	1	50	100	0.0	0.0005	50	2992
