	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.03909988802895591	0.028235016960515346	5	0.0025	100	100	1e-06	0.0	3040
1	0.02607247915523004	0.025172650158747204	5	0.0025	100	100	1e-06	0.0	3040
2	0.024583027288191037	0.02508903687631081	5	0.0025	100	100	1e-06	0.0	3040
3	0.024189920289012345	0.02449714783116121	5	0.0025	100	100	1e-06	0.0	3040
4	0.023795620481799555	0.02396656185687728	5	0.0025	100	100	1e-06	0.0	3040
5	0.02355744151944095	0.023631364349311443	5	0.0025	100	100	1e-06	0.0	3040
6	0.023395259106648688	0.023581957334143255	5	0.0025	100	100	1e-06	0.0	3040
7	0.02320214068822022	0.02342001233698647	5	0.0025	100	100	1e-06	0.0	3040
8	0.023027041786287283	0.023995931254945566	5	0.0025	100	100	1e-06	0.0	3040
9	0.022935529468917675	0.023077737255089596	5	0.0025	100	100	1e-06	0.0	3040
10	0.022832832342409674	0.023760538099486788	5	0.0025	100	100	1e-06	0.0	3040
11	0.022673613408735364	0.022874475764840783	5	0.0025	100	100	1e-06	0.0	3040
12	0.022610095990205324	0.02306466238006921	5	0.0025	100	100	1e-06	0.0	3040
13	0.02246071597642173	0.02315422286409493	5	0.0025	100	100	1e-06	0.0	3040
14	0.022416226031363777	0.02257260453333476	5	0.0025	100	100	1e-06	0.0	3040
15	0.02240231424937349	0.0225806682981394	5	0.0025	100	100	1e-06	0.0	3040
16	0.02214317278307049	0.02287904457696651	5	0.0025	100	100	1e-06	0.0	3040
17	0.022206096887282974	0.022439305679463065	5	0.0025	100	100	1e-06	0.0	3040
18	0.022108108382666136	0.022321325999259036	5	0.0025	100	100	1e-06	0.0	3040
19	0.022175477931039893	0.022473563513154052	5	0.0025	100	100	1e-06	0.0	3040
20	0.022073718115155468	0.02229300341132608	5	0.0025	100	100	1e-06	0.0	3040
21	0.022038573424712663	0.022170339342399037	5	0.0025	100	100	1e-06	0.0	3040
22	0.021932575179084472	0.02251107055501546	5	0.0025	100	100	1e-06	0.0	3040
23	0.022129900172324295	0.02221137691239326	5	0.0025	100	100	1e-06	0.0	3040
24	0.021807705713215372	0.022703642428035263	5	0.0025	100	100	1e-06	0.0	3040
25	0.021956555267902182	0.022119318628345347	5	0.0025	100	100	1e-06	0.0	3040
26	0.02178216857435339	0.021979927906257246	5	0.0025	100	100	1e-06	0.0	3040
27	0.021862451046860385	0.022490032327078267	5	0.0025	100	100	1e-06	0.0	3040
28	0.0219748746200052	0.02202368066797521	5	0.0025	100	100	1e-06	0.0	3040
29	0.021910584848629393	0.022599256381990805	5	0.0025	100	100	1e-06	0.0	3040
30	0.021753679433022068	0.022630720447399878	5	0.0025	100	100	1e-06	0.0	3040
31	0.02173617459211487	0.022150014845892987	5	0.0025	100	100	1e-06	0.0	3040
32	0.021746241514771166	0.0218948816905514	5	0.0025	100	100	1e-06	0.0	3040
33	0.021688391410093766	0.021956710515269585	5	0.0025	100	100	1e-06	0.0	3040
34	0.021655805002311065	0.021918956578547137	5	0.0025	100	100	1e-06	0.0	3040
35	0.021813300296048437	0.02188268038186015	5	0.0025	100	100	1e-06	0.0	3040
36	0.02154072525305619	0.02181513514191653	5	0.0025	100	100	1e-06	0.0	3040
37	0.02167686671699308	0.021815714207308698	5	0.0025	100	100	1e-06	0.0	3040
38	0.021925141235452764	0.021776123873419335	5	0.0025	100	100	1e-06	0.0	3040
39	0.021526902116986296	0.02190606447780793	5	0.0025	100	100	1e-06	0.0	3040
40	0.021725205596329414	0.02179610042923609	5	0.0025	100	100	1e-06	0.0	3040
41	0.02157425316276034	0.021867374000967575	5	0.0025	100	100	1e-06	0.0	3040
42	0.021559910959153845	0.021761152704547287	5	0.0025	100	100	1e-06	0.0	3040
43	0.021589576860445155	0.02170561027871605	5	0.0025	100	100	1e-06	0.0	3040
