	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed
0	5.758578725440158	3.7125253515535284	125	0.0025	100	100	0.001	0.1	8628
1	3.118120876588794	4.010798861602068	125	0.0025	100	100	0.001	0.1	8628
2	3.3099277917148076	4.379278666658566	125	0.0025	100	100	0.001	0.1	8628
3	3.3162436464584357	4.388055237939663	125	0.0025	100	100	0.001	0.1	8628
4	3.5866574100159845	4.212509902895751	125	0.0025	100	100	0.001	0.1	8628
5	3.324098424467361	4.235447581138027	125	0.0025	100	100	0.001	0.1	8628
6	3.2639678661759697	4.399971004197976	125	0.0025	100	100	0.001	0.1	8628
7	3.2510169899566232	4.469468050203633	125	0.0025	100	100	0.001	0.1	8628
8	3.238566925890271	4.9204039523524035	125	0.0025	100	100	0.001	0.1	8628
9	3.516698319185911	5.0739211730701745	125	0.0025	100	100	0.001	0.1	8628
10	3.7577291069850904	5.318998230119052	125	0.0025	100	100	0.001	0.1	8628
11	3.729053470523074	4.471065054432156	125	0.0025	100	100	0.001	0.1	8628
12	3.4347934744113133	4.657142715289989	125	0.0025	100	100	0.001	0.1	8628
13	3.471406883436347	5.305305533381767	125	0.0025	100	100	0.001	0.1	8628
14	3.6637698843921647	5.371779616430659	125	0.0025	100	100	0.001	0.1	8628
15	3.8926890456694214	5.047546072170338	125	0.0025	100	100	0.001	0.1	8628
16	3.5394307252585184	5.137402501206553	125	0.0025	100	100	0.001	0.1	8628
17	3.568626368225007	5.81039882663559	125	0.0025	100	100	0.001	0.1	8628
18	3.8359265816423194	5.7383018889345125	125	0.0025	100	100	0.001	0.1	8628
19	3.93545228915983	4.768012546900353	125	0.0025	100	100	0.001	0.1	8628
20	3.6582406758502226	5.727980885861252	125	0.0025	100	100	0.001	0.1	8628
21	4.1556615513492865	4.879427216932833	125	0.0025	100	100	0.001	0.1	8628
22	3.6969946427184692	5.420589038108549	125	0.0025	100	100	0.001	0.1	8628
23	3.9381249765084374	6.132758360747854	125	0.0025	100	100	0.001	0.1	8628
24	3.957998434903074	5.264656699182426	125	0.0025	100	100	0.001	0.1	8628
25	3.9037599666242984	5.336729411641225	125	0.0025	100	100	0.001	0.1	8628
